AverageAbsY,ProcessExecTime,Entropy,AbsLearnSignalNew,Iteration,AverageQ,ExplainedVariance,LossBefore,MaxReturn,StdReturn,Perplexity,AverageAbsQ,LossAfter,ItrTime,AbsLearnSignal,AverageAbsQYDiff,AverageY,AverageQLoss,MeanKLBefore,dLoss,Time,EnvExecTime,MinReturn,AbsLearnSignalOld,PolicyExecTime,AverageDiscountedReturn,AverageReturn,NumTrajs,MeanKL,AveragePolicyStd
211.365162212,0.13678765296936035,24.0975,0.657905215514,752,211.261,0.510672528235,-210.14,780.272066606,103.672577632,2.9203e+10,211.435,-210.207,56.00927543640137,0.657905215514,5.03555695269,211.266627217,55.8987,0.0,0.0671082,42383.53875160217,10.281904220581055,312.794956026,0.657825209286,1.1133697032928467,317.215972296,518.050856062,49,0.00895995,0.998611
211.362989959,0.13448500633239746,24.0974,0.344744464398,753,211.252,-1.21305591523,-209.212,869.567669958,126.133462437,2.91997e+10,211.43,-209.257,55.48012137413025,0.344744464398,4.99291624499,211.259588866,55.3042,0.0,0.0453949,42439.14915013313,9.963733673095703,325.494265715,0.344530455794,1.0798399448394775,325.283527282,544.500939837,47,0.00718584,0.998605
211.446642574,0.13596749305725098,24.0984,0.36716377018,754,211.335,-0.540542915099,-211.124,800.346699305,134.730597628,2.92292e+10,211.52,-211.159,56.66334080696106,0.36716377018,5.00154448975,211.340780102,54.8276,0.0,0.0345917,42495.93914914131,10.292315483093262,312.759218527,0.366969467496,1.100358009338379,318.096339905,529.241753859,48,0.00656242,0.998664
211.404177411,0.13497018814086914,24.0974,0.355759945531,755,211.291,-0.907676262271,-212.322,1067.71928512,134.838242114,2.91993e+10,211.479,-212.445,56.010722637176514,0.355759945531,5.00394367455,211.296228702,54.9669,0.0,0.122955,42552.080025434494,10.101672887802124,349.821364892,0.355756373836,1.0892488956451416,315.869186979,518.188806252,49,0.00887742,0.998603
211.644346479,0.13204240798950195,24.0977,0.305882106416,756,211.528,-2.64457526345,-216.784,793.189975968,102.414474656,2.92086e+10,211.711,-216.822,55.4843487739563,0.305882106416,4.98209364451,211.533084898,53.8316,0.0,0.0384827,42607.700058460236,9.874821662902832,348.460141684,0.305904360704,1.0674479007720947,318.236036693,521.98795469,49,0.00679742,0.998623
211.430499891,0.1334981918334961,24.0974,0.501511071083,757,211.32,0.533923884511,-214.623,771.444469412,90.2988460844,2.92003e+10,211.504,-214.674,55.231040716171265,0.501511071083,4.95518315795,211.324863358,54.0098,0.0,0.0510101,42663.06319022179,9.724207639694214,266.880611063,0.501649852016,1.0791263580322266,305.883812237,482.963851796,54,0.00911143,0.998606
211.385734334,0.13216352462768555,24.0965,0.588455598749,758,211.277,0.214990549257,-211.454,929.068297377,123.114322763,2.91717e+10,211.458,-211.53,55.0411741733551,0.588455598749,4.97415152039,211.283095299,54.3228,0.0,0.0753174,42718.22876620293,9.784057140350342,328.81019218,0.588284659587,1.093428373336792,311.608346814,505.467432978,51,0.0093389,0.998549
211.684142372,0.13396167755126953,24.0969,0.480187607792,759,211.583,0.0666883096943,-210.156,839.889728847,113.679577649,2.91849e+10,211.754,-210.207,55.75362491607666,0.480187607792,4.95762529551,211.589207183,53.4209,0.0,0.0512543,42774.1027367115,9.993360042572021,311.668064791,0.480099576576,1.116847276687622,321.387639103,529.361921734,49,0.00966639,0.998575
211.297490604,0.12885570526123047,24.0974,0.529481700604,760,211.197,0.232707659645,-214.081,855.701073559,122.597036744,2.91976e+10,211.368,-214.151,55.09694576263428,0.529481700604,4.89682576635,211.200995517,52.2213,0.0,0.0699921,42829.32013273239,9.293992280960083,264.456503055,0.529607135364,1.0331659317016602,311.41038682,504.39261759,51,0.00970714,0.998601
211.705608628,0.12639999389648438,24.0961,0.624683493528,761,211.608,0.351994745224,-211.035,772.539296596,113.92152373,2.91597e+10,211.775,-211.139,55.450945138931274,0.624683493528,4.93230769741,211.613675664,52.8971,0.0,0.103653,42884.88573265076,9.32628083229065,346.543403145,0.624630256967,1.0283615589141846,320.771661224,527.676985611,49,0.00939738,0.998525
210.854778712,0.12638616561889648,24.0942,0.622573760489,762,210.74,0.39592632113,-215.008,822.487614123,128.042710111,2.91051e+10,210.921,-215.071,56.17077350616455,0.622573760489,4.93928334489,210.746968378,53.0623,0.0,0.0636139,42941.18953895569,9.486796140670776,317.070866075,0.622410710647,1.0353500843048096,319.839577034,530.775520423,49,0.00994447,0.998416
210.78122315,0.1234598159790039,24.0956,0.635929223429,763,210.678,0.414966729692,-214.145,842.049857437,127.189529937,2.91479e+10,210.851,-214.195,55.806474447250366,0.635929223429,4.90678732498,210.681730546,51.8822,0.0,0.0508728,42997.12697553635,9.230279684066772,288.77614341,0.635658224511,1.0120720863342285,318.067660186,524.037895717,49,0.0087608,0.998502
211.010596701,0.12711215019226074,24.0958,0.400264859019,764,210.899,-0.338278780063,-215.37,933.988863457,127.409096685,2.91527e+10,211.073,-215.409,55.59200429916382,0.400264859019,4.94107819003,210.90541854,52.8544,0.0,0.0391235,43052.85464882851,9.402862787246704,334.721283146,0.400238498315,1.0794765949249268,317.377127095,523.522291479,49,0.00456703,0.998511
211.281052053,0.15573596954345703,24.0959,0.663866164985,765,211.17,0.429029899075,-211.53,893.63520757,138.014135207,2.91565e+10,211.35,-211.598,55.32223868370056,0.663866164985,4.93540100253,211.173872894,52.5056,0.0,0.0683746,43108.31168055534,9.635358572006226,237.702205697,0.663694135905,1.090872049331665,322.100187178,534.150630795,49,0.00945422,0.998518
210.99553093,0.13156652450561523,24.0967,0.570042290657,766,210.9,-0.184978757861,-210.902,1186.35747374,155.840765268,2.91797e+10,211.064,-210.959,55.53645706176758,0.570042290657,4.94679974531,210.906186151,53.8074,0.0,0.0570221,43163.98337197304,9.846598148345947,276.999368339,0.570123144681,1.1118488311767578,315.230194559,522.313624731,49,0.00916308,0.998565
211.124058667,0.13504362106323242,24.097,0.598215849154,767,211.023,0.139490881078,-218.135,948.076609836,131.67152514,2.91873e+10,211.189,-218.193,56.09048271179199,0.598215849154,4.91070109305,211.026414063,52.693,0.0,0.0581055,43220.21030473709,10.169135808944702,289.539655469,0.598232635381,1.1415181159973145,332.279957078,562.533000508,46,0.00984312,0.99858
211.11590161,0.13915228843688965,24.0976,0.682611762177,768,211.013,0.47932340476,-211.439,862.100907116,119.841901939,2.92052e+10,211.182,-211.499,56.03320097923279,0.682611762177,4.91586318998,211.01921065,52.9093,0.0,0.0599365,43276.38220524788,10.273219108581543,332.295957433,0.682769346434,1.1498544216156006,312.510445439,506.445193069,51,0.00957304,0.998616
211.452374725,0.13826513290405273,24.098,0.619431129679,769,211.358,0.39777019266,-218.559,947.1682322,128.059621178,2.92168e+10,211.518,-218.625,55.72518038749695,0.619431129679,4.94430385044,211.363764188,53.7806,0.0,0.0667572,43332.239975214005,10.253084421157837,291.872780882,0.619693210527,1.133089542388916,324.757999672,542.062993932,48,0.00965769,0.998639
211.296148406,0.13896894454956055,24.0968,0.604217520481,770,211.202,0.419502231241,-215.112,800.439667474,115.028700923,2.9182e+10,211.361,-215.292,55.06433701515198,0.604217520481,4.93543329221,211.207167586,52.7933,0.0,0.17981,43387.4427113533,10.282859563827515,354.346233525,0.604348693165,1.1110398769378662,325.212348825,542.466021764,48,0.00741661,0.998568
211.644518079,0.13747811317443848,24.098,0.6833388681,771,211.55,0.58430281402,-212.44,814.231686797,124.215771171,2.92168e+10,211.717,-212.49,55.52326464653015,0.6833388681,4.94986281832,211.553933888,53.2645,0.0,0.0499268,43443.09869599342,10.277293920516968,318.315306934,0.68337884482,1.1002488136291504,317.811898035,521.747999172,49,0.00647457,0.998637
211.401362235,0.14238929748535156,24.0994,0.409966519897,772,211.299,-0.738630266974,-211.872,942.736697996,133.157691347,2.92587e+10,211.466,-211.916,55.88121008872986,0.409966519897,4.99346422186,211.305845432,54.1807,0.0,0.0437012,43499.114871263504,10.548319101333618,340.448106658,0.40995555586,1.1384284496307373,320.258976428,529.973936543,49,0.00669347,0.998721
211.237876593,0.13838911056518555,24.0995,0.488771460721,773,211.139,-1.05789834256,-210.749,1260.64093859,194.064378538,2.92604e+10,211.305,-210.805,55.94458818435669,0.488771460721,4.93216178846,211.14454702,52.6917,0.0,0.0565643,43555.19625735283,10.511173963546753,346.577106859,0.488711347016,1.1161274909973145,336.701882043,587.538868585,44,0.00931805,0.998725
211.173217361,0.14136075973510742,24.1001,0.747289627702,774,211.077,0.355205186,-216.184,930.695565034,123.120168628,2.92774e+10,211.239,-216.245,56.2571222782135,0.747289627702,4.93473043679,211.081631447,53.0806,0.0,0.0613098,43611.58844399452,10.526039361953735,267.853956611,0.747165970672,1.1306519508361816,318.785241522,527.244544572,50,0.00972652,0.998759
211.58850954,0.14317584037780762,24.0994,0.669602065814,775,211.495,0.485862169815,-214.256,904.606408302,130.537461772,2.92587e+10,211.656,-214.315,56.20349884033203,0.669602065814,4.96825167959,211.500700926,53.6118,0.0,0.0594788,43667.923020362854,10.530423641204834,343.880134562,0.669493281704,1.1352994441986084,319.338646856,525.254459348,50,0.00923209,0.998722
211.990499746,0.14138031005859375,24.0976,0.381576990617,776,211.9,-0.230942263299,-215.719,797.520310834,100.832795638,2.92034e+10,212.06,-215.799,55.65842652320862,0.381576990617,4.93172255803,211.905460452,52.6141,0.0,0.080307,43723.72096681595,10.441161870956421,285.899220319,0.381620575743,1.110316276550293,316.632832503,513.629954987,52,0.009921,0.99861
211.993392053,0.1413898468017578,24.0964,0.706471411343,777,211.895,0.640057846072,-219.452,790.632505857,116.775528918,2.91691e+10,212.054,-219.519,56.234633684158325,0.706471411343,4.90796448012,211.9027927,52.1802,0.0,0.0666656,43780.09419631958,10.724272727966309,326.972987775,0.706148786365,1.1445434093475342,312.494376697,504.732394941,52,0.00646353,0.998541
211.860386658,0.13938617706298828,24.0983,0.608444602057,778,211.768,0.330661647099,-211.008,891.315153336,121.857849262,2.92265e+10,211.934,-211.071,56.633750200271606,0.608444602057,4.91998328771,211.772578785,52.6107,0.0,0.0620422,43836.862360715866,10.33510684967041,303.014749632,0.608572091948,1.1084990501403809,311.659583738,502.183114295,52,0.00992509,0.998656
212.110591387,0.13812685012817383,24.0987,0.219321981832,779,212.02,-16.6342052197,-214.865,1070.44877471,150.168457323,2.9236e+10,212.176,-214.918,55.921902656555176,0.219321981832,4.92741881226,212.025199471,53.225,0.0,0.0530243,43892.919065475464,10.371176958084106,353.906699806,0.21931522124,1.1068377494812012,332.513197183,571.003728824,45,0.00774113,0.998675
212.350912979,0.14029979705810547,24.0986,0.700671873018,780,212.263,0.384609094959,-218.982,773.203081984,115.837274347,2.92345e+10,212.419,-219.051,56.68699669837952,0.700671873018,4.89399400184,212.26728544,52.2563,0.0,0.0691376,43949.74234485626,10.50921893119812,333.704043628,0.700610253132,1.122908353805542,312.086169729,501.928783104,53,0.0097973,0.998672
212.676536199,0.13542842864990234,24.0996,0.345793174205,781,212.593,-4.52512412775,-215.032,893.513244483,155.655061944,2.9264e+10,212.742,-215.105,55.828497648239136,0.345793174205,4.92199685382,212.597803477,52.2027,0.0,0.0725708,44005.69901394844,10.313007831573486,251.529980061,0.345835662427,1.095909833908081,317.792211951,530.019761595,49,0.00952516,0.998731
212.395467048,0.1349484920501709,24.0997,0.653774303923,782,212.313,0.259366967039,-217.166,931.904521875,135.859919579,2.92652e+10,212.459,-217.225,55.91844344139099,0.653774303923,4.90191613805,212.31774204,52.288,0.0,0.0588837,44061.75575399399,10.152332544326782,302.127048115,0.653694202964,1.0681796073913574,334.617397603,569.820835321,46,0.00919938,0.998733
212.891950296,0.13387417793273926,24.099,0.362307196343,783,212.81,-1.55074930537,-219.124,903.256413863,146.325115625,2.92459e+10,212.954,-219.183,55.92563462257385,0.362307196343,4.91459928001,212.815729117,52.265,0.0,0.0587616,44117.81722331047,10.220349550247192,348.20028896,0.362220526668,1.0773615837097168,330.636939478,561.466635253,46,0.0088912,0.998694
212.908316624,0.13458824157714844,24.1001,0.522572859192,784,212.821,-0.524258984569,-217.042,944.559378014,155.37889071,2.92775e+10,212.974,-217.092,55.84945368766785,0.522572859192,4.89456986436,212.825675447,51.3865,0.0,0.0500946,44173.802723646164,10.102098226547241,336.172461447,0.522603168837,1.085529088973999,329.333707443,562.233601583,46,0.00967821,0.998758
212.984343531,0.13289570808410645,24.0992,0.640023868281,785,212.898,0.127940809248,-218.74,1051.27660559,163.134090163,2.92511e+10,213.051,-218.79,55.738165855407715,0.640023868281,4.9209768483,212.90332376,52.7691,0.0,0.0500641,44229.67509436607,10.022462368011475,278.480819755,0.640138922632,1.0840671062469482,326.758821436,556.740224198,46,0.00971778,0.998705
212.941208206,0.13687849044799805,24.0997,0.656546286172,786,212.859,0.374350238681,-221.385,828.944384578,126.986278105,2.92666e+10,213.006,-221.443,56.04912877082825,0.656546286172,4.87947890693,212.864254241,50.8506,0.0,0.0582428,44285.8603143692,10.413865089416504,273.126658603,0.656287410322,1.116828441619873,330.436670918,554.742229612,47,0.00991562,0.998736
212.927739971,0.13740086555480957,24.1011,0.429651331186,787,212.839,-0.359363570424,-222.264,845.529975196,136.786521244,2.93061e+10,212.992,-222.334,55.77204251289368,0.429651331186,4.91183192257,212.843044279,52.5666,0.0,0.0697479,44341.768632650375,10.338656663894653,324.060301956,0.429748878372,1.1175754070281982,332.655476703,565.966215663,46,0.00942249,0.998814
212.977493486,0.13632464408874512,24.101,0.488714028338,788,212.886,-0.31090220566,-221.552,953.907599941,151.405046122,2.93049e+10,213.044,-221.606,56.36324071884155,0.488714028338,4.91125763576,212.891374941,51.59,0.0,0.0541229,44398.256115198135,10.555808544158936,314.362155737,0.488690691135,1.1236317157745361,337.844843214,586.92946865,44,0.00990975,0.998811
213.206801275,0.13465499877929688,24.0989,0.635378535655,789,213.115,0.193877801018,-217.682,937.983828394,138.60872781,2.92438e+10,213.266,-217.74,56.846203088760376,0.635378535655,4.95606288914,213.122195378,53.1308,0.0,0.0588074,44455.231892347336,10.205390214920044,328.946207914,0.635377334801,1.0995726585388184,324.844836967,542.186144633,48,0.00926425,0.998688
213.613828679,0.1340622901916504,24.0978,0.472182576041,790,213.525,-0.688593419379,-215.125,900.607584861,133.519593143,2.92114e+10,213.679,-215.183,56.63769721984863,0.472182576041,4.93036392018,213.528714082,52.6058,0.0,0.0583344,44512.00318336487,10.23468828201294,355.475560402,0.472103846844,1.0942950248718262,323.78980784,539.390562821,48,0.00947968,0.998624
213.555846177,0.13548946380615234,24.0969,0.632653763735,791,213.474,0.330188965888,-220.641,859.517178025,129.735581038,2.91832e+10,213.619,-220.707,56.10024070739746,0.632653763735,4.92007155278,213.479490132,52.1285,0.0,0.0656433,44568.233350515366,10.262052774429321,285.901861744,0.632463262718,1.0947184562683105,325.284812119,544.233916721,48,0.00696393,0.998568
213.505022782,0.13161253929138184,24.0968,0.609225208916,792,213.431,0.246798165506,-214.493,822.567208604,126.665563361,2.9182e+10,213.571,-214.561,56.49308681488037,0.609225208916,4.93546049414,213.435220958,52.5531,0.0,0.0674286,44624.85167980194,9.901506423950195,289.353908631,0.609072582893,1.0619728565216064,322.200700363,533.174951476,49,0.00976229,0.998566
213.836395819,0.12868952751159668,24.0979,0.526915565885,793,213.756,0.144203472937,-220.41,1049.91357768,148.743770142,2.92133e+10,213.901,-220.484,55.27031707763672,0.526915565885,4.95740683479,213.761217993,53.1806,0.0,0.073761,44680.2479159832,9.696518421173096,320.39626007,0.526990396383,1.0374083518981934,325.557681944,549.064653828,47,0.00906071,0.998628
213.790015848,0.133528470993042,24.097,0.681840659719,794,213.714,0.358676502256,-214.223,843.246239256,124.386854417,2.91873e+10,213.854,-214.289,56.151055335998535,0.681840659719,4.92681195327,213.718235845,52.5636,0.0,0.0655975,44736.538704156876,10.011289596557617,318.015468904,0.681664194984,1.0953173637390137,320.525652433,530.630668998,48,0.00913491,0.998574
214.060108764,0.13737869262695312,24.0963,0.56263871403,795,213.975,0.329842499644,-217.846,828.939489841,125.640442642,2.91671e+10,214.119,-217.929,55.321351051330566,0.56263871403,4.94780088351,213.981012474,52.7833,0.0,0.0829163,44791.98605775833,9.776146411895752,285.420315141,0.562445782189,1.0488367080688477,325.080269006,541.411991525,48,0.00934139,0.998534
214.196094172,0.13226914405822754,24.0946,0.559571885219,796,214.115,0.00914940895052,-217.48,863.522180805,125.575374924,2.91188e+10,214.253,-217.55,55.33384990692139,0.559571885219,4.93821241236,214.121879581,52.8171,0.0,0.0694427,44847.45044660568,10.05312180519104,374.683528019,0.559435575078,1.096351146697998,344.528073829,600.648101538,43,0.0084935,0.998436
214.397153213,0.13349342346191406,24.0945,0.479832013678,797,214.32,-0.231037322518,-220.8,923.646464933,144.887371792,2.91144e+10,214.458,-220.854,55.14527153968811,0.479832013678,4.9562505402,214.325547883,53.6794,0.0,0.0539093,44902.72796392441,10.21899127960205,275.785367753,0.479797344645,1.1135971546173096,329.346430628,559.165779433,47,0.00764845,0.998428
214.724019642,0.13898372650146484,24.0942,0.544297369107,798,214.649,0.121383766361,-220.117,856.613183911,117.625928611,2.9106e+10,214.78,-220.17,55.16537928581238,0.544297369107,4.97955512082,214.657095856,53.4797,0.0,0.052887,44958.01823139191,10.302730321884155,350.69301906,0.544441957284,1.1275403499603271,327.036016762,545.745129698,48,0.00823182,0.998411
214.568945284,0.13381266593933105,24.0946,0.55934372505,799,214.496,0.169050435711,-215.132,850.533729588,128.557025185,2.91179e+10,214.626,-215.194,55.478245973587036,0.55934372505,4.98450289557,214.502184754,54.0653,0.0,0.0615845,45013.62307929993,10.100329875946045,279.433999452,0.559036939224,1.0812461376190186,322.873840229,538.178778639,48,0.0096586,0.998435
214.964222179,0.1332225799560547,24.0951,0.123898150339,800,214.899,-16.7941586655,-219.753,932.167887173,110.333550003,2.91319e+10,215.014,-219.79,55.23167133331299,0.123898150339,4.98279291726,214.90773897,54.0418,0.0,0.0367737,45068.97929382324,10.038678646087646,360.939450738,0.123907112054,1.0780072212219238,336.638677527,572.433430114,45,0.00561054,0.998464
214.569984885,0.13632464408874512,24.0962,0.389627692993,801,214.514,-0.896502918481,-212.946,810.746577105,112.913160967,2.91632e+10,214.611,-213.005,55.455559492111206,0.389627692993,5.01623822703,214.524901144,54.7062,0.0,0.0597992,45124.56061410904,9.89867115020752,343.37818947,0.389459709529,1.0832345485687256,314.109283376,511.325540977,50,0.00901806,0.998526
214.529976752,0.13535523414611816,24.0967,0.183828918721,802,214.479,-191.424813007,-225.035,835.158537114,100.679926195,2.9178e+10,214.569,-225.083,55.81022930145264,0.183828918721,5.01901594015,214.490712452,54.8149,0.0,0.0482483,45180.49558520317,10.330692052841187,398.213203446,0.183834566855,1.1112279891967773,339.773615433,579.978053643,45,0.0086263,0.998556
215.011846228,0.13300156593322754,24.097,0.625269738707,803,214.963,0.475858718971,-215.07,855.884158681,121.750659967,2.91878e+10,215.044,-215.148,55.53587603569031,0.625269738707,5.00165231348,214.976641432,53.8041,0.0,0.07724,45236.17669010162,9.93739366531372,358.555249999,0.625456747764,1.0851163864135742,325.297154726,545.797443109,46,0.00967479,0.998576
215.055499731,0.1302950382232666,24.0966,0.189348949448,804,215.003,-78.0885326919,-217.426,827.171370181,117.767929756,2.91757e+10,215.078,-217.486,55.30857825279236,0.189348949448,4.99320420682,215.022208617,54.1746,0.0,0.0602264,45291.61693692207,9.831835746765137,336.127886554,0.189351038821,1.0653066635131836,324.458744147,541.640002495,47,0.00868246,0.998552
214.320128765,0.13209152221679688,24.0964,0.55097709896,805,214.268,0.220816624348,-219.691,827.598901019,112.053299731,2.91687e+10,214.331,-219.739,56.05417585372925,0.55097709896,5.02686313812,214.293005425,55.0741,0.0,0.0485535,45347.80207037926,10.042715072631836,359.02104164,0.55102443854,1.0871233940124512,324.092913071,540.674052607,47,0.00652584,0.998539
214.819339859,0.13430452346801758,24.0977,0.177433937287,806,214.773,-37.0550537439,-226.526,851.181610295,110.882348657,2.92068e+10,214.823,-226.569,55.621946811676025,0.177433937287,5.04128651073,214.801002369,55.2722,0.0,0.0431366,45403.556963443756,10.132347345352173,368.036232738,0.177418324393,1.0896141529083252,329.359907862,553.595082143,46,0.00850334,0.998616
214.284512186,0.13305282592773438,24.0982,0.321686057468,807,214.235,-1.32331241581,-219.112,852.709363624,120.886853089,2.92216e+10,214.272,-219.186,55.20087647438049,0.321686057468,5.06555455017,214.270987126,55.6702,0.0,0.0748291,45458.89406490326,10.156357049942017,306.259509563,0.321668587045,1.0964772701263428,322.161002079,534.215900933,48,0.00584403,0.998646
214.478238763,0.1365797519683838,24.0977,0.357931635549,808,214.419,-0.794478496754,-222.65,846.846741084,119.58151467,2.92082e+10,214.444,-222.723,55.95293140411377,0.357931635549,5.12237008048,214.468460225,56.7193,0.0,0.0732422,45514.98037862778,10.309654951095581,355.262405059,0.357940613778,1.1039927005767822,335.765261277,572.061675142,46,0.00966144,0.998619
214.128429226,0.133803129196167,24.0976,0.239363708274,809,214.059,-7.63174371999,-218.84,800.105363934,116.079906852,2.92056e+10,214.078,-218.902,55.51229691505432,0.239363708274,5.14498676704,214.121635321,56.8979,0.0,0.0619049,45570.63365936279,10.087336778640747,353.92891923,0.239475620243,1.105513334274292,325.330477081,540.265358416,48,0.00932489,0.998614
214.234802936,0.14189410209655762,24.0975,0.224982272168,810,214.153,-3.29710489414,-217.247,865.557508291,120.815531457,2.92013e+10,214.169,-217.285,56.52270030975342,0.224982272168,5.15153709465,214.228305014,56.8356,0.0,0.0381012,45627.29168200493,10.57053828239441,279.962680076,0.224941815759,1.1224100589752197,329.593696709,559.217713179,46,0.00359704,0.998605
213.719968678,0.13717985153198242,24.0973,0.636400184997,811,213.621,0.482533945784,-218.427,824.543926006,127.257098449,2.91949e+10,213.635,-218.511,55.99801850318909,0.636400184997,5.21060723979,213.715061975,58.5192,0.0,0.0844879,45683.424275159836,10.557130575180054,318.845166155,0.636396440993,1.130230188369751,323.711941346,541.699880454,48,0.00911709,0.998592
213.241154333,0.13701176643371582,24.0971,0.258370318137,812,213.116,-8.85924434977,-219.764,962.854778289,136.967515505,2.9189e+10,213.133,-219.809,55.5316526889801,0.258370318137,5.27440618947,213.232360409,60.0468,0.0,0.0454712,45739.091336488724,10.50973653793335,351.329512087,0.258425489076,1.1350340843200684,342.199795907,600.149525048,43,0.00234273,0.998581
212.805848357,0.136030912399292,24.0971,0.590344895041,813,212.675,0.240150635484,-218.027,895.944310458,134.510189789,2.91895e+10,212.695,-218.085,55.91418981552124,0.590344895041,5.28092207169,212.796723553,59.3366,0.0,0.0582581,45795.14159989357,10.242074251174927,347.077259305,0.590288509959,1.1268718242645264,334.829699332,572.960716507,45,0.00808003,0.998582
212.491808418,0.1342604160308838,24.0975,0.29074703929,814,212.352,-2.84724422208,-221.172,840.169823745,113.53109867,2.9202e+10,212.375,-221.68,55.62827467918396,0.29074703929,5.31888223922,212.481853369,60.8519,0.0,0.50766,45850.90333747864,10.171649694442749,323.859513297,0.290697722387,1.0926053524017334,336.428127915,575.937227961,44,0.00548487,0.998607
212.397842046,0.13715124130249023,24.0976,0.6286979536,815,212.264,0.319582175169,-218.604,1087.0780988,155.846370653,2.92034e+10,212.293,-218.671,56.22700309753418,0.6286979536,5.32132704968,212.384157395,60.0001,0.0,0.0664215,45907.25892686844,10.559224367141724,338.536187229,0.628727487271,1.1335721015930176,332.563567012,569.551595867,45,0.00931848,0.99861
211.682627687,0.137037992477417,24.0977,0.41817185235,816,211.547,-2.86052523183,-214.586,822.09328943,121.649759428,2.92078e+10,211.582,-214.656,56.687310218811035,0.41817185235,5.38992020205,211.666854135,62.3059,0.0,0.070755,45964.0794775486,10.452494859695435,285.838792755,0.418207208069,1.1116461753845215,331.451281305,562.683363676,46,0.00996918,0.998618
211.610524206,0.13754749298095703,24.0975,0.336254044085,817,211.489,-1.17980136477,-215.467,1154.47691904,157.187706842,2.92015e+10,211.522,-215.542,56.26742649078369,0.336254044085,5.45042262521,211.596847572,63.6345,0.0,0.0747528,46020.48190832138,10.453275918960571,333.765059248,0.336394961789,1.0936546325683594,340.035351265,596.036746463,43,0.00867829,0.998605
211.254261482,0.13581490516662598,24.0964,0.281581806549,818,211.125,-4.43297244577,-215.2,988.251769954,122.775751889,2.91703e+10,211.157,-215.353,56.76971411705017,0.281581806549,5.44241646882,211.238439769,63.8987,0.0,0.153168,46077.38218975067,10.432180881500244,364.102314108,0.281651668266,1.1002802848815918,341.647899183,589.160775525,44,0.00757954,0.998541
211.49212635,0.13738346099853516,24.0977,0.519730570009,819,211.369,0.0711212400287,-217.154,955.061896526,130.849028841,2.92088e+10,211.402,-217.24,55.79971265792847,0.519730570009,5.49973370611,211.476351941,65.3036,0.0,0.0861969,46133.30904221535,10.563287496566772,357.467091808,0.519484476817,1.1064183712005615,339.296375134,588.588183668,44,0.0064825,0.998619
211.791575812,0.13036417961120605,24.098,0.575380895993,820,211.667,0.222804436136,-215.442,1245.5233804,136.890538858,2.92158e+10,211.708,-215.491,56.19162440299988,0.575380895993,5.44584296774,211.772969085,63.876,0.0,0.0485382,46189.62200665474,9.959519147872925,356.855676061,0.575212822573,1.0466883182525635,334.838399215,570.499690122,45,0.00602819,0.998633
211.722522699,0.13007187843322754,24.0977,0.125738599025,821,211.591,-126.872989658,-211.584,841.524922419,104.857458515,2.92065e+10,211.64,-211.648,55.42858624458313,0.125738599025,5.42064324698,211.70036944,63.4788,0.0,0.0634308,46245.180611371994,9.860960960388184,369.469377074,0.125747964892,1.0476126670837402,330.348218003,555.693210661,46,0.00487979,0.998613
211.970294779,0.137650728225708,24.0975,0.626527802358,822,211.826,0.523387176017,-210.835,886.631805773,116.58607287,2.92006e+10,211.879,-210.894,55.82485556602478,0.626527802358,5.42127880342,211.944705216,63.1666,0.0,0.0590973,46301.134880781174,10.051694631576538,336.776236463,0.626552347557,1.0718355178833008,321.565755572,532.608145713,48,0.00942512,0.998602
212.079163628,0.12891817092895508,24.0979,0.449692863693,823,211.926,0.0177747225037,-213.149,797.672651495,108.058186083,2.9215e+10,211.978,-213.197,55.04723787307739,0.449692863693,5.35435787112,212.056084505,61.7245,0.0,0.0477448,46356.31254410744,9.657195329666138,337.629851914,0.449569236345,1.0409672260284424,325.702105246,542.366063928,47,0.00920438,0.998631
212.613776777,0.13167142868041992,24.0972,0.139483576134,824,212.464,-471.070024142,-221.716,910.356925245,125.877073376,2.91933e+10,212.506,-221.765,55.03216743469238,0.139483576134,5.32219106474,212.598163351,60.9992,0.0,0.0497131,46411.48205137253,10.064131021499634,338.615343275,0.139482688385,1.0911695957183838,336.385231912,573.754191423,45,0.00859537,0.998587
212.493767499,0.13282561302185059,24.0988,0.669209167117,825,212.343,0.540084320698,-215.88,1024.64760865,119.598800531,2.9239e+10,212.38,-215.949,55.58787417411804,0.669209167117,5.29132907307,212.479423183,60.8403,0.0,0.0686188,46467.20622777939,10.234246969223022,368.585847572,0.669276107598,1.1185367107391357,331.685971077,560.573776346,46,0.00976651,0.998679
212.37403035,0.1378800868988037,24.0991,0.175370571127,826,212.218,-12.8882293696,-216.381,865.874364848,138.653270533,2.92493e+10,212.254,-216.406,55.42859959602356,0.175370571127,5.24449977438,212.360796431,59.4684,0.0,0.025589,46522.766956329346,10.392011642456055,336.503297411,0.175316015727,1.1215519905090332,330.700910071,564.04360737,46,0.00679235,0.998699
212.299029827,0.1400923728942871,24.0986,0.437526275178,827,212.144,-0.288937296779,-217.345,868.023111993,122.226308871,2.92333e+10,212.177,-217.392,55.71811652183533,0.437526275178,5.19242398051,212.285827061,58.6061,0.0,0.0464783,46578.61989235878,10.540182828903198,305.690808578,0.437629639705,1.146982192993164,337.679977484,579.239630095,45,0.00895513,0.998667
