MinReturn,PolicyExecTime,AverageQLoss,AbsLearnSignalOld,AverageDiscountedReturn,ProcessExecTime,LossAfter,AverageQ,AbsLearnSignalNew,StdReturn,NumTrajs,AverageY,ExplainedVariance,AverageAbsQ,Perplexity,LossBefore,Entropy,EnvExecTime,AveragePolicyStd,dLoss,Iteration,MaxReturn,AverageAbsQYDiff,Time,MeanKL,AverageAbsY,ItrTime,AverageReturn,MeanKLBefore,AbsLearnSignal
394.949303742,1.0518808364868164,67.7608,0.322106756782,368.498879334,0.12967920303344727,-249.393,246.476,0.322146586256,161.333313308,40,246.51385651,-1.6621297292,246.607,2.92161e+10,-249.334,24.098,10.429523468017578,0.998631,0.0590057,893,1173.91548568,5.55004167084,49189.02231669426,0.00880775,246.591591359,55.52883458137512,663.951185031,0.0,0.322146586256
337.757747542,1.0188543796539307,67.6064,0.525262959406,375.940412349,0.1291348934173584,-253.135,246.833,0.525257816026,153.804060386,39,246.872085087,-0.121678537601,246.967,2.92266e+10,-253.071,24.0983,10.157017946243286,0.998652,0.0637207,894,1072.49263239,5.54898194164,49243.79721951485,0.00912928,246.948888491,54.66767907142639,689.161233115,0.0,0.525257816026
369.533555901,0.9909746646881104,67.4975,0.117212102246,381.098392258,0.12511420249938965,-259.097,246.608,0.117228592235,159.961386593,38,246.645659182,-26.6390323623,246.738,2.92527e+10,-259.039,24.0992,9.825226068496704,0.998705,0.0575867,895,1090.18378956,5.52147742352,49299.26222681999,0.00866162,246.721042792,55.35641288757324,704.249266205,0.0,0.117228592235
451.173784141,1.0478074550628662,68.3921,0.108970278071,373.007092684,0.1303551197052002,-254.274,246.98,0.108974193751,133.535322466,40,247.014067111,-319.690404588,247.114,2.92362e+10,-254.162,24.0987,10.314937591552734,0.998672,0.112,896,919.798463116,5.5707171383,49354.466086387634,0.00948598,247.095273572,55.09850096702576,671.873527288,0.0,0.108974193751
392.915728124,1.0392470359802246,68.4886,0.227265777314,381.334988005,0.13191461563110352,-254.94,247.223,0.227360194194,147.147331685,39,247.25633906,-6.09522521911,247.352,2.92479e+10,-254.781,24.0991,10.3424711227417,0.998695,0.1586,897,993.828458018,5.55189659228,49409.670639038086,0.0087459,247.328483255,55.0973436832428,703.355787753,0.0,0.227360194194
373.35873961,1.022165060043335,68.9305,0.160786516165,374.410094753,0.12724637985229492,-249.914,247.582,0.160836004169,137.610066771,39,247.618463234,-13.7689027306,247.721,2.9332e+10,-249.873,24.1019,9.93783974647522,0.998863,0.0402985,898,978.505514138,5.56708311093,49464.78676056862,0.00734592,247.696332351,55.01297378540039,679.621350299,0.0,0.160836004169
376.926219463,1.0005948543548584,67.9875,0.0940789739173,377.040334218,0.1246330738067627,-254.217,247.872,0.0940807650468,132.892055427,39,247.910455545,-52.0676916083,248.025,2.93556e+10,-254.167,24.1028,9.892222166061401,0.99891,0.0499878,899,938.437527604,5.5679675603,49519.91115808487,0.00757209,248.002505215,55.0208306312561,685.949621105,0.0,0.0940807650468
425.105320857,0.9726831912994385,67.9572,0.348085922159,375.234264224,0.12234663963317871,-251.706,248.348,0.348086479699,170.842592602,39,248.380536931,-1.36389494096,248.489,2.93651e+10,-251.652,24.1031,9.715286016464233,0.998929,0.0535889,900,1001.87274855,5.56132589976,49574.569033145905,0.0098681,248.465026404,54.54481387138367,690.155893478,0.0,0.348086479699
423.042510973,1.0054023265838623,68.1199,0.534214378143,380.435441512,0.1242520809173584,-259.702,248.733,0.533948191309,142.490492665,39,248.772988812,-0.0519753887602,248.874,2.93593e+10,-259.657,24.1029,9.994872331619263,0.998917,0.0453796,901,1022.89002423,5.55855089662,49629.43206644058,0.00541792,248.857067545,54.75318479537964,696.886063208,0.0,0.533948191309
323.526568083,0.960684061050415,68.8346,0.302498370813,369.491523384,0.14515447616577148,-258.17,248.911,0.302531530745,171.997324581,40,248.943124226,-2.95007599268,249.058,2.93681e+10,-258.126,24.1032,9.531517028808594,0.998934,0.044342,902,1073.34913656,5.56201796961,49684.43214917183,0.00646689,249.02881376,54.89585852622986,670.521574732,0.0,0.302531530745
392.666222698,0.9849050045013428,68.3705,0.101542269268,362.317928294,0.12229013442993164,-252.039,248.928,0.101549508752,125.348781697,42,248.964773982,-240.506558246,249.077,2.94028e+10,-252.005,24.1044,9.647316217422485,0.999003,0.0342865,903,930.580916579,5.57152395808,49740.115676641464,0.00869724,249.054992593,55.575241804122925,636.511473672,0.0,0.101549508752
420.28609247,1.0050125122070312,69.4513,0.22183494495,372.055738578,0.12270665168762207,-258.214,248.986,0.221857265696,105.892556085,41,249.024689942,-5.84966790553,249.132,2.93489e+10,-258.118,24.1025,9.881406545639038,0.998894,0.0957031,904,927.666881446,5.60984721778,49796.04257559776,0.00856634,249.111984152,55.812737226486206,665.07033618,0.0,0.221857265696
464.958724548,0.9779922962188721,70.13,0.233212695331,378.471246687,0.1231229305267334,-255.362,249.625,0.2332889446,140.527871672,39,249.665004309,-4.45333595322,249.764,2.93598e+10,-255.326,24.1029,9.791019201278687,0.998917,0.0358887,905,1079.25156115,5.62725009924,49851.42319011688,0.0059753,249.748768962,55.27428364753723,691.281750532,0.0,0.2332889446
315.849298034,1.0057735443115234,69.8955,0.101950667273,375.326916219,0.12435722351074219,-255.024,249.637,0.101962124574,172.848277165,38,249.67593422,-159.091668495,249.766,2.93454e+10,-254.99,24.1024,10.110102415084839,0.998888,0.0339813,906,1232.12125349,5.63278870587,49908.717856645584,0.00494817,249.748305003,57.168164014816284,692.003564444,0.0,0.101962124574
324.877790699,1.039207935333252,71.4165,0.235163463577,370.08798542,0.12996912002563477,-252.366,249.796,0.235181539163,151.330773766,41,249.83764882,-8.99667929029,249.928,2.93253e+10,-252.303,24.1017,10.134034395217896,0.998847,0.0631409,907,994.201916697,5.66243953778,49968.04550457001,0.00565902,249.915190323,59.204238414764404,665.830625749,0.0,0.235181539163
367.715109799,1.0412614345550537,69.8767,0.436261508106,374.716980623,0.1255815029144287,-255.177,250.252,0.436282658245,215.286974743,38,250.295238023,-0.411948987177,250.384,2.92995e+10,-255.113,24.1008,10.160311222076416,0.998795,0.0644379,908,1217.6992959,5.637676631,50025.221078157425,0.00947897,250.371008014,57.06035232543945,700.896087953,0.0,0.436282658245
342.937960111,1.027907371520996,71.06,0.560817998456,366.133379485,0.12605929374694824,-256.129,249.991,0.560878254031,159.010524997,41,250.030373248,-0.442575944188,250.121,2.92828e+10,-256.057,24.1003,9.853535413742065,0.998761,0.0715332,909,1093.11320827,5.67813074937,50082.46666407585,0.00911122,250.102450986,57.124913930892944,654.604925398,0.0,0.560878254031
352.209553328,1.0535945892333984,70.8873,0.467039739984,369.092618934,0.12462544441223145,-254.154,250.775,0.467006294379,154.503815729,40,250.815689789,-0.709719743123,250.911,2.92895e+10,-254.081,24.1005,9.76296353340149,0.998775,0.0726318,910,1066.40274155,5.66468508817,50140.102180957794,0.00717288,250.894177165,57.51498770713806,665.442361679,0.0,0.467006294379
296.793001807,1.075493335723877,72.5413,0.50284151033,369.063061271,0.13065576553344727,-256.728,251.032,0.502949165896,178.708444561,40,251.074475736,-0.658314993353,251.161,2.93145e+10,-256.674,24.1013,10.285517930984497,0.998825,0.0539856,911,1085.79577555,5.70039744018,50198.08600592613,0.00880963,251.15137188,57.86324167251587,669.22958589,0.0,0.502949165896
411.670908513,1.0974299907684326,71.9476,0.481282001827,369.169720746,0.13034629821777344,-257.136,251.201,0.481208636062,149.511268661,41,251.245119309,-0.566478931943,251.324,2.93163e+10,-257.077,24.1014,10.531517267227173,0.998827,0.0586853,912,1005.35897191,5.71341882772,50256.25927114487,0.00880228,251.317007784,58.05521082878113,659.752625569,0.0,0.481208636062
398.696973665,1.0631422996520996,71.181,0.461238580326,373.775712842,0.1288928985595703,-252.476,251.439,0.461248758724,176.695065428,39,251.485314254,-0.647266127358,251.571,2.93173e+10,-252.426,24.1014,10.192557334899902,0.998829,0.0508423,913,1176.69593102,5.66704247466,50314.04785966873,0.00836617,251.563989309,57.66608476638794,684.964622668,0.0,0.461248758724
320.364117576,1.0945487022399902,72.0254,0.485312383252,377.447680332,0.13023042678833008,-254.075,251.341,0.485411894753,155.971126332,39,251.385865445,-1.19705797978,251.468,2.93523e+10,-254.015,24.1026,10.139914989471436,0.998899,0.0597992,914,1175.33699896,5.70314731135,50372.11029243469,0.0094583,251.458214388,57.93577337265015,690.320124184,0.0,0.485411894753
390.604441987,1.0903735160827637,72.4001,0.279938806027,361.15486522,0.13229990005493164,-248.116,251.611,0.279905181273,139.6441447,42,251.655538307,-3.77647297879,251.736,2.93302e+10,-248.078,24.1019,10.187845230102539,0.998856,0.0379486,915,897.612320025,5.72510521278,50429.18118238449,0.0061067,251.728936743,56.947441816329956,633.92975984,0.0,0.279905181273
349.556903054,1.06284499168396,72.3774,0.280967173262,368.670584993,0.12951970100402832,-254.91,252.003,0.280938133918,105.847438751,42,252.047405325,-3.19090104238,252.133,2.93485e+10,-254.855,24.1025,9.9208402633667,0.998892,0.0557404,916,867.743833587,5.72385015793,50486.57667207718,0.00990524,252.124222317,57.26557016372681,647.60921245,0.0,0.280938133918
347.971480649,1.1007800102233887,73.8971,0.429957938601,361.785864905,0.1320192813873291,-258.395,251.82,0.429812891605,139.664117884,42,251.863776551,-0.209537407363,251.953,2.93562e+10,-258.333,24.1028,10.39506220817566,0.998908,0.0619812,917,933.115557358,5.78230413461,50543.06816697121,0.00667249,251.942409143,56.3636040687561,637.252029578,0.0,0.429812891605
331.247148985,1.12538743019104,74.1395,0.411453077335,379.814222038,0.1338334083557129,-260.18,252.415,0.411648735128,147.74791931,39,252.45851225,-1.43832815963,252.555,2.9327e+10,-260.044,24.1018,10.614253997802734,0.99885,0.13623,918,1094.9740452,5.79193137972,50601.033114910126,0.00592139,252.540773865,57.84206795692444,700.647082986,0.0,0.411648735128
346.923406589,1.1438908576965332,72.6892,0.199369892319,376.013293079,0.13601088523864746,-261.521,252.448,0.199425339145,144.302077758,40,252.491067768,-11.2388699121,252.584,2.93104e+10,-261.487,24.1012,10.724819898605347,0.998816,0.0339966,919,1142.98805827,5.74372037073,50658.873932123184,0.00448337,252.568907859,57.715497970581055,680.597598543,0.0,0.199425339145
324.179123829,1.1601896286010742,72.7882,0.428771567544,366.311606574,0.1349802017211914,-258.053,252.812,0.428784123114,167.522319682,40,252.854539899,-0.687692536179,252.949,2.93057e+10,-257.985,24.101,10.806604385375977,0.998807,0.0678406,920,1102.53662578,5.7469080349,50716.72613239288,0.00261685,252.934403349,57.726820945739746,660.9682203,0.0,0.428784123114
337.956028514,1.1781949996948242,73.1094,0.222173821618,363.162811576,0.14116358757019043,-257.852,252.8,0.222190156702,160.081856067,43,252.845673439,-9.64492136335,252.932,2.92854e+10,-257.794,24.1004,11.096910953521729,0.998766,0.0573425,921,973.648170411,5.75677272167,50774.720005989075,0.00644595,252.923369778,57.86738610267639,647.27983723,0.0,0.222190156702
332.374850848,1.1784300804138184,75.3885,0.28412030105,364.123385678,0.14112281799316406,-259.549,253.048,0.284302093233,131.442564182,42,253.093981834,-3.58544231574,253.196,2.9285e+10,-259.488,24.1003,11.102197885513306,0.998765,0.0608215,922,974.394264793,5.81436790279,50831.97893357277,0.00948742,253.182977417,57.13207292556763,643.17310363,0.0,0.284302093233
273.905496122,1.1157143115997314,73.9093,0.146678449389,355.45559123,0.13645410537719727,-249.437,253.398,0.146691356896,151.720599731,43,253.443316641,-20.6031836107,253.538,2.92596e+10,-249.39,24.0995,10.827323198318481,0.998714,0.0475006,923,983.039564334,5.78522918117,50889.91362977028,0.00645697,253.526646406,57.80810236930847,619.039228749,0.0,0.146691356896
319.071702307,1.1311023235321045,74.2199,0.300479492574,354.565197834,0.13751006126403809,-255.882,253.375,0.3004997613,151.65026308,44,253.421480208,-2.04734938094,253.513,2.92623e+10,-255.843,24.0996,10.77593207359314,0.99872,0.0396881,924,979.108872475,5.77558914025,50947.67882633209,0.00734452,253.502076804,57.63813638687134,614.698572437,0.0,0.3004997613
329.484520093,1.1723740100860596,73.9543,0.345588797191,366.247722945,0.14342617988586426,-259.563,253.475,0.345696753754,182.416484555,41,253.51837866,-1.08187828116,253.611,2.92721e+10,-259.505,24.0999,11.451159000396729,0.99874,0.0579224,925,1095.5033412,5.76571460842,51006.2825717926,0.00929968,253.594025641,58.476757764816284,662.259682639,0.0,0.345696753754
348.027476514,1.1283965110778809,74.451,0.506890745071,350.823932544,0.13920259475708008,-250.754,253.662,0.507112251906,130.617074101,45,253.708340114,-0.749848491989,253.791,2.92684e+10,-250.679,24.0998,11.009351015090942,0.998732,0.0750122,926,961.36481856,5.77749532494,51064.48706936836,0.00887305,253.779871364,58.0799195766449,599.49934552,0.0,0.507112251906
355.343669519,1.1289536952972412,74.9962,0.0838469395413,365.102627692,0.1402878761291504,-260.102,254.444,0.0838505184673,161.034001025,41,254.490750431,-3346.65667106,254.573,2.93011e+10,-260.037,24.1009,10.880035877227783,0.998797,0.0651245,927,974.240454642,5.79065160851,51122.270908117294,0.00730765,254.565794571,57.660584449768066,653.315592487,0.0,0.0838505184673
307.884445038,1.1361634731292725,74.0648,0.354041329913,360.754385837,0.14074254035949707,-253.17,253.999,0.354001846971,161.095294669,42,254.046215576,-1.52101145916,254.126,2.93221e+10,-253.096,24.1016,11.156219005584717,0.998839,0.0733795,928,1079.84245698,5.7565460921,51180.205938100815,0.00785986,254.122177927,57.80803608894348,638.770419739,0.0,0.354001846971
295.179218613,1.122239112854004,73.051,0.097763834056,351.387534953,0.1394510269165039,-251.69,254.446,0.0977604155155,141.994346821,45,254.493152631,-298.148490651,254.59,2.93329e+10,-251.659,24.102,10.951467990875244,0.998861,0.03125,929,890.919463075,5.75453861123,51238.33368515968,0.00346708,254.57875948,58.005332708358765,602.28500751,0.0,0.0977604155155
340.778186586,1.1186468601226807,74.2149,0.122356351629,353.415884436,0.13697075843811035,-255.735,254.556,0.122373662132,175.757801562,43,254.600059471,-88.4900477938,254.692,2.9339e+10,-255.686,24.1022,10.935599565505981,0.998873,0.0487671,930,1021.31769074,5.77735094877,51296.679261922836,0.00770448,254.677157767,58.22047257423401,618.44219214,0.0,0.122373662132
263.781470707,1.1328513622283936,72.8397,0.210733627296,363.033325484,0.13827204704284668,-258.756,254.695,0.210755605794,163.717051978,41,254.738792154,-21.8314294486,254.837,2.93319e+10,-258.69,24.1019,11.082712411880493,0.998859,0.0661926,931,947.837281084,5.73217527091,51355.29884886742,0.0087525,254.820239947,58.494959115982056,650.825038226,0.0,0.210755605794
377.176070053,1.134791612625122,73.4071,0.216741660869,369.62916131,0.13991951942443848,-255.355,254.77,0.216671801443,142.430520967,41,254.811603883,-4.96736740566,254.917,2.93376e+10,-255.337,24.1021,11.01780104637146,0.998871,0.0176392,932,1059.79884003,5.73659431955,51414.317811489105,0.00103816,254.896792741,58.88996696472168,661.945907948,0.0,0.216671801443
319.344715798,1.134636402130127,73.363,0.27219881948,353.374797602,0.13967514038085938,-255.511,254.483,0.27219612553,158.126413905,44,254.524869967,-3.39046934197,254.623,2.93343e+10,-255.465,24.102,11.008880138397217,0.998864,0.0461731,933,940.807188425,5.73802113625,51473.48077058792,0.00439995,254.608735115,59.03433322906494,612.222144893,0.0,0.27219612553
371.773959082,1.1460521221160889,72.703,0.208281121303,362.46328232,0.14284825325012207,-253.638,254.333,0.208293089071,145.141908241,42,254.377765071,-23.4291284301,254.484,2.93265e+10,-253.566,24.1018,11.127097845077515,0.998848,0.071991,934,952.851696137,5.71826220548,51532.446766376495,0.00312874,254.46812461,58.84516000747681,639.492574411,0.0,0.208293089071
344.680584411,1.1656064987182617,71.7293,0.460194188618,356.334469551,0.14291977882385254,-255.59,254.029,0.460331970106,148.791284196,44,254.072917284,-0.069767064145,254.173,2.93305e+10,-255.549,24.1019,11.402983665466309,0.998856,0.0412292,935,929.519698031,5.68903760368,51591.95037484169,0.00578784,254.156583043,59.37987422943115,618.468084428,0.0,0.460331970106
393.084155306,1.1737432479858398,72.3718,0.16475966584,367.067198958,0.14379143714904785,-252.736,253.596,0.164768809204,161.866624679,41,253.636784499,-32.2580765479,253.745,2.93328e+10,-252.675,24.102,11.453017473220825,0.998861,0.0616455,936,1021.27467359,5.7131760961,51650.70145940781,0.00786559,253.722782226,58.627641677856445,657.654462894,0.0,0.164768809204
321.29664503,1.0837926864624023,72.0151,0.329495587089,349.449957763,0.13572168350219727,-253.385,254.057,0.329554766275,130.185453087,46,254.104474433,-1.70180129035,254.197,2.93301e+10,-253.341,24.1019,10.670305490493774,0.998856,0.0440216,937,842.942941097,5.69682089408,51707.488681554794,0.0082199,254.181300471,56.66346549987793,592.571155468,0.0,0.329554766275
347.763631335,1.1433076858520508,72.7547,0.188486885639,355.059020858,0.14077019691467285,-254.439,253.681,0.18847108036,158.940644351,44,253.726649711,-15.4608605095,253.826,2.93158e+10,-254.375,24.1014,11.278894662857056,0.998827,0.0638275,938,912.76508933,5.72531632395,51764.71671128273,0.0079303,253.810639682,57.10773849487305,618.351727588,0.0,0.18847108036
332.126268665,1.0718367099761963,73.3415,0.298160560755,355.708429855,0.13749241828918457,-259.699,253.656,0.298218099791,174.024404024,44,253.69695362,-3.11556009601,253.803,2.93074e+10,-259.632,24.1011,10.62976598739624,0.99881,0.0671997,939,962.090582793,5.73880182856,51820.96923303604,0.00963019,253.781562235,56.129544496536255,623.57452169,0.0,0.298218099791
279.589932988,1.0856328010559082,71.6234,0.132318458763,357.967047009,0.13743042945861816,-251.201,253.973,0.13234111286,154.302785345,43,254.020344755,-48.4843873355,254.111,2.92713e+10,-251.162,24.0999,10.777024030685425,0.998737,0.0387421,940,1041.43427208,5.68527108449,51877.524646520615,0.00882298,254.100231125,56.43509006500244,626.411866697,0.0,0.13234111286
174.891332949,1.1189501285552979,74.8083,0.301202540634,356.285402789,0.13904976844787598,-257.007,253.636,0.301133344606,136.115436278,44,253.682240913,-2.20124859543,253.781,2.93101e+10,-256.957,24.1012,11.153030395507812,0.998816,0.0492859,941,903.481247009,5.76672351063,51934.75657296181,0.00997607,253.762786435,57.11103177070618,619.38363786,0.0,0.301133344606
332.720770988,1.0821316242218018,74.5307,0.324850886432,367.478685406,0.13403916358947754,-253.529,253.55,0.324801670146,158.720956789,41,253.596352412,-1.75248736112,253.698,2.92913e+10,-253.445,24.1006,10.589717626571655,0.998778,0.0838623,942,967.090890765,5.76609721175,51990.966913700104,0.0071723,253.683260936,56.09011125564575,658.6766947,0.0,0.324801670146
301.239503973,1.1265833377838135,73.2997,0.226475119226,353.778068268,0.13675808906555176,-249.286,253.797,0.226505487051,171.772005762,44,253.847597022,-9.38842853624,253.939,2.92977e+10,-249.234,24.1008,11.194404363632202,0.998791,0.0513306,943,971.655221915,5.72499767191,52048.42612814903,0.00754297,253.930852916,57.34381437301636,617.752051525,0.0,0.226505487051
356.582668816,1.120142936706543,73.3175,0.113325284764,357.797658033,0.13861966133117676,-250.57,253.722,0.113324725229,147.763848026,45,253.764874961,-8370.38845529,253.869,2.9284e+10,-250.468,24.1003,11.13960862159729,0.998764,0.101761,944,946.050846624,5.7429671104,52105.60847449303,0.00985904,253.847839597,57.06374764442444,623.264419707,0.0,0.113324725229
339.513268639,1.0754737854003906,73.6682,0.198337606786,353.936565619,0.13464093208312988,-256.271,253.377,0.198342235358,144.068145658,44,253.419703803,-7.22309561636,253.535,2.92832e+10,-256.238,24.1003,10.672362565994263,0.998763,0.0328674,945,970.293851774,5.73794305321,52162.619054317474,0.00794154,253.512329275,56.89242196083069,610.986963634,0.0,0.198342235358
414.676843957,1.0887842178344727,73.2919,0.478879516235,367.205679416,0.13618922233581543,-250.989,253.511,0.478942637102,157.042763985,41,253.553894019,-0.850753373612,253.668,2.9289e+10,-250.924,24.1005,10.90796422958374,0.998774,0.0654602,946,988.507503937,5.71797877066,52219.55613398552,0.00868146,253.647255696,56.81409788131714,656.405341621,0.0,0.478942637102
247.853768185,1.1006667613983154,74.4271,0.168113735241,363.19721695,0.1336655616760254,-257.234,253.744,0.168121102163,172.648692071,41,253.788263293,-39.8125749748,253.9,2.93047e+10,-257.196,24.101,10.897300481796265,0.998806,0.037384,947,1088.66477588,5.75532421602,52276.33714270592,0.00519622,253.880955234,56.660651206970215,648.222170589,0.0,0.168121102163
353.174739839,1.081805944442749,74.164,0.150890522475,369.736143797,0.1353895664215088,-260.45,253.815,0.150884703816,173.813845247,40,253.855001558,-98.5976790108,253.965,2.93207e+10,-260.417,24.1016,10.910239458084106,0.998838,0.0325928,948,1043.20680718,5.77707002242,52333.56818318367,0.00628494,253.943278891,57.11113476753235,668.639666874,0.0,0.150884703816
342.161357548,1.0747570991516113,73.1239,0.349269616506,366.986016002,0.13393664360046387,-255.399,254.008,0.349288001174,197.875193524,40,254.051531191,-3.22326365285,254.157,2.93338e+10,-255.353,24.102,10.707266092300415,0.998864,0.0463715,949,1055.02295193,5.71689949057,52389.83717441559,0.00844566,254.141687103,56.15065860748291,668.886172944,0.0,0.349288001174
360.624954012,1.0829079151153564,73.4017,0.532876591857,366.700218645,0.13435149192810059,-259.768,253.48,0.532905967484,130.863311562,41,253.519070102,-0.387871321841,253.644,2.93352e+10,-259.722,24.1021,10.710275888442993,0.998867,0.0460815,950,932.382353133,5.73007032315,52446.09943771362,0.00681774,253.61596378,56.145606994628906,650.424762453,0.0,0.532905967484
391.36519706,1.0808353424072266,71.805,0.460547441451,363.874392215,0.1344738006591797,-252.591,253.85,0.460578139886,120.792157756,42,253.895974039,-0.717093615986,254.004,2.934e+10,-252.538,24.1022,10.675199508666992,0.998877,0.0531616,951,967.060996827,5.70074734335,52502.65716791153,0.00850465,253.985854173,56.44310665130615,636.967178088,0.0,0.460578139886
331.239232665,1.0511407852172852,74.1201,0.40940535493,352.963939636,0.1351771354675293,-255.917,254.249,0.409405006117,183.222208912,43,254.292259908,-1.40473128836,254.394,2.93457e+10,-255.863,24.1024,10.47525405883789,0.998888,0.0542297,952,1258.38886158,5.76137337189,52558.92554116249,0.00970202,254.378940993,56.15529155731201,618.191946891,0.0,0.409405006117
393.623360681,1.104921579360962,73.1284,0.113410156628,370.059424719,0.13532233238220215,-261.466,254.011,0.113418263065,130.762016708,41,254.055772336,-373.154125659,254.161,2.93258e+10,-261.432,24.1017,10.861060380935669,0.998848,0.0341797,953,1025.2391744,5.75263943001,52614.85698270798,0.00648354,254.144841066,55.8152596950531,659.741042443,0.0,0.113418263065
388.705047785,1.043621301651001,74.9386,0.378466946078,366.697178154,0.13154363632202148,-257.187,253.956,0.378540568854,171.574389292,41,254.001731279,-2.03406455191,254.107,2.93266e+10,-257.133,24.1018,10.599643468856812,0.99885,0.0541992,954,1217.18298729,5.77308127535,52670.80572652817,0.00991542,254.089162253,55.834760904312134,655.901244845,0.0,0.378540568854
377.683647594,1.0391216278076172,73.3793,0.467241231456,374.255420393,0.13046789169311523,-260.226,253.925,0.467306423186,136.716660969,40,253.971241349,-0.619925557375,254.085,2.93478e+10,-260.164,24.1025,10.307898044586182,0.998893,0.0621338,955,979.301075917,5.74519474694,52726.72555947304,0.00942334,254.06479858,55.80485224723816,675.676924015,0.0,0.467306423186
346.58602806,1.056767225265503,74.137,0.415690843308,365.274758481,0.13219618797302246,-257.329,254.114,0.415795226431,165.869598886,42,254.157416695,-0.522570232364,254.272,2.93154e+10,-257.3,24.1014,10.549740552902222,0.998827,0.0284119,956,1210.40636359,5.74732937227,52782.97828435898,0.00275347,254.249736487,56.13817811012268,651.075182302,0.0,0.415795226431
366.724196221,1.042320728302002,72.4349,0.132289722001,373.326094572,0.12918615341186523,-257.471,253.496,0.132302421782,183.178112783,39,253.540299645,-145.071965105,253.646,2.93016e+10,-257.426,24.1009,10.239465475082397,0.998799,0.0458069,957,1028.00734622,5.68785860408,52839.18246173859,0.00766075,253.625932969,56.09010601043701,687.293186506,0.0,0.132302421782
325.355223739,1.0847864151000977,71.4541,0.270596802881,360.336357569,0.13393187522888184,-259.847,253.753,0.270620189392,160.93282073,43,253.799391652,-3.69158309481,253.912,2.93038e+10,-259.812,24.101,10.827928304672241,0.998804,0.0350952,958,1061.90614078,5.67053411054,52896.225955724716,0.00855708,253.892741396,56.930458545684814,634.367977026,0.0,0.270620189392
305.676613187,1.055013656616211,72.2714,0.208780994649,359.326128996,0.13082671165466309,-258.689,253.313,0.208709986184,142.244236007,43,253.353241429,-8.15762151785,253.471,2.92867e+10,-258.601,24.1004,10.53635835647583,0.99877,0.0882874,959,965.754645752,5.6883662024,52952.399169921875,0.00791046,253.447422997,56.057387351989746,626.729102189,0.0,0.208709986184
351.573609841,1.0239553451538086,72.3287,0.579154612517,369.848236441,0.12920451164245605,-253.68,253.666,0.579162710496,140.013183127,40,253.709104364,0.236830537243,253.832,2.93052e+10,-253.623,24.101,10.13668441772461,0.998806,0.0567017,960,920.488839346,5.67791257568,53007.697259902954,0.00652751,253.807728131,55.18018817901611,661.500870944,0.0,0.579162710496
340.336181786,1.016768455505371,72.3708,0.113567497904,372.607053705,0.12829113006591797,-262.555,253.012,0.113571665842,124.060924893,41,253.051860012,-186.192825269,253.183,2.93057e+10,-262.464,24.101,10.106384515762329,0.998808,0.0914307,961,924.373761662,5.662281718,53063.02114224434,0.00657378,253.158236468,55.21035385131836,664.216468962,0.0,0.113571665842
338.697199669,1.0484898090362549,71.7294,0.409984201658,381.814882917,0.13010430335998535,-259.458,253.217,0.41000727851,133.624841406,39,253.256258928,-2.24735995813,253.38,2.93174e+10,-259.401,24.1014,10.400375604629517,0.998831,0.0568848,962,1033.63604505,5.654806036,53118.310302734375,0.00985659,253.353181907,55.172154903411865,701.702596293,0.0,0.41000727851
376.338599457,1.1326069831848145,71.4,0.268072465744,370.215966365,0.138808012008667,-261.334,253.294,0.268046632185,142.979778414,41,253.334185793,-3.17434149937,253.458,2.93477e+10,-261.263,24.1025,11.177795171737671,0.998892,0.0713806,963,1088.47103817,5.64530724741,53174.51038098335,0.00934774,253.437231246,56.08259725570679,662.856948551,0.0,0.268046632185
410.058096401,1.0851843357086182,71.1426,0.246812671142,369.317984442,0.13414883613586426,-256.015,253.164,0.246814388989,130.801383402,42,253.205374664,-10.8673926644,253.336,2.93938e+10,-255.978,24.104,10.815889596939087,0.998984,0.0371094,964,989.577327057,5.65478960722,53230.523923158646,0.00534203,253.309623637,55.89847922325134,654.027487076,0.0,0.246814388989
403.567538744,1.097486972808838,69.7492,0.455236879222,391.573860325,0.1332862377166748,-263.193,252.349,0.455324308713,134.569153342,36,252.387789395,-0.742290453687,252.517,2.94032e+10,-263.131,24.1044,10.817222833633423,0.999003,0.0621338,965,1029.49118796,5.57903185255,53286.02290439606,0.00801182,252.491625603,55.38360571861267,738.397218527,0.0,0.455324308713
384.821596406,1.0644843578338623,70.1061,0.422135783674,372.699278292,0.13379812240600586,-257.095,252.95,0.422087413105,179.693724246,40,252.988035991,-0.305465613077,253.116,2.93973e+10,-257.061,24.1042,10.447173357009888,0.998991,0.0335999,966,1199.85931131,5.59762094625,53341.09959959984,0.00224958,253.090353952,54.961339473724365,679.235869728,0.0,0.422087413105
384.643640131,1.0551645755767822,71.194,0.150902137522,374.265133214,0.13411617279052734,-252.823,252.73,0.150896852293,160.959375878,40,252.772545638,-95.4206636992,252.887,2.93852e+10,-252.773,24.1038,10.46924090385437,0.998967,0.0495605,967,1055.07243679,5.626234336,53397.42710804939,0.00742808,252.869399626,56.211997985839844,680.283092723,0.0,0.150896852293
417.486944614,1.0835199356079102,69.865,0.567030864517,370.036329414,0.13518452644348145,-255.324,252.93,0.566984240485,155.607552446,40,252.967706157,0.0815314360275,253.095,2.93708e+10,-255.272,24.1033,10.831307649612427,0.998938,0.0520172,968,995.902815406,5.59026501364,53453.43657398224,0.00745255,253.066224592,55.896621227264404,666.951507953,0.0,0.566984240485
