EnvExecTime,AverageDiscountedReturn,AverageQLoss,ProcessExecTime,LossAfter,MinReturn,AbsLearnSignalOld,Time,AverageY,Iteration,Perplexity,AverageQ,AbsLearnSignal,AbsLearnSignalNew,StdReturn,Entropy,PolicyExecTime,AverageAbsQ,MeanKL,MeanKLBefore,ItrTime,NumTrajs,dLoss,AveragePolicyStd,AverageAbsY,MaxReturn,ExplainedVariance,LossBefore,AverageReturn,AverageAbsQYDiff
8.74915599822998,204.406626202,128.4,0.13918375968933105,-145.64,81.5422420365,0.369496943682,910.1336405277252,132.645843329,13,2.99118e+10,132.629,0.37134471446,0.37134471446,109.315240415,24.1215,1.2157206535339355,132.69,0.00641142,0.0,64.27248334884644,88,0.298721,0.999975,132.662262118,587.350389844,-1.78962677876,-145.342,277.700730501,7.71214549504
9.144763708114624,213.158191109,136.549,0.14443492889404297,-149.196,107.606377072,0.529886491718,975.5563945770264,140.81895561,14,2.99095e+10,140.801,0.528922389225,0.528922389225,76.3187378972,24.1214,1.2351980209350586,140.864,0.00641186,0.0,65.3020966053009,85,0.270309,0.999971,140.836590492,520.148348719,-0.486704323102,-148.926,287.329089938,7.90869756787
9.061702489852905,221.525613967,139.689,0.1411266326904297,-155.007,76.3406984702,0.61166581485,1040.320235967636,147.471621525,15,2.99151e+10,147.455,0.612686853109,0.612686853109,103.228551925,24.1216,1.2225735187530518,147.515,0.00643616,0.0,64.64146399497986,80,0.23912,0.999982,147.485682895,605.192939267,0.208300907849,-154.768,307.409962916,7.95432593892
9.253012895584106,223.022190708,142.432,0.14237189292907715,-160.665,93.3707011993,0.334892142136,1105.2430348396301,153.228315492,16,2.98877e+10,153.207,0.3344000454,0.3344000454,103.766374331,24.1207,1.2411842346191406,153.267,0.00993133,0.0,64.80292081832886,79,0.283432,0.999928,153.245804401,588.57959701,-2.56522780329,-160.382,310.291473418,8.00575325755
9.128771305084229,226.391305856,142.595,0.14439702033996582,-163.191,102.150043249,0.659702914173,1169.6411952972412,157.89594312,17,2.98582e+10,157.878,0.660106902059,0.660106902059,93.6670171718,24.1197,1.2160334587097168,157.943,0.00640535,0.0,64.2715892791748,79,0.209747,0.99987,157.914453924,703.602116204,0.118390345851,-162.981,313.212299729,8.0191740267
9.286964416503906,234.477300863,142.843,0.14155936241149902,-165.889,179.552089936,0.39752250591,1234.8818345069885,162.129999938,18,2.98366e+10,162.106,0.398775826537,0.398775826537,87.5148545504,24.119,1.240077257156372,162.18,0.00931198,0.0,65.11856818199158,76,0.225372,0.999828,162.149105324,613.901444364,-1.12007879772,-165.664,327.88243842,8.0248969917
9.430808067321777,247.19212298,142.523,0.14258861541748047,-165.34,202.846677836,0.665531209867,1300.627759218216,165.014320336,19,2.98248e+10,164.993,0.665761450589,0.665761450589,95.0464703284,24.1186,1.2033648490905762,165.063,0.00999346,0.0,65.62265348434448,71,0.245804,0.999805,165.036898914,755.451332634,0.398894709583,-165.094,353.056471907,8.06439146436
9.497458934783936,227.810923324,141.14,0.14377737045288086,-168.056,87.5301002058,0.680042783894,1365.430468082428,167.260063888,20,2.97844e+10,167.236,0.680991431538,0.680991431538,113.849634397,24.1173,1.2128982543945312,167.304,0.00996994,0.0,64.68314933776855,79,0.220291,0.999725,167.282990686,886.302647961,0.444395498959,-167.836,318.754688042,8.04871188323
9.699429750442505,220.853011682,139.4,0.14399290084838867,-170.837,98.4737454166,0.38535323911,1430.7892892360687,169.089024746,21,2.97911e+10,169.067,0.38600213418,0.38600213418,78.2254675986,24.1175,1.260380744934082,169.144,0.00981268,0.0,65.23712182044983,84,0.218399,0.999738,169.114004843,541.267664013,-1.38696967579,-170.619,300.170293593,8.03251949527
9.347920894622803,221.274443273,134.443,0.14277958869934082,-165.884,195.685527087,0.327056491491,1494.2218976020813,170.079260814,22,2.97821e+10,170.061,0.329971386853,0.329971386853,71.2124415803,24.1172,1.205425500869751,170.141,0.00964792,0.0,63.313698053359985,85,0.188004,0.999721,170.10894735,599.211653658,-0.515963317234,-165.696,298.734818856,7.94385075815
9.523957967758179,232.123391969,134.334,0.1392381191253662,-167.512,207.883342625,0.454855722523,1557.5061166286469,170.730505198,23,2.97781e+10,170.708,0.456588798461,0.456588798461,97.1816831001,24.117,1.1807055473327637,170.79,0.00977764,0.0,63.16178297996521,79,0.193314,0.999713,170.760680312,854.933665286,-0.0227679326409,-167.319,322.283772545,7.92226595184
