AveragePolicyStd,LossAfter,ProcessExecTime,AbsLearnSignal,NumTrajs,AbsLearnSignalNew,PolicyExecTime,EnvExecTime,AverageQ,Time,ExplainedVariance,AverageAbsQYDiff,MeanKL,MinReturn,ItrTime,dLoss,Entropy,Perplexity,LossBefore,AverageY,MeanKLBefore,AbsLearnSignalOld,AverageAbsY,AverageAbsQ,StdReturn,MaxReturn,AverageReturn,Iteration,AverageQLoss,AverageDiscountedReturn
0.999373,-175.289,0.15066003799438477,0.607044533211,63,0.607044533211,1.0930240154266357,8.908923387527466,168.183,3740.9079928398132,-0.28325567084,5.86775915649,0.00999127,217.570169531,55.35390043258667,0.11911,24.1112,2.96043e+10,-175.17,168.194186569,0.0,0.606897335222,168.200930341,168.213,92.8572014586,641.54761375,387.39878067,67,71.7479,262.488285107
0.999403,-175.995,0.14806461334228516,0.676816238213,60,0.676816238213,1.117624282836914,9.181210041046143,168.951,3797.465798854828,0.235485452533,5.86595733382,0.00988693,148.781603052,56.43250823020935,0.112961,24.1117,2.96202e+10,-175.882,168.961568675,0.0,0.676136378376,168.967375232,168.981,155.659482271,1047.60973717,408.25617696,68,71.4852,266.7148791
0.999366,-173.996,0.1506338119506836,0.444731987896,65,0.444731987896,1.1159381866455078,9.13543438911438,169.296,3853.756980419159,-1.06897032924,5.87305283844,0.00956471,209.444054118,56.16676688194275,0.171814,24.1111,2.96017e+10,-173.824,169.307866844,0.0,0.444498327244,169.314872631,169.325,121.045038483,887.771946168,382.12421348,69,72.2225,258.713123458
0.999621,-172.621,0.14821791648864746,0.640641404644,63,0.640641404644,1.1154210567474365,9.07258152961731,169.322,3909.498734474182,-0.110803589261,5.88376150867,0.00979445,191.781107237,55.61792540550232,0.105011,24.1154,2.97303e+10,-172.516,169.333141958,0.0,0.640471944736,169.340200697,169.353,106.067234554,667.139678513,382.710629131,70,72.331,259.378053115
0.99941,-177.06,0.1497657299041748,0.666007489778,63,0.666007489778,1.103898048400879,9.105679035186768,169.418,3965.062940120697,0.185812171989,5.88651348334,0.0097013,184.167621081,55.43792176246643,0.112518,24.1119,2.96243e+10,-176.948,169.429605623,0.0,0.665867534152,169.436226299,169.453,99.1436661135,704.188350774,394.546877742,71,72.4993,266.124354385
0.99933,-177.869,0.14718341827392578,0.625272931265,63,0.625272931265,1.124420166015625,9.230573177337646,169.741,4021.630300760269,0.142023000776,5.90382593826,0.00995125,161.923540852,56.44008111953735,0.104034,24.1105,2.95837e+10,-177.765,169.751871499,0.0,0.625648319537,169.75726849,169.77,107.534366511,648.106566281,388.716879095,72,72.686,261.826325233
0.999298,-176.38,0.14649486541748047,0.76049775526,61,0.76049775526,1.0881617069244385,9.060291051864624,170.293,4077.548046350479,0.59132974404,5.90370027368,0.00996301,215.690973225,55.79107594490051,0.0979919,24.1099,2.95674e+10,-176.282,170.30272464,0.0,0.760122196537,170.31001384,170.328,105.800977846,685.691238681,392.481943327,73,72.0825,263.541822778
0.999408,-182.294,0.14948821067810059,0.645743834924,63,0.645743834924,1.1364574432373047,9.180161237716675,170.214,4133.753789663315,0.180383566454,5.89658950237,0.00642428,180.995623594,56.07660698890686,0.0767059,24.1118,2.96225e+10,-182.218,170.223183357,0.0,0.645679281724,170.230983896,170.247,128.360693045,863.621527477,388.403414645,74,72.2067,260.243331537
0.999344,-180.534,0.15276455879211426,0.707683346673,62,0.707683346673,1.1065080165863037,9.141776084899902,170.254,4190.308502674103,0.431376469604,5.92614851452,0.00989154,184.310558189,56.436426401138306,0.0934906,24.1107,2.95905e+10,-180.44,170.264196398,0.0,0.707517931834,170.274718087,170.294,110.101016058,732.624787309,396.882285359,75,72.7492,265.77843323
0.999106,-178.791,0.1474318504333496,0.731750821814,59,0.731750821814,1.1121909618377686,9.079156160354614,170.68,4246.936384439468,0.32859395075,5.97069448353,0.00646024,184.492585032,56.5045108795166,0.0793915,24.1067,2.94709e+10,-178.711,170.69147916,0.0,0.731676381211,170.700491904,170.717,150.648004185,988.976078024,421.089041463,76,74.2559,272.408036341
0.999062,-178.635,0.15167665481567383,0.663564198633,64,0.663564198633,1.1346964836120605,9.255805969238281,170.798,4303.019236326218,0.186406443294,5.95381917414,0.00975424,198.602574287,55.9602210521698,0.09375,24.1059,2.94486e+10,-178.541,170.808985323,0.0,0.663619527328,170.816747336,170.834,116.611948556,917.680672885,389.735039287,77,73.3113,262.622030875
0.999011,-178.283,0.14684820175170898,0.665510345254,57,0.665510345254,1.1153366565704346,9.113598823547363,171.294,4359.259161710739,0.17136319181,6.00409477371,0.00995153,214.289224959,56.11890149116516,0.0999298,24.105,2.94228e+10,-178.183,171.30513963,0.0,0.665777299843,171.314048307,171.331,110.729180136,780.415946951,427.515769808,78,75.4209,278.949574261
0.999136,-185.236,0.14684629440307617,0.679919593132,60,0.679919593132,1.089919090270996,8.945098638534546,170.987,4415.770213603973,0.358066118787,5.98800659589,0.00641837,178.449692847,56.38970708847046,0.0784302,24.1072,2.94857e+10,-185.158,170.996793485,0.0,0.679695078226,171.007239048,171.027,99.4185073267,686.243621478,411.100828788,79,74.5661,273.144266794
0.999248,-183.565,0.16487693786621094,0.607148169865,60,0.607148169865,1.1045331954956055,9.083675146102905,171.547,4472.038166761398,0.206570370564,6.03361887687,0.00641254,210.126833367,56.13906455039978,0.0925293,24.1091,2.95417e+10,-183.472,171.557789818,0.0,0.607433946924,171.567419794,171.586,112.927941731,789.989626541,403.579211578,80,75.6965,268.43645862
0.999249,-185.708,0.15048623085021973,0.609248208503,61,0.609248208503,1.1128010749816895,9.271080493927002,171.623,4527.882559537888,0.152250525155,6.07090057665,0.00973144,176.278641171,55.724430322647095,0.106873,24.1091,2.95422e+10,-185.601,171.634559909,0.0,0.609254366678,171.644069324,171.66,106.384435447,738.271252736,403.550469126,81,76.258,268.95436329
0.999208,-184.748,0.15023255348205566,0.63654115689,63,0.63654115689,1.1326649188995361,9.350128173828125,172.091,4583.606476783752,0.250435433613,6.08666106354,0.00982559,183.852128289,55.60212993621826,0.109146,24.1084,2.95217e+10,-184.639,172.099118845,0.0,0.636362644649,172.107054212,172.123,87.0522958003,615.864140943,397.659840835,82,77.2521,268.326630873
0.999058,-188.795,0.14318418502807617,0.742075999093,58,0.742075999093,1.0916330814361572,9.016297578811646,172.21,4638.991274356842,0.498197191846,6.08926710462,0.00997694,187.351375875,55.26482057571411,0.0984192,24.1059,2.94468e+10,-188.696,172.22100777,0.0,0.741864867489,172.229912485,172.243,148.329231255,1025.6194958,427.921704211,83,76.7712,277.194685748
0.998918,-184.186,0.1479792594909668,0.603039637663,63,0.603039637663,1.1130781173706055,9.13283634185791,172.35,4695.059278726578,-0.221223308938,6.12881560089,0.00644579,198.609360495,55.945857524871826,0.0822906,24.1034,2.93759e+10,-184.104,172.361245808,0.0,0.603341729667,172.367641275,172.38,115.861532064,722.167855821,396.261804117,84,77.8934,265.641552035
0.999007,-186.405,0.15127825736999512,0.057559233638,62,0.057559233638,1.123368501663208,9.369064569473267,172.269,4751.417381763458,-514.508390948,6.16419550046,0.00720167,177.946463787,56.234642028808594,0.0701752,24.105,2.94208e+10,-186.335,172.2792787,0.0,0.0575569805706,172.286244495,172.301,122.244919452,699.440152406,401.743971942,85,78.7409,266.983563344
0.998916,-190.349,0.14861464500427246,0.635236468483,61,0.635236468483,1.078253984451294,8.919940948486328,172.786,4807.852602481842,0.320810818146,6.18615260015,0.00975153,136.726152994,56.31218671798706,0.114655,24.1034,2.93754e+10,-190.234,172.797708296,0.0,0.634655899253,172.804466932,172.817,114.630314534,640.131491221,407.431300137,86,79.7031,270.610695654
0.998908,-183.744,0.15027904510498047,0.120219270582,65,0.120219270582,1.1333208084106445,9.211367845535278,172.82,4864.018330335617,-23.607780198,6.19223510053,0.00647943,185.345888544,56.04264044761658,0.0611572,24.1033,2.93713e+10,-183.683,172.831197907,0.0,0.120165252459,172.838458269,172.847,104.032045452,648.649555726,382.486196772,87,79.069,260.795689039
0.998985,-188.569,0.1458427906036377,0.614170030319,61,0.614170030319,1.108323335647583,9.005315780639648,172.987,4921.2662444114685,0.303564374198,6.20797421361,0.00980819,228.043437869,57.125470876693726,0.103119,24.1046,2.94098e+10,-188.466,172.997182951,0.0,0.61398601311,173.002717299,173.012,111.738909901,785.566752382,409.802121404,88,80.0645,272.332831993
0.999145,-187.913,0.1455974578857422,0.708333509192,61,0.708333509192,1.103299617767334,9.190085411071777,173.509,4977.388890028,0.211076568581,6.21350249118,0.0099288,128.741098192,55.99845218658447,0.113983,24.1073,2.94897e+10,-187.799,173.518983062,0.0,0.708089265387,173.52362129,173.534,124.212991948,747.181432747,404.379187914,89,79.9501,268.499968441
0.999056,-184.496,0.14753961563110352,0.687160003341,67,0.687160003341,1.0860514640808105,8.92839527130127,173.916,5033.465005636215,0.278331505793,6.19036607323,0.00972102,183.471634698,55.95467233657837,0.0914459,24.1058,2.94454e+10,-184.405,173.924397285,0.0,0.686947730379,173.930612647,173.941,109.735570221,674.346576201,382.260754479,90,79.3172,260.721024253
0.998987,-180.017,0.14435529708862305,0.672712865205,63,0.672712865205,1.0675106048583984,8.738254308700562,173.501,5088.67029094696,0.448596212951,6.23983109491,0.00980805,118.744169398,55.08261561393738,0.0905457,24.1046,2.94104e+10,-179.927,173.512304444,0.0,0.672883294988,173.518066544,173.527,105.955690422,685.355721404,397.382140269,91,80.7703,267.692926786
0.998993,-181.503,0.14568471908569336,0.640613527835,63,0.640613527835,1.0716478824615479,8.744419574737549,173.194,5144.517787694931,0.383059383754,6.23851003505,0.00989179,138.302495705,55.72417879104614,0.0958862,24.1047,2.94135e+10,-181.408,173.203840381,0.0,0.640791459622,173.208801053,173.22,95.1772323001,696.192979421,401.934257746,92,81.0223,270.810727829
0.999076,-184.833,0.14584779739379883,0.474122194578,63,0.474122194578,1.0650508403778076,8.78343391418457,173.163,5199.699857234955,-0.38281641274,6.24296345743,0.00976321,146.471808273,55.0600266456604,0.0840149,24.1061,2.94545e+10,-184.749,173.170874985,0.0,0.474057100611,173.176806596,173.188,124.903092733,928.092865027,404.196761552,93,80.8802,269.486027486
0.998859,-180.583,0.14437174797058105,0.652810606481,66,0.652810606481,1.0733270645141602,8.788641214370728,173.025,5255.283792257309,0.0538083451724,6.22317902501,0.00986014,199.912158288,55.46269989013672,0.102066,24.1024,2.93466e+10,-180.481,173.036785103,0.0,0.652003511655,173.042751269,173.05,105.336499078,681.602569861,370.95636961,94,80.6414,254.859093805
0.998774,-182.651,0.14410734176635742,0.593463439207,61,0.593463439207,1.0788319110870361,8.905701637268066,172.714,5310.61473441124,-0.00816056751183,6.17573073973,0.00640397,235.217602872,55.20435380935669,0.071991,24.101,2.93038e+10,-182.579,172.726653274,0.0,0.593669914825,172.732279388,172.74,145.616150742,1164.57493299,412.15446075,95,79.2697,271.697598032
0.998674,-178.16,0.14473867416381836,0.614063594039,69,0.614063594039,1.0719232559204102,8.812506914138794,172.811,5368.103574991226,-0.156689683232,6.17762567642,0.00950991,122.243195464,57.37151122093201,0.085083,24.0993,2.92543e+10,-178.075,172.820358301,0.0,0.614153013561,172.827946253,172.841,117.658122224,743.945883191,366.868311937,96,80.0545,252.583947634
0.998597,-183.774,0.14588570594787598,0.537650760449,64,0.537650760449,1.099452257156372,8.972781419754028,172.862,5424.456461906433,-0.114699330884,6.1792708099,0.00991903,136.580314932,56.2245671749115,0.0982666,24.098,2.92156e+10,-183.676,172.870487455,0.0,0.537518911938,172.877080688,172.89,131.879296511,945.256028188,391.190579877,97,79.7505,262.381335183
0.998572,-178.863,0.14676880836486816,0.3989609824,67,0.3989609824,1.1058158874511719,8.784496784210205,172.906,5480.383715391159,-1.9192730769,6.1242372493,0.00792584,129.560299428,55.80013561248779,0.0715637,24.0975,2.92033e+10,-178.791,172.914176099,0.0,0.398850309383,172.923085337,172.934,99.9698316291,837.205162238,383.641677984,98,78.0829,262.679556584
0.998515,-175.042,0.1460254192352295,0.442367172642,66,0.442367172642,1.0935521125793457,8.807615756988525,172.421,5536.488751411438,-0.80300290366,6.08820733274,0.00974365,130.060990821,55.9839403629303,0.111618,24.0966,2.91748e+10,-174.93,172.429636125,0.0,0.442220860843,172.436388967,172.447,100.240187816,702.437082535,382.378953262,99,77.1721,261.491813855
0.998334,-176.22,0.14615392684936523,0.716462231741,68,0.716462231741,1.0991966724395752,8.734852075576782,172.134,5592.07807803154,0.505523344485,6.07963367821,0.00973101,253.910607916,55.46559119224548,0.0919189,24.0935,2.90851e+10,-176.128,172.141640896,0.0,0.716080189109,172.149221884,172.164,83.4731533856,759.455412678,375.008353195,100,77.0171,260.158534883
0.998294,-178.041,0.14212250709533691,0.692059163839,64,0.692059163839,1.073657512664795,8.537109375,171.989,5647.33321762085,0.546031441166,6.03186542014,0.00990668,251.640940542,55.12872934341431,0.091507,24.0928,2.90655e+10,-177.949,171.997322212,0.0,0.691422004763,172.005082892,172.017,92.2221589432,691.594498843,392.465085296,101,75.7706,266.921254599
0.998203,-177.246,0.14443564414978027,0.699781329899,66,0.699781329899,1.1046419143676758,8.78587031364441,171.855,5703.42601275444,0.521174268263,6.00792645332,0.00988557,234.459632097,55.967522859573364,0.0888367,24.0913,2.90202e+10,-177.158,171.863781242,0.0,0.699178058089,171.871956242,171.884,79.0415742974,655.236979597,381.95146022,102,75.6565,263.129593633
0.998148,-168.915,0.14825820922851562,0.603734689462,70,0.603734689462,1.1126744747161865,8.871803998947144,171.488,5759.488451242447,0.230821524857,5.9505120825,0.00972515,217.628817616,55.93567681312561,0.102036,24.0903,2.8993e+10,-168.813,171.49842216,0.0,0.603512854569,171.504430925,171.516,74.3024162867,571.006133812,364.421865291,103,74.0448,255.442437344
0.998269,-177.153,0.14567232131958008,0.581275437941,66,0.581275437941,1.113145112991333,8.767818927764893,171.634,5814.3287987709045,0.416755930499,5.92852156303,0.00969144,221.052661991,54.72022008895874,0.124817,24.0924,2.90532e+10,-177.028,171.641881743,0.0,0.580919273084,171.652780767,171.667,85.6227104938,625.822380402,386.736734937,104,73.5153,265.417417462
0.998372,-172.917,0.14728236198425293,0.562371715682,69,0.562371715682,1.108351707458496,8.576097011566162,171.919,5869.122143983841,-0.14865917235,5.89287740026,0.00986077,85.1681106547,54.67388558387756,0.099823,24.0941,2.91042e+10,-172.817,171.925683644,0.0,0.562242227239,171.933267925,171.95,107.220751632,655.173620244,370.913247338,105,72.2098,255.819681437
0.998317,-176.676,0.14638257026672363,0.694909133173,65,0.694909133173,1.1211750507354736,8.835612773895264,171.325,5924.166350364685,0.485011451768,5.86250253845,0.00983311,227.653111693,54.91994071006775,0.0945892,24.0932,2.9077e+10,-176.581,171.333462316,0.0,0.694903353236,171.341292708,171.36,106.862904707,729.784821316,394.793244013,106,72.4684,267.590760533
0.998489,-175.076,0.14777350425720215,0.568498074734,65,0.568498074734,1.1093673706054688,8.693849325180054,171.517,5980.190007209778,-0.64292790461,5.83618743906,0.00984321,204.534944952,55.902034521102905,0.0830688,24.0961,2.91625e+10,-174.993,171.525822417,0.0,0.568653460849,171.535952609,171.555,102.832589644,886.512517109,392.701331166,107,71.6768,267.203147067
0.99835,-176.934,0.14910173416137695,0.511233100764,64,0.511233100764,1.1152377128601074,8.94569730758667,171.161,6035.750328779221,-0.759755928539,5.83205131489,0.00952173,221.975047513,55.43451952934265,0.12117,24.0938,2.90939e+10,-176.813,171.169036857,0.0,0.511244060803,171.181110863,171.202,109.375166964,761.998257475,398.108527534,108,71.1025,268.454831843
0.998505,-173.587,0.14704251289367676,0.603367077877,64,0.603367077877,1.0834178924560547,8.6478431224823,171.091,6092.312876701355,0.00315039701455,5.8481083654,0.00983667,219.636555472,56.44326448440552,0.0910645,24.0964,2.91708e+10,-173.496,171.100169015,0.0,0.603005871295,171.110767468,171.13,84.8998383301,662.755155267,396.709707341,109,71.5258,269.995793656
0.998689,-172.809,0.14778614044189453,0.666375566434,66,0.666375566434,1.1312687397003174,8.970694780349731,170.984,6148.833258628845,0.5779846321,5.82881381931,0.00973961,114.965298743,56.399994134902954,0.0868835,24.0995,2.92618e+10,-172.722,170.990562882,0.0,0.666135557108,171.003469569,171.026,85.1670111074,658.155138462,388.237884061,110,70.847,266.125072909
0.998671,-178.6,0.1485154628753662,0.623096968505,64,0.623096968505,1.1285812854766846,9.008924722671509,171.818,6205.184933423996,0.0685145717972,5.79808753458,0.00936629,129.02223537,56.226895332336426,0.0831604,24.0992,2.92524e+10,-178.517,171.827173584,0.0,0.623144171908,171.839320674,171.861,117.448950953,745.77808864,396.832970827,111,70.9111,266.451616683
0.998715,-179.288,0.14754390716552734,0.657550591308,63,0.657550591308,1.1022956371307373,8.922977924346924,171.725,6261.543977975845,-0.0105807890709,5.82857736704,0.00997893,268.64977741,56.22992444038391,0.0894928,24.1,2.92738e+10,-179.199,171.7321563,0.0,0.657390526509,171.744713353,171.767,103.0428454,846.981483434,400.80330582,112,71.0524,269.753339034
0.99895,-177.97,0.14693832397460938,0.661938881272,65,0.661938881272,1.084308385848999,8.780644655227661,171.571,6317.942130804062,0.461053372137,5.80776011748,0.00980237,112.028937269,56.27388334274292,0.0865936,24.104,2.93912e+10,-177.883,171.578081011,0.0,0.661968226959,171.594224013,171.617,104.810915582,718.861563177,391.934306815,113,70.8867,266.113265538
0.998966,-177.698,0.14687418937683105,0.58866150439,61,0.58866150439,1.1041531562805176,8.813044786453247,171.592,6373.60631608963,0.0379517623224,5.79529919966,0.00986677,246.443945621,55.54461669921875,0.0918579,24.1042,2.93996e+10,-177.606,171.598108391,0.0,0.588495480665,171.610960785,171.634,98.9128143064,820.311437671,413.130845409,114,70.4581,275.692809954
0.99884,-176.357,0.14098143577575684,0.527435689251,62,0.527435689251,1.0643584728240967,8.509840250015259,171.78,6428.970233440399,-0.928554628778,5.74841737606,0.00954523,239.313773058,55.24421143531799,0.0917511,24.1021,2.93362e+10,-176.265,171.788700716,0.0,0.527314798025,171.805002576,171.824,105.397737994,751.030441302,405.728899283,115,69.4884,271.94148762
0.999024,-178.783,0.14330005645751953,0.714970051676,59,0.714970051676,1.0561604499816895,8.516952276229858,172.01,6484.345413684845,0.326938494029,5.75815673948,0.00969275,179.426741137,55.25010943412781,0.0907745,24.1052,2.94279e+10,-178.693,172.014826156,0.0,0.715342481209,172.027883296,172.055,125.814103147,807.344152538,423.603825054,116,70.1942,277.855591543
0.99905,-175.387,0.14229440689086914,0.675403427204,62,0.675403427204,1.056687355041504,8.563428401947021,172.416,6539.341058969498,0.283096001965,5.74569233475,0.00969784,230.004722399,54.87313771247864,0.09375,24.1056,2.94406e+10,-175.293,172.423545118,0.0,0.675235898589,172.436825801,172.464,96.7651332059,654.355826758,408.679393887,117,69.8121,274.032998333
0.999086,-176.555,0.1459500789642334,0.557102494341,63,0.557102494341,1.0825326442718506,8.81489086151123,172.918,6595.171949386597,-0.618122701152,5.74929241639,0.00931116,249.410927615,55.70659852027893,0.096817,24.1063,2.94587e+10,-176.458,172.925887627,0.0,0.557322248739,172.942133313,172.966,102.544357499,803.868528993,402.919857606,118,70.0901,271.456566339
0.999217,-174.971,0.14240360260009766,0.606326987355,64,0.606326987355,1.0853264331817627,8.517600536346436,173.318,6649.470615148544,0.224467747616,5.72485776922,0.00868206,230.883723275,54.16618633270264,0.0837402,24.1085,2.95242e+10,-174.887,173.324809449,0.0,0.606590555234,173.339079945,173.364,94.039449807,701.181587804,402.276715464,119,68.8707,272.267844507
0.999328,-178.676,0.14191555976867676,0.552580877492,62,0.552580877492,1.0817201137542725,8.521642684936523,173.562,6704.217917203903,-0.0766263370417,5.74794549845,0.0098402,132.318926246,54.61969304084778,0.0935669,24.1104,2.95802e+10,-178.583,173.570355002,0.0,0.552881875855,173.583498129,173.605,113.496684602,750.221642793,407.052047498,120,70.008,271.619103162
0.999292,-175.435,0.14299678802490234,0.540698409768,60,0.540698409768,1.0927419662475586,8.756919860839844,173.91,6759.644852399826,0.11128979265,5.77619133828,0.00926932,210.226254044,55.29239010810852,0.0932465,24.1097,2.95616e+10,-175.342,173.917910396,0.0,0.541070329831,173.932821367,173.958,114.784997558,769.15801665,416.408632958,121,71.0151,275.76896734
0.999244,-186.987,0.14476943016052246,0.673022242811,57,0.673022242811,1.11468505859375,8.772863864898682,174.086,6815.830258369446,0.165223808956,5.79019310459,0.00981866,252.737932655,56.05955266952515,0.0834961,24.1089,2.95373e+10,-186.903,174.092791929,0.0,0.672783531743,174.109817164,174.134,116.944526691,782.940459878,446.317911645,122,70.4316,289.007284665
