AverageDiscountedReturn,PolicyExecTime,ProcessExecTime,dLoss,MeanKLBefore,EnvExecTime,ItrTime,NumTrajs,AverageReturn,Iteration,MeanKL,LossAfter,Entropy,AveragePolicyStd,Perplexity,ExplainedVariance,Time,AbsLearnSignal,MaxReturn,LossBefore,StdReturn,MinReturn
372.044868095,0.7486426830291748,0.08305835723876953,0.0303202,0.0,1.6253993511199951,3.301410436630249,5,4372.09278498,4178,0.00998238,-0.0303202,0.019051,0.268638,1.01923,0.829637313363,14870.291514635086,0.545280749888,4784.27910401,-0.0,592.340983321,3197.91445132
370.09251333,0.7486379146575928,0.08042430877685547,0.027806,0.0,1.6139824390411377,3.2748289108276367,5,4442.90839436,4179,0.0099877,-0.027806,0.0190417,0.26863,1.01922,0.84905639557,14873.569765806198,0.568245531003,4713.64272438,3.05176e-09,419.667651591,3615.75403219
361.816325184,0.7482411861419678,0.08051824569702148,0.0165647,0.0,1.6256842613220215,3.3345110416412354,5,4633.23266058,4180,0.00640582,-0.0165647,0.0195479,0.268673,1.01974,0.873562149428,14877.00443148613,0.703182854677,4728.94441412,-9.91821e-09,53.0467490766,4583.93430175
369.771186311,0.765869140625,0.08301138877868652,0.016313,0.0,1.6420345306396484,3.3668816089630127,5,4714.18290142,4181,0.00645346,-0.016313,0.0176429,0.268584,1.0178,0.930650969768,14880.374909162521,0.73088487318,4859.35614013,3.8147e-10,102.771423291,4602.58618306
366.951476451,0.7748684883117676,0.08507299423217773,0.0262431,0.0,1.6288409233093262,3.33957839012146,5,3843.56285389,4182,0.00641545,-0.0262431,0.0169884,0.268555,1.01713,0.379914685836,14883.718967914581,0.643678900657,4720.44133237,-1.06812e-08,962.59259059,2160.99900267
348.460118142,0.7551333904266357,0.08415913581848145,0.024968,0.0,1.6240763664245605,3.296997308731079,5,4215.02726721,4183,0.00991646,-0.024968,0.0180376,0.268593,1.0182,0.816451043977,14887.113390684128,0.646962596315,4842.61446743,-1.52588e-09,993.426808161,2233.30224324
357.919960269,0.7460441589355469,0.0903780460357666,0.0400978,0.0,1.6140007972717285,3.2899348735809326,5,4379.04032057,4184,0.00989163,-0.0400978,0.0175674,0.268559,1.01772,0.836056484207,14890.408183336258,0.624000496325,4830.31623057,-0.0,634.692169344,3129.83189932
365.087343057,0.7374906539916992,0.0832681655883789,0.0229832,0.0,1.604456901550293,3.2754483222961426,5,3316.33549644,4185,0.00644094,-0.0229832,0.016384,0.268515,1.01652,0.831392733308,14893.688529968262,0.637108053768,4569.27215193,3.7384e-08,1255.98807784,1100.47766748
355.455473101,0.7381689548492432,0.08496904373168945,0.0214095,0.0,1.6285128593444824,3.355283737182617,5,3530.81971866,4186,0.00640939,-0.0214095,0.0160912,0.268511,1.01622,0.836529594858,14897.046992063522,0.609590577025,4720.02905175,1.52588e-08,1500.08878648,830.664015022
368.922383422,0.7439329624176025,0.08740234375,0.0207611,0.0,1.6048305034637451,3.290043354034424,5,4617.73401382,4187,0.00643934,-0.0207611,0.0144484,0.268428,1.01455,0.712617735808,14900.440389871597,0.656002715042,4802.27805496,5.34058e-09,202.002682421,4258.8345229
344.841609373,0.7380654811859131,0.09374451637268066,0.0314398,0.0,1.6114883422851562,3.420236349105835,5,3785.61095297,4188,0.00991765,-0.0314399,0.0131218,0.268339,1.01321,0.813038272767,14903.866248369217,0.497964210303,4806.4604625,-8.69751e-08,1753.49852969,291.941269372
365.862971482,0.7194247245788574,0.0894920825958252,0.0239216,0.0,1.594437599182129,3.3206655979156494,5,4281.03476943,4189,0.0064073,-0.0239216,0.0113133,0.268242,1.01138,0.81160466595,14907.190895318985,0.579647124526,4765.03281292,3.05176e-09,651.418016371,2991.62194147
372.008272539,0.7165272235870361,0.09175372123718262,0.017684,0.0,1.5912961959838867,3.295018434524536,5,4702.35497187,4190,0.00653207,-0.0176841,0.011465,0.268247,1.01153,0.870771043767,14910.583565950394,0.609250951036,4810.41961085,-9.15527e-09,82.7358770724,4605.3613501
366.534843799,0.7104806900024414,0.08943772315979004,0.0181793,0.0,1.5970087051391602,3.387765407562256,5,4647.32204016,4191,0.0064216,-0.0181793,0.0106021,0.268212,1.01066,0.938963386743,14913.974527359009,0.69485612589,4778.87097984,2.65598e-08,113.410273916,4500.00888464
355.053118878,0.7154090404510498,0.08663749694824219,0.0244231,0.0,1.6102526187896729,3.483905792236328,5,4585.19400239,4192,0.00993921,-0.0244231,0.0114874,0.268242,1.01155,0.932777907342,14917.46205496788,0.701855659761,4720.76748672,-1.06812e-08,127.218567813,4345.07680153
361.215952871,0.7269759178161621,0.0789194107055664,0.023499,0.0,1.6019797325134277,3.366891622543335,5,4674.79451996,4193,0.00996667,-0.023499,0.0121444,0.268299,1.01222,0.928438933505,14920.928977012634,0.725983894637,4809.32854016,-1.37329e-08,113.790943875,4488.1285648
365.236227449,0.7295775413513184,0.08844423294067383,0.016102,0.0,1.6212027072906494,3.407805919647217,5,4681.80165661,4194,0.00640063,-0.0161021,0.0106244,0.268235,1.01068,0.938564538958,14924.34252858162,0.686287530292,4719.1614842,-2.67029e-08,35.0471365292,4621.26423286
337.147190771,0.7181882858276367,0.08177733421325684,0.0330226,0.0,1.6257972717285156,3.34877610206604,5,3815.10642943,4195,0.00993556,-0.0330227,0.0101224,0.268217,1.01017,0.322267324523,14927.696026563644,0.656812661346,4813.91605255,-6.94275e-08,1696.05181395,427.787045941
371.946875495,0.7183361053466797,0.08810901641845703,0.0190203,0.0,1.6101634502410889,3.4203429222106934,5,4725.88753828,4196,0.00993549,-0.0190202,0.0102611,0.268221,1.01031,0.832918008089,14931.229877948761,0.622828824548,4827.04633007,3.28064e-08,72.219277683,4620.28889786
372.592518086,0.7167298793792725,0.08487892150878906,0.0240347,0.0,1.6022329330444336,3.3484959602355957,5,4585.88770111,4197,0.0098521,-0.0240347,0.00999057,0.268199,1.01004,0.852605114461,14934.583152532578,0.657470682846,4723.26485823,-1.80244e-08,187.454720437,4219.31721917
372.143723859,0.7150814533233643,0.09127235412597656,0.0164183,0.0,1.611069679260254,3.3465945720672607,5,4764.20654568,4198,0.00645513,-0.0164183,0.010088,0.268218,1.01014,0.914849062897,14937.935383796692,0.693659117586,4826.47843577,4.76837e-09,49.8752360921,4709.96104142
368.775388521,0.7213873863220215,0.07765054702758789,0.0177142,0.0,1.5924010276794434,3.3045477867126465,5,4648.27299319,4199,0.00656314,-0.0177142,0.00973642,0.268214,1.00978,0.920371970859,14941.350207805634,0.694743952094,4873.40969247,-4.57764e-09,126.464037196,4489.03542825
366.572306301,0.7302272319793701,0.08918929100036621,0.016489,0.0,1.63352370262146,3.34295654296875,5,4650.74741055,4200,0.00647478,-0.016489,0.0098592,0.268222,1.00991,0.93354930641,14944.698573112488,0.718160805301,4695.13023182,-3.05176e-09,44.4495976039,4592.80319969
372.11113748,0.7380967140197754,0.08094048500061035,0.0165107,0.0,1.6321334838867188,3.306635856628418,5,4657.48982885,4201,0.00641797,-0.0165107,0.00943184,0.268207,1.00948,0.944062288497,14948.010232448578,0.70078125671,4771.74114729,9.15527e-09,73.5445508343,4539.55297558
376.004247603,0.7255241870880127,0.08944153785705566,0.0189144,0.0,1.5904476642608643,3.2557973861694336,5,4688.39631102,4202,0.00641237,-0.0189144,0.00822186,0.268152,1.00826,0.942079611661,14951.26938533783,0.692809552814,4747.52435557,9.91821e-09,37.8165029483,4637.34157728
350.69222776,0.729100227355957,0.0884850025177002,0.0171458,0.0,1.6127853393554688,3.3175134658813477,5,4624.38461577,4203,0.00641051,-0.0171459,0.00891209,0.268182,1.00895,0.898216830495,14954.688036680222,0.66083375625,4727.80736486,-2.40326e-08,83.1993330375,4482.61245939
372.037462193,0.73191237449646,0.08933424949645996,0.0155955,0.0,1.6053144931793213,3.3101587295532227,5,4735.65019906,4204,0.00642867,-0.0155955,0.00938535,0.268209,1.00943,0.905820003061,14958.002685785294,0.70663867725,4843.85029553,-3.0899e-08,60.3925021813,4668.92691741
363.086783212,0.7245409488677979,0.08968591690063477,0.0275732,0.0,1.6075527667999268,3.35122013092041,5,4399.84694806,4205,0.00641192,-0.0275732,0.00977194,0.268227,1.00982,0.76394140121,14961.35934996605,0.558133527748,4712.99681858,-1.06812e-08,495.830555402,3425.18237931
368.181492131,0.7080719470977783,0.09025406837463379,0.0171992,0.0,1.587155818939209,3.3074731826782227,5,4607.61315439,4206,0.00649635,-0.0171992,0.00974452,0.268211,1.00979,0.852327995526,14964.670915603638,0.650797220266,4724.78310016,-1.83105e-08,138.751953306,4348.61928893
365.150739164,0.7180130481719971,0.08366656303405762,0.0216051,0.0,1.6052684783935547,3.3383665084838867,5,4721.54412219,4207,0.00998147,-0.0216051,0.0100733,0.268223,1.01012,0.93982076688,14968.108617305756,0.689143789381,4837.67670268,1.01089e-08,91.0805523955,4558.69481572
373.05929662,0.7260622978210449,0.0806586742401123,0.0223878,0.0,1.6149775981903076,3.337355375289917,5,4675.0710799,4208,0.00992634,-0.0223878,0.0114022,0.268273,1.01147,0.939101897678,14971.450941324234,0.690143414063,4711.85199624,1.67847e-08,23.7983788932,4647.41460231
370.221707618,0.711512565612793,0.08594679832458496,0.0166057,0.0,1.605834722518921,3.348842144012451,5,4658.39310104,4209,0.00642853,-0.0166057,0.0112331,0.268262,1.0113,0.948939336014,14974.80409002304,0.741873456198,4754.02881329,-4.32968e-08,59.2065257334,4572.56779636
363.457646608,0.7191219329833984,0.08652210235595703,0.0331047,0.0,1.6140120029449463,3.3767175674438477,5,4032.39938461,4210,0.0099373,-0.0331047,0.0103931,0.26825,1.01045,0.483896012445,14978.277388334274,0.624505124279,4848.45345857,4.69208e-08,1528.9251496,975.936780787
380.851191868,0.7235641479492188,0.0830540657043457,0.0668791,0.0,1.6057994365692139,3.4199025630950928,5,4479.88432448,4211,0.00993473,-0.0668791,0.0110114,0.268329,1.01107,0.795696800461,14981.701622962952,0.606856173879,4784.1446973,1.14441e-08,426.501860063,3633.61778908
362.531499632,0.7063393592834473,0.08625960350036621,0.0181875,0.0,1.6032698154449463,3.3971199989318848,5,4611.71380142,4212,0.00640106,-0.0181874,0.00938344,0.268261,1.00943,0.819805514243,14985.10398197174,0.706988294717,4899.64263705,2.5177e-08,205.654560352,4353.83376385
359.407816711,0.7292864322662354,0.08603596687316895,0.0190403,0.0,1.5961699485778809,3.370274782180786,5,4682.51599949,4213,0.00985904,-0.0190403,0.00883329,0.268244,1.00887,0.888634258683,14988.5710875988,0.659786440123,4822.55766728,1.03951e-08,121.754208727,4494.71251878
367.683265788,0.7220423221588135,0.08074164390563965,0.0225849,0.0,1.5933356285095215,3.305988073348999,5,4696.63471869,4214,0.00997814,-0.0225849,0.00923824,0.268285,1.00928,0.930381405653,14991.881894350052,0.661780336373,4853.10766909,2.89917e-08,101.668402637,4572.23424253
360.504254066,0.7472028732299805,0.08430123329162598,0.0185701,0.0,1.6188480854034424,3.4126193523406982,5,4693.76633433,4215,0.00643728,-0.0185701,0.0079813,0.26823,1.00801,0.924066083269,14995.299339294434,0.699115256165,4744.89404321,-2.89917e-08,47.9269793885,4604.70405956
382.120505116,0.7311315536499023,0.08466458320617676,0.0221622,0.0,1.626000165939331,3.3580808639526367,5,4680.17876273,4216,0.00996681,-0.0221622,0.00699377,0.26819,1.00702,0.911085893961,14998.769535064697,0.665449161299,4781.48143132,-1.43051e-08,65.0588352703,4596.36364374
374.531877148,0.7489871978759766,0.08480978012084961,0.0227887,0.0,1.611100435256958,3.3412845134735107,5,4651.91775457,4217,0.00995295,-0.0227887,0.00727034,0.268218,1.0073,0.937712684779,15002.115278959274,0.611920713187,4750.5623995,-2.29836e-08,98.2117012763,4466.57353409
351.441169694,0.742711067199707,0.0846097469329834,0.0256248,0.0,1.6211750507354736,3.3390047550201416,5,3858.91574834,4218,0.00641076,-0.0256248,0.00780344,0.268249,1.00783,0.80917220387,15005.459636926651,0.606312733167,4914.96041958,-1.96457e-08,1500.35679371,882.984984424
362.033693906,0.7325317859649658,0.08678889274597168,0.0231197,0.0,1.6097331047058105,3.3046715259552,5,3958.85882212,4219,0.00644674,-0.0231197,0.00786722,0.26826,1.0079,0.890431132547,15008.875299453735,0.612488311513,4926.82124841,-1.37329e-08,1514.54402056,938.766974753
366.500976912,0.736844539642334,0.08339905738830566,0.0205526,0.0,1.606149673461914,3.2806222438812256,5,4705.21149009,4220,0.00993615,-0.0205525,0.00702214,0.26823,1.00705,0.861042605121,15012.16080069542,0.659698588094,4757.18661816,7.32422e-08,46.4812040638,4627.74946184
367.861414619,0.7280173301696777,0.08970212936401367,0.018751,0.0,1.6296396255493164,3.299058198928833,5,4651.59893895,4221,0.00994095,-0.018751,0.00606811,0.268168,1.00609,0.92218565894,15015.463938713074,0.699818859536,4825.09550439,1.14441e-09,129.159009663,4522.3181814
372.212612835,0.731926679611206,0.09321022033691406,0.0188635,0.0,1.6208617687225342,3.310969829559326,5,4631.33056615,4222,0.00992021,-0.0188635,0.00590098,0.268141,1.00592,0.92017174357,15018.780107498169,0.680259180759,4700.37941857,6.58035e-09,68.9834032498,4503.57762511
367.585344358,0.7289936542510986,0.09519481658935547,0.0337118,0.0,1.6098692417144775,3.3691840171813965,5,4479.03102403,4223,0.00997898,-0.0337118,0.00578773,0.268139,1.0058,0.749279261507,15022.255705356598,0.451276566959,4765.20596333,1.2207e-08,401.882998732,3693.01254801
372.875808082,0.7235414981842041,0.09471273422241211,0.0198288,0.0,1.6236724853515625,3.3905394077301025,5,4707.81940662,4224,0.00985538,-0.0198288,0.00433564,0.268073,1.00435,0.85724371591,15025.650935411453,0.667041699739,4807.16825921,-2.97546e-08,71.0059787836,4631.23732327
367.084098646,0.720191240310669,0.09213542938232422,0.0149157,0.0,1.6021182537078857,3.381356954574585,5,4684.43214719,4225,0.00645879,-0.0149158,0.00405192,0.268089,1.00406,0.900896218587,15029.035951137543,0.667691751898,4799.97296104,-4.673e-08,92.3400132412,4564.9514882
370.693897064,0.7092950344085693,0.09189343452453613,0.0196713,0.0,1.5919373035430908,3.3473641872406006,5,4733.25476018,4226,0.00996329,-0.0196713,0.00398493,0.268093,1.00399,0.935047856116,15032.488371372223,0.738732345978,4797.89837697,-9.53674e-09,79.4725152514,4581.70686441
365.259545685,0.7212948799133301,0.09086227416992188,0.0460436,0.0,1.6021029949188232,3.406116485595703,5,3986.88821563,4227,0.00998558,-0.0460436,0.00281572,0.268029,1.00282,0.829784150238,15035.899637937546,0.549935530265,4765.47037585,-4.73022e-08,1265.56241493,1467.49675347
355.956864144,0.7016322612762451,0.08844876289367676,0.0232504,0.0,1.607924222946167,3.4216039180755615,5,3905.19573532,4228,0.00640094,-0.0232504,0.00226152,0.268003,1.00226,0.867954685831,15039.325892448425,0.595339655375,4735.81932867,-3.8147e-09,1390.27161122,1134.91550222
370.839835091,0.7076284885406494,0.09134173393249512,0.0275297,0.0,1.59718656539917,3.3812954425811768,5,4064.28818029,4229,0.00640862,-0.0275297,0.00202549,0.268001,1.00203,0.874291364576,15042.813268899918,0.6185026813,4738.09679128,1.52588e-09,1215.65251411,1634.27201787
381.194137962,0.7088861465454102,0.08521819114685059,0.0295093,0.0,1.6007213592529297,3.417085647583008,5,4350.50128255,4230,0.00996971,-0.0295094,0.00143468,0.267971,1.00144,0.814450584472,15046.234901189804,0.594548733235,4806.75590599,-1.297e-08,559.919787903,3248.80172357
384.608835653,0.7104380130767822,0.08581995964050293,0.0217069,0.0,1.6040794849395752,3.3241539001464844,5,4742.50510797,4231,0.00991866,-0.0217069,-0.000404,0.267885,0.999596,0.873098200664,15049.562221288681,0.656555690103,4907.73878828,4.57764e-08,111.375717297,4585.32742096
372.744605409,0.7259197235107422,0.08332204818725586,0.0155501,0.0,1.6331744194030762,3.392911911010742,5,4639.7332264,4232,0.00644785,-0.0155501,0.00113523,0.267959,1.00114,0.936511667933,15053.053956985474,0.715816882647,4720.34891882,-2.68936e-08,65.7287464616,4554.46513068
379.749593383,0.7330660820007324,0.08016633987426758,0.0145637,0.0,1.6260626316070557,3.3958330154418945,5,4758.33796338,4233,0.00654159,-0.0145637,0.000859976,0.267948,1.00086,0.947238868821,15056.455312252045,0.701266202268,4809.8135673,-9.53674e-09,38.4725495299,4698.63893084
370.682509259,0.7260904312133789,0.07930994033813477,0.0201872,0.0,1.622610092163086,3.3389790058135986,5,4698.48709197,4234,0.00640842,-0.0201872,0.00060451,0.267933,1.0006,0.902450790296,15059.797693014145,0.645485933073,4851.17525794,-1.48773e-08,126.91662828,4474.68661772
363.324924891,0.7259166240692139,0.08663415908813477,0.0478344,0.0,1.602437973022461,3.2988510131835938,5,4262.84058494,4235,0.00999215,-0.0478344,0.00122881,0.267982,1.00123,0.681254295772,15063.204192399979,0.426852577962,4840.04363223,-1.3876e-08,992.245834324,2281.44997716
374.287314447,0.7351500988006592,0.084136962890625,0.0209895,0.0,1.6302897930145264,3.3252766132354736,5,4666.48974094,4236,0.00992461,-0.0209895,0.00235152,0.268023,1.00235,0.860409917562,15066.53387928009,0.662188097268,4761.64634931,-1.52588e-08,66.4224044222,4593.03571679
375.665210286,0.7308182716369629,0.0878908634185791,0.0190163,0.0,1.592031478881836,3.277942180633545,5,4743.95599806,4237,0.00990325,-0.0190163,0.00249529,0.268078,1.0025,0.937961667401,15069.815963983536,0.698897374151,4772.05940086,2.2316e-08,30.8651583603,4685.36983219
369.991262329,0.7339577674865723,0.08716845512390137,0.0212547,0.0,1.5961802005767822,3.3073112964630127,5,4733.22677365,4238,0.00976376,-0.0212547,0.00222957,0.268087,1.00223,0.948284523095,15073.127188444138,0.708265608487,4779.82649424,-2.09808e-08,35.9764420322,4684.7447608
367.372595135,0.7313075065612793,0.08879327774047852,0.0267113,0.0,1.6148009300231934,3.4117281436920166,5,4020.19180884,4239,0.00640784,-0.0267112,0.00221455,0.268105,1.00222,0.568524242533,15076.63581085205,0.603056098151,4723.07315267,4.57764e-08,1347.39434585,1325.93388428
341.798450215,0.7393345832824707,0.09075808525085449,0.0224161,0.0,1.6225428581237793,3.3789491653442383,5,4022.14773192,4240,0.00643084,-0.0224162,0.00219572,0.268116,1.0022,0.87464905466,15080.018019676208,0.55277946429,4712.37398179,-2.40326e-08,1112.31278047,1810.49060846
368.106181162,0.7455804347991943,0.09295439720153809,0.0167501,0.0,1.6147181987762451,3.3549749851226807,5,4675.8023722,4241,0.00640677,-0.0167501,0.00199544,0.268105,1.002,0.85580388531,15083.377463817596,0.610418301688,4809.56570316,2.97546e-08,150.021561043,4382.41864804
367.438393165,0.7262132167816162,0.091278076171875,0.0135895,0.0,1.6019618511199951,3.3305578231811523,5,4705.37183928,4242,0.00643808,-0.0135895,0.00131488,0.26806,1.00132,0.906349843149,15086.814249277115,0.754485418958,4898.63174662,1.18256e-08,108.138066982,4610.09262914
354.724420607,0.7223703861236572,0.09050250053405762,0.0254061,0.0,1.6253280639648438,3.368271827697754,5,3879.94403698,4243,0.00647651,-0.0254061,1.94311e-05,0.268022,1.00002,0.0546660290894,15090.188268661499,0.656826788516,4739.77139064,-7.47681e-08,1644.77066108,590.759510813
338.924766986,0.7204761505126953,0.08325600624084473,0.0225241,0.0,1.6141011714935303,3.40873122215271,5,4593.81658715,4244,0.00648089,-0.0225241,0.000812888,0.268066,1.00081,0.823897075216,15093.602236032486,0.642557656987,4801.21708066,-3.05176e-09,130.708775052,4410.95912036
361.797383741,0.7315027713775635,0.09072303771972656,0.0222859,0.0,1.5969128608703613,3.352306365966797,5,4719.8287801,4245,0.00994021,-0.0222859,-0.000178576,0.268025,0.999821,0.950632516178,15097.055052280426,0.67436055987,4817.93263649,-2.25067e-08,55.8836008894,4659.52255056
358.464360184,0.716442346572876,0.09703421592712402,0.0335734,0.0,1.603989601135254,3.377497911453247,5,4011.60576396,4246,0.00996186,-0.0335734,-0.000537157,0.268023,0.999463,0.787493762075,15100.436683177948,0.566431334022,4723.66338333,-4.57764e-09,1280.35910906,1454.39019096
373.438421486,0.7304351329803467,0.0899498462677002,0.0221757,0.0,1.6134183406829834,3.355182409286499,5,4613.92360493,4247,0.00997821,-0.0221757,-0.00109625,0.268008,0.998904,0.832220579431,15103.795409440994,0.673131182375,4803.76855016,2.25067e-08,143.888245709,4442.103973
375.821563016,0.7252609729766846,0.08199429512023926,0.0324135,0.0,1.6000394821166992,3.3544745445251465,5,4368.29682542,4248,0.00640378,-0.0324134,-0.00160003,0.267981,0.998401,0.673471244103,15107.247529745102,0.435322219926,4753.15081986,3.8147e-08,696.592513574,2976.00069119
367.324623929,0.7379200458526611,0.0826878547668457,0.0344163,0.0,1.5994007587432861,3.3720428943634033,5,4285.53682703,4249,0.00998146,-0.0344163,-0.00173855,0.267965,0.998263,0.85266634821,15110.62358880043,0.661007996124,4784.90447095,2.44141e-08,891.1404816,2505.69827231
363.543648898,0.7430977821350098,0.08522319793701172,0.0177662,0.0,1.6366684436798096,3.4395759105682373,5,4717.09807772,4250,0.00643564,-0.0177663,-0.00361943,0.267861,0.996387,0.847686676259,15114.068570137024,0.661156476059,4827.0460294,-6.10352e-09,103.452450403,4543.31949765
358.82259054,0.7240204811096191,0.08824944496154785,0.0188438,0.0,1.60819673538208,3.3433308601379395,5,4636.37107146,4251,0.00640363,-0.0188437,-0.00404024,0.267854,0.995968,0.918950994019,15117.515100240707,0.683894146426,4911.51476723,3.50952e-08,174.100801411,4383.5072135
358.555691221,0.7213809490203857,0.07939672470092773,0.0277997,0.0,1.6233057975769043,3.3740949630737305,5,4040.6045175,4252,0.00646301,-0.0277996,-0.00517797,0.267793,0.994835,0.50531241485,15120.892589569092,0.615219618469,4692.85258884,5.28336e-08,1111.34099779,1827.35118026
366.414157083,0.7177810668945312,0.08370304107666016,0.0307128,0.0,1.591541051864624,3.340677261352539,5,4520.90880474,4253,0.00641643,-0.0307127,-0.00622571,0.267734,0.993794,0.788286301904,15124.238485574722,0.567633622463,4922.34600538,1.2207e-08,463.320978866,3611.94689388
353.130706693,0.7274656295776367,0.08159208297729492,0.0336593,0.0,1.6267199516296387,3.397120475769043,5,3305.75048594,4254,0.00999025,-0.0336593,-0.00534308,0.26777,0.994671,0.785658879312,15127.734645366669,0.697450082516,4842.90104072,-6.10352e-09,1362.5639451,1256.30405429
372.336157471,0.7297487258911133,0.08028912544250488,0.0289641,0.0,1.6201412677764893,3.372486114501953,5,3561.51372548,4255,0.0099778,-0.0289642,-0.00515306,0.267791,0.99486,0.851741226219,15131.112044811249,0.648132467459,4631.42715381,-5.37872e-08,1109.66003055,2087.55834052
356.816335063,0.7395005226135254,0.08728814125061035,0.0255609,0.0,1.6313927173614502,3.434544324874878,5,4099.69091178,4256,0.00983386,-0.0255609,-0.00597227,0.267747,0.994046,0.824769091625,15134.552119731903,0.656875746421,4850.84614276,2.28882e-08,1318.40515017,1466.36988342
367.984437685,0.7242162227630615,0.08898687362670898,0.0176038,0.0,1.60325288772583,3.4163947105407715,5,4694.02287896,4257,0.00643244,-0.0176037,-0.00654972,0.267732,0.993472,0.855651013848,15138.069096326828,0.660369303543,4748.03076762,2.13623e-08,56.6512608155,4584.79481573
366.03695838,0.7229981422424316,0.0903472900390625,0.0214684,0.0,1.6021623611450195,3.39719557762146,5,4627.37010246,4258,0.00992745,-0.0214683,-0.00717831,0.267686,0.992847,0.936813176907,15141.471782922745,0.693908948648,4664.96766671,2.17438e-08,25.788156887,4591.89577297
370.407107737,0.721459150314331,0.08330297470092773,0.0147375,0.0,1.583709478378296,3.372418165206909,5,4723.39714802,4259,0.00645553,-0.0147375,-0.00818789,0.267604,0.991846,0.924853402243,15144.849610090256,0.697881883212,4896.53315681,-2.32697e-08,106.808279802,4605.40307353
368.694707074,0.7274255752563477,0.08644843101501465,0.0214264,0.0,1.5911085605621338,3.2940258979797363,5,4748.21352817,4260,0.00998533,-0.0214264,-0.00788796,0.267608,0.992143,0.939425196118,15148.242683172226,0.72357680654,4822.76498929,1.04904e-08,76.3871727488,4607.33320389
360.159038439,0.7280092239379883,0.0811915397644043,0.0253039,0.0,1.6152119636535645,3.3390004634857178,5,3470.51934353,4261,0.00645638,-0.0253039,-0.00835466,0.267611,0.99168,0.466539477863,15151.584967136383,0.71567274702,4728.01848234,4.27246e-08,1564.28173099,741.408124228
372.046284132,0.7334690093994141,0.08545804023742676,0.0176192,0.0,1.5946054458618164,3.3417763710021973,5,4631.20046404,4262,0.00653712,-0.0176192,-0.00909662,0.267566,0.990945,0.719515564452,15154.931233406067,0.607805156376,4766.20582784,-4.57764e-09,89.5460744636,4494.95093501
348.824284113,0.7345471382141113,0.08346700668334961,0.0288811,0.0,1.6218595504760742,3.314617872238159,5,4473.5137995,4263,0.00989274,-0.0288811,-0.0088861,0.26757,0.991153,0.825723006598,15158.250708818436,0.546046908093,4825.53484982,-5.91278e-09,251.755704884,4122.28638312
365.759174475,0.7424545288085938,0.08705878257751465,0.019366,0.0,1.602919578552246,3.3055264949798584,5,4723.82267828,4264,0.00998946,-0.019366,-0.0100955,0.267538,0.989955,0.923105908351,15161.663259506226,0.728442891253,4858.82237926,-0.0,94.3104388651,4581.65641658
371.924218865,0.7506895065307617,0.08082771301269531,0.0290188,0.0,1.627185583114624,3.367793083190918,5,4072.44651354,4265,0.00641136,-0.0290188,-0.00960064,0.267579,0.990445,0.415642032607,15165.03642654419,0.440307025336,4798.46513488,-7.62939e-10,1254.63837629,1570.42756741
372.977904113,0.7403123378753662,0.08688521385192871,0.0238664,0.0,1.6280250549316406,3.368142604827881,5,4625.74916979,4266,0.00996603,-0.0238664,-0.00983167,0.267557,0.990216,0.8416007992,15168.409492969513,0.66816555664,4796.70438339,2.67029e-09,129.504631661,4423.41224123
376.912843525,0.7293214797973633,0.0918736457824707,0.0164036,0.0,1.5998013019561768,3.281374216079712,5,4702.36779769,4267,0.00644242,-0.0164036,-0.0111142,0.267517,0.988947,0.920732699275,15171.80196094513,0.692462659558,4900.27526642,-1.14441e-08,131.632782034,4583.29562741
365.994809742,0.7248320579528809,0.08857560157775879,0.0204851,0.0,1.6345272064208984,3.4491448402404785,5,4640.06556203,4268,0.0099839,-0.0204851,-0.0104492,0.267554,0.989605,0.930539457565,15175.256092071533,0.698650228944,4754.39189283,2.44141e-08,69.4364748846,4571.99795487
365.873855421,0.7147533893585205,0.08774685859680176,0.0215025,0.0,1.6275930404663086,3.4250457286834717,5,4596.64493797,4269,0.00988157,-0.0215026,-0.0103182,0.267543,0.989735,0.92791723434,15178.686509132385,0.701290669002,4747.45987714,-5.53131e-08,127.250113617,4407.55949945
369.097192228,0.7055139541625977,0.08962011337280273,0.0205002,0.0,1.6074497699737549,3.339874505996704,5,4663.02852516,4270,0.00993671,-0.0205002,-0.0116749,0.267508,0.988393,0.923824210116,15182.133032560349,0.695615103021,4730.68155899,1.39236e-08,65.8185364382,4566.51684395
379.810688983,0.704442024230957,0.08471155166625977,0.0185027,0.0,1.581178903579712,3.3033688068389893,5,4769.32758103,4271,0.00990346,-0.0185027,-0.0126061,0.267466,0.987473,0.91596155785,15185.44010591507,0.716934488745,4831.04166828,2.21252e-08,52.013853431,4698.56932282
346.37884825,0.7243242263793945,0.09230184555053711,0.0417533,0.0,1.6174113750457764,3.3748581409454346,5,4366.99046265,4272,0.00994367,-0.0417533,-0.0124047,0.267488,0.987672,0.802677321727,15188.82047009468,0.492288827806,4781.5673705,1.18256e-08,636.43139298,3110.28366463
379.328467351,0.7076380252838135,0.09237456321716309,0.0156765,0.0,1.5930867195129395,3.311398506164551,5,4720.87008866,4273,0.006457,-0.0156765,-0.0121492,0.267493,0.987924,0.88386131962,15192.231988430023,0.704225632888,4843.0396066,7.62939e-09,69.4615379148,4628.49934831
