MeanKL,AverageReturn,LossAfter,AverageQ,AbsLearnSignalOld,ExplainedVariance,Iteration,EnvExecTime,MaxReturn,ItrTime,AverageDiscountedReturn,Time,AveragePolicyStd,AverageAbsQ,PolicyExecTime,StdReturn,LossBefore,AverageAbsY,MeanKLBefore,AverageQLoss,Entropy,AbsLearnSignalNew,ProcessExecTime,NumTrajs,MinReturn,AverageY,AbsLearnSignal,AverageAbsQYDiff,dLoss,Perplexity
0.00989936,1076.049849,-104.386,103.467,0.722055970268,0.847670084299,1050,1.6743559837341309,1105.980636,41.21460723876953,71.2976180161,43571.67787408829,0.538867,103.467,1.0083041191101074,26.1048627853,-104.349,103.46785363,0.0,11.786,4.20485,0.721724011291,0.12584829330444336,5,1030.45754495,103.46776272,0.721724011291,0.859699732934,0.0376892,67.0103
0.00995194,1099.87265589,-104.24,103.394,0.691532386624,0.886573317352,1051,1.6453332901000977,1121.57724912,41.36360573768616,89.543875082,43613.177716732025,0.53902,103.394,0.9867942333221436,21.4566201906,-104.194,103.395581637,0.0,12.5526,4.20693,0.69188440603,0.12444210052490234,5,1073.80484658,103.395464867,0.69188440603,0.881829693257,0.0455093,67.1501
0.0099721,1087.28225712,-104.09,103.43,0.758600195063,0.885169355425,1052,1.6588943004608154,1115.6894321,41.21472501754761,81.8300144355,43654.53400158882,0.539063,103.43,0.9954352378845215,26.3291654376,-104.058,103.430280026,0.0,12.0988,4.20794,0.758638351801,0.12673163414001465,5,1044.37626256,103.430185374,0.758638351801,0.871233043882,0.0316696,67.2176
0.00646843,1088.02669559,-104.712,103.454,0.744568995955,0.866758787733,1053,1.6540296077728271,1141.56958713,40.970988512039185,81.6487503346,43695.64307785034,0.538972,103.454,0.996833324432373,36.5594068346,-104.683,103.455836752,0.0,11.3544,4.20653,0.744063728047,0.12346053123474121,5,1037.66016295,103.455754356,0.744063728047,0.861592056412,0.0291443,67.123
0.00997999,1070.41160062,-104.157,103.522,0.724554734958,0.860510047184,1054,1.6488571166992188,1098.59182098,41.150063037872314,77.2752163559,43736.93380141258,0.538917,103.522,0.9937868118286133,18.645144823,-104.113,103.522611114,0.0,12.0483,4.20489,0.724525420772,0.12526488304138184,5,1041.7830822,103.522476423,0.724525420772,0.876623887329,0.0441208,67.0133
0.00641716,1083.64902747,-104.431,103.539,0.731917091236,0.872593497647,1055,1.664916753768921,1127.76530608,41.31358313560486,86.2461424913,43778.386205911636,0.539169,103.539,1.0073342323303223,33.4232433585,-104.397,103.539985623,0.0,12.1594,4.20657,0.731278439049,0.1271374225616455,5,1040.62458778,103.539852384,0.731278439049,0.867236185655,0.0336685,67.1261
0.00995887,1038.25455591,-100.093,103.543,0.758470368594,0.56665330373,1056,1.6585140228271484,1139.43601756,41.088517904281616,85.3535007495,43819.615352630615,0.539096,103.543,0.9905292987823486,103.595707247,-100.043,103.544390832,0.0,11.8131,4.20456,0.758275899278,0.12505364418029785,5,839.687674961,103.544259164,0.758275899278,0.867828651066,0.050148,66.991
0.00643729,1101.13913151,-104.691,103.587,0.729779489314,0.828174976811,1057,1.6638188362121582,1183.19159105,41.14671039581299,81.9137988757,43860.8981525898,0.539082,103.587,0.9912254810333252,50.9967156271,-104.662,103.588904712,0.0,11.9425,4.20486,0.729710202232,0.1246953010559082,5,1053.8698377,103.588801984,0.729710202232,0.876126277512,0.0288086,67.0113
0.00643831,1097.23974863,-104.565,103.59,0.741957288243,0.884001566533,1058,1.6639094352722168,1120.91568929,41.205881118774414,84.0970228235,43902.241904735565,0.538917,103.59,1.0082886219024658,33.3362553809,-104.534,103.591543207,0.0,11.8928,4.20238,0.741894123281,0.12523174285888672,5,1032.88256601,103.591423216,0.741894123281,0.879118502657,0.0312653,66.8453
0.00986123,1065.36492426,-104.568,103.545,0.746500563555,0.891742500921,1059,1.6450207233428955,1107.57030115,41.416717290878296,75.7800394391,43943.79684853554,0.538779,103.545,0.993157148361206,36.7752412293,-104.531,103.546628167,0.0,12.2322,4.20059,0.746507454613,0.12540984153747559,5,1015.42729055,103.546543309,0.746507454613,0.876809891871,0.0377884,66.7256
0.00999611,1056.4135583,-100.426,103.524,0.679282839721,-0.452379132632,1060,1.6547460556030273,1136.35641599,41.30558252334595,72.9840036649,43985.24195742607,0.538492,103.524,1.0014379024505615,124.008101832,-100.38,103.525377691,0.0,11.0392,4.19658,0.679484820986,0.12377524375915527,5,810.288839205,103.525285681,0.679484820986,0.859960122934,0.04599,66.4583
0.00644138,1110.690102,-104.043,103.519,0.737257309115,0.814302489286,1061,1.6566472053527832,1159.0538267,41.25699496269226,84.1036113203,44026.63870215416,0.538606,103.519,0.9969437122344971,30.1601021907,-104.011,103.519465357,0.0,11.6577,4.19787,0.737215234147,0.1262679100036621,5,1066.58232175,103.519375651,0.737215234147,0.870212530121,0.0325928,66.5446
0.00642802,1075.93848781,-104.406,103.503,0.755653111942,0.900946604696,1062,1.6440956592559814,1096.64978853,41.170562505722046,84.3524541806,44067.94857931137,0.538448,103.503,0.979438304901123,12.0191913352,-104.37,103.506077883,0.0,11.9595,4.19627,0.755695705552,0.12387228012084961,5,1064.07591228,103.505960087,0.755695705552,0.873568565361,0.0353546,66.438
0.00645265,1105.97062798,-104.001,103.489,0.727684209648,0.839798260948,1063,1.6552460193634033,1127.85017265,41.136005878448486,80.9203351767,44109.219928741455,0.538223,103.489,0.9887280464172363,18.0562577678,-103.971,103.489844978,0.0,11.9237,4.1942,0.727653122777,0.12359404563903809,5,1080.72453314,103.489729719,0.727653122777,0.870556168159,0.0302048,66.301
0.00646293,1048.22203932,-99.9263,103.468,0.692470489527,-4.4002112323,1064,1.6446561813354492,1106.86542969,41.04753637313843,85.769957683,44150.40367269516,0.538103,103.468,0.9697420597076416,78.1856966177,-99.8913,103.468690632,0.0,11.8986,4.19352,0.692354865895,0.1268301010131836,5,897.762453751,103.468604126,0.692354865895,0.874328188257,0.0349197,66.2553
0.00991993,1095.11949319,-104.803,103.489,0.718060683854,0.865532149936,1065,1.647643804550171,1128.71910719,41.35307049751282,83.0634924198,44191.89882850647,0.538014,103.489,0.9950919151306152,27.009162232,-104.763,103.49107198,0.0,11.7952,4.19184,0.718939055799,0.12253046035766602,5,1046.43831206,103.490970638,0.718939055799,0.865869140789,0.0404129,66.1445
0.00641066,1102.25452405,-104.728,103.535,0.739604589886,0.909799442216,1066,1.6542301177978516,1147.80746703,42.1413357257843,85.3337101187,44234.17830348015,0.538193,103.535,0.9952325820922852,23.7498207857,-104.698,103.535485121,0.0,11.3367,4.19304,0.739148642472,0.1253817081451416,5,1083.37969946,103.535387952,0.739148642472,0.862232412037,0.0293045,66.224
0.00998379,1086.27412114,-104.564,103.521,0.74565800083,0.904498504764,1067,1.668842077255249,1128.42631366,42.006192445755005,79.8917986263,44276.33000874519,0.538242,103.521,1.0092110633850098,25.6886233916,-104.529,103.521853116,0.0,11.6437,4.19307,0.746067489107,0.12757587432861328,5,1053.62536205,103.521721597,0.746067489107,0.865580422528,0.0347595,66.2255
0.00991921,1078.98482718,-103.89,103.467,0.754309948261,0.905090459667,1068,1.6680223941802979,1104.01251473,42.401840925216675,78.7385156627,44318.87050151825,0.538191,103.467,1.0088865756988525,19.2002934504,-103.846,103.46848817,0.0,12.6305,4.19193,0.754210380175,0.12969446182250977,5,1050.20535695,103.468385067,0.754210380175,0.888445921784,0.0438538,66.1503
0.00640723,1089.18354948,-104.187,103.525,0.739951808309,0.836439761961,1069,1.6596550941467285,1138.97893597,41.36334276199341,90.907630197,44360.378153562546,0.538136,103.525,0.9976344108581543,40.4342960018,-104.156,103.525994279,0.0,11.5891,4.19012,0.740164706049,0.1257953643798828,5,1048.59630899,103.525861823,0.740164706049,0.87046760996,0.0310364,66.0305
0.00644416,1129.42950463,-105.047,103.569,0.731237374348,0.879614040033,1070,1.6581354141235352,1165.09765055,41.2652792930603,89.0989163665,44401.77936553955,0.538173,103.569,0.9948499202728271,38.8516075173,-105.022,103.569695462,0.0,10.9056,4.19017,0.731795599747,0.12637114524841309,5,1055.49240824,103.569574393,0.731795599747,0.856393166783,0.025032,66.0341
0.00649395,1092.44305468,-104.573,103.636,0.720636582173,0.893953785962,1071,1.6587169170379639,1112.27027272,41.54234194755554,74.9594079794,44443.45267558098,0.538279,103.636,0.988593339920044,19.6118523922,-104.542,103.637262081,0.0,11.2662,4.19142,0.721151617897,0.12390017509460449,5,1058.01685135,103.637164782,0.721151617897,0.864712600597,0.031517,66.1169
0.00986444,1034.29326463,-100.057,103.667,0.651078036184,0.084557876983,1072,1.6450071334838867,1134.14244371,41.634804487228394,82.1875610573,44485.21923351288,0.538366,103.667,0.9875621795654297,126.509812603,-100.01,103.668493894,0.0,10.8681,4.19229,0.651292385381,0.12369799613952637,5,788.258973325,103.668399211,0.651292385381,0.85320108578,0.0465088,66.1743
0.00999194,1099.85943778,-104.72,103.617,0.741945504786,0.872767999504,1073,1.6342768669128418,1129.91352988,41.004669427871704,85.5992299219,44526.36342334747,0.538081,103.617,0.9807107448577881,24.2233745848,-104.686,103.618106483,0.0,11.151,4.18879,0.74194332867,0.1253187656402588,5,1062.9895594,103.618027275,0.74194332867,0.864060207776,0.0336533,65.9427
0.00997085,1090.82337931,-103.672,103.59,0.729468368451,0.895010194874,1074,1.6323177814483643,1117.94540216,40.730101585388184,82.9854311257,44567.2292098999,0.538238,103.59,0.9704651832580566,17.616747522,-103.639,103.590925949,0.0,11.9275,4.18866,0.729516982171,0.12237548828125,5,1069.87946587,103.590811005,0.729516982171,0.873298982312,0.0334396,65.9345
0.00999786,1097.64893815,-104.223,103.546,0.740084478463,0.874629996868,1075,1.6243000030517578,1122.42739356,40.9659469127655,81.0034265736,44608.331089019775,0.537823,103.546,0.9777359962463379,14.0714247829,-104.176,103.546932621,0.0,11.552,4.18366,0.740551342499,0.12279129028320312,5,1081.47421351,103.546826262,0.740551342499,0.866201677017,0.0464706,65.6054
0.00986545,1107.13949493,-105.178,103.475,0.733289397563,0.874966704967,1076,1.6666758060455322,1126.18693217,41.04631781578064,91.1803563276,44649.51149749756,0.537638,103.475,0.9882454872131348,16.9324191179,-105.136,103.476192864,0.0,12.2336,4.18068,0.733426494061,0.12400698661804199,5,1075.78557737,103.476077707,0.733426494061,0.869513480482,0.0418625,65.41
0.00991002,1072.91062253,-104.34,103.472,0.730350350874,0.846334449512,1077,1.6481785774230957,1112.53894098,40.93759489059448,80.9481988283,44690.58503842354,0.537549,103.472,0.987623929977417,30.2657691982,-104.305,103.472982286,0.0,11.7429,4.17929,0.730308577273,0.12257266044616699,5,1021.20891772,103.472870679,0.730308577273,0.859910504781,0.0349884,65.3195
0.00643429,1064.4889683,-103.99,103.542,0.743321036635,0.825752075881,1078,1.6190848350524902,1134.70224225,40.8343391418457,73.4023518692,44731.553835868835,0.537694,103.542,0.958437442779541,46.6557520944,-103.96,103.542796986,0.0,12.3742,4.1804,0.743577375176,0.12215375900268555,5,1000.27223404,103.542689143,0.743577375176,0.868673156326,0.0304489,65.3921
0.00988244,1100.3313731,-104.111,103.482,0.718457899371,0.865917838237,1079,1.643568754196167,1129.3518292,40.64999318122864,82.303306542,44772.33978700638,0.537728,103.482,0.9672818183898926,25.4335843272,-104.071,103.483136155,0.0,12.149,4.18004,0.718949908684,0.12539291381835938,5,1056.01694392,103.483029336,0.718949908684,0.861449352599,0.0398178,65.3684
0.00640235,918.544300395,-94.1426,103.411,0.555092999239,0.83767015641,1080,1.619727611541748,1160.29454525,40.54698395729065,81.9178890455,44813.02443766594,0.537467,103.411,0.9735684394836426,357.951731541,-94.1,103.412466839,0.0,12.3869,4.17692,0.554999257289,0.12114405632019043,5,215.229955689,103.41234902,0.554999257289,0.875778878926,0.0425262,65.1647
0.00988188,1107.00279453,-104.429,103.355,0.735360046631,0.871768083559,1081,1.5957458019256592,1138.47771754,40.97063088417053,92.8050323997,44854.13188934326,0.537484,103.355,0.9694488048553467,21.004904123,-104.389,103.356046166,0.0,11.9101,4.17642,0.735113979276,0.12010359764099121,5,1072.64295996,103.355935076,0.735113979276,0.859785589487,0.0405197,65.1324
0.00990429,1087.34746081,-104.376,103.347,0.724460752741,0.882060905177,1082,1.6246886253356934,1119.17547055,40.728309631347656,80.2707472413,44894.99740028381,0.537071,103.347,0.9592957496643066,32.3110505438,-104.336,103.349001588,0.0,11.9281,4.17053,0.724541883713,0.1237485408782959,5,1026.43350575,103.348875876,0.724541883713,0.857912237657,0.0404663,64.7498
0.00642313,863.988377261,-96.5912,103.285,0.693250605353,0.795469273439,1083,1.6122097969055176,1110.93014971,40.74060797691345,64.8343134931,44935.88258576393,0.53671,103.285,0.9543859958648682,449.49377282,-96.5522,103.286017921,0.0,12.7836,4.16688,0.692975867379,0.12389564514160156,5,-33.7867429458,103.285899753,0.692975867379,0.88543129458,0.0390167,64.5137
0.00641308,1105.18564165,-104.475,103.294,0.596845083679,0.850766196971,1084,1.6239774227142334,1146.31169241,40.660927534103394,90.9990909268,44976.68064951897,0.536911,103.294,0.9538688659667969,25.7159226094,-104.437,103.295662538,0.0,12.6441,4.16867,0.596956277364,0.12110567092895508,5,1073.02411331,103.295545402,0.596956277364,0.87619719803,0.0380325,64.6294
0.00640258,1081.5204391,-104.359,103.304,0.73982764616,0.892473130637,1085,1.6178154945373535,1130.05256709,40.50105619430542,81.4319882417,45017.319509506226,0.536711,103.304,0.9692397117614746,35.2938422735,-104.332,103.305639389,0.0,12.1459,4.16703,0.740241345959,0.12182807922363281,5,1036.69781012,103.305481443,0.740241345959,0.867011896146,0.0265808,64.5233
0.00992968,1095.08146274,-104.526,103.297,0.747954903847,0.897831938066,1086,1.6574149131774902,1124.4132156,40.08325409889221,85.1385383452,45057.537615060806,0.536741,103.297,0.9962959289550781,17.0489647445,-104.485,103.298433662,0.0,11.6675,4.167,0.748197537582,0.12302947044372559,5,1079.34481622,103.298358014,0.748197537582,0.863959010853,0.0410309,64.5215
0.00999738,1089.59031746,-104.085,103.32,0.718577382368,0.836907507095,1087,1.6331796646118164,1125.79402529,40.354963302612305,77.750676152,45098.02675628662,0.536787,103.32,1.0055525302886963,35.8460256046,-104.05,103.320460006,0.0,10.9142,4.16818,0.719836461531,0.12250447273254395,5,1040.87297391,103.320324992,0.719836461531,0.853291849771,0.035347,64.5978
0.00998918,1102.55104945,-104.196,103.336,0.690027035547,0.865446055582,1088,1.6445305347442627,1118.17901331,40.6628360748291,84.9515306216,45138.824117422104,0.536683,103.336,0.9836130142211914,12.9932130559,-104.153,103.33668697,0.0,12.0581,4.16659,0.689624130488,0.1216132640838623,5,1083.26785666,103.336572634,0.689624130488,0.874479304607,0.0427628,64.4952
0.00648202,1064.93438223,-104.2,103.324,0.709685774748,0.798243706746,1089,1.653975248336792,1137.1987622,40.83548164367676,68.8873122204,45179.795957803726,0.536721,103.324,1.0222382545471191,39.5180240125,-104.169,103.325632352,0.0,11.7774,4.16635,0.7102794873,0.12404227256774902,5,1028.53804358,103.325549475,0.7102794873,0.872802152598,0.031311,64.4799
0.00983957,1095.08354034,-104.058,103.358,0.678905198925,0.859581850846,1090,1.6578152179718018,1109.95039885,40.76251459121704,91.0895266265,45220.69120812416,0.536713,103.358,0.9943943023681641,17.3509897592,-104.008,103.358997446,0.0,12.3833,4.16571,0.678532363758,0.12352800369262695,5,1067.34671143,103.358897756,0.678532363758,0.881434152276,0.0492096,64.4387
0.00649736,1083.67250722,-103.664,103.317,0.724052922098,0.840293341278,1091,1.641754150390625,1152.22617709,40.728312969207764,71.2709762496,45261.55591201782,0.53651,103.317,1.003281831741333,53.2427336388,-103.636,103.318168014,0.0,12.4334,4.16269,0.723036315785,0.126631498336792,5,989.139658454,103.318056072,0.723036315785,0.883677135331,0.0283356,64.2441
0.00995706,1066.30586867,-104.027,103.339,0.722058640916,0.874162692267,1092,1.647615671157837,1109.79551523,40.185343742370605,70.6353276977,45301.87736964226,0.536469,103.339,1.0092625617980957,25.0705056717,-103.984,103.340068401,0.0,10.8827,4.16097,0.722421378273,0.12358856201171875,5,1044.68521843,103.339958529,0.722421378273,0.863209790001,0.0430756,64.1336
0.00999325,1062.15605791,-103.893,103.398,0.731756554615,0.884176474887,1093,1.6356050968170166,1078.72242907,40.85683465003967,70.5308163915,45342.866517305374,0.536277,103.398,0.9768400192260742,15.6685461929,-103.859,103.399263797,0.0,11.2011,4.15883,0.732131142798,0.1263108253479004,5,1038.40137039,103.399138567,0.732131142798,0.865986001964,0.0346527,63.9965
0.00990828,1115.90135157,-104.52,103.4,0.738996918352,0.849490740746,1094,1.6255576610565186,1169.35696319,40.65541672706604,79.0699245083,45383.654331207275,0.536322,103.4,0.9689631462097168,35.0487399561,-104.481,103.400879716,0.0,11.7993,4.15789,0.738917200043,0.12346482276916504,5,1061.87311036,103.400737209,0.738917200043,0.882110662809,0.0394211,63.9367
0.0099445,1078.27656251,-104.654,103.357,0.740443358423,0.874407654774,1095,1.6287949085235596,1108.33556975,40.36783576011658,80.2459642266,45424.158031225204,0.536221,103.357,0.9713473320007324,25.662609118,-104.61,103.358317218,0.0,12.463,4.15618,0.740956958012,0.12165260314941406,5,1032.40357736,103.358191023,0.740956958012,0.897999824203,0.0433273,63.8271
0.00988446,1100.43029337,-104.631,103.362,0.716201317588,0.890466380677,1096,1.6489582061767578,1165.38959678,40.74011158943176,80.2425345946,45465.03341674805,0.536075,103.362,0.9849231243133545,34.4810392369,-104.592,103.362503496,0.0,11.6158,4.15524,0.716027446948,0.13071084022521973,5,1062.97960396,103.362364485,0.716027446948,0.867614911631,0.0393829,63.767
0.00990548,1092.31308104,-104.082,103.378,0.734782660685,0.863420114386,1097,1.6277122497558594,1164.85283018,40.5755820274353,84.0022970876,45505.74580407143,0.535758,103.378,0.9549837112426758,47.9948988228,-104.043,103.379485226,0.0,12.1829,4.15136,0.73470505373,0.12084197998046875,5,1017.11801314,103.379357869,0.73470505373,0.882447162535,0.0384827,63.5204
0.00986333,1080.7004261,-104.197,103.399,0.744681552817,0.839685071811,1098,1.6459496021270752,1103.27702044,40.75550198554993,82.1178816318,45546.64137864113,0.535877,103.399,0.9709527492523193,13.470825926,-104.162,103.399562223,0.0,11.6441,4.15185,0.744705823069,0.1241157054901123,5,1066.65697291,103.399438866,0.744705823069,0.862240195443,0.0341339,63.5516
0.00996832,1079.81980963,-103.817,103.37,0.693293378881,0.831965656541,1099,1.6360492706298828,1141.47862689,40.6932373046875,80.0853489172,45587.46844410896,0.535552,103.37,0.9766461849212646,51.6467717021,-103.777,103.370675632,0.0,11.5531,4.14878,0.69333200725,0.12159061431884766,5,1006.70806896,103.370548453,0.69333200725,0.869938365775,0.0397186,63.3565
0.00983279,1103.54171629,-103.985,103.392,0.693341783129,0.891514785322,1100,1.633422613143921,1155.03745445,40.5412380695343,92.3502369177,45628.14135313034,0.535442,103.392,0.9594781398773193,43.4410712126,-103.944,103.39271181,0.0,11.5241,4.14655,0.693242360438,0.12334632873535156,5,1029.1178065,103.392595431,0.693242360438,0.862153617554,0.0414963,63.2158
0.00652412,1093.04855118,-104.105,103.376,0.741486227745,0.897462692145,1101,1.6043899059295654,1120.87120784,40.74818444252014,81.6083610865,45669.02455639839,0.53533,103.376,0.9500858783721924,19.8501073779,-104.074,103.377834813,0.0,11.6855,4.14467,0.741367092008,0.12075948715209961,5,1060.33358835,103.377703575,0.741367092008,0.866698256133,0.0304718,63.097
0.00641952,1120.41970714,-104.295,103.417,0.75729834576,0.869448796388,1102,1.6351444721221924,1192.05377918,40.69288730621338,86.8658673169,45709.85368990898,0.535263,103.417,0.9450013637542725,46.242607617,-104.259,103.417718601,0.0,11.5714,4.14304,0.757196787521,0.12286591529846191,5,1052.50641708,103.417630922,0.757196787521,0.886519775279,0.0355072,62.9943
0.00982935,1100.26103155,-104.407,103.39,0.710352205069,0.8943422111,1103,1.618377923965454,1146.17017991,40.20723247528076,89.7234615176,45750.194108724594,0.535296,103.39,0.9385256767272949,35.1813440348,-104.363,103.390674583,0.0,13.3146,4.14297,0.711105077484,0.12190032005310059,5,1050.77852115,103.390509628,0.711105077484,0.911474760841,0.0430984,62.9899
0.00989646,1066.5326765,-104.22,103.408,0.727591231142,0.881354085339,1104,1.595762014389038,1120.88191022,39.88338017463684,78.1849870579,45790.20980882645,0.535082,103.408,0.9197192192077637,47.7829723837,-104.18,103.409121624,0.0,12.718,4.14002,0.727273392361,0.11697530746459961,5,984.850801436,103.408988093,0.727273392361,0.902844836395,0.0401154,62.804
0.00986415,1057.70948688,-104.217,103.373,0.741015201377,0.862146083548,1105,1.6512541770935059,1106.12673797,40.38741087913513,72.2894266851,45830.73210859299,0.535185,103.373,0.9796733856201172,30.2155702002,-104.177,103.373779594,0.0,11.8509,4.14066,0.741269812728,0.11977362632751465,5,1022.97099277,103.373675981,0.741269812728,0.885032666447,0.0405502,62.8442
0.00997041,1069.13497316,-103.973,103.373,0.72356278513,0.811604289682,1106,1.6141667366027832,1128.41726745,40.20947885513306,68.30246808,45871.07332253456,0.535035,103.373,0.9675247669219971,44.1209847582,-103.935,103.373772597,0.0,12.4077,4.13936,0.723193538,0.11674189567565918,5,999.379223327,103.373676556,0.723193538,0.885916059204,0.0376968,62.7624
0.00645629,1102.04012931,-104.6,103.372,0.729052109704,0.868611949603,1107,1.644864559173584,1141.10103886,40.279752016067505,81.7434984704,45911.48690390587,0.534947,103.372,0.9962139129638672,29.4301625723,-104.566,103.373366196,0.0,13.4962,4.13874,0.72951389818,0.1180260181427002,5,1065.78611181,103.373253104,0.72951389818,0.905904990437,0.0342255,62.724
0.00983125,1116.50510892,-104.54,103.361,0.693633444121,0.873193426948,1108,1.636362075805664,1199.21060289,40.21354579925537,84.5207539047,45951.833669900894,0.534767,103.361,0.9613652229309082,64.1334772473,-104.498,103.361661017,0.0,11.8593,4.13621,0.693402492489,0.12453556060791016,5,1008.3513447,103.361570455,0.693402492489,0.864221970688,0.0412445,62.5651
0.00998226,1122.67248211,-104.484,103.396,0.724378500072,0.863633296835,1109,1.6144366264343262,1131.01107804,40.610403060913086,98.6702563658,45992.57582783699,0.534739,103.396,0.9380922317504883,4.41436078877,-104.448,103.396315858,0.0,12.1817,4.13612,0.724263733961,0.11867356300354004,5,1118.26667611,103.396174283,0.724263733961,0.872654742775,0.0359039,62.5597
0.00640132,1009.30464137,-100.118,103.437,0.75227513968,0.260610802545,1110,1.6302235126495361,1119.23763814,40.32148051261902,72.9948499624,46033.03250670433,0.534456,103.437,0.9572155475616455,171.510701611,-100.082,103.4378307,0.0,11.7515,4.13292,0.752098479893,0.12083673477172852,5,668.293945612,103.437692611,0.752098479893,0.880361829672,0.0360107,62.3594
0.00998864,1108.42496994,-104.62,103.47,0.67436587601,0.829821011285,1111,1.6326594352722168,1130.19232229,40.22664189338684,93.2778603612,46073.39306783676,0.534357,103.47,0.9515089988708496,20.7626811181,-104.577,103.470359677,0.0,11.7518,4.13151,0.674197583421,0.12120819091796875,5,1073.82234966,103.470216316,0.674197583421,0.875750618451,0.0429764,62.272
0.00640245,1106.96885114,-104.636,103.531,0.714568666979,0.87755349168,1112,1.6166069507598877,1137.00096925,40.42637753486633,89.6450705275,46113.954088926315,0.534139,103.531,0.9562265872955322,16.0018033394,-104.606,103.531625659,0.0,11.4343,4.1278,0.71427185816,0.1172029972076416,5,1090.08661842,103.531511018,0.71427185816,0.866719790591,0.0296402,62.0415
0.00996349,1089.95746776,-104.062,103.52,0.748222183929,0.836605807159,1113,1.6387593746185303,1132.13914438,40.40227389335632,74.5538888236,46154.49262166023,0.534043,103.52,0.9771411418914795,32.2831796023,-104.025,103.520414962,0.0,12.0918,4.12682,0.748400358955,0.12024116516113281,5,1057.14262665,103.52031708,0.748400358955,0.885090878088,0.0373154,61.9803
0.00645061,1130.66330761,-105.463,103.549,0.723538053135,0.841244361272,1114,1.6539297103881836,1196.37187773,40.33415961265564,98.889196358,46194.96381473541,0.534123,103.549,1.0043153762817383,42.5066000405,-105.382,103.550007301,0.0,11.983,4.12815,0.72337346861,0.12144160270690918,5,1081.85777944,103.549901094,0.72337346861,0.89060556707,0.0816727,62.063
0.00648984,1071.629144,-103.947,103.588,0.600413876122,0.788759050828,1115,1.641554355621338,1153.21998799,39.95813727378845,69.3022176406,46235.05490589142,0.534373,103.588,0.9758565425872803,93.5386665276,-103.911,103.589578069,0.0,12.0511,4.13026,0.600831067022,0.12229347229003906,5,890.675571972,103.58947436,0.600831067022,0.88993440779,0.0359879,62.1941
0.00998072,948.600266475,-92.9226,103.567,0.654672443941,-0.883770870674,1116,1.6052658557891846,1120.79741945,39.56605076789856,87.1777540151,46274.7551817894,0.534335,103.567,0.9504201412200928,280.654805902,-92.8703,103.568037869,0.0,12.8258,4.12978,0.654631253274,0.1148073673248291,5,389.048210201,103.567894546,0.654631253274,0.900840875984,0.0522537,62.1642
0.00998005,1108.73207821,-104.552,103.563,0.692437182891,0.837109433004,1117,1.651878833770752,1155.96069742,40.14693856239319,88.4453645343,46315.03711938858,0.534115,103.563,0.9720349311828613,39.6423863429,-104.519,103.563499435,0.0,12.5377,4.12712,0.692678468517,0.1246795654296875,5,1044.95569384,103.563389464,0.692678468517,0.892266112214,0.0329895,61.999
0.00647844,1084.52951192,-104.426,103.61,0.733840410821,0.876737928918,1118,1.6467928886413574,1148.08382436,40.16011929512024,85.146151499,46355.331513404846,0.534162,103.61,0.9793257713317871,37.683383313,-104.395,103.610675052,0.0,11.6351,4.12784,0.733970416667,0.12130022048950195,5,1047.48053454,103.610557206,0.733970416667,0.882703165214,0.0305328,62.0436
0.00640698,1108.76495931,-104.795,103.697,0.729907275189,0.83168258731,1119,1.600275993347168,1146.05703286,40.210028648376465,91.7529327112,46395.67161846161,0.534189,103.697,0.9619100093841553,32.1080082034,-104.765,103.697510037,0.0,10.7686,4.12769,0.730690468002,0.12052321434020996,5,1069.11852153,103.697391009,0.730690468002,0.873703989231,0.0299759,62.0344
0.0064495,1120.89465673,-105.118,103.666,0.751177749005,0.867170241532,1120,1.6320533752441406,1147.16758812,40.29129767417908,89.8914524033,46436.09618759155,0.533996,103.666,0.9941806793212891,30.3054748102,-105.089,103.666395589,0.0,12.8009,4.12571,0.751496460173,0.12233090400695801,5,1061.51782504,103.666278508,0.751496460173,0.905335427567,0.0287628,61.9116
0.00642175,1083.13468935,-105.164,103.691,0.710654086588,0.883216647348,1121,1.6395483016967773,1108.0225142,40.26879668235779,77.323997881,46476.49948978424,0.533881,103.691,0.9776763916015625,14.0829914327,-105.13,103.691981504,0.0,11.5092,4.12411,0.710798043456,0.12216520309448242,5,1065.6951988,103.691869004,0.710798043456,0.875108641814,0.0337448,61.8126
0.00999759,1103.03688357,-105.07,103.667,0.726548593459,0.880574398744,1122,1.6387450695037842,1143.53539992,40.33467745780945,90.6386509055,46516.965651512146,0.533934,103.667,0.9766082763671875,28.3796673819,-105.026,103.667595119,0.0,12.6182,4.12446,0.725989743104,0.11968708038330078,5,1055.7688547,103.667469557,0.725989743104,0.903051190736,0.0432968,61.8343
0.00996525,1060.44596169,-100.8,103.65,0.738896285965,0.795073649729,1123,1.655656337738037,1124.65192997,40.38575291633606,79.2780248378,46557.483058452606,0.53413,103.65,0.9989047050476074,87.9394296428,-100.758,103.650982808,0.0,12.3063,4.12525,0.739180546397,0.12302732467651367,5,889.998556821,103.650858017,0.739180546397,0.890804132647,0.0419617,61.8834
0.00998584,1102.90790732,-104.935,103.659,0.699520300513,0.884268983803,1124,1.6190896034240723,1148.51265921,40.190335750579834,87.1318716372,46597.8075170517,0.534029,103.659,0.973829984664917,24.0771450452,-104.858,103.659825853,0.0,12.2893,4.12451,0.699248752133,0.12174224853515625,5,1083.57534776,103.659699461,0.699248752133,0.895884382715,0.0769958,61.8374
