Iteration,AbsLearnSignalOld,dLoss,AverageAbsQ,NumTrajs,ProcessExecTime,MeanKL,AverageAbsQYDiff,ItrTime,AverageReturn,PolicyExecTime,AveragePolicyStd,Entropy,AverageY,MinReturn,Perplexity,LossBefore,AverageQLoss,MaxReturn,AbsLearnSignal,MeanKLBefore,ExplainedVariance,AverageDiscountedReturn,Time,AverageQ,StdReturn,EnvExecTime,AverageAbsY,AbsLearnSignalNew,LossAfter
1681,0.728881646038,0.0379028,128.576,5,0.1136164665222168,0.00998516,1.28568029207,43.38120150566101,1335.27555294,0.980015754699707,0.549875,4.50956,128.504037115,1239.9316125,90.8822,-130.507,21.3888,1395.52716264,0.728996249817,0.0,0.849982671065,98.5082798545,71862.59015083313,128.502,56.7313114013,1.8816468715667725,128.578565362,0.728996249817,-130.545
1682,0.752720280234,0.0380402,128.633,5,0.12250447273254395,0.00980451,1.2319859598,43.293349742889404,1343.01961407,1.0341770648956299,0.549575,4.50741,128.564670773,1301.89098694,90.6864,-130.621,18.1823,1417.77790741,0.752396928078,0.0,0.834485336185,107.354145013,71906.07305455208,128.564,44.7736307933,1.8907806873321533,128.635300984,0.752396928078,-130.659
1683,0.76114606302,0.0312653,128.611,5,0.10805463790893555,0.00998228,1.27867062461,43.777058601379395,1349.58721538,0.9776625633239746,0.549718,4.50845,128.532922365,1339.43912735,90.7813,-130.782,20.9889,1363.49004396,0.760970647323,0.0,0.845094788831,95.0870701057,71949.99404716492,128.531,9.38147718286,1.860107183456421,128.613797218,0.760970647323,-130.813
1684,0.731405681601,0.0292511,128.649,5,0.1258862018585205,0.00640565,1.23810867631,44.77678608894348,1351.29245062,1.018477439880371,0.549762,4.50915,128.577624745,1306.43713629,90.8444,-130.208,18.5031,1384.85521785,0.73078034339,0.0,0.842070576744,94.3149452486,71994.91208100319,128.576,28.3148864747,1.8781921863555908,128.651201233,0.73078034339,-130.237
1685,0.72756944996,0.0410461,128.627,5,0.1237490177154541,0.00642722,1.26393832948,45.08886790275574,1288.60782124,0.9884874820709229,0.549709,4.50886,128.550309804,1280.09933507,90.8181,-129.723,19.8058,1307.64547537,0.728297662792,0.0,0.811980543181,94.6387597566,72040.16914486885,128.549,9.94295527138,1.860621452331543,128.629750185,0.728297662792,-129.764
1686,0.612146948966,0.0393677,128.692,5,0.128645658493042,0.00644985,1.24920027979,44.74021625518799,1296.36860809,1.0653197765350342,0.549613,4.50779,128.662541433,1150.6575034,90.7209,-129.024,20.2023,1428.08146484,0.612175429316,0.0,0.730121039798,67.9118180881,72085.04195213318,128.661,95.5436178633,1.929253101348877,128.693819183,0.612175429316,-129.064
1687,0.679009601756,0.0551453,128.764,5,0.11906051635742188,0.00997057,1.2250955784,45.137293338775635,1310.98472627,1.0549886226654053,0.549422,4.50543,128.734365151,1268.76105979,90.5071,-130.029,18.8375,1346.46477904,0.678863376149,0.0,0.834940534427,91.9359301729,72130.31079125404,128.733,29.1160645152,1.9093146324157715,128.766385602,0.678863376149,-130.084
1688,0.641324464169,0.04245,128.708,5,0.12705445289611816,0.00974426,1.23766167894,43.192718505859375,1317.0870896,1.111687183380127,0.549351,4.50455,128.678860577,1177.04107016,90.4279,-129.048,19.1597,1438.47632644,0.641470429008,0.0,0.810462497842,69.1747172455,72173.65574288368,128.678,84.546903853,1.9519686698913574,128.710215434,0.641470429008,-129.091
1689,0.632915718515,0.0536652,128.707,5,0.15227270126342773,0.00643121,1.25468867511,42.31124186515808,1381.2249225,0.959449052810669,0.549333,4.50355,128.67369253,1366.85085441,90.3371,-131.007,19.916,1397.0476019,0.633139864858,0.0,0.717544595017,112.804271713,72216.09106659889,128.673,12.8584454178,1.8332412242889404,128.707270354,0.633139864858,-131.061
1690,0.754936729494,0.0339203,128.632,5,0.12072229385375977,0.0098976,1.24927520244,42.121458292007446,1336.90808184,1.0179662704467773,0.549237,4.50269,128.597763505,1299.09921879,90.2592,-130.792,19.9281,1410.00275093,0.754666066616,0.0,0.824967754336,96.1890824581,72258.36074852943,128.596,38.6212873512,1.884272813796997,128.634437127,0.754666066616,-130.825
1691,0.628959629778,0.0353241,128.691,5,0.1327955722808838,0.0064467,1.24387996373,44.20828199386597,1282.89212677,1.0152835845947266,0.549533,4.50492,128.655907674,1119.66743257,90.4608,-128.751,18.9954,1408.96505736,0.629490455573,0.0,0.670388400121,68.7264050083,72302.70617961884,128.655,100.890719929,1.8756999969482422,128.693158127,0.629490455573,-128.786
1692,0.66156372169,0.0579987,128.74,5,0.1451869010925293,0.00999517,1.23686174588,44.44975566864014,1345.3777516,1.1050195693969727,0.549382,4.50299,128.702099465,1284.32948524,90.2868,-129.984,17.3818,1409.50785764,0.661612111227,0.0,0.748859469131,95.6559205236,72347.29898643494,128.701,40.1552825683,1.9368271827697754,128.742412295,0.661612111227,-130.042
1693,0.760235483867,0.0599365,128.698,5,0.1331782341003418,0.00999413,1.28491967332,44.73841619491577,1330.29348143,1.0854954719543457,0.549604,4.50497,128.65977188,1292.54956978,90.4657,-130.502,21.157,1392.25028349,0.760260187791,0.0,0.846103288027,92.139242657,72392.21177482605,128.658,33.4681885176,1.9394559860229492,128.700776845,0.760260187791,-130.562
1694,0.732980303128,0.0361328,128.684,5,0.12036991119384766,0.00978273,1.25036664214,44.617270946502686,1343.97332534,1.073002815246582,0.549315,4.50269,128.64900629,1260.69839897,90.2595,-130.528,18.8668,1453.91240806,0.732743710296,0.0,0.850642395839,98.5207733513,72437.02708292007,128.647,74.222718256,1.9207069873809814,128.686426428,0.732743710296,-130.564
1695,0.72782603487,0.0398254,128.809,5,0.14380884170532227,0.00991701,1.23093251215,47.69141674041748,1321.31607059,1.1398389339447021,0.549223,4.50155,128.773611156,1220.45187056,90.157,-130.347,17.3468,1358.47099985,0.727895755975,0.0,0.785771170812,86.6595356443,72484.89210176468,128.772,50.8872725794,1.9663166999816895,128.81066762,0.727895755975,-130.387
1696,0.677677367875,0.106445,128.923,5,0.13414525985717773,0.00997383,1.24862672429,46.99614334106445,1361.52325608,1.158440113067627,0.549127,4.49992,128.887252786,1275.83676437,90.0095,-130.729,18.8516,1402.66790161,0.677708418321,0.0,0.835573520553,102.7666736,72532.0519015789,128.886,44.3039958629,1.9862749576568604,128.92476852,0.677708418321,-130.836
1697,0.711134420699,0.0392914,128.887,5,0.12800955772399902,0.00994378,1.26825915345,45.095125675201416,1291.84505621,1.1408729553222656,0.549194,4.49957,128.852212964,1246.85606717,89.9783,-129.714,20.2983,1316.93482975,0.711934536039,0.0,0.833480854265,82.4578104076,72577.29026842117,128.851,24.1173000941,1.9699060916900635,128.889999308,0.711934536039,-129.754
1698,0.751047028447,0.0459137,128.869,5,0.12720298767089844,0.00995712,1.25687859062,46.04373335838318,1338.84381203,1.0672178268432617,0.549074,4.49846,128.83784514,1233.35109632,89.8782,-130.923,20.1709,1400.1344415,0.751331385476,0.0,0.868942491006,86.080624641,72623.473757267,128.836,60.3255190471,1.91552734375,128.871947729,0.751331385476,-130.969
1699,0.707163746059,0.0341644,128.781,5,0.14506912231445312,0.0097352,1.2423049795,45.509521484375,1317.38911815,1.1373631954193115,0.549155,4.49875,128.750784713,1059.36014441,89.9043,-122.075,19.7213,1450.75217166,0.707163711246,0.0,-25.3670378726,96.6797897587,72669.11578297615,128.75,140.580664164,1.9893825054168701,128.782743309,0.707163711246,-122.109
1700,0.712080425746,0.0407715,128.838,5,0.1427936553955078,0.00991581,1.24907011757,45.92958617210388,1348.03167291,1.0691306591033936,0.549234,4.50024,128.808870451,1269.0554532,90.0388,-130.288,19.3569,1441.28215437,0.712150778414,0.0,0.837936606025,100.778360173,72715.22648692131,128.807,61.0930310337,1.907390832901001,128.841547325,0.712150778414,-130.329
1701,0.732379852027,0.0304413,128.858,5,0.14782071113586426,0.0064371,1.2377264813,46.34492206573486,1313.64228165,1.150223731994629,0.549355,4.50182,128.832678281,1211.54083862,90.1814,-129.739,18.1116,1376.65072133,0.732582578918,0.0,0.821158523215,88.7505963009,72761.75304841995,128.832,59.6962177163,1.9955720901489258,128.860358525,0.732582578918,-129.769
1702,0.752062693529,0.0422668,128.957,5,0.1483778953552246,0.00997994,1.22166426151,46.575276136398315,1343.96540159,1.1379096508026123,0.549306,4.50054,128.934848709,1311.92528036,90.0659,-130.302,18.1261,1367.93103973,0.751800881452,0.0,0.858542676353,88.1009706944,72808.47277545929,128.934,21.0055980729,1.9826958179473877,128.958411054,0.751800881452,-130.345
1703,0.683242043191,0.0372849,128.876,5,0.1545722484588623,0.00985098,1.23937020884,46.199581146240234,1238.98158537,1.1747896671295166,0.549013,4.49756,128.856107621,816.367463061,89.798,-120.241,19.5065,1405.92895234,0.68324662326,0.0,-14.5914429575,95.2548487382,72854.86360025406,128.855,216.055482988,2.000587224960327,128.878232733,0.68324662326,-120.279
1704,0.690474604018,0.0347595,128.928,5,0.14020729064941406,0.00644053,1.23073826485,46.27681088447571,1361.47721169,1.1291005611419678,0.548835,4.49532,128.905554606,1281.07240192,89.5964,-130.946,18.5941,1418.63307351,0.690456143203,0.0,0.843736409483,106.399244774,72901.3486790657,128.904,48.9705902041,1.9628081321716309,128.931186144,0.690456143203,-130.98
1705,0.715891378991,0.038208,128.887,5,0.15111708641052246,0.00981401,1.25066219692,45.182589530944824,1353.06412226,1.111363410949707,0.548836,4.49529,128.864992003,1292.25375241,89.5937,-130.807,20.651,1390.66319346,0.715337450792,0.0,0.85560348573,89.1189934225,72946.6886446476,128.863,34.4255799342,1.9580299854278564,128.888528159,0.715337450792,-130.846
1706,0.704437274766,0.0718231,128.876,5,0.12941765785217285,0.00999021,1.21821668742,45.08231997489929,1352.1422922,1.1670525074005127,0.548857,4.49546,128.85350598,1317.56794167,89.6095,-130.058,18.5802,1383.84771925,0.704527498975,0.0,0.887546464907,90.246352121,72991.93398499489,128.852,21.8612755073,1.9873480796813965,128.878100933,0.704527498975,-130.13
1707,0.745949880847,0.0294952,128.923,5,0.15312886238098145,0.00642543,1.24577201332,45.05215883255005,1359.65854533,1.1180403232574463,0.549062,4.49663,128.899304246,1314.80440782,89.7141,-130.884,20.2302,1442.51438429,0.746677961771,0.0,0.862570026013,103.454410271,73037.15765547752,128.898,44.9250790724,1.9690062999725342,128.926181915,0.746677961771,-130.914
1708,0.754365114169,0.0493469,128.865,5,0.13692164421081543,0.00981888,1.24661326138,45.37457871437073,1353.22245814,1.0503065586090088,0.549013,4.49622,128.838365848,1312.54574503,89.6773,-130.472,19.9,1381.45337082,0.754753959942,0.0,0.894457390268,97.3838655069,73082.65943908691,128.838,26.7545679156,1.8940515518188477,128.866930298,0.754753959942,-130.522
1709,0.751855848161,0.0353546,128.901,5,0.1504077911376953,0.00991089,1.25030412435,44.35360145568848,1372.26765176,1.158545732498169,0.549061,4.49677,128.875619945,1324.71474591,89.7268,-131.054,19.5324,1479.66578191,0.752068755766,0.0,0.864369729126,100.232863359,73127.18012976646,128.874,56.3787493718,1.9748671054840088,128.903492451,0.752068755766,-131.089
1710,0.748395894887,0.0714874,128.992,5,0.1366732120513916,0.00987445,1.21694986775,44.79565143585205,1349.88815981,1.0621452331542969,0.549014,4.49655,128.971820454,1215.14194978,89.7071,-130.789,17.9235,1432.93684,0.74849175979,0.0,0.836868971346,99.1795627894,73172.10746312141,128.971,72.4510794445,1.9025025367736816,128.995021996,0.74849175979,-130.861
1711,0.75095583006,0.0287781,129.03,5,0.12659668922424316,0.00639995,1.25693124671,45.90045404434204,1355.60166014,1.1419343948364258,0.549004,4.49608,129.007166039,1320.04636793,89.6651,-130.75,21.0937,1419.4733431,0.75069904964,0.0,0.861889660477,114.806789182,73218.17241287231,129.006,34.3163041187,1.9583404064178467,129.032689295,0.75069904964,-130.779
1712,0.681897698707,0.0348206,128.991,5,0.1687016487121582,0.00641979,1.24200439791,45.48408055305481,1327.06364118,1.1210205554962158,0.54899,4.49505,128.969144427,1162.76621356,89.5729,-129.956,19.9809,1429.92042591,0.681973908768,0.0,0.770722021181,88.2533010393,73263.8280017376,128.968,96.8027385407,1.9369781017303467,128.993692171,0.681973908768,-129.991
1713,0.725716217331,0.0675964,129.044,5,0.16432547569274902,0.00992363,1.22098822879,45.363094091415405,1349.49713869,1.2201189994812012,0.549011,4.4956,129.021035526,1288.14345222,89.6221,-130.054,18.2209,1419.157317,0.725376616473,0.0,0.795115188678,99.7739750731,73309.34482073784,129.019,46.2275610303,2.0254640579223633,129.04723477,0.725376616473,-130.121
1714,0.754751718291,0.0389709,129.077,5,0.1748199462890625,0.00640885,1.21983287846,44.668471813201904,1340.63506663,1.1533021926879883,0.548958,4.4951,129.053332144,1256.30373445,89.5773,-130.468,18.1528,1393.44020878,0.754760663661,0.0,0.795530406201,95.2381396041,73354.14230823517,129.052,45.901215219,1.9573721885681152,129.079070677,0.754760663661,-130.507
1715,0.748404348047,0.0321045,129.079,5,0.16485333442687988,0.00998536,1.26784032698,43.978657245635986,1374.11265966,1.0839433670043945,0.548892,4.49434,129.0567067,1342.38423177,89.5093,-130.492,21.057,1411.51167479,0.74778617981,0.0,0.872109545858,104.56696916,73398.27453327179,129.055,22.5969480278,1.8854634761810303,129.081873707,0.74778617981,-130.524
1716,0.689186914253,0.0359726,129.169,5,0.11709809303283691,0.00999176,1.23382052126,44.84753489494324,1272.8333495,1.0959312915802002,0.548846,4.49255,129.146818662,965.217084787,89.3486,-122.686,18.4471,1399.01199187,0.689212720034,0.0,-16.5075796114,99.8117000232,73443.29590296745,129.145,156.375634817,1.880429983139038,129.171067864,0.689212720034,-122.722
1717,0.672780349957,0.0405426,129.217,5,0.13799571990966797,0.00987044,1.24408760739,43.19477939605713,1348.58532719,1.2150943279266357,0.548635,4.49078,129.192091561,1269.29761907,89.1913,-130.951,18.7507,1379.59250788,0.67256925946,0.0,0.845430941222,80.309837682,73486.69567704201,129.19,40.7287872676,1.984802484512329,129.220561211,0.67256925946,-130.991
1718,0.696267277472,0.0405273,129.243,5,0.12304401397705078,0.00640375,1.24815416186,42.75655245780945,1375.24766254,1.047842264175415,0.548351,4.48791,129.221359963,1323.85156095,88.9357,-130.908,19.9638,1421.07415997,0.696722791819,0.0,0.857428970977,106.056962376,73529.63176774979,129.22,37.1469477338,1.8656532764434814,129.245279835,0.696722791819,-130.948
1719,0.772689368107,0.0261688,129.239,5,0.12492251396179199,0.00640112,1.23176866472,44.114484548568726,1334.53861566,1.0650713443756104,0.548474,4.48888,129.214166773,1271.10802798,89.0214,-130.678,18.8024,1442.36922936,0.772962406862,0.0,0.841355231975,94.850418337,73573.90459656715,129.213,62.0167768166,1.8871309757232666,129.240972217,0.772962406862,-130.705
1720,0.746029106473,0.0281677,129.276,5,0.1198883056640625,0.0064929,1.25622133969,45.623005628585815,1351.35768113,1.1017405986785889,0.548528,4.48889,129.254384602,1292.73652876,89.0226,-130.79,20.4735,1430.84268013,0.746615773971,0.0,0.848096592955,96.248155326,73619.67121195793,129.253,44.8988517147,1.9118783473968506,129.279448279,0.746615773971,-130.818
1721,0.714768146249,0.0275269,129.303,5,0.13784122467041016,0.0064311,1.26182097539,44.7833354473114,1389.40553692,1.116750717163086,0.548493,4.48835,129.276164268,1345.7583068,88.9745,-131.498,19.56,1438.79997976,0.714803602343,0.0,0.879211822037,105.61337202,73664.6085164547,129.275,33.1218220278,1.9091405868530273,129.305571871,0.714803602343,-131.526
1722,0.75245915918,0.0433044,129.281,5,0.18558382987976074,0.00992994,1.26702422424,45.70065259933472,1366.26408666,1.0821897983551025,0.5484,4.48637,129.252008365,1279.70760755,88.7987,-131.175,20.4198,1440.19485542,0.752600229088,0.0,0.868731343563,110.296023438,73710.55927968025,129.25,55.3621376372,1.905092477798462,129.283741842,0.752600229088,-131.219
1723,0.766842750808,0.0427551,129.3,5,0.14235329627990723,0.00979209,1.24653746017,45.63547706604004,1329.39405711,1.147338628768921,0.548462,4.48728,129.269807382,1245.97193736,88.8794,-130.325,20.4749,1388.40424026,0.766279280345,0.0,0.835234026116,93.6888813089,73756.38224315643,129.269,49.6970789431,1.9608800411224365,129.302538888,0.766279280345,-130.368
1724,0.733689370578,0.0328827,129.286,5,0.17235493659973145,0.00984825,1.23977183146,46.870893239974976,1369.05871253,1.1370556354522705,0.548677,4.48905,129.258519844,1319.4822938,89.0364,-130.466,19.4855,1405.21780879,0.733648491897,0.0,0.840266777511,98.2415533306,73803.40854239464,129.257,27.9618232067,1.9447574615478516,129.288721559,0.733648491897,-130.498
1725,0.575683455301,0.0377197,129.265,5,0.16037535667419434,0.00645858,1.2552513988,48.78956913948059,1284.73595436,1.2215588092803955,0.548584,4.4872,129.23687369,978.030418211,88.872,-128.736,20.072,1372.60886712,0.575892079076,0.0,0.644835818227,67.0645179857,73852.38354182243,129.235,153.617018796,2.038764476776123,129.267391059,0.575892079076,-128.773
1726,0.596281361181,0.0389404,129.235,5,0.12869739532470703,0.00643797,1.24235310968,48.461546421051025,1209.14401793,1.1146934032440186,0.54845,4.48527,129.205901972,600.335991275,88.7013,-120.446,19.9235,1416.53907168,0.596566551165,0.0,0.64202496053,74.2349230602,73901.01154470444,129.204,305.844981704,1.9432570934295654,129.237734248,0.596566551165,-120.484
1727,0.62634778897,0.0421448,129.236,5,0.12557029724121094,0.00639703,1.23775770442,48.22608804702759,1331.94611934,1.1079809665679932,0.548382,4.48544,129.197826122,1282.13808493,88.716,-130.339,18.9438,1372.86297672,0.626628534982,0.0,0.728909986831,111.391853886,73949.47717905045,129.197,31.5417250549,1.929044246673584,129.238497333,0.626628534982,-130.382
1728,0.749218935049,0.0348206,129.227,5,0.18778562545776367,0.00991127,1.25303242947,47.3901641368866,1346.81432528,1.0916473865509033,0.548211,4.48365,129.190567647,1315.24222944,88.557,-130.84,19.676,1391.21614921,0.749134663395,0.0,0.856766413983,100.31496734,73997.00549817085,129.189,24.7787088089,1.9191780090332031,129.230506644,0.749134663395,-130.875
1729,0.706316690288,0.0403137,129.215,5,0.1370091438293457,0.00988639,1.25264935087,47.42694282531738,1341.10200653,1.1302251815795898,0.547988,4.48127,129.185074821,1298.65660993,88.3467,-130.845,19.4741,1373.26659215,0.706906004537,0.0,0.822000496783,98.6939666598,74044.70476865768,129.184,26.2361831885,1.9323949813842773,129.217722144,0.706906004537,-130.885
1730,0.735879444057,0.0365753,129.238,5,0.1379702091217041,0.00989602,1.26937229558,47.98871088027954,1339.89725602,1.112375259399414,0.547821,4.47826,129.204433991,1296.38640811,88.0816,-130.78,20.5866,1381.22143664,0.735993679363,0.0,0.840879471072,110.500357171,74092.84526252747,129.203,27.5610182247,1.9422705173492432,129.239930089,0.735993679363,-130.816
1731,0.754600656724,0.02948,129.23,5,0.17333436012268066,0.00996949,1.2379215221,50.48989486694336,1367.42765934,1.2711825370788574,0.547805,4.47769,129.194512003,1336.56244009,88.0312,-130.728,19.5956,1435.85697644,0.754605544176,0.0,0.861807447194,107.670491755,74143.58902573586,129.193,35.4718815425,2.0607516765594482,129.233081595,0.754605544176,-130.758
1732,0.59871346529,0.042572,129.29,5,0.15234065055847168,0.00998784,1.22776304716,50.17154860496521,1336.55226787,1.3828260898590088,0.547859,4.47766,129.251553063,1116.75399126,88.0286,-129.741,18.3516,1465.83508598,0.599086279212,0.0,0.689153970765,85.9500135379,74193.95153617859,129.25,117.793897437,2.151017189025879,129.292460923,0.599086279212,-129.784
1733,0.652419323571,0.0673218,129.268,5,0.18514084815979004,0.00983744,1.25525928373,51.46366858482361,1319.33526372,1.3646659851074219,0.547864,4.47722,129.232661569,1225.49271321,87.9896,-129.876,20.2139,1407.1742838,0.652476941043,0.0,0.754218103316,83.2033541773,74245.60272955894,129.231,68.3701866036,2.113555908203125,129.271711913,0.652476941043,-129.943
1734,0.646600778572,0.0654602,129.19,5,0.1991868019104004,0.0099537,1.24038899611,51.80691194534302,1194.91635715,1.5141844749450684,0.547999,4.47877,129.15390966,372.133717154,88.1259,-107.921,19.4759,1439.10157284,0.646706629825,0.0,-1.57972918874,105.987588253,74297.5802731514,129.152,411.889954271,2.25122332572937,129.192970195,0.646706629825,-107.987
1735,0.646218003275,0.0372925,129.076,5,0.14528751373291016,0.00999325,1.26453381808,50.63638520240784,1339.85228675,1.3229966163635254,0.547997,4.47834,129.036334012,1284.73048719,88.0885,-130.516,20.6167,1406.80262138,0.646655735893,0.0,0.78355069923,82.6834063312,74348.44054889679,129.035,49.0784753463,2.1406192779541016,129.078963426,0.646655735893,-130.553
1736,0.648609887363,0.0375061,129.103,5,0.20774483680725098,0.00643947,1.24977748232,51.033286809921265,1334.29009823,1.2892205715179443,0.547884,4.47689,129.065600227,1177.48825168,87.9611,-129.909,18.9381,1405.71440385,0.648383616024,0.0,0.844415424505,92.933303469,74399.6687951088,129.064,82.9416655862,2.091961622238159,129.106423935,0.648383616024,-129.947
1737,0.686712898553,0.042099,129.157,5,0.14593243598937988,0.00641928,1.23636092527,51.64360952377319,1347.50450381,1.336742877960205,0.547876,4.47654,129.117953133,1315.67427739,87.9299,-131.217,19.0935,1431.51883559,0.686406724665,0.0,0.823224030847,92.5155613019,74451.55255055428,129.116,43.1228011408,2.1320571899414062,129.161278162,0.686406724665,-131.259
1738,0.679580992515,0.0426407,129.119,5,0.1927783489227295,0.00979391,1.24436913437,50.98713493347168,1300.31638964,1.313884973526001,0.547799,4.47561,129.082925356,1005.54437732,87.8482,-122.029,19.5122,1397.48049968,0.679556263971,0.0,-9.67136113498,100.355638184,74502.71601033211,129.082,149.129102849,2.110581159591675,129.121808324,0.679556263971,-122.072
1739,0.737428142977,0.0307922,129.154,5,0.1550922393798828,0.00641946,1.2566730806,50.57948708534241,1376.63773193,1.227264642715454,0.54781,4.47626,129.121945337,1294.72667186,87.9053,-131.291,20.0219,1437.15474497,0.73737244994,0.0,0.884043231244,100.353357026,74553.62990927696,129.12,49.0777275242,2.03645920753479,129.157528786,0.73737244994,-131.322
1740,0.708464856436,0.0592194,128.989,5,0.15143322944641113,0.00643004,1.29950576384,51.12051272392273,1381.81543843,1.3370628356933594,0.547676,4.47427,128.955027935,1358.02340743,87.7305,-130.76,22.0524,1442.4193161,0.707808656315,0.0,0.842825147118,113.616489686,74604.93532371521,128.954,30.8426975323,2.125065803527832,128.991128639,0.707808656315,-130.819
1741,0.693940064031,0.0410843,128.933,5,0.15081524848937988,0.00992098,1.24358639408,51.68615531921387,1325.71194094,1.2955055236816406,0.547353,4.47151,128.903393072,1069.51725315,87.4889,-121.352,18.5623,1420.7493666,0.693890575018,0.0,0.302041561221,101.364745576,74656.8641564846,128.902,131.284485142,2.0916643142700195,128.936036813,0.693890575018,-121.393
1742,0.697914049109,0.0409698,128.995,5,0.14742207527160645,0.00997067,1.24908850795,51.457470178604126,1353.04911758,1.2229588031768799,0.547308,4.47104,128.965089816,1262.13296079,87.4479,-129.892,19.0892,1442.73257885,0.698591993749,0.0,0.853513987231,99.0896712918,74708.6915063858,128.964,58.3540528007,2.006397247314453,128.997297815,0.698591993749,-129.933
1743,0.735014944565,0.0395508,129.049,5,0.1721961498260498,0.00642075,1.23878878124,51.36296463012695,1360.5932983,1.2827949523925781,0.547324,4.47093,129.02036554,1299.07898483,87.4381,-131.244,18.5731,1405.1355852,0.734572324902,0.0,0.876493570076,95.2686655288,74760.28410100937,129.02,38.2830238985,2.0831634998321533,129.051904848,0.734572324902,-131.283
1744,0.650458430659,0.0355835,129.09,5,0.14986276626586914,0.00643218,1.24401634266,52.09532046318054,1307.81907166,1.2610561847686768,0.54734,4.47104,129.065614364,1164.44251513,87.4476,-129.589,19.1742,1405.32310615,0.651159640884,0.0,0.8144624412,81.3043920803,74812.5808877945,129.064,85.025862835,2.041363477706909,129.093890254,0.651159640884,-129.624
1745,0.751227585296,0.0459137,129.051,5,0.1891942024230957,0.0099121,1.27539683345,51.20547890663147,1310.21298288,1.27632474899292,0.547465,4.47191,129.023406208,1266.58455739,87.524,-130.328,20.7856,1367.97834435,0.750881267935,0.0,0.815940784338,80.6377916301,74863.9977273941,129.022,40.0510077659,2.0863165855407715,129.052552203,0.750881267935,-130.374
1746,0.74082533525,0.0368195,128.979,5,0.15456485748291016,0.00642946,1.29493109006,50.858039140701294,1344.26788566,1.2260396480560303,0.547355,4.47064,128.957793156,1286.18351581,87.413,-130.564,22.7327,1388.6801624,0.741062962682,0.0,0.815021136094,98.3515758233,74915.02900791168,128.956,44.4281686943,2.005119800567627,128.981718454,0.741062962682,-130.601
1747,0.721904140029,0.0399475,128.907,5,0.15555310249328613,0.00995075,1.26708088012,51.44471526145935,1282.1118994,1.22080397605896,0.547302,4.46984,128.88479061,1236.86850044,87.3431,-129.767,21.2689,1360.47731671,0.721422247299,0.0,0.813185144683,77.9573238195,74966.65170741081,128.883,48.9079738594,2.0214998722076416,128.90980669,0.721422247299,-129.807
1748,0.701476898181,0.0323334,128.866,5,0.15485477447509766,0.00647129,1.23383923396,50.9233717918396,1307.51027774,1.1898822784423828,0.547159,4.46758,128.841121847,1285.6010668,87.1458,-130.248,18.6354,1333.47291999,0.701882670743,0.0,0.859507516497,84.6720128233,75017.75597643852,128.84,18.3775661979,1.9978578090667725,128.869253617,0.701882670743,-130.28
1749,0.668274641275,0.0392456,128.831,5,0.18264985084533691,0.00994033,1.24177996809,51.00614881515503,1367.5205546,1.4309492111206055,0.547109,4.4669,128.805277299,1290.65448422,87.0866,-130.764,19.2936,1440.56012318,0.668208227757,0.0,0.83209936569,101.18160572,75069.00586438179,128.804,61.722920289,2.2025418281555176,128.833307589,0.668208227757,-130.803
1750,0.72011850208,0.0340424,128.9,5,0.18932008743286133,0.00980536,1.24266614907,50.1411554813385,1353.43791542,1.321390151977539,0.54666,4.46318,128.877498719,1291.73332752,86.7633,-130.989,19.5785,1419.3613326,0.720214957212,0.0,0.889026187667,109.536175019,75119.2769434452,128.877,43.1182116174,2.1194918155670166,128.901763684,0.720214957212,-131.023
1751,0.748214516368,0.0300446,128.917,5,0.17078161239624023,0.00994224,1.25612127765,50.689042806625366,1417.32191609,1.3434007167816162,0.546555,4.46125,128.898399213,1309.32406968,86.596,-131.074,19.9778,1459.32138743,0.7486088442,0.0,0.874796868985,116.787655128,75170.22284841537,128.897,55.3683349297,2.13629412651062,128.919938798,0.7486088442,-131.104
1752,0.666125905208,0.0410309,128.848,5,0.1600039005279541,0.00997957,1.25424947317,49.98930048942566,1248.83459684,1.3860759735107422,0.546445,4.4601,128.831083296,838.198173983,86.496,-121.628,19.6774,1429.45103437,0.666136899788,0.0,-7.68211515489,86.9940035732,75220.38402295113,128.829,212.025918893,2.18100643157959,128.850016886,0.666136899788,-121.669
1753,0.690899681431,0.0454865,128.885,5,0.22146224975585938,0.00983695,1.24453737486,51.00852847099304,1339.32469818,1.4136476516723633,0.546407,4.45982,128.86740229,1270.97475322,86.4718,-130.47,19.2057,1424.35123729,0.690749201404,0.0,0.809545718158,103.058431307,75271.56169199944,128.865,60.9919321233,2.221925735473633,128.887886293,0.690749201404,-130.515
1754,0.735574460532,0.0334167,128.878,5,0.15267491340637207,0.00969077,1.23941783143,49.941142082214355,1371.07948246,1.2005503177642822,0.546539,4.46101,128.857124997,1265.82309345,86.5746,-131.202,20.1728,1454.43135981,0.735733313709,0.0,0.826611691432,89.1119962296,75321.69950246811,128.855,61.7685725723,1.974022388458252,128.88018523,0.735733313709,-131.236
1755,0.70310140111,0.0475922,128.946,5,0.18431591987609863,0.00997237,1.22376270579,51.056973695755005,1388.45025013,1.2239747047424316,0.54663,4.46108,128.930742034,1342.87249549,86.581,-131.469,19.6649,1425.78051529,0.702982060167,0.0,0.796866765796,119.608936954,75372.94247865677,128.929,34.3463092192,2.041862964630127,128.949045057,0.702982060167,-131.517
