Entropy,AbsLearnSignal,MaxReturn,ProcessExecTime,PolicyExecTime,NumTrajs,ItrTime,StdReturn,EnvExecTime,dLoss,LossBefore,AveragePolicyStd,Time,ExplainedVariance,Iteration,AverageReturn,MinReturn,AverageDiscountedReturn,LossAfter,MeanKL,MeanKLBefore,Perplexity
-0.694306,0.728478060741,4772.63904691,0.10639166831970215,0.9091441631317139,5,3.880803346633911,89.3868597977,1.4769227504730225,0.0212762,-9.34601e-09,0.239838,19189.25151491165,0.891981641609,5311,4638.92856254,4510.5906487,352.76556739,-0.0212762,0.00642806,0.0,0.499421
-0.694634,0.675618085422,4689.45470363,0.10804390907287598,0.8819150924682617,5,3.579089879989624,136.21505272,1.4585905075073242,0.0291095,1.33514e-09,0.239834,19192.83492255211,0.925907179182,5312,4557.61337045,4302.84283633,347.667502327,-0.0291095,0.00993141,0.0,0.499257
-0.694502,0.733420176847,4778.35610518,0.1087045669555664,0.8584132194519043,5,3.461019277572632,50.3326841057,1.4342100620269775,0.0288154,1.14441e-09,0.239851,19196.418474435806,0.922565733498,5313,4703.07618041,4624.77718847,362.711202708,-0.0288154,0.00995929,0.0,0.499323
-0.695203,0.747409728416,4739.93575938,0.10882902145385742,0.8719816207885742,5,3.4873974323272705,78.7572476008,1.4658737182617188,0.0212878,-1.08719e-08,0.239825,19199.90973997116,0.938589606297,5314,4617.00518356,4494.24855525,348.719569534,-0.0212879,0.0064073,0.0,0.498973
-0.694872,0.706509929611,4736.53070105,0.10896825790405273,0.878664493560791,5,3.4811270236968994,83.9178536064,1.4543828964233398,0.0230168,-5.72205e-09,0.239825,19203.395132303238,0.908712200769,5315,4585.38598339,4513.0340939,335.938791618,-0.0230168,0.00640582,0.0,0.499138
-0.695143,0.649797766126,4871.16224662,0.11011099815368652,0.8912312984466553,5,3.517274856567383,166.22921866,1.4592061042785645,0.0219034,-1.31607e-08,0.239824,19207.035237789154,0.860794569814,5316,4638.96151451,4422.23224916,364.25936564,-0.0219034,0.00642481,0.0,0.499003
-0.694927,0.721081443896,4695.23503171,0.11378121376037598,0.9090747833251953,5,3.6417880058288574,44.3072411711,1.4676263332366943,0.0267451,1.52588e-08,0.239834,19210.6815533638,0.91852117607,5317,4641.08165042,4572.12056752,360.836030867,-0.0267451,0.00999584,0.0,0.499111
-0.695713,0.646404783235,4686.4933206,0.10604715347290039,0.8813867568969727,5,3.689396858215332,166.103709906,1.4401445388793945,0.0235615,-1.02997e-08,0.239812,19214.375296115875,0.854229310182,5318,4488.35962676,4295.34182184,321.800561541,-0.0235615,0.00645082,0.0,0.498719
-0.696114,0.694928648126,4728.71916591,0.10219597816467285,0.883613109588623,5,3.5550830364227295,82.9224646605,1.4619700908660889,0.026574,-0.0,0.239799,19218.053866147995,0.900162201852,5319,4619.70668794,4508.40986337,340.26462351,-0.026574,0.00998856,0.0,0.498519
-0.696879,0.697892273848,4739.78030438,0.1061105728149414,0.8852658271789551,5,3.4415009021759033,90.9177936802,1.4664359092712402,0.0258818,1.52588e-09,0.239784,19221.498891353607,0.920585938046,5320,4613.69022767,4484.371017,356.948835203,-0.0258818,0.00997356,0.0,0.498138
-0.697409,0.699059535021,4696.86993464,0.10373115539550781,0.894787073135376,5,3.484370708465576,71.4275521214,1.4595990180969238,0.0218198,-3.31879e-08,0.239777,19224.987077474594,0.940818207313,5321,4633.99855525,4546.01278736,364.482929666,-0.0218199,0.00643776,0.0,0.497874
-0.697832,0.711360116814,4669.65592469,0.10976219177246094,0.8923130035400391,5,3.4957966804504395,143.249517874,1.4731159210205078,0.0250548,-1.52588e-09,0.239762,19228.602951526642,0.87645655317,5322,4523.16743265,4291.36340068,328.044540336,-0.0250548,0.00644177,0.0,0.497663
-0.698815,0.717787576046,4733.35531168,0.09951925277709961,0.9133214950561523,5,3.477003335952759,83.5144581096,1.4756195545196533,0.0230772,-1.92642e-08,0.239726,19232.08357477188,0.924482919216,5323,4637.98636117,4498.67269542,350.612388287,-0.0230773,0.00641052,0.0,0.497174
-0.70042,0.62142859803,4662.19815527,0.10874056816101074,0.8906538486480713,5,3.5676777362823486,1748.91608942,1.4914820194244385,0.0399968,5.18799e-08,0.239675,19235.65514278412,0.809402027264,5324,3713.69713975,217.012702013,334.516860329,-0.0399967,0.00989735,0.0,0.496377
-0.700078,0.645054083286,4692.66304741,0.11332869529724121,0.8958775997161865,5,3.5062503814697266,67.4217420237,1.4547419548034668,0.028079,2.19345e-09,0.239707,19239.28391265869,0.853255835355,5325,4591.00630567,4499.55543647,348.311767565,-0.028079,0.00996023,0.0,0.496547
-0.700854,0.712555321948,4766.82325297,0.10834813117980957,0.8945541381835938,5,3.5888123512268066,147.908834832,1.4760706424713135,0.0277616,1.2207e-08,0.239678,19242.876503944397,0.908449856323,5326,4560.70320956,4387.32881048,365.714730806,-0.0277616,0.00996939,0.0,0.496161
-0.701681,0.687037955137,4746.99270157,0.10506677627563477,0.8759400844573975,5,3.499335765838623,97.1834024808,1.4502935409545898,0.0288671,-6.86645e-09,0.239657,19246.37966823578,0.940620762627,5327,4592.30362849,4475.56090159,356.376545389,-0.0288671,0.00999932,0.0,0.495751
-0.701766,0.742554840246,4737.97652918,0.10714602470397949,0.8553588390350342,5,3.496662139892578,105.045143892,1.441436767578125,0.0233277,9.53674e-09,0.239669,19249.995974302292,0.923931094902,5328,4656.38776838,4452.76103763,362.348458915,-0.0233277,0.00643345,0.0,0.495709
-0.7018,0.727106660869,4637.81618278,0.10833120346069336,0.877100944519043,5,3.704802989959717,115.708577118,1.4553284645080566,0.0319312,2.28882e-09,0.239669,19253.70456314087,0.923628272667,5329,4536.38066778,4344.74016168,345.087944955,-0.0319312,0.0099912,0.0,0.495692
-0.70233,0.70611299888,4724.30487957,0.10637402534484863,0.859062671661377,5,3.5336554050445557,65.8860083051,1.423804759979248,0.0228145,5.72205e-09,0.239663,19257.242786884308,0.903573140738,5330,4611.7831829,4533.87419187,348.467938556,-0.0228145,0.00640456,0.0,0.49543
-0.701715,0.69446515496,4819.99377218,0.11035799980163574,0.8502993583679199,5,3.4832348823547363,118.240727939,1.4481518268585205,0.0214048,8.39233e-09,0.239682,19260.84805703163,0.922266859347,5331,4655.1424415,4483.42841679,352.295504469,-0.0214048,0.00642545,0.0,0.495734
-0.702298,0.703973726082,4806.57900081,0.10824203491210938,0.8608419895172119,5,3.5709402561187744,85.6294516549,1.4611070156097412,0.028056,-7.62939e-09,0.239665,19264.423322677612,0.934657019501,5332,4724.26431195,4579.3089587,366.509492007,-0.028056,0.00990702,0.0,0.495446
-0.70282,0.724462789832,4731.16453798,0.1072549819946289,0.8896284103393555,5,3.485440731048584,67.0638086821,1.4635584354400635,0.0222613,-1.75476e-08,0.239637,19267.91325521469,0.929057376404,5333,4626.76062045,4553.57782654,341.992899179,-0.0222613,0.00642615,0.0,0.495187
-0.703614,0.702370752864,4698.28548568,0.11087465286254883,0.8658068180084229,5,3.4831459522247314,77.5786698786,1.464524507522583,0.0268435,1.82152e-08,0.239606,19271.518550634384,0.920152953308,5334,4560.52515087,4459.21310596,333.02727604,-0.0268435,0.00998957,0.0,0.494794
-0.703592,0.721451232258,4874.07428168,0.1098473072052002,0.8877322673797607,5,3.621438980102539,123.357225935,1.469531774520874,0.0279314,-1.84059e-08,0.239601,19275.144493579865,0.932719684134,5335,4667.61304014,4497.73990349,347.173959063,-0.0279314,0.00999178,0.0,0.494805
-0.703985,0.722601212698,4764.33839826,0.10413098335266113,0.8603460788726807,5,3.4572606086730957,167.856764689,1.4337537288665771,0.0242741,-3.9959e-08,0.23957,19278.60467648506,0.921191799083,5336,4569.44053363,4362.07751551,343.991351493,-0.0242742,0.00646068,0.0,0.494611
-0.704186,0.717350090601,4682.71046838,0.1085045337677002,0.8537077903747559,5,3.662855386734009,88.3231295545,1.4306588172912598,0.0252456,-1.02997e-08,0.239567,19282.385698080063,0.921950559525,5337,4563.91379206,4463.21139792,342.493106371,-0.0252456,0.00640201,0.0,0.494511
-0.704973,0.746040746311,4789.20763562,0.10307645797729492,0.8803753852844238,5,3.4714536666870117,97.8789247511,1.4648678302764893,0.0258099,2.25067e-08,0.23954,19285.861484766006,0.91995605203,5338,4632.11043973,4525.20530678,351.435478417,-0.0258099,0.00998225,0.0,0.494122
-0.705932,0.698881848422,4787.49509937,0.10514235496520996,0.8659002780914307,5,3.429298162460327,148.198763436,1.4494383335113525,0.0280382,5.14984e-09,0.239501,19289.293909072876,0.91043288928,5339,4596.28411412,4364.81297482,350.824574349,-0.0280382,0.00996655,0.0,0.493648
-0.70597,0.728512060398,4742.54301479,0.1093740463256836,0.8678503036499023,5,3.5007121562957764,150.595049869,1.456272840499878,0.0232878,1.297e-08,0.239502,19292.905151605606,0.853129491646,5340,4529.05581389,4324.52231648,329.978403952,-0.0232877,0.00640633,0.0,0.493629
-0.706103,0.686501381835,4724.22523238,0.10812878608703613,0.8641228675842285,5,3.4989304542541504,102.301703298,1.4383299350738525,0.022186,-1.92642e-08,0.239512,19296.407492637634,0.924128331588,5341,4597.33073213,4482.79052933,344.529753246,-0.022186,0.00642708,0.0,0.493564
-0.706603,0.718544025958,4745.62515724,0.10874772071838379,0.8584485054016113,5,3.504800319671631,93.931472126,1.4380207061767578,0.0225013,2.72751e-08,0.239486,19299.915258169174,0.918912456255,5342,4568.33334842,4486.45835896,347.043588351,-0.0225013,0.00642746,0.0,0.493317
-0.70661,0.721368545066,4713.53680305,0.11008858680725098,0.8754222393035889,5,3.4627394676208496,42.5190502349,1.473667860031128,0.0231158,7.43866e-09,0.239484,19303.493648529053,0.935963200029,5343,4654.53626582,4592.35720379,352.386257078,-0.0231158,0.00640512,0.0,0.493314
-0.707105,0.730794923603,4719.66919251,0.1046898365020752,0.8814525604248047,5,3.5918195247650146,59.7600726379,1.4701194763183594,0.022212,1.10626e-08,0.239455,19307.08930706978,0.927102494381,5344,4625.60955731,4539.59734437,356.409255753,-0.022212,0.00641828,0.0,0.49307
-0.706966,0.656424965172,4756.84677785,0.10810637474060059,0.857541561126709,5,3.601276159286499,140.95743401,1.4490885734558105,0.025166,-1.06812e-08,0.239453,19310.69342160225,0.914226961824,5345,4623.73274971,4355.48972938,349.296184609,-0.025166,0.00641069,0.0,0.493138
-0.70719,0.703343853246,4702.08695426,0.1043853759765625,0.8461341857910156,5,3.432708501815796,123.003013366,1.4538705348968506,0.0284067,1.56403e-08,0.239453,19314.253059625626,0.928605020914,5346,4539.50527696,4397.96220904,342.738894807,-0.0284067,0.00998778,0.0,0.493028
-0.708055,0.701479993584,4744.70366417,0.10002326965332031,0.8964705467224121,5,3.5374860763549805,85.8694792922,1.4688401222229004,0.0219897,-2.3365e-08,0.239424,19317.793820142746,0.917970053587,5347,4650.38703219,4516.39523142,348.163531427,-0.0219897,0.0064499,0.0,0.492601
-0.70776,0.740527066456,4629.5009736,0.10721993446350098,0.8828458786010742,5,3.5379695892333984,55.6151583133,1.457247018814087,0.0236639,-1.50681e-08,0.239447,19321.33562231064,0.919582536546,5348,4556.64028261,4505.4414797,347.056165552,-0.023664,0.00640043,0.0,0.492747
-0.708553,0.714528479687,4792.44064618,0.10701370239257812,0.8920915126800537,5,3.482279062271118,83.9093315063,1.4759700298309326,0.0235752,-2.32697e-08,0.239427,19324.936730146408,0.919998431354,5349,4711.47838646,4572.48670976,357.511241534,-0.0235752,0.00641155,0.0,0.492356
-0.708416,0.711031745804,4696.96688157,0.11063122749328613,0.8807449340820312,5,3.4864437580108643,91.1502995079,1.4635469913482666,0.0261289,-4.24385e-09,0.239443,19328.4276843071,0.919455751558,5350,4609.18502523,4451.13052972,350.536737005,-0.0261289,0.00642235,0.0,0.492423
-0.708995,0.695199195557,4748.16787538,0.10463547706604004,0.8562288284301758,5,3.4572925567626953,122.995213622,1.433816909790039,0.0220075,1.52588e-08,0.239425,19331.889300107956,0.914930314169,5351,4557.79719483,4436.67238821,334.766707417,-0.0220075,0.00641206,0.0,0.492139
-0.709307,0.714739535829,4818.65670283,0.1136007308959961,0.887439489364624,5,3.5359883308410645,82.0776680715,1.458674430847168,0.0255221,1.41144e-08,0.239417,19335.533353805542,0.939771588662,5352,4694.11420029,4590.70836903,347.755594192,-0.0255221,0.00993346,0.0,0.491985
-0.709199,0.718425252127,4724.10896117,0.10890746116638184,0.9059007167816162,5,3.767961025238037,116.901525471,1.4710183143615723,0.0283302,1.90735e-09,0.239432,19339.305872678757,0.894242804154,5353,4592.56658479,4383.16027807,355.782057339,-0.0283302,0.00996525,0.0,0.492038
-0.709166,0.741472967145,4626.38512115,0.11086559295654297,0.9178156852722168,5,3.5495641231536865,56.9155462327,1.4874200820922852,0.0233309,6.67572e-10,0.23943,19342.859736680984,0.905681361715,5354,4559.08214599,4456.94323122,351.504111207,-0.0233309,0.00642611,0.0,0.492054
-0.709616,0.693505174274,4784.01990564,0.10808324813842773,0.890923023223877,5,3.5598278045654297,85.4549706664,1.453399658203125,0.0281024,9.53674e-09,0.239406,19346.538187503815,0.9153249908,5355,4681.86920144,4588.47445237,340.152567441,-0.0281024,0.00993374,0.0,0.491833
-0.709241,0.711028091294,4708.5656162,0.10655069351196289,0.8990821838378906,5,3.573335886001587,61.9920723171,1.467876672744751,0.0237559,-1.85966e-09,0.239414,19350.115728855133,0.904016308023,5356,4615.39640444,4522.02049564,346.455673557,-0.0237559,0.00642247,0.0,0.492017
-0.710208,0.711189107972,4719.1135275,0.11075043678283691,0.862605094909668,5,3.4530417919158936,48.2455276938,1.445479154586792,0.0247549,1.06812e-08,0.239377,19353.573216676712,0.934673823287,5357,4643.07883214,4569.05000584,348.815747083,-0.0247549,0.00640532,0.0,0.491542
-0.710442,0.734281891092,4905.65717746,0.10943460464477539,0.8644640445709229,5,3.616560220718384,119.9482585,1.4500172138214111,0.0226113,-2.28882e-09,0.239369,19357.31057024002,0.927198203614,5358,4720.16704481,4561.37391074,372.042714702,-0.0226113,0.00640201,0.0,0.491427
-0.710779,0.734512826536,4750.28243137,0.10103654861450195,0.8573811054229736,5,3.440220832824707,108.677729179,1.4402482509613037,0.0202034,1.43051e-08,0.23937,19360.754608631134,0.899926214553,5359,4622.46573528,4480.32526283,354.651372911,-0.0202033,0.00642164,0.0,0.491261
-0.710926,0.731198817833,4692.98092212,0.10382628440856934,0.8597300052642822,5,3.550177812576294,48.8933336981,1.4555468559265137,0.025813,-3.01361e-08,0.239379,19364.30927658081,0.933044638492,5360,4596.36855915,4559.1044106,357.06565511,-0.025813,0.00994931,0.0,0.491189
-0.710367,0.744901536622,4752.24360226,0.10620474815368652,0.847057580947876,5,3.6060545444488525,113.347127828,1.4301564693450928,0.0273538,-1.35422e-08,0.239404,19368.036378860474,0.912548624746,5361,4587.36627639,4395.90684958,336.427864793,-0.0273538,0.00999124,0.0,0.491464
-0.711302,0.726390524306,4666.41401701,0.1021568775177002,0.8307607173919678,5,3.5587143898010254,50.6133537356,1.4170968532562256,0.0222062,8.01086e-09,0.239343,19371.598368883133,0.94187840263,5362,4597.35243598,4519.31573315,330.925476691,-0.0222061,0.00643806,0.0,0.491004
-0.711236,0.736959318707,4655.93190638,0.10603857040405273,0.8400788307189941,5,3.6217434406280518,43.9713492154,1.4364259243011475,0.0215618,-1.43051e-08,0.239347,19375.22373700142,0.911294992881,5363,4626.3619704,4539.54167375,350.085483817,-0.0215618,0.00640171,0.0,0.491037
-0.711026,0.72283823305,4724.30723132,0.09631538391113281,0.8522722721099854,5,3.512986898422241,94.2193963767,1.4559707641601562,0.0288068,-4.50134e-08,0.239352,19378.85161757469,0.914656692716,5364,4590.79200165,4479.69679517,352.316021328,-0.0288068,0.00997556,0.0,0.49114
-0.712409,0.704159607544,4742.43812466,0.10581493377685547,0.8491613864898682,5,3.4582254886627197,57.7799498718,1.4425721168518066,0.0286058,-5.72205e-09,0.239284,19382.31354379654,0.928994416191,5365,4632.57605523,4584.94662883,344.60536323,-0.0286058,0.00992715,0.0,0.490461
-0.711417,0.722718018005,4701.0083654,0.09886980056762695,0.8518214225769043,5,3.457155227661133,86.387362705,1.4588603973388672,0.0216974,-9.15527e-09,0.239336,19385.774498939514,0.928113410063,5366,4582.60766726,4469.92212956,352.334790116,-0.0216974,0.0064115,0.0,0.490948
-0.711239,0.624458461261,4816.19612304,0.1017451286315918,0.8656229972839355,5,3.478929281234741,175.925301562,1.442720890045166,0.022919,3.4523e-08,0.239341,19389.381717920303,0.849270674747,5367,4613.44126356,4295.19878883,360.245422106,-0.022919,0.00642315,0.0,0.491036
-0.710389,0.692795771976,4755.48283531,0.10040116310119629,0.8584692478179932,5,3.5105695724487305,85.410294469,1.4460647106170654,0.0299941,-9.53674e-11,0.239372,19392.895503520966,0.913890328372,5368,4608.78870805,4489.42544057,339.851153399,-0.0299941,0.00999563,0.0,0.491453
-0.710406,0.731291642484,4709.60712991,0.10579299926757812,0.8615458011627197,5,3.5773203372955322,135.512929048,1.4587585926055908,0.0269097,-2.21252e-08,0.239388,19396.47695326805,0.909989756275,5369,4591.96953384,4330.29575115,361.811399867,-0.0269097,0.00997304,0.0,0.491445
-0.71147,0.738688842406,4703.42271091,0.10309219360351562,0.8449444770812988,5,3.495378017425537,95.4762548236,1.4537861347198486,0.0211128,1.17302e-08,0.239355,19400.093676805496,0.920079901496,5370,4544.16903893,4412.70377147,336.904745966,-0.0211128,0.00641423,0.0,0.490922
-0.713168,0.730374068379,4795.94954809,0.10314345359802246,0.8519511222839355,5,3.503405809402466,79.5360555631,1.4461047649383545,0.026946,6.86645e-09,0.239282,19403.60001730919,0.909350026201,5371,4649.21968622,4577.37929549,354.403535835,-0.026946,0.00990061,0.0,0.490089
-0.713675,0.714031264053,4697.2813859,0.1033477783203125,0.842273473739624,5,3.614423990249634,71.2652673536,1.4288077354431152,0.0292202,1.14441e-09,0.239268,19407.21812582016,0.918219052787,5372,4622.27754623,4526.71268791,349.299753198,-0.0292202,0.00993737,0.0,0.489841
-0.713125,0.694009484398,4719.17312284,0.10583162307739258,0.818211555480957,5,3.7469260692596436,114.580375943,1.4103450775146484,0.0284085,1.5831e-08,0.239302,19411.082806110382,0.882696987586,5373,4541.2814296,4430.01453422,329.00283164,-0.0284085,0.00995847,0.0,0.49011
-0.713254,0.723145552617,4741.57460717,0.10315918922424316,0.8662331104278564,5,3.5921638011932373,122.758060628,1.452228307723999,0.0268704,1.32561e-08,0.239313,19414.678330898285,0.913939676567,5374,4615.73573026,4430.93020673,339.274754424,-0.0268704,0.00997587,0.0,0.490047
-0.713637,0.680872381105,4690.18840674,0.10395073890686035,0.8480980396270752,5,3.5981128215789795,17.3380738443,1.453413486480713,0.0254062,1.48773e-08,0.239323,19418.27916264534,0.933028280489,5375,4667.04281403,4639.37030848,344.823432364,-0.0254061,0.00992242,0.0,0.489859
-0.714728,0.687122657902,4766.46273038,0.09538412094116211,0.8259491920471191,5,3.5060741901397705,75.3229912174,1.4236035346984863,0.0263504,1.64032e-08,0.239282,19421.903837680817,0.914104767557,5376,4657.62251584,4578.67992014,358.088668582,-0.0263504,0.00998293,0.0,0.489325
-0.716183,0.735819998298,4828.40390928,0.10436463356018066,0.8519625663757324,5,3.5062694549560547,106.078375852,1.4699103832244873,0.0225028,1.88828e-08,0.239223,19425.414370059967,0.925067134601,5377,4623.16582938,4547.81892353,345.089477206,-0.0225028,0.00641656,0.0,0.488614
-0.716919,0.716576392177,4756.06400595,0.1053764820098877,0.8652122020721436,5,3.511475086212158,103.643544514,1.4507832527160645,0.023441,8.01086e-09,0.239206,19428.929446697235,0.926216191706,5378,4564.86301637,4474.39481053,358.77382903,-0.023441,0.00641195,0.0,0.488254
-0.716848,0.735859312291,4745.49982047,0.10254859924316406,0.8613080978393555,5,3.536048412322998,141.172414912,1.4387998580932617,0.021666,2.53677e-08,0.239223,19432.59095144272,0.871166763564,5379,4579.49415815,4345.78426328,329.281945021,-0.0216659,0.0064399,0.0,0.488289
-0.716782,0.619181169904,4665.8316222,0.09524679183959961,0.8606128692626953,5,3.5541913509368896,1281.28239665,1.4812321662902832,0.0309652,-2.05994e-08,0.239227,19436.148288488388,0.815048485511,5380,3983.70110178,1422.04911969,349.653428526,-0.0309652,0.00996247,0.0,0.488321
-0.716716,0.671697383551,4734.77631131,0.10011982917785645,0.8688712120056152,5,3.5592057704925537,35.1397102688,1.4619276523590088,0.0279243,1.83105e-08,0.239214,19439.711473941803,0.853751465643,5381,4671.79008711,4630.57829589,349.933100886,-0.0279243,0.00999694,0.0,0.488353
-0.717353,0.742079352975,4680.97201637,0.10183596611022949,0.857980489730835,5,3.504847764968872,42.5410878759,1.466663122177124,0.0205938,2.91824e-08,0.239194,19443.3370115757,0.903094691445,5382,4616.99018371,4558.65091918,357.870550073,-0.0205938,0.00641832,0.0,0.488042
-0.717888,0.715797792698,4750.52432899,0.10265970230102539,0.89788818359375,5,3.590846538543701,139.61055271,1.4632039070129395,0.0235321,4.34875e-08,0.239171,19446.932241678238,0.915974357553,5383,4557.45665512,4389.25450398,354.691630212,-0.0235321,0.00642504,0.0,0.487781
-0.719097,0.732906162013,4752.89367767,0.09983038902282715,0.8563117980957031,5,3.525386095046997,87.0933052718,1.459336280822754,0.0231099,2.93732e-08,0.23913,19450.46193099022,0.932845613239,5384,4599.71274321,4487.90124511,335.923796142,-0.0231099,0.00642626,0.0,0.487192
-0.719711,0.732395314786,4713.23925952,0.10878777503967285,0.8519079685211182,5,3.4593873023986816,43.0229377211,1.431776523590088,0.0265086,1.33514e-08,0.239104,19454.046846151352,0.918160450758,5385,4643.85897728,4583.40268384,353.560606657,-0.0265086,0.00995183,0.0,0.486893
-0.720564,0.714341178692,4620.81601802,0.10303449630737305,0.8628575801849365,5,3.5492630004882812,63.6617819693,1.4585835933685303,0.0324112,2.17438e-08,0.23908,19457.6003844738,0.883805823135,5386,4555.96798299,4454.10086416,351.479835335,-0.0324111,0.00998322,0.0,0.486478
-0.720433,0.724837629975,4809.77633267,0.10277128219604492,0.8588540554046631,5,3.494206190109253,130.125168038,1.4493494033813477,0.0215337,-1.56403e-08,0.239089,19461.09809422493,0.881691859616,5387,4632.00479773,4404.77088809,353.817706217,-0.0215337,0.0064151,0.0,0.486541
-0.72017,0.708167018943,4810.55847622,0.10290336608886719,0.8530755043029785,5,3.493774652481079,91.8886132437,1.4385764598846436,0.0223951,-4.19617e-09,0.239114,19464.71049451828,0.894012615773,5388,4687.17312224,4578.74450673,353.394507908,-0.0223951,0.00644138,0.0,0.486669
-0.721157,0.746229675051,4775.30005583,0.10666131973266602,0.8361244201660156,5,3.9246721267700195,128.524953101,1.4289114475250244,0.0232998,-3.43323e-08,0.239078,19468.639478206635,0.913753985984,5389,4598.81822644,4406.39012525,357.418837053,-0.0232998,0.00643553,0.0,0.486189
-0.721875,0.717510823821,4637.45357493,0.09877133369445801,0.8539121150970459,5,3.5451064109802246,1424.82537239,1.4845387935638428,0.0212647,-1.44958e-08,0.239047,19472.18894982338,0.468344077553,5390,3842.47521706,997.611608784,332.653815772,-0.0212647,0.00640995,0.0,0.485841
-0.722242,0.636824564478,4596.8660694,0.09971022605895996,0.8270354270935059,5,3.4240520000457764,53.1890310571,1.430150032043457,0.0197448,-2.67982e-08,0.239023,19475.73499774933,0.871413770574,5391,4545.43780121,4463.1701238,342.16209399,-0.0197448,0.00640051,0.0,0.485662
-0.722986,0.674441279778,4821.19756751,0.09859848022460938,0.8564212322235107,5,3.537912607192993,89.1466579076,1.4499521255493164,0.02473,-5.34058e-09,0.238995,19479.276780366898,0.932352296997,5392,4696.37688158,4594.82773548,364.517369599,-0.02473,0.00641801,0.0,0.485301
-0.722755,0.748784520575,4733.11404133,0.10431146621704102,0.8646204471588135,5,3.522508144378662,122.341526983,1.4548592567443848,0.0208618,1.79291e-08,0.239018,19482.80340743065,0.868548643125,5393,4538.3508961,4405.20333363,339.237197524,-0.0208617,0.00641286,0.0,0.485413
-0.722691,0.696922050937,4871.289159,0.10046935081481934,0.8703548908233643,5,3.5465822219848633,150.037099257,1.4573781490325928,0.0217362,3.89099e-08,0.239022,19486.471053123474,0.922653734748,5394,4633.50510204,4444.6121776,353.844728643,-0.0217362,0.00641391,0.0,0.485444
-0.72386,0.706340318088,4847.02215264,0.09603643417358398,0.8699233531951904,5,3.4952008724212646,126.628060184,1.44185471534729,0.0368592,3.43323e-09,0.238968,19489.969866514206,0.906432620209,5395,4660.29910535,4510.60527107,342.834727428,-0.0368592,0.00995821,0.0,0.484877
-0.723917,0.744413443342,4760.59923208,0.10838890075683594,0.8446438312530518,5,3.4859111309051514,73.0728011246,1.4472684860229492,0.0212428,3.35693e-08,0.238961,19493.460005521774,0.92068575134,5396,4690.63770715,4553.35460495,354.263215222,-0.0212427,0.00642714,0.0,0.484849
-0.723634,0.734101098837,4690.75629639,0.09701275825500488,0.8295183181762695,5,3.3723978996276855,53.2745143482,1.4102809429168701,0.0261982,2.35558e-08,0.238969,19496.955241441727,0.910115944487,5397,4639.84362275,4545.29310295,346.137898145,-0.0261981,0.00998749,0.0,0.484987
-0.724708,0.693974267626,4691.48998957,0.10169291496276855,0.8564436435699463,5,3.485692262649536,98.2301896092,1.4605636596679688,0.0272365,1.8692e-08,0.238915,19500.44374680519,0.913107278965,5398,4537.74453732,4410.7720199,347.793574999,-0.0272365,0.00996153,0.0,0.484466
-0.725385,0.690157281943,4769.3588089,0.10114908218383789,0.8402285575866699,5,3.512573003768921,47.0404101935,1.4451508522033691,0.020565,-1.00136e-08,0.238874,19503.96014523506,0.94269307783,5399,4707.60667213,4625.41235312,364.160164236,-0.020565,0.00641386,0.0,0.484138
-0.726166,0.710642487516,4780.0931364,0.10538411140441895,0.8281722068786621,5,3.4201438426971436,134.455422941,1.4312281608581543,0.0287216,2.05994e-08,0.23883,19507.49804186821,0.913020159812,5400,4628.42913419,4417.40941636,347.874063013,-0.0287216,0.00994132,0.0,0.48376
-0.726231,0.709951857522,4659.53136201,0.10465312004089355,0.8351178169250488,5,3.5259697437286377,52.914951106,1.4578118324279785,0.0238924,3.43323e-09,0.238847,19511.027922153473,0.909547024225,5401,4614.92259796,4514.2916296,351.487013542,-0.0238924,0.00640216,0.0,0.483729
-0.726478,0.71587299841,4724.76514079,0.10172200202941895,0.8516488075256348,5,3.505727529525757,91.9952839826,1.4539885520935059,0.025494,2.86102e-10,0.23884,19514.538205862045,0.900868483375,5402,4631.80208283,4456.34026039,352.38034578,-0.025494,0.00998591,0.0,0.483609
-0.727528,0.766888768954,4767.49687321,0.10774040222167969,0.8368673324584961,5,3.4731903076171875,118.646937866,1.4438159465789795,0.0214194,-5.34058e-09,0.238799,19518.128607988358,0.9346745517,5403,4641.18496571,4437.18856151,353.425438996,-0.0214194,0.00643752,0.0,0.483102
-0.727623,0.720676134534,4750.99324883,0.09925556182861328,0.8462002277374268,5,3.5451159477233887,109.584457961,1.4708664417266846,0.0224667,-8.39233e-09,0.238801,19521.67752289772,0.907757772594,5404,4581.46078019,4422.72622267,322.601027377,-0.0224667,0.00642632,0.0,0.483056
-0.728677,0.69287397281,4764.12686267,0.10077977180480957,0.8371737003326416,5,3.52372407913208,79.2426052335,1.4395356178283691,0.0226564,1.56403e-08,0.238757,19525.205600500107,0.93355000988,5405,4672.1905237,4536.01805129,353.036407574,-0.0226564,0.00642765,0.0,0.482547
-0.729302,0.679025511907,4696.1901417,0.10875773429870605,0.8151533603668213,5,3.4824390411376953,162.012193599,1.4352335929870605,0.0241762,-7.24792e-09,0.238738,19528.810200691223,0.8689789761,5406,4557.33922065,4255.33102949,333.525493492,-0.0241762,0.00642146,0.0,0.482246
