Iteration,AverageQLoss,AbsLearnSignal,ProcessExecTime,dLoss,Time,AverageReturn,AverageAbsQYDiff,PolicyExecTime,AverageDiscountedReturn,MinReturn,AverageY,AveragePolicyStd,LossBefore,MeanKLBefore,AverageAbsQ,AbsLearnSignalNew,NumTrajs,LossAfter,Perplexity,MaxReturn,AbsLearnSignalOld,EnvExecTime,AverageQ,ExplainedVariance,Entropy,StdReturn,ItrTime,MeanKL,AverageAbsY
565,44.0625,0.696151491624,0.14066767692565918,0.0641022,37469.776232481,501.569429157,4.68479118841,1.233086109161377,316.103490703,371.438246834,198.774713042,0.993706,-198.177,0.0,198.808,0.696151491624,51,-198.242,2.68301e+10,741.830477478,0.696142750323,9.992121458053589,198.752,0.605026227325,24.0128,82.6366993113,64.72084736824036,0.00941422,198.799233999
566,44.3176,0.587965463184,0.14446401596069336,0.0544434,37535.4441614151,527.917593549,4.71294331712,1.2780463695526123,325.305573154,359.321904667,199.053103605,0.993779,-201.718,0.0,199.077,0.587965463184,49,-201.772,2.68631e+10,915.56505157,0.587873301108,10.27030348777771,199.025,0.55915931633,24.014,97.450261098,65.55043363571167,0.00927363,199.073532726
567,46.9604,0.644320401367,0.14131832122802734,0.0619659,37600.579535245895,536.85045677,4.82453347381,1.2324049472808838,327.919432336,347.101268379,199.097293823,0.993874,-203.033,0.0,199.113,0.644320401367,48,-203.095,2.69072e+10,804.200726721,0.644380451367,10.111694097518921,199.061,0.619385435836,24.0157,100.814982107,65.00853753089905,0.00968606,199.118855622
568,47.7891,0.501487006185,0.14223384857177734,0.055481,37666.05944800377,536.175627138,4.87545374353,1.235297679901123,328.230357946,352.412566028,199.247842098,0.993716,-199.719,0.0,199.265,0.501487006185,48,-199.774,2.68349e+10,789.794202061,0.501622867838,10.060255527496338,199.206,-0.201951981086,24.013,92.194888574,65.35563588142395,0.00959782,199.272596997
569,49.8167,0.697494277673,0.1435246467590332,0.0503998,37731.8080766201,526.314146691,4.97410979451,1.2621638774871826,323.077347704,357.006239896,199.538326178,0.993675,-202.585,0.0,199.554,0.697494277673,49,-202.636,2.6816e+10,893.613759673,0.697494851151,10.206844568252563,199.49,0.60571232325,24.0123,116.303740656,65.62805819511414,0.00642296,199.571837025
570,52.2622,0.606470393409,0.14186406135559082,0.0553284,37797.53349161148,525.18576232,5.08821544225,1.2105886936187744,323.809075701,376.635255389,200.010962633,0.993709,-206.077,0.0,200.03,0.606470393409,49,-206.132,2.68316e+10,738.077267272,0.60637078883,10.07697319984436,199.96,0.403117515698,24.0128,98.7501879409,65.600022315979,0.0090917,200.046068514
571,51.84,0.429996716121,0.14374232292175293,0.123779,37862.79392337799,543.13660512,5.10736146736,1.237708568572998,329.774172406,365.502141445,199.224217847,0.993764,-205.797,0.0,199.259,0.429996716121,47,-205.921,2.68575e+10,829.276599419,0.429975433183,10.338336944580078,199.177,-1.25012799846,24.0138,103.618801022,65.1324954032898,0.00975703,199.267701455
572,51.6406,0.732636152614,0.14041829109191895,0.0668182,37927.96693444252,520.540879758,5.12968794653,1.2294039726257324,321.475314973,310.717956997,199.194961015,0.993848,-202.168,0.0,199.249,0.732636152614,50,-202.235,2.6896e+10,902.272322975,0.732640926029,10.073132038116455,199.156,0.649347037661,24.0152,118.131217292,65.052316904068,0.00987473,199.245750702
573,51.2584,0.459111939465,0.14143872261047363,0.0657806,37993.987114191055,546.571750204,5.11101365636,1.2479026317596436,329.734247199,395.486715596,199.664048997,0.993774,-201.562,0.0,199.739,0.459111939465,47,-201.628,2.68631e+10,976.107219194,0.458962790219,10.162495136260986,199.633,-1.25628689211,24.014,134.297806084,65.89944219589233,0.00982396,199.722620923
574,50.2673,0.584407641512,0.1462841033935547,0.0685425,38060.349291563034,544.392493174,5.07928719247,1.3077609539031982,328.952607195,330.582254198,199.514499666,0.993835,-208.54,0.0,199.599,0.584407641512,48,-208.608,2.68915e+10,875.672906538,0.584322231235,10.710628032684326,199.49,0.0563265560657,24.0151,127.63970118,66.23495554924011,0.00656738,199.570127967
575,49.8264,0.592321819298,0.14140534400939941,0.0661621,38125.44787669182,498.502114404,5.0572566996,1.2576847076416016,314.735291071,289.757352721,199.807001152,0.993798,-198.754,0.0,199.92,0.592321819298,51,-198.82,2.68741e+10,777.982264916,0.59226330027,10.109089136123657,199.788,0.100897131383,24.0144,86.5395018638,64.97852325439453,0.00980087,199.877107892
576,49.4781,0.534999950722,0.14259600639343262,0.0659027,38191.49651646614,507.536381807,5.02047452289,1.239645004272461,318.073763567,352.500184383,200.312699899,0.993816,-199.644,0.0,200.439,0.534999950722,51,-199.71,2.68829e+10,812.800410287,0.534972979498,10.19447922706604,200.295,0.202482110095,24.0148,94.2655342638,65.91853165626526,0.00983098,200.383147783
577,48.945,0.450448134411,0.1396348476409912,0.0820312,38256.87092971802,550.439258082,4.98096191367,1.2314908504486084,331.616258915,314.184373527,200.746441883,0.993837,-204.686,0.0,200.897,0.450448134411,47,-204.768,2.6892e+10,895.264851115,0.450458156567,10.085545301437378,200.732,-0.308663274366,24.0151,124.728059347,65.25466704368591,0.00904023,200.822887606
578,48.4892,0.68827242946,0.14169836044311523,0.0664215,38321.944852113724,521.604658993,4.9545621039,1.2145946025848389,323.360651957,335.558600036,201.390909347,0.993828,-207.702,0.0,201.557,0.68827242946,50,-207.768,2.68878e+10,764.452228111,0.688421480686,9.968143224716187,201.378,0.580355031492,24.0149,92.3617203131,64.96076655387878,0.00957646,201.477795402
579,47.5196,0.513200203566,0.13723540306091309,0.05336,38387.14731001854,534.416046624,4.90882695156,1.168574571609497,325.459039341,374.348729559,201.667932794,0.993855,-207.079,0.0,201.848,0.513200203566,49,-207.133,2.69006e+10,1079.70954153,0.513122634974,9.877102375030518,201.655,-0.205449238516,24.0154,138.629890023,65.07946133613586,0.00857098,201.765862461
580,47.4855,0.623902684809,0.13519954681396484,0.0915375,38452.341213941574,530.587557841,4.8969684536,1.1441915035247803,325.68932102,380.628483235,202.453939902,0.993882,-209.317,0.0,202.642,0.623902684809,49,-209.409,2.6913e+10,1009.06014365,0.623822346452,9.652563095092773,202.444,0.235658922818,24.0159,118.85065304,65.07144069671631,0.00922007,202.546760181
581,47.9423,0.552270382222,0.1379692554473877,0.0600586,38517.68544101715,554.485568423,4.89472142257,1.157010555267334,332.094291025,349.626161843,202.953422102,0.993942,-207.392,0.0,203.13,0.552270382222,47,-207.452,2.69395e+10,952.899124166,0.55218685764,9.978038549423218,202.943,-0.0284992737877,24.0169,139.16833585,65.21780443191528,0.00980683,203.044321885
582,47.5814,0.654546776907,0.13610291481018066,0.0650787,38583.26708602905,531.054344165,4.88307726191,1.1556720733642578,327.352267289,379.650777944,203.496280695,0.994048,-211.511,0.0,203.675,0.654546776907,49,-211.576,2.69887e+10,882.889420257,0.65435121579,9.815038442611694,203.487,0.402078062249,24.0187,103.689245575,65.4595935344696,0.00914538,203.587429362
583,46.7838,0.585599189731,0.136275053024292,0.071228,38648.72261071205,516.164067232,4.84822311578,1.1472327709197998,319.964033448,339.728176739,204.044204585,0.994081,-210.285,0.0,204.229,0.585599189731,50,-210.356,2.70046e+10,838.810669781,0.585450710754,9.870157241821289,204.037,0.295266088496,24.0193,112.503359461,65.33311438560486,0.00962652,204.144722215
584,46.6573,0.529282616897,0.13979411125183105,0.0684052,38714.21586847305,526.23634392,4.84049858194,1.1766386032104492,324.418148336,306.643729829,204.387619819,0.993989,-206.643,0.0,204.552,0.529282616897,49,-206.711,2.69625e+10,845.957005872,0.529146889092,10.073426723480225,204.38,-0.24342182349,24.0177,106.039316729,65.37149548530579,0.00988048,204.472143367
585,45.9589,0.701505254903,0.14147591590881348,0.0649414,38779.94698405266,560.033282661,4.80871212407,1.2016148567199707,334.368066463,322.968976281,205.240904011,0.993885,-215.66,0.0,205.397,0.701505254903,47,-215.725,2.69155e+10,850.070689147,0.701457380616,10.235581874847412,205.234,0.637191375456,24.016,132.697124954,65.59714245796204,0.00990566,205.323351773
586,46.0524,0.651879467789,0.13873958587646484,0.0741119,38845.939864873886,538.282746983,4.80574212123,1.1858086585998535,328.024575772,306.992115269,205.602245565,0.993844,-211.243,0.0,205.739,0.651879467789,49,-211.317,2.68969e+10,808.465141835,0.65183223005,10.116792440414429,205.595,0.415301176421,24.0153,124.490891752,65.86968064308167,0.00981066,205.668915488
587,46.333,0.567180275248,0.13847947120666504,0.0774231,38910.996675014496,545.012219156,4.81959464293,1.1821873188018799,329.876906772,396.066018532,206.020630307,0.993931,-217.042,0.0,206.149,0.567180275248,47,-217.12,2.69374e+10,979.401567586,0.567283378945,10.065009832382202,206.013,-0.0938309531069,24.0168,127.11166898,64.93554735183716,0.00950643,206.082696725
588,46.1131,0.697015596517,0.14271163940429688,0.0718994,38976.40186214447,533.118685801,4.81026012411,1.205725908279419,326.420627173,367.07394904,206.521830108,0.993908,-214.541,0.0,206.648,0.697015596517,50,-214.613,2.69255e+10,808.281169224,0.697027644965,10.166083812713623,206.516,0.521808538162,24.0163,115.895210753,65.2804343700409,0.00970178,206.578826051
589,45.6897,0.514119727787,0.1425464153289795,0.0662537,39041.74568605423,528.96078057,4.78847437362,1.2242772579193115,324.729398114,316.143693049,206.844052001,0.993937,-211.686,0.0,206.971,0.514119727787,50,-211.752,2.69387e+10,869.28729568,0.513995492746,10.297762870788574,206.839,-0.389828785172,24.0168,123.161569325,65.21123552322388,0.0097865,206.907051362
590,45.9011,0.603784675734,0.13806867599487305,0.0648956,39106.534531116486,517.113091373,4.81402622245,1.1943159103393555,323.269427821,376.332653877,206.792818994,0.993983,-212.323,0.0,206.914,0.603784675734,50,-212.388,2.69589e+10,737.938013545,0.603851640423,9.946346759796143,206.786,0.227354038233,24.0176,86.1256032284,64.65633463859558,0.00922966,206.846314816
591,46.5415,0.648797606498,0.1421489715576172,0.0659027,39172.0256459713,550.596650284,4.82390732491,1.2320985794067383,330.009438868,318.708515152,207.022186048,0.993973,-209.595,0.0,207.146,0.648797606498,47,-209.661,2.69539e+10,1010.57318632,0.648724780742,10.248282670974731,207.017,0.368071703734,24.0174,147.613802672,65.35746145248413,0.00951493,207.078158142
592,45.7718,0.661623110082,0.1414017677307129,0.0718994,39237.44230222702,520.555783988,4.79955942808,1.2301814556121826,322.836883895,361.881166229,207.119992538,0.993967,-213.576,0.0,207.24,0.661623110082,50,-213.648,2.69498e+10,843.053521001,0.661646661032,10.227758407592773,207.114,0.377102226912,24.0172,106.257186195,65.28652143478394,0.00984908,207.177841352
593,46.8855,0.570710541538,0.14166736602783203,0.0717316,39302.05326414108,516.331201442,4.85761080539,1.235421895980835,320.069935056,330.531927477,207.116286523,0.994014,-210.535,0.0,207.235,0.570710541538,50,-210.607,2.69719e+10,909.54690045,0.570715632472,10.245511293411255,207.112,0.207924159601,24.0181,126.002212031,64.47552251815796,0.00962228,207.167670066
594,46.3512,0.615009313016,0.13909482955932617,0.0604095,39366.91554784775,514.480852402,4.82794296169,1.2115423679351807,319.6111754,325.973633596,207.468113302,0.994018,-211.268,0.0,207.597,0.615009313016,50,-211.328,2.6974e+10,765.182963307,0.615080778674,10.035152435302734,207.463,0.186146560949,24.0181,116.586497879,64.73812651634216,0.00988713,207.527747021
595,46.9416,0.656194657985,0.14603924751281738,0.0651245,39432.47257518768,525.39880669,4.85861643818,1.2688896656036377,323.956896231,348.482937628,207.413925522,0.994034,-209.308,0.0,207.54,0.656194657985,50,-209.373,2.69811e+10,967.014358311,0.656146343434,10.508622884750366,207.408,0.436190564869,24.0184,126.790738224,65.43222999572754,0.00993919,207.475205724
596,46.8837,0.611846999323,0.14106249809265137,0.0660553,39497.00347876549,539.839609599,4.87006131001,1.2325363159179688,328.611819275,339.001012641,207.619987347,0.994184,-215.378,0.0,207.746,0.611846999323,48,-215.444,2.70491e+10,848.984510618,0.611749287959,10.213719844818115,207.615,0.27444094563,24.0209,124.216355724,64.40414953231812,0.00974846,207.681173353
597,45.9934,0.69946740522,0.1428065299987793,0.0505219,39561.79593324661,537.617665214,4.81429850498,1.2436213493347168,327.016013202,315.804291171,207.634302943,0.994216,-208.935,0.0,207.748,0.69946740522,49,-208.986,2.70644e+10,818.88835113,0.69935354283,10.388204336166382,207.629,0.515620759857,24.0215,132.404170411,64.66241002082825,0.00642334,207.686221823
598,47.2989,0.655605823628,0.14110636711120605,0.0639343,39626.785497903824,508.027154621,4.87167679279,1.2283618450164795,317.606489149,337.281742906,207.918758762,0.994138,-209.191,0.0,208.039,0.655605823628,51,-209.254,2.70291e+10,783.146426844,0.655536309194,10.205633878707886,207.915,0.484148663861,24.0202,118.473393602,64.86496829986572,0.00988101,207.971385799
599,46.3053,0.609612124788,0.14374876022338867,0.0547638,39691.91917991638,516.024719576,4.82956020513,1.2229678630828857,321.423164058,380.155786057,208.022693018,0.994154,-209.425,0.0,208.137,0.609612124788,50,-209.479,2.70368e+10,771.085527656,0.60943346753,10.282310485839844,208.018,0.489750481539,24.0205,96.1717160821,65.01294112205505,0.00992742,208.072682223
600,46.4277,0.516143273256,0.1431734561920166,0.0606384,39757.45628595352,522.008928659,4.85197151601,1.231297254562378,322.152815344,348.809212467,207.884851814,0.994212,-207.317,0.0,208.001,0.516143273256,50,-207.378,2.70631e+10,974.985876203,0.516294596266,10.303237199783325,207.88,-0.142627691195,24.0214,125.270523013,65.41130828857422,0.00965942,207.937022151
601,46.4069,0.60342451616,0.14542222023010254,0.0636444,39822.860986709595,528.685231164,4.8298011804,1.2790827751159668,324.024717487,334.30192093,208.448870635,0.994236,-210.481,0.0,208.561,0.60342451616,49,-210.544,2.70746e+10,839.767897436,0.603285960557,10.64817214012146,208.444,0.224678394797,24.0219,125.439773134,65.28221082687378,0.0097777,208.499341646
602,47.1185,0.701859898725,0.1423475742340088,0.0628662,39887.62338399887,510.116763871,4.86751832222,1.263319730758667,319.072363357,331.085968081,208.194989469,0.994372,-210.267,0.0,208.307,0.701859898725,51,-210.33,2.71369e+10,814.328005191,0.70194987311,10.465042114257812,208.19,0.529137597725,24.0242,102.828572688,64.63928723335266,0.00930698,208.246358101
603,47.1702,0.68398886031,0.1413435935974121,0.0723572,39952.658709049225,547.443133011,4.8461513666,1.2363803386688232,331.532437165,341.774990443,208.395237881,0.994406,-215.536,0.0,208.522,0.68398886031,48,-215.608,2.71529e+10,834.443731756,0.683649691739,10.319691896438599,208.391,0.619969658582,24.0247,124.955862495,64.91194677352905,0.00967577,208.455222137
604,47.0801,0.479854034379,0.14189529418945312,0.120972,40017.0875184536,516.730846064,4.86608460688,1.2194430828094482,319.705508534,349.833109401,208.540531892,0.994379,-209.654,0.0,208.666,0.479854034379,50,-209.775,2.71397e+10,1172.26983069,0.479848626655,10.273786783218384,208.535,-0.701385114937,24.0243,131.42582498,64.310702085495,0.00970326,208.600136292
605,46.7963,0.623761577319,0.141371488571167,0.064621,40082.173605680466,550.954654878,4.85369182103,1.2195124626159668,331.114834158,326.021520636,208.49062531,0.994486,-209.672,0.0,208.614,0.623761577319,47,-209.737,2.71893e+10,984.507166957,0.623563026913,10.334076881408691,208.485,0.211175018914,24.0261,140.378028126,64.9587893486023,0.00925161,208.550824729
606,47.0828,0.645414112598,0.14293432235717773,0.049118,40147.36262726784,510.164473537,4.85390999779,1.2423272132873535,319.315624166,343.893999215,208.273506883,0.994428,-208.943,0.0,208.395,0.645414112598,52,-208.993,2.71617e+10,789.657513143,0.645224132979,10.406601190567017,208.269,0.461529253485,24.0251,102.869159337,65.06489658355713,0.00644503,208.328637636
607,46.846,0.636978177296,0.14008164405822754,0.0697327,40211.93338942528,489.125433006,4.85926397718,1.2026889324188232,310.797368556,336.743386534,208.778102083,0.994353,-204.885,0.0,208.897,0.636978177296,53,-204.955,2.71276e+10,843.05897694,0.636712207122,10.02194595336914,208.773,0.551327830539,24.0238,110.297098016,64.4494047164917,0.00917875,208.832623883
608,46.9015,0.659524862899,0.15867972373962402,0.0623779,40275.99585533142,512.389263573,4.85220620591,1.1782431602478027,319.123904991,322.301902199,208.303417244,0.994339,-214.56,0.0,208.423,0.659524862899,51,-214.622,2.71217e+10,968.038096941,0.659623858875,10.007590532302856,208.298,0.536020171651,24.0236,118.223773757,63.93656253814697,0.00953463,208.35856381
609,47.3271,0.653019521281,0.14007329940795898,0.0511932,40340.636479854584,547.756718899,4.87321419259,1.1662640571594238,333.77596111,386.04357354,208.64702603,0.994347,-211.509,0.0,208.763,0.653019521281,48,-211.56,2.71246e+10,747.666176104,0.652907837954,10.13555097579956,208.643,0.584435842648,24.0237,98.538519715,64.51787090301514,0.00651297,208.698740201
610,47.4706,0.608742786188,0.13947319984436035,0.0656128,40405.073223114014,548.927943576,4.86416946424,1.1621026992797852,332.652551279,392.343906339,208.937621204,0.994373,-211.455,0.0,209.055,0.608742786188,48,-211.52,2.7137e+10,875.600726863,0.608828498327,9.959533452987671,208.934,0.422206037751,24.0242,127.548376038,64.31033945083618,0.00943003,208.992606963
611,47.5918,0.41300335356,0.14151930809020996,0.021637,40470.00236105919,526.00164955,4.89045579365,1.2270324230194092,323.946818595,307.632348708,208.675142635,0.994303,-213.563,0.0,208.794,0.41300335356,50,-213.584,2.71045e+10,818.469558997,0.412893199629,10.434484004974365,208.669,-0.00120742613413,24.023,122.323877384,64.8004469871521,0.00142645,208.732118891
