LossAfter,AverageAbsY,StdReturn,MinReturn,ItrTime,Entropy,AverageDiscountedReturn,Iteration,NumTrajs,dLoss,AbsLearnSignalNew,LossBefore,AbsLearnSignalOld,PolicyExecTime,MeanKL,AverageAbsQ,AverageReturn,AverageQ,AbsLearnSignal,AverageAbsQYDiff,AverageY,AveragePolicyStd,Time,EnvExecTime,MaxReturn,ProcessExecTime,ExplainedVariance,AverageQLoss,Perplexity,MeanKLBefore
-405.799,369.499869371,85.1059714185,3631.40095829,39.344866037368774,6.62315,290.490634044,1654,5,0.0352783,0.771719873004,-405.763,0.770929948791,0.9284255504608154,0.00671662,369.496,3761.30852337,369.496,0.771719873004,3.23065501284,369.499058272,0.763153,67607.94531774521,1.5854861736297607,3864.49830505,0.1151273250579834,0.831966167993,153.24,752.315,0.0
-338.275,369.356721789,740.419343,1874.44736738,39.46362900733948,6.62315,292.749491245,1655,5,0.0647888,0.635143682725,-338.21,0.635942691056,0.9449386596679688,0.00653425,369.354,3063.54219795,369.353,0.635143682725,3.30584918111,369.35620918,0.763158,67647.54306530952,1.5796608924865723,3685.23100863,0.11775708198547363,0.600126808623,163.454,752.315,0.0
-368.568,369.150818751,762.627854622,1966.80688531,39.35262155532837,6.62302,304.349614325,1656,5,0.0299988,0.657409030269,-368.538,0.657475246755,0.9392063617706299,0.00982643,369.148,3472.27033932,369.148,0.657409030269,3.17962451251,369.150459197,0.763149,67687.03352594376,1.5842669010162354,4081.82095144,0.11658167839050293,0.788385148975,143.242,752.217,0.0
-349.685,369.278736737,560.922447729,2461.27675161,39.02720928192139,6.62232,288.260053754,1657,5,0.0394287,0.659292771583,-349.646,0.658608364076,0.9330494403839111,0.00978396,369.277,3264.92082582,369.277,0.659292771583,3.21678838138,369.278392573,0.763097,67726.19628047943,1.5731842517852783,3781.54569413,0.11609172821044922,0.76659515521,154.703,751.685,0.0
-396.094,369.229414049,215.924998144,3349.3704749,39.188334226608276,6.62117,301.250951498,1658,5,0.0343018,0.645613325763,-396.059,0.64526086726,0.9228179454803467,0.00664337,369.224,3762.50659587,369.224,0.645613325763,3.23658737524,369.22834279,0.762988,67765.51571822166,1.5799665451049805,3972.57438376,0.11542153358459473,0.804873333801,148.45,750.82,0.0
-399.994,369.436370273,131.272544605,3614.50306377,39.161168813705444,6.62118,284.734817183,1659,5,0.0377502,0.747727060229,-399.956,0.748335707,0.9286501407623291,0.00966284,369.435,3769.01968213,369.434,0.747727060229,3.28359691355,369.435831076,0.763002,67804.81083750725,1.5884959697723389,3924.0933525,0.11468100547790527,0.783345108852,156.113,750.833,0.0
-399.229,370.431644975,208.957339095,3420.37226672,39.319397926330566,6.62034,278.915377346,1660,5,0.0350647,0.770471551351,-399.194,0.769498477078,0.9248995780944824,0.00653173,370.427,3628.51074161,370.426,0.770471551351,3.30542697603,370.430242104,0.762923,67844.26273560524,1.5658950805664062,3934.37559203,0.11680150032043457,0.773577096072,156.311,750.199,0.0
-366.226,369.843444657,763.484532981,1978.80510556,39.195985555648804,6.62004,301.35780496,1661,5,0.045105,0.491008669965,-366.181,0.490888900059,0.9297242164611816,0.00993308,369.839,3490.26358719,369.839,0.491008669965,3.2817529635,369.842810128,0.762904,67883.59098172188,1.5784473419189453,4060.41097062,0.11494135856628418,-4.65112896057,156.38,749.975,0.0
-358.284,369.863711963,573.377605941,2226.62016563,39.26051115989685,6.62034,287.828890227,1662,5,0.0515442,0.698569899217,-358.232,0.697428292239,0.9139771461486816,0.00996238,369.861,3322.35945874,369.861,0.698569899217,3.2974050575,369.863214312,0.762954,67922.9829621315,1.568361759185791,3789.95360836,0.11655902862548828,0.769448910293,158.765,750.202,0.0
-404.47,370.082933658,91.9799845648,3662.52257611,39.38350558280945,6.62079,297.101343273,1663,5,0.0314331,0.657990821399,-404.439,0.657309583311,0.9132850170135498,0.00943847,370.08,3774.04424377,370.079,0.657990821399,3.29325845086,370.082198052,0.76304,67962.50051474571,1.5615360736846924,3899.21155881,0.11529707908630371,0.731097623008,163.891,750.536,0.0
-362.545,369.638940515,827.824067713,1772.54458802,39.416595697402954,6.62102,291.907953573,1664,5,0.0325928,0.588503720658,-362.512,0.589095160344,0.9296467304229736,0.00647948,369.635,3427.83106689,369.634,0.588503720658,3.26249663786,369.63806118,0.763079,68002.05021166801,1.5723001956939697,3862.29913341,0.11576318740844727,0.806408150773,157.849,750.711,0.0
-405.793,369.963057403,117.589829397,3637.19316397,39.180734157562256,6.62111,281.124602252,1665,5,0.0306091,0.725781966544,-405.762,0.726407707852,0.9278504848480225,0.00650565,369.958,3779.38415185,369.957,0.725781966544,3.25414888089,369.962739336,0.763129,68041.3667871952,1.577331304550171,3928.3768523,0.11599898338317871,0.824690336787,160.027,750.778,0.0
-403.955,370.370417683,178.074800798,3611.54415575,39.193034172058105,6.62088,293.632545136,1666,5,0.0358887,0.72533620072,-403.919,0.725153409243,0.9218137264251709,0.00995112,370.367,3819.99402787,370.366,0.72533620072,3.30436169917,370.369497111,0.763101,68080.6897161007,1.563896894454956,4058.69062275,0.11691403388977051,0.825735223816,169.969,750.605,0.0
-344.906,370.314670195,1113.54489206,1087.20685745,39.12924337387085,6.6213,295.817727439,1667,5,0.0335083,0.582546386442,-344.872,0.581778138126,0.9255661964416504,0.00995984,370.312,3309.55366674,370.311,0.582546386442,3.27265767229,370.3140962,0.763206,68119.95164489746,1.5763673782348633,3961.26879124,0.11664772033691406,0.792259882896,168.738,750.921,0.0
-397.582,369.915795211,92.9114945897,3624.64426512,39.324893951416016,6.62025,308.042426419,1668,5,0.0411987,0.634763149831,-397.541,0.633500391154,0.9380190372467041,0.00679537,369.911,3747.99997554,369.91,0.634763149831,3.25355484021,369.914986727,0.76304,68159.41091418266,1.577789545059204,3892.88412799,0.1170814037322998,0.800496688327,153.811,750.13,0.0
-398.08,370.041772652,171.866027213,3470.87140257,39.40208315849304,6.61931,306.790499839,1669,5,0.0371704,0.746553330976,-398.042,0.747349612391,0.9407820701599121,0.00645104,370.038,3748.20033788,370.037,0.746553330976,3.28658460158,370.040895857,0.762896,68198.94151806831,1.5831804275512695,3981.82033644,0.11622905731201172,0.852455824116,162.702,749.426,0.0
-379.656,370.219881747,517.279439975,2524.25675539,39.04978346824646,6.61881,304.988076124,1670,5,0.0320129,0.699949465274,-379.624,0.699388973879,0.9109396934509277,0.00988295,370.218,3516.22493585,370.217,0.699949465274,3.24242201734,370.218776928,0.762848,68238.12360286713,1.567903995513916,3917.02898015,0.11431622505187988,0.722531115652,160.629,749.054,0.0
-403.391,370.268610029,111.610889069,3595.31157577,39.077880859375,6.61797,275.862893103,1671,5,0.0410156,0.727045350137,-403.35,0.726798376195,0.9397680759429932,0.00986632,370.264,3722.26293932,370.264,0.727045350137,3.22661283873,370.268096034,0.762778,68277.33412361145,1.5726385116577148,3890.92245665,0.11478400230407715,0.772832866097,153.343,748.422,0.0
-401.487,370.248855541,175.630479698,3401.73268068,39.271158933639526,6.61625,300.452447256,1672,5,0.042572,0.737967000605,-401.445,0.737457032959,0.9297604560852051,0.00651311,370.246,3676.99059699,370.246,0.737967000605,3.261115551,370.24868791,0.762566,68316.73517346382,1.5646891593933105,3923.88925251,0.11480307579040527,0.836423767447,162.137,747.138,0.0
-373.878,370.859355212,591.05337506,2508.49013703,39.41814708709717,6.61546,319.64885029,1673,5,0.0360718,0.594984848172,-373.842,0.594678355276,0.9202711582183838,0.00958909,370.855,3643.08082667,370.855,0.594984848172,3.25342616587,370.859038383,0.762468,68356.2874956131,1.5618994235992432,4187.15140588,0.1158449649810791,0.757683160255,153.574,746.551,0.0
-385.945,370.7161433,354.06817542,2925.94519715,39.39437460899353,6.6147,276.14798074,1674,5,0.0407104,0.700720695582,-385.904,0.701248299034,0.9405434131622314,0.00980424,370.714,3583.0756793,370.713,0.700720695582,3.29363346639,370.715790019,0.762401,68395.82005548477,1.595181941986084,3902.0229588,0.11620044708251953,0.811979236171,171.453,745.982,0.0
-402.853,370.774765637,50.3586027382,3819.40343346,39.29265809059143,6.6145,303.756804515,1675,5,0.0308838,0.696733059091,-402.822,0.697121085231,0.9403774738311768,0.00645314,370.77,3849.89624763,370.77,0.696733059091,3.20349943563,370.774560815,0.7624,68435.24658441544,1.5869331359863281,3950.42854174,0.11641311645507812,0.880316831271,152.456,745.829,0.0
-349.692,371.165366757,962.951240497,1414.54206773,39.53360104560852,6.61381,285.400581821,1676,5,0.0547791,0.665634899663,-349.637,0.665869396034,0.9249470233917236,0.00956836,371.163,3328.31077397,371.162,0.665634899663,3.205456981,371.164776548,0.7623,68474.91655063629,1.5857532024383545,3945.94598934,0.11328005790710449,0.614283377073,153.118,745.318,0.0
-402.34,371.444673925,213.009527603,3337.13597638,39.23687124252319,6.61383,279.960504801,1677,5,0.0335999,0.720417966581,-402.306,0.720057816627,0.9383456707000732,0.00650041,371.441,3709.89440407,371.44,0.720417966581,3.20950726298,371.443869637,0.762305,68514.28745388985,1.5816190242767334,3930.03514077,0.11639976501464844,0.81386515782,154.452,745.335,0.0
-386.979,370.782185245,474.924416542,2780.76616539,39.52695560455322,6.61343,297.894311227,1678,5,0.0308838,0.604608891745,-386.948,0.604337407516,0.92012619972229,0.00640989,370.779,3719.2615319,370.778,0.604608891745,3.17317058689,370.781742145,0.762274,68553.95127177238,1.5689616203308105,4070.92223251,0.11519026756286621,0.769951450001,145.995,745.035,0.0
-404.877,371.706303117,133.570380195,3549.23170965,39.14093351364136,6.61304,297.968423943,1679,5,0.0338135,0.718899398319,-404.843,0.719733888102,0.9219551086425781,0.00645082,371.704,3787.51466349,371.704,0.718899398319,3.19068580621,371.705840521,0.762255,68593.22468686104,1.577071189880371,3918.42332218,0.11621594429016113,0.844215075829,149.304,744.741,0.0
-324.488,370.848513147,1144.35505189,969.751705293,39.164071798324585,6.61241,278.814036518,1680,5,0.026947,0.653201905867,-324.461,0.652537382699,0.9309048652648926,0.00648317,370.843,3144.38940674,370.842,0.653201905867,3.159497428,370.847605533,0.762199,68632.51218485832,1.5716261863708496,3985.54850669,0.11752057075500488,0.80151166375,145.055,744.272,0.0
-371.25,370.840323924,637.555795694,2306.86363292,39.20699906349182,6.61226,299.981605668,1681,5,0.0354309,0.622817764718,-371.215,0.622500333169,0.921018123626709,0.00979444,370.838,3533.2376835,370.837,0.622817764718,3.22938190847,370.839987664,0.762189,68671.85009241104,1.5648024082183838,4130.66423384,0.11493134498596191,0.822266049112,155.729,744.165,0.0
-362.99,370.76398688,919.14891585,1514.62648811,39.37275528907776,6.61204,296.085161477,1682,5,0.0374451,0.607011719517,-362.953,0.607833871894,0.9234781265258789,0.00644775,370.762,3341.67839724,370.761,0.607011719517,3.21697329304,370.76364681,0.762153,68711.35443544388,1.5684616565704346,3933.85244413,0.11631250381469727,0.832254003463,158.948,744.0,0.0
-403.493,370.38431753,101.889301639,3668.12893385,39.35722088813782,6.6115,305.662672321,1683,5,0.03125,0.733341630341,-403.462,0.733466020876,0.9239344596862793,0.00641783,370.381,3789.18249437,370.38,0.733341630341,3.30255236778,370.383631024,0.762083,68750.8440515995,1.5730445384979248,3957.85955208,0.11623883247375488,0.821073239586,164.752,743.595,0.0
-381.569,370.670941545,514.595289461,2663.88121209,39.09185171127319,6.61097,324.561723074,1684,5,0.0328674,0.609528907337,-381.536,0.60892040378,0.9142372608184814,0.00984691,370.668,3683.73730167,370.667,0.609528907337,3.2254583762,370.670433734,0.762008,68790.06641340256,1.5505335330963135,4018.40802366,0.11494612693786621,0.750121770825,154.235,743.203,0.0
-407.542,371.147359188,113.337669893,3777.90199159,39.30326461791992,6.61209,301.674911126,1685,5,0.0322571,0.715038884373,-407.51,0.715874028087,0.9194808006286621,0.00996694,371.143,3917.47456581,371.143,0.715038884373,3.20631736757,371.14680271,0.762183,68829.49908447266,1.5494763851165771,4114.76585022,0.11298298835754395,0.826838539702,149.65,744.033,0.0
-364.692,371.413547616,831.761118846,1799.92962956,39.030375242233276,6.61043,289.233939264,1686,5,0.0315857,0.625430860519,-364.66,0.62522830054,0.9001898765563965,0.00973075,371.411,3422.17804267,371.411,0.625430860519,3.17169682427,371.413486011,0.761998,68868.66170358658,1.5620543956756592,4119.05019442,0.11439180374145508,0.622726591611,149.165,742.801,0.0
-394.115,371.677483424,128.586737828,3450.14100903,39.022587299346924,6.60903,296.643072027,1687,5,0.0358582,0.693183568494,-394.079,0.692063393982,0.9018039703369141,0.00993329,371.674,3695.96432615,371.674,0.693183568494,3.26676483255,371.676733589,0.761824,68907.82567811012,1.5441606044769287,3816.23902432,0.11445784568786621,0.746604125536,165.752,741.761,0.0
-377.972,371.276174241,549.210769987,2492.97329181,39.15680694580078,6.60949,310.734858555,1688,5,0.0293274,0.684876500997,-377.942,0.684986850938,0.9429371356964111,0.00648338,371.272,3571.7744741,371.272,0.684876500997,3.23379259385,371.2755904,0.761949,68947.11255145073,1.563293218612671,4022.25145084,0.11249303817749023,0.780703886044,162.635,742.107,0.0
-405.267,371.476281396,52.1625496316,3700.62909485,39.14103364944458,6.60975,287.813021564,1689,5,0.0328369,0.72049040455,-405.235,0.719545527723,0.9312882423400879,0.00653416,371.474,3795.02236724,371.474,0.72049040455,3.18740410418,371.476135996,0.762005,68986.38705992699,1.5615170001983643,3845.90716057,0.11161422729492188,0.708123530942,151.325,742.294,0.0
-409.663,371.910190837,89.9776009351,3780.73222178,38.7974066734314,6.60866,306.508487783,1690,5,0.0341797,0.74599916545,-409.629,0.745198148661,0.924077033996582,0.00996157,371.907,3940.4632494,371.907,0.74599916545,3.24048695647,371.909526821,0.761919,69025.3185851574,1.5485076904296875,4036.6202404,0.11434745788574219,0.821738260716,164.621,741.492,0.0
-324.683,371.888645385,894.720774878,1881.87402809,38.85681891441345,6.60857,300.158617408,1691,5,0.0340881,0.71338087133,-324.649,0.713977741194,0.9507346153259277,0.00986432,371.885,3124.42735434,371.885,0.71338087133,3.20928073445,371.888265753,0.761938,69064.30601263046,1.6090319156646729,4030.33851133,0.11670756340026855,-0.0252632794292,155.146,741.425,0.0
-353.689,371.47378066,896.971474548,1505.04960428,39.166807889938354,6.60917,294.985565372,1692,5,0.0319519,0.723435225409,-353.657,0.723023218031,0.940730094909668,0.00994354,371.472,3281.28782724,371.472,0.723435225409,3.20682552534,371.472889374,0.762025,69103.6055214405,1.5775160789489746,3910.15403956,0.1209414005279541,0.82404651993,147.627,741.869,0.0
-407.678,371.56601002,131.979272305,3657.98434782,38.93950819969177,6.60782,296.285597306,1693,5,0.0318909,0.684090662435,-407.646,0.683952370216,0.919337272644043,0.00996054,371.561,3881.36655905,371.561,0.684090662435,3.19864925582,371.565531623,0.761884,69142.67448973656,1.5734632015228271,4054.30691782,0.11713743209838867,0.796345701932,147.594,740.868,0.0
-406.786,372.110308578,95.3743959872,3681.59872826,39.17635774612427,6.60849,276.788010183,1694,5,0.035614,0.744233130312,-406.751,0.744046647171,0.9181571006774902,0.00646339,372.108,3856.85387006,372.107,0.744233130312,3.24287536057,372.109648908,0.761989,69181.98074150085,1.5601086616516113,3948.7947326,0.11391949653625488,0.896091193821,154.26,741.366,0.0
-361.989,371.535240972,839.787474416,1859.89992591,39.451430320739746,6.60792,314.920107726,1695,5,0.0274353,0.613052504511,-361.962,0.612864072675,0.9372885227203369,0.0064098,371.533,3522.49083669,371.532,0.613052504511,3.23237629956,371.534656144,0.761933,69221.56631088257,1.5781686305999756,4091.00616008,0.11487460136413574,0.696408883017,155.365,740.939,0.0
-366.752,371.984307625,708.858611796,2105.38348549,39.24115347862244,6.60805,306.348043269,1696,5,0.0368652,0.710689206639,-366.715,0.710600242663,0.9160113334655762,0.00971093,371.981,3476.72522936,371.981,0.710689206639,3.22542864812,371.983606146,0.761951,69260.94099926949,1.5737242698669434,4017.96928119,0.11743545532226562,0.845431230922,159.299,741.038,0.0
-360.361,371.801944497,777.647190205,1797.21342167,39.47623538970947,6.60866,284.023717267,1697,5,0.0324097,0.685823904843,-360.328,0.685794354612,0.9119727611541748,0.00651666,371.799,3327.42970338,371.799,0.685823904843,3.24189289051,371.801329389,0.762002,69300.55227637291,1.5731253623962402,3877.88897805,0.11323714256286621,0.86526724272,154.557,741.491,0.0
-405.31,371.818496533,133.095269763,3610.06331316,39.532328844070435,6.60862,294.594717904,1698,5,0.0353088,0.707872104828,-405.274,0.708119388083,0.9457273483276367,0.00999606,371.816,3850.26266235,371.816,0.707872104828,3.25171665327,371.818040912,0.762007,69340.21995186806,1.5862882137298584,3992.8391052,0.11699914932250977,0.813251658701,156.842,741.461,0.0
-407.277,371.622807221,173.50280203,3585.90067672,39.1507363319397,6.60841,298.499101615,1699,5,0.0343323,0.731821103899,-407.242,0.732395778861,0.9245860576629639,0.00990602,371.618,3859.21252124,371.617,0.731821103899,3.22915761728,371.621890199,0.761969,69379.50289607048,1.572662353515625,4063.36938026,0.11501765251159668,0.847860381299,150.658,741.3,0.0
-407.433,371.821957149,169.353117284,3550.71934298,39.4209930896759,6.6078,309.511753955,1700,5,0.0303955,0.749073962231,-407.402,0.748672804965,0.946000337600708,0.00640992,371.819,3840.36946943,371.818,0.749073962231,3.27897073361,371.82133457,0.761924,69419.05710101128,1.5798165798187256,4068.29694908,0.11754608154296875,0.882306729846,163.819,740.854,0.0
-283.41,371.59952457,1342.9600077,823.376630894,39.37088489532471,6.60761,267.629013178,1701,5,0.0254517,0.735396561101,-283.385,0.735898380062,0.9258565902709961,0.00644148,371.598,2677.79795891,371.598,0.735396561101,3.16120597353,371.599230937,0.761936,69458.56335544586,1.5805284976959229,3864.39812703,0.11499857902526855,0.443506645402,142.85,740.71,0.0
-361.601,371.638354519,882.697747013,1736.37223803,39.53441524505615,6.60762,305.80783081,1702,5,0.0482788,0.634152738441,-361.552,0.634895203087,0.9260034561157227,0.00954571,371.634,3459.20001187,371.633,0.634152738441,3.13575366128,371.637094696,0.76196,69498.23226428032,1.5895912647247314,4127.38177124,0.11682891845703125,0.820482199092,138.572,740.717,0.0
-401.969,371.876560862,108.055841913,3604.54898655,39.45171880722046,6.60725,290.543169622,1703,5,0.0276184,0.732443157426,-401.941,0.733347588239,0.9417076110839844,0.00642587,371.874,3725.0957834,371.874,0.732443157426,3.24050257831,371.876345275,0.761926,69537.8174624443,1.580134630203247,3920.95242912,0.1175076961517334,0.810302444117,162.221,740.446,0.0
-407.5,372.04757221,151.126124939,3651.12007598,39.467018604278564,6.60733,300.559048448,1704,5,0.0318909,0.750977921658,-407.468,0.750308961304,0.9326155185699463,0.00984081,372.044,3819.74656902,372.044,0.750977921658,3.20341317725,372.047032209,0.761971,69577.41666388512,1.5709655284881592,4063.59271788,0.11862659454345703,0.850747338711,147.287,740.5,0.0
-352.681,371.898839072,954.785626091,1416.4861282,39.49958324432373,6.60714,292.355055616,1705,5,0.0332336,0.64417953594,-352.647,0.644348537346,0.945540189743042,0.00646472,371.895,3321.90158035,371.895,0.64417953594,3.27029390402,371.898273354,0.762004,69617.04861497879,1.5846199989318848,3914.13968577,0.11580967903137207,0.74638154936,155.508,740.364,0.0
-408.402,372.073228485,74.4987659446,3770.80297454,39.5046546459198,6.60696,290.198881157,1706,5,0.0400696,0.659953681168,-408.362,0.660134171606,0.9507505893707275,0.00967529,372.069,3875.18170032,372.069,0.659953681168,3.2666167115,372.072576038,0.761983,69656.68893694878,1.5833485126495361,3971.86782678,0.11666345596313477,0.827388430734,161.238,740.23,0.0
-336.824,371.838351794,1054.95988958,1020.32348219,39.54877018928528,6.6069,272.929496239,1707,5,0.0289612,0.661669428081,-336.795,0.662435992128,0.9467027187347412,0.00647422,371.837,3112.53284235,371.836,0.661669428081,3.25283665025,371.838292556,0.761983,69696.37025547028,1.5890443325042725,3846.92300747,0.11767101287841797,0.669866270288,160.196,740.188,0.0
-402.292,372.152820186,123.739033624,3509.21692564,39.57638621330261,6.60687,292.170298902,1708,5,0.0368347,0.719957013731,-402.255,0.720361189845,0.9483237266540527,0.00644315,372.15,3699.33923482,372.15,0.719957013731,3.21592697198,372.152467186,0.761986,69736.07919740677,1.5949671268463135,3837.95584459,0.11582159996032715,0.776238551538,154.245,740.161,0.0
-404.641,371.941185636,80.5144986133,3578.43674726,39.7341365814209,6.60724,286.827222221,1709,5,0.0378113,0.754941706454,-404.603,0.754145177469,0.9470036029815674,0.0099532,371.936,3712.56539642,371.936,0.754941706454,3.27873542485,371.941029311,0.762033,69775.95248746872,1.57523512840271,3823.11984795,0.11644363403320312,0.852392872999,164.596,740.435,0.0
-409.161,372.295768534,146.036304467,3685.96407148,39.57315230369568,6.60584,312.743216014,1710,5,0.0298462,0.688858829084,-409.132,0.688589780655,0.9466936588287354,0.00646017,372.293,3944.53174831,372.293,0.688858829084,3.24308465363,372.295042813,0.761911,69815.65825939178,1.583287000656128,4090.66982471,0.11803030967712402,0.818495160283,154.269,739.398,0.0
-347.629,372.115163045,1014.1721092,1219.95999762,39.627159118652344,6.60548,284.459312026,1711,5,0.0432129,0.602145064692,-347.586,0.602651991238,0.953289270401001,0.00655136,372.111,3245.45342444,372.111,0.602145064692,3.24798410342,372.114943422,0.761901,69855.41898083687,1.5790884494781494,3846.61341712,0.11736083030700684,0.758769687116,165.359,739.132,0.0
-407.589,372.882114232,54.1549442395,3728.59204796,39.63595247268677,6.60535,295.889155847,1712,5,0.0349121,0.694941740663,-407.555,0.695392379182,0.9396045207977295,0.00995092,372.88,3822.42387433,372.88,0.694941740663,3.1845684302,372.881890152,0.761895,69895.18696022034,1.5824289321899414,3879.25600882,0.11638927459716797,0.78437762631,153.883,739.039,0.0
-209.28,372.819154708,793.93000973,1271.9013891,39.7732412815094,6.60549,286.715203976,1713,5,0.0313416,0.77071385241,-209.248,0.770677723949,0.9356708526611328,0.00650701,372.816,2040.10740155,372.815,0.77071385241,3.14928378721,372.818807201,0.761955,69935.09452009201,1.575190782546997,3296.9254797,0.11659693717956543,0.320692024061,150.994,739.142,0.0
-353.329,371.969213167,867.962639439,1533.40252573,39.59177613258362,6.60583,294.882482447,1714,5,0.0384827,0.622051966077,-353.291,0.621917258817,0.9436025619506836,0.00998122,371.965,3248.96137381,371.965,0.622051966077,3.14929557071,371.968376856,0.761983,69974.8177781105,1.5911710262298584,3845.84883084,0.11799812316894531,0.727003270862,150.614,739.397,0.0
-405.768,372.488561168,118.790159411,3557.44697868,39.42430114746094,6.60528,282.500908043,1715,5,0.0500488,0.7286073177,-405.718,0.728219274966,0.9457614421844482,0.00998744,372.484,3793.9420825,372.484,0.7286073177,3.22682038548,372.488083326,0.76198,70014.3771033287,1.5920684337615967,3866.38655363,0.11960172653198242,0.736252488678,165.987,738.989,0.0
-343.408,371.785190631,1238.36479457,779.097222412,39.71961855888367,6.60507,286.622673085,1716,5,0.0284119,0.609493547088,-343.38,0.60932684889,0.9454402923583984,0.00648061,371.782,3249.92927327,371.782,0.609493547088,3.1242267549,371.784869149,0.761966,70054.22964406013,1.5754876136779785,4032.43014027,0.1163320541381836,0.588838728689,143.46,738.833,0.0
-366.899,371.944871001,714.518154148,2070.68998988,39.417147397994995,6.60517,281.541811986,1717,5,0.0379028,0.684466562123,-366.861,0.684549577484,0.9418132305145264,0.00970246,371.941,3445.13364564,371.941,0.684466562123,3.17410962455,371.944149181,0.761995,70093.78073883057,1.5806653499603271,4080.54136823,0.11709880828857422,0.806301914842,150.276,738.907,0.0
-405.034,372.596378742,148.646159014,3614.52390826,39.75103044509888,6.60365,309.701625592,1718,5,0.0425415,0.727342166889,-404.991,0.726009104913,0.9609229564666748,0.00973802,372.594,3784.44697311,372.592,0.727342166889,3.29308433075,372.595868904,0.761816,70133.6668202877,1.5858173370361328,3999.31299176,0.1184990406036377,0.772329786828,179.764,737.78,0.0
-391.249,372.38385715,213.571405773,3335.13291949,39.5962495803833,6.60203,291.0356809,1719,5,0.0420837,0.629390974358,-391.207,0.629570640174,0.9357662200927734,0.00973132,372.382,3727.45534808,372.381,0.629390974358,3.19454518925,372.383343067,0.761642,70173.396048069,1.5792875289916992,3948.27851684,0.11778831481933594,0.799176999554,159.618,736.585,0.0
-405.44,372.524221158,203.496752296,3555.87454509,39.4782018661499,6.60197,300.211825002,1720,5,0.0383606,0.734204222717,-405.401,0.734237956545,0.9432830810546875,0.00658992,372.521,3769.9169483,372.52,0.734204222717,3.23642115407,372.523787831,0.761637,70213.00383496284,1.5788342952728271,4156.17474321,0.12035512924194336,0.807673921672,161.181,736.542,0.0
-366.733,372.533250389,399.768648664,2913.30522028,39.5204701423645,6.60146,281.917931684,1721,5,0.0399475,0.623675074447,-366.693,0.62362160937,0.9441964626312256,0.00992423,372.529,3484.33923011,372.529,0.623675074447,3.29482821139,372.53273859,0.761583,70252.6593682766,1.5835518836975098,3865.98719586,0.12039899826049805,0.790510467502,170.063,736.172,0.0
-360.15,372.367004022,688.841238986,1883.6948741,39.79888963699341,6.60099,264.618221256,1722,5,0.0352173,0.711256948386,-360.115,0.710856333966,0.93833327293396,0.00663923,372.365,3212.55171653,372.364,0.711256948386,3.3092656546,372.366471404,0.76155,70292.59245824814,1.5825245380401611,3866.58303373,0.1181943416595459,0.741786784958,168.195,735.824,0.0
-404.358,372.790395857,223.685957994,3592.31900794,39.414758920669556,6.60058,309.515830517,1723,5,0.0426636,0.713441254404,-404.316,0.712416338338,0.940598726272583,0.00990507,372.786,3826.01959881,372.786,0.713441254404,3.26441146609,372.790238038,0.76153,70332.14006352425,1.5795557498931885,4113.31617649,0.11672687530517578,0.782052239324,169.388,735.524,0.0
-406.491,372.909301313,82.2313153316,3703.49039375,39.64865684509277,6.59973,292.766260452,1724,5,0.0321045,0.770738929086,-406.458,0.771249892032,0.9255201816558838,0.00973513,372.908,3836.26109589,372.908,0.770738929086,3.21006573005,372.909076693,0.76143,70371.92251372337,1.5774545669555664,3954.90878306,0.11689448356628418,0.864044799792,158.292,734.899,0.0
-373.124,372.667593538,712.592857073,2262.98260346,39.567532539367676,6.59907,294.511962797,1725,5,0.0385742,0.609117446194,-373.086,0.609023452868,0.9499151706695557,0.0097854,372.663,3614.07110408,372.663,0.609117446194,3.18836085127,372.667385424,0.761426,70411.62240219116,1.5832903385162354,4264.75252978,0.11672520637512207,0.635930923833,155.557,734.411,0.0
-405.685,372.882767331,152.006293265,3589.05573562,39.4531614780426,6.59846,312.802550257,1726,5,0.0439148,0.709575090009,-405.642,0.710375050731,0.9491686820983887,0.00644245,372.879,3749.14654102,372.878,0.709575090009,3.16791190223,372.882073097,0.761348,70451.20884108543,1.5683536529541016,3945.36287321,0.11494112014770508,0.803282521336,152.158,733.965,0.0
-403.743,373.145161733,43.0757288906,3670.1998773,39.350064754486084,6.59847,286.858051157,1727,5,0.0344849,0.751362583869,-403.709,0.74984386701,0.930497407913208,0.00658176,373.144,3731.04327315,373.144,0.751362583869,3.14490643055,373.144749354,0.761347,70490.68933057785,1.5710585117340088,3791.23879582,0.11453795433044434,0.878903322764,145.835,733.97,0.0
-352.103,373.262703868,639.548642964,2284.68219248,39.57931208610535,6.59728,312.582575108,1728,5,0.0376892,0.606263262085,-352.066,0.606282694241,0.9515082836151123,0.00999278,373.261,3367.09061714,373.26,0.606263262085,3.1884516058,373.262374743,0.761215,70530.40403723717,1.5897796154022217,3942.83983359,0.11612701416015625,0.757418479478,157.75,733.095,0.0
-339.349,372.573489939,1288.77528975,602.835955523,39.601983070373535,6.59679,264.183647971,1729,5,0.0481262,0.679586271335,-339.301,0.678683841521,0.949150562286377,0.00983276,372.571,3169.54887515,372.57,0.679586271335,3.17059465332,372.572935512,0.761161,70570.13856744766,1.5831310749053955,4009.8406092,0.11759519577026367,0.816492002264,153.703,732.742,0.0
