ItrTime,PolicyExecTime,Time,AverageDiscountedReturn,AverageAbsQ,EnvExecTime,MaxReturn,NumTrajs,AverageQ,ExplainedVariance,AverageQLoss,StdReturn,AverageY,AverageAbsY,ProcessExecTime,AverageReturn,Perplexity,AverageAbsQYDiff,LossBefore,MinReturn,MeanKLBefore,AbsLearnSignal,AbsLearnSignalOld,LossAfter,MeanKL,AveragePolicyStd,Iteration,dLoss,AbsLearnSignalNew,Entropy
56.56313753128052,1.117290735244751,761.1376147270203,147.188907913,88.1623,7.660917043685913,426.29206606,134,88.1519,0.241420381705,49.5267,64.8569528251,88.1658751248,88.166795075,0.13720035552978516,179.70160482,2.99932e+10,5.05035549363,-100.222,86.9203716656,0.0,0.70127150047,0.701117191022,-100.543,0.00642101,1.00014,13,0.321594,0.70127150047,24.1242
55.62760615348816,1.1157891750335693,816.910174369812,160.616886957,93.3275,7.7043445110321045,370.738828183,121,93.3179,-5.80915222404,52.9841,63.8145879589,93.3321049095,93.3333296259,0.13699817657470703,199.54050169,2.9976e+10,5.20027413547,-106.113,81.9564797589,0.0,0.272123052119,0.272429002069,-106.447,0.00999302,1.0001,14,0.334587,0.272123052119,24.1237
54.914546966552734,1.1503992080688477,871.9827134609222,168.023706943,98.5503,7.939098119735718,499.219502835,115,98.5386,-1.10652560456,57.6048,75.877241697,98.5527206672,98.5556003996,0.1402299404144287,212.074736189,2.99817e+10,5.35048607269,-115.952,87.0096300545,0.0,0.367431716116,0.368999192549,-116.312,0.00977399,1.00011,15,0.360245,0.367431716116,24.1239
54.21065402030945,1.1019566059112549,926.3316628932953,177.210047169,103.768,7.577146053314209,377.344852358,108,103.756,-8.73030027528,59.5006,69.8080002343,103.769204647,103.770342194,0.13598871231079102,225.901934489,2.99858e+10,5.43453300259,-118.809,82.1093059808,0.0,0.254939688564,0.255155675497,-119.166,0.00999946,1.00012,16,0.356361,0.254939688564,24.124
54.10930848121643,1.104867935180664,980.5789244174957,189.406009079,109.281,7.714922904968262,406.307068917,99,109.266,0.325308742204,66.2988,69.335937354,109.278838144,109.279770719,0.13482904434204102,245.673836093,3.00289e+10,5.68331529073,-127.032,88.2428507191,0.0,0.713734563807,0.714111096039,-127.313,0.00641789,1.00021,17,0.280556,0.713734563807,24.1254
54.06617474555969,1.084296703338623,1034.7898268699646,193.626239288,114.919,7.695431709289551,493.454147931,97,114.904,0.46766769376,72.0191,75.4956183204,114.917943187,114.919191432,0.13490986824035645,253.284292281,3.00496e+10,5.89198953212,-134.215,86.4744376209,0.0,0.712432749925,0.713126613238,-134.512,0.00642019,1.00025,18,0.296906,0.712432749925,24.1261
54.63877487182617,1.1325016021728516,1089.570017337799,191.660412592,120.665,7.949676513671875,413.151563911,99,120.649,0.351514126453,75.7096,71.3351441089,120.66319806,120.664502858,0.13692808151245117,249.374806878,3.00291e+10,6.05281797467,-137.489,96.3619688798,0.0,0.672382986754,0.671879664393,-137.772,0.00641058,1.00021,19,0.283112,0.672382986754,24.1254
54.72400093078613,1.1126704216003418,1144.4364230632782,208.585644088,126.214,7.814660310745239,583.700308911,88,126.195,0.468687503898,82.5247,81.3400884185,126.203379617,126.204481947,0.13392233848571777,279.813392223,3.00299e+10,6.24828294174,-144.437,122.302036427,0.0,0.727239225947,0.72870387199,-144.718,0.00642359,1.00021,20,0.281342,0.727239225947,24.1255
54.84451079368591,1.1158478260040283,1199.4228866100311,209.144144156,131.857,8.03722095489502,512.036924776,87,131.839,-25.6921397191,84.5429,89.8814379185,131.851722713,131.854047637,0.13468146324157715,282.449427996,3.00225e+10,6.35946473452,-149.605,82.0811164649,0.0,0.150072665378,0.150150769389,-149.922,0.00913143,1.00019,21,0.316772,0.150072665378,24.1252
54.708354473114014,1.102675437927246,1254.2723393440247,214.747460336,136.925,7.989297866821289,579.183647875,84,136.902,-5.05665983213,90.6473,87.4520206955,136.91141534,136.913783206,0.1346893310546875,291.805384261,3.00592e+10,6.54638188201,-154.483,97.9355902709,0.0,0.24298205003,0.242689008328,-154.726,0.00646589,1.00026,22,0.243393,0.24298205003,24.1264
54.5560986995697,1.1071569919586182,1308.9764404296875,214.859208914,142.128,7.9948670864105225,512.088725559,86,142.103,0.426583411821,95.494,72.0293465453,142.117267684,142.120458277,0.13513708114624023,289.059141661,3.00765e+10,6.71573214348,-157.383,160.667936595,0.0,0.684128350112,0.684567765751,-157.616,0.00642353,1.0003,23,0.233047,0.684128350112,24.127
54.21126437187195,1.092665433883667,1363.3351075649261,216.019199732,146.833,7.951885938644409,556.198136096,86,146.805,0.298428236944,98.5465,71.6334328988,146.816952657,146.820122326,0.13406634330749512,290.802410518,3.0073e+10,6.85358067588,-151.028,116.618140554,0.0,0.565182309387,0.565843759776,-151.307,0.0096447,1.00029,24,0.278732,0.565182309387,24.1269
54.95826458930969,1.1181223392486572,1418.4384152889252,217.52377679,151.169,8.231926202774048,522.200481691,85,151.133,-0.262204990948,103.915,68.8739819763,151.149534705,151.15623095,0.13615655899047852,293.636134461,3.01178e+10,7.04251130591,-165.63,121.985131438,0.0,0.416447681524,0.414673995905,-165.937,0.00943946,1.00038,25,0.306854,0.416447681524,24.1284
54.61270475387573,1.110234260559082,1473.1939136981964,217.571170776,154.997,8.260575532913208,556.122848944,86,154.956,0.494713271246,109.977,69.6013166526,154.970593544,154.98181472,0.1358795166015625,292.930875867,3.01363e+10,7.20731464533,-164.461,91.3597785783,0.0,0.561055802093,0.558401228279,-164.725,0.00995718,1.00042,26,0.263626,0.561055802093,24.129
54.332454442977905,1.1148614883422852,1527.6720707416534,224.102317278,158.527,8.276732921600342,495.005487168,82,158.486,-5.74926349592,112.164,67.9934888556,158.502254848,158.510599687,0.13309407234191895,304.901643851,3.01508e+10,7.31360027757,-169.146,95.7146695505,0.0,0.18128000617,0.180697795673,-169.357,0.00640033,1.00044,27,0.211044,0.18128000617,24.1295
