AverageQ,AverageAbsY,EnvExecTime,MaxReturn,PolicyExecTime,AbsLearnSignalNew,StdReturn,MinReturn,LossAfter,AverageDiscountedReturn,Entropy,AbsLearnSignal,AverageAbsQ,NumTrajs,ItrTime,Iteration,ProcessExecTime,LossBefore,ExplainedVariance,dLoss,MeanKL,AbsLearnSignalOld,Perplexity,AverageQLoss,Time,MeanKLBefore,AverageY,AveragePolicyStd,AverageAbsQYDiff,AverageReturn
211.016,211.091978676,12.952828168869019,1014.76116407,1.085771083831787,0.601764940447,126.46183071,414.300191744,-217.75,336.327378506,24.1017,0.601764940447,211.051,40,58.858012437820435,577,0.14094257354736328,-217.698,0.599340416355,0.0524292,0.00993944,0.601276363618,2.93257e+10,30.3549,33426.945195913315,0.0,211.080620509,0.998853,3.59621108222,604.827865737
210.712,210.782998826,12.616410732269287,1161.66875486,1.0754570960998535,0.541118476676,123.147262667,406.639745676,-200.014,314.116903565,24.1038,0.541118476676,210.754,46,58.2168755531311,578,0.14196252822875977,-199.959,0.60599263678,0.0556183,0.00976318,0.540940575319,2.93871e+10,30.4192,33485.302953243256,0.0,210.768610886,0.998976,3.59252725159,529.436479424
211.738,211.806393905,12.60619306564331,1021.89843628,1.0505578517913818,0.572085813602,147.443892762,386.517085065,-217.288,330.589783448,24.1031,0.572085813602,211.777,41,58.36975955963135,579,0.13666343688964844,-217.248,0.280251930556,0.0397644,0.00663143,0.572184163728,2.93654e+10,30.6489,33543.8059592247,0.0,211.792191254,0.998931,3.59557183912,590.369582996
211.537,211.604455103,12.161902666091919,971.770163525,1.032867193222046,0.25090391644,114.540877616,395.210985461,-205.079,322.954547202,24.1028,0.25090391644,211.576,43,58.42700219154358,580,0.13620471954345703,-205.02,-7.87259314938,0.0593872,0.00982642,0.250912288367,2.93583e+10,31.0379,33602.36985254288,0.0,211.590096099,0.998918,3.6114781089,557.133163113
211.779,211.850649553,11.876165390014648,1072.73829951,0.9946939945220947,0.660711961078,132.804695739,373.832173304,-220.62,335.223461172,24.1052,0.660711961078,211.82,40,57.69522190093994,581,0.13178682327270508,-220.572,0.66275267706,0.0479736,0.0094252,0.660685894932,2.94278e+10,30.7114,33660.20178151131,0.0,211.835264636,0.999058,3.60468525792,601.847821753
212.339,212.417528096,12.183589935302734,993.612750788,1.028608798980713,0.331742339968,133.092676034,379.351317309,-228.812,345.590232628,24.1028,0.331742339968,212.386,38,58.91483449935913,582,0.1327192783355713,-228.763,-1.75934485079,0.0493317,0.00994599,0.331734629149,2.9357e+10,31.0311,33719.24679875374,0.0,212.399097086,0.998915,3.64120285767,639.273637424
212.659,212.748978908,11.831725120544434,1179.66158045,0.9954526424407959,0.371594866392,145.122411012,423.880624386,-220.771,340.399858892,24.1027,0.371594866392,212.717,38,57.34636187553406,583,0.12927842140197754,-220.732,-0.269802389088,0.0394592,0.00646614,0.37145406566,2.93548e+10,31.0522,33776.7217400074,0.0,212.724918055,0.998911,3.66980394389,624.874603886
212.942,213.045041587,12.227916479110718,1027.3372948,1.0573632717132568,0.276435154076,128.184670794,390.161506885,-216.644,335.736675631,24.1015,0.276435154076,213.012,40,59.22282385826111,584,0.13503074645996094,-216.6,-5.63251658739,0.0435486,0.00926561,0.27647232338,2.93189e+10,29.3834,33836.07275438309,0.0,213.01216377,0.998839,3.61362231423,603.244042657
213.171,213.271405625,12.556246280670166,887.34653372,1.0849511623382568,0.633013451075,117.339862167,374.947476528,-209.182,326.665187369,24.1025,0.633013451075,213.244,41,59.03267049789429,585,0.1368846893310547,-209.139,0.623000323123,0.0431061,0.00648007,0.632748138794,2.93478e+10,29.4812,33895.229405641556,0.0,213.240911557,0.998896,3.62440815319,573.087787508
213.262,213.363147136,12.689639329910278,843.850159005,1.088472604751587,0.588089213449,100.296579228,397.766319206,-222.867,338.631821772,24.1017,0.588089213449,213.338,40,60.676143407821655,586,0.13785171508789062,-222.818,0.549388745175,0.0494537,0.0096265,0.587820684648,2.93253e+10,29.1404,33956.03072476387,0.0,213.332535717,0.998851,3.62248058757,607.171163866
213.872,213.984787132,13.015408515930176,891.490749879,1.2140474319458008,0.576839376383,117.47560882,410.790528358,-217.339,334.275502694,24.1016,0.576839376383,213.955,41,61.69236969947815,587,0.15530085563659668,-217.29,0.672232469243,0.0493469,0.00958817,0.576773611471,2.93211e+10,29.8787,34017.85474610329,0.0,213.945331374,0.998843,3.68645273201,595.297065258
213.967,214.079284613,12.802146911621094,822.391670873,1.1737496852874756,0.582766855372,87.9523167763,439.48306112,-215.899,331.927666639,24.1007,0.582766855372,214.05,42,59.89128541946411,588,0.1504361629486084,-215.848,0.70741876893,0.0515442,0.00995919,0.582506025123,2.9295e+10,29.8202,34077.94447159767,0.0,214.042036473,0.998791,3.70573097023,580.785875266
213.516,213.620801947,12.64897608757019,945.922118952,1.0561511516571045,0.588864586736,113.96899976,446.313082269,-225.249,344.575662661,24.0999,0.588864586736,213.592,39,58.2021644115448,589,0.13731694221496582,-225.197,0.727437465796,0.0519562,0.00964602,0.58877297902,2.92716e+10,29.7393,34136.285596847534,0.0,213.58819267,0.998744,3.70899133806,629.583359953
213.768,213.869535717,12.364998817443848,987.121984336,1.0492429733276367,0.639820063431,129.469420748,392.468696642,-213.95,327.103309163,24.0998,0.639820063431,213.84,42,58.11215662956238,590,0.1341257095336914,-213.902,0.58157697794,0.0482635,0.00940514,0.63939161466,2.92687e+10,30.2036,34194.526421546936,0.0,213.841043549,0.998739,3.74055569311,573.006508594
213.361,213.469844028,12.705985069274902,762.771162444,1.0764589309692383,0.557812311403,93.9110513853,399.556248614,-215.649,330.444352155,24.1019,0.557812311403,213.44,42,57.44744682312012,591,0.14053010940551758,-215.604,0.230528119321,0.0440521,0.00986269,0.557799199434,2.93302e+10,30.5058,34252.108095407486,0.0,213.436890786,0.998863,3.76239815631,575.735394206
213.393,213.506012886,12.914907217025757,1059.91387582,1.0791075229644775,0.549934682623,137.313450656,431.005776471,-222.146,341.191082051,24.1019,0.549934682623,213.479,39,58.425792932510376,592,0.13965463638305664,-222.101,0.756554285704,0.0454102,0.00896781,0.549857116056,2.93308e+10,31.2548,34310.65522646904,0.0,213.467010416,0.998864,3.81331892448,624.009780109
213.276,213.389480336,12.793327808380127,1046.15503614,1.0826561450958252,0.311721894187,147.443953401,400.763209062,-210.538,323.294983508,24.1018,0.311721894187,213.366,43,58.26237678527832,593,0.13970208168029785,-210.495,-4.44647489878,0.0429077,0.00932375,0.311751037204,2.93269e+10,31.8725,34369.04996919632,0.0,213.351202306,0.998856,3.85467898027,566.624674673
213.453,213.579119084,13.08710789680481,806.738538495,1.0987544059753418,0.544964994083,129.275931257,348.943473144,-213.583,326.230709335,24.1019,0.544964994083,213.554,43,58.06058740615845,594,0.1428208351135254,-213.531,0.322032516785,0.0514221,0.00934338,0.544836232831,2.93301e+10,32.6525,34427.24566793442,0.0,213.527334765,0.998863,3.8850559304,570.247263756
213.7,213.823176653,13.132621049880981,1095.6337946,1.1006989479064941,0.59488480264,126.978821381,404.062127757,-212.307,328.723310594,24.1037,0.59488480264,213.81,41,58.22987198829651,595,0.14055395126342773,-212.259,0.578731328214,0.0474701,0.00969639,0.594678042125,2.93821e+10,32.764,34485.60967421532,0.0,213.770628953,0.998967,3.88803179378,579.2406453
213.291,213.414824604,12.754382133483887,840.835873998,1.0754518508911133,0.537967563375,109.212429322,438.810005748,-212.669,332.077587517,24.1031,0.537967563375,213.401,40,57.33356165885925,596,0.13810014724731445,-212.624,0.42355257487,0.0447693,0.00950118,0.538337127224,2.9367e+10,32.8458,34543.08221459389,0.0,213.361461965,0.998937,3.89963408547,589.463332181
213.572,213.693752972,12.250984191894531,882.100667894,1.0284934043884277,0.480258877549,121.718817451,387.162718208,-217.31,335.03097047,24.1042,0.480258877549,213.682,40,56.82582974433899,597,0.13475656509399414,-217.262,0.377745443303,0.0476837,0.00901632,0.480220900929,2.93969e+10,32.3699,34600.043335199356,0.0,213.636664394,0.998997,3.85973897225,600.030664501
213.766,213.890700979,12.427868604660034,999.178238725,1.0428125858306885,0.584283226569,139.856535263,402.603572848,-216.669,333.676331247,24.1053,0.584283226569,213.873,40,57.15939712524414,598,0.1328592300415039,-216.615,0.577617655684,0.0535278,0.00994854,0.584140055933,2.94309e+10,33.1316,34657.33707666397,0.0,213.834297128,0.999065,3.90310595562,598.931068738
213.93,214.053119587,12.81834602355957,857.530184167,1.0707576274871826,0.59909060684,107.960194644,390.772634791,-209.292,325.426032291,24.1045,0.59909060684,214.031,43,57.93855595588684,599,0.1369185447692871,-209.238,0.56641317145,0.0537872,0.00857961,0.598922574505,2.94059e+10,33.0635,34715.408519506454,0.0,213.99770984,0.999015,3.87654064282,563.367712686
214.08,214.196777361,11.649914979934692,1009.41392474,0.9970765113830566,0.34501423861,143.246560148,389.576524147,-213.796,326.304219745,24.1043,0.34501423861,214.176,42,57.0422797203064,600,0.1291186809539795,-213.748,-0.731617567562,0.0485077,0.00949786,0.344804864966,2.94004e+10,32.7332,34772.586305618286,0.0,214.142960749,0.999004,3.85499793337,574.191410019
214.113,214.226378819,11.949796915054321,891.513005228,1.030334234237671,0.600688192531,136.57820756,406.398758757,-224.378,342.644431768,24.1026,0.600688192531,214.208,39,57.87056827545166,601,0.1331486701965332,-224.323,0.625365501498,0.0548248,0.00981818,0.600557889389,2.93508e+10,32.3293,34830.60084414482,0.0,214.17351139,0.998904,3.81905417631,631.840216115
214.283,214.395161289,12.850951433181763,834.454809082,1.1705152988433838,0.574854209599,117.16647962,376.791375879,-215.38,332.324241799,24.103,0.574854209599,214.376,41,60.34808397293091,602,0.14692234992980957,-215.333,0.450732059615,0.0471344,0.0097636,0.574563903885,2.93618e+10,31.5062,34891.09756398201,0.0,214.341623404,0.998927,3.76703130624,589.614969039
214.739,214.854144104,12.310620307922363,1038.5470406,1.123547077178955,0.503724949963,151.313170225,385.75539541,-219.765,335.444325153,24.1036,0.503724949963,214.835,40,59.49239540100098,603,0.14341497421264648,-219.721,0.486107797163,0.0437469,0.0099375,0.503314459397,2.93818e+10,31.3223,34950.74075341225,0.0,214.79637998,0.998966,3.75186693448,606.992278119
214.76,214.866132085,12.44790244102478,1035.15323162,1.0651936531066895,0.245138467866,161.350243509,414.782888938,-213.925,331.26150167,24.1053,0.245138467866,214.851,40,57.06559991836548,604,0.1377561092376709,-213.875,-75.1658677076,0.050705,0.00954609,0.245145373281,2.94303e+10,31.1676,35007.934903383255,0.0,214.816378919,0.999064,3.72980538509,598.028373495
214.841,214.950613771,12.817801237106323,831.939122851,1.092698574066162,0.33938547612,106.953031115,439.227757788,-213.297,332.303924829,24.1052,0.33938547612,214.932,40,58.33502721786499,605,0.14002466201782227,-213.264,-0.39096215214,0.0331726,0.00645328,0.339281055476,2.94288e+10,30.6368,35066.39504003525,0.0,214.896375467,0.999061,3.70110773634,588.870102024
215.607,215.704686245,12.53392219543457,1012.44518005,1.059746265411377,0.452191059646,141.382367868,429.487874171,-226.685,345.246331011,24.1054,0.452191059646,215.694,37,57.2120726108551,606,0.13753747940063477,-226.633,-0.248458342271,0.0523071,0.00959111,0.45198051869,2.94346e+10,30.288,35123.74141955376,0.0,215.658707464,0.999072,3.66449226265,644.235799644
215.364,215.451659474,12.978356838226318,1077.96921523,1.0909438133239746,0.684333720179,138.115181763,425.043679059,-223.011,340.142292763,24.1053,0.684333720179,215.441,38,59.36859107017517,607,0.13842558860778809,-222.961,0.723997883615,0.0498657,0.00988111,0.684271320096,2.94316e+10,29.4835,35183.241382837296,0.0,215.414168522,0.999066,3.63737190016,623.052328025
215.528,215.616549674,12.375462293624878,922.840788109,1.0467197895050049,0.28404763256,129.791642364,401.61445061,-226.061,339.492204001,24.1057,0.28404763256,215.608,39,57.772387981414795,608,0.1350851058959961,-226.009,-3.70519758972,0.0522614,0.00941214,0.28401963879,2.94429e+10,29.5173,35241.15292596817,0.0,215.577528023,0.999089,3.61849577981,615.86193328
215.594,215.678151962,12.393609523773193,973.444869974,1.0454986095428467,0.602103633577,122.568359775,374.407033694,-218.507,334.171922244,24.1058,0.602103633577,215.666,41,58.2171094417572,609,0.138016939163208,-218.439,0.679891240643,0.0680237,0.00929501,0.602099852124,2.94458e+10,29.1616,35299.50455522537,0.0,215.643135093,0.999094,3.58579957662,594.417929401
216.036,216.122714518,12.36840033531189,1331.2616174,1.0292127132415771,0.565444955886,180.380043745,413.324476915,-227.386,348.043533033,24.106,0.565444955886,216.117,37,57.90184783935547,610,0.1328420639038086,-227.332,0.441596118132,0.0537109,0.00962123,0.565319468369,2.94516e+10,29.3018,35357.54131436348,0.0,216.083383783,0.999106,3.5892895666,660.359574135
216.293,216.37212514,11.8847177028656,987.671787923,1.006700038909912,0.255747415003,136.851427267,418.873559978,-230.284,348.703510359,24.1065,0.255747415003,216.364,37,57.64119482040405,611,0.12761163711547852,-230.24,-5.54691147521,0.0438385,0.00962552,0.255772134968,2.94666e+10,28.5594,35415.33062314987,0.0,216.338806631,0.999135,3.55183097662,653.405338589
216.175,216.260413023,12.237753629684448,954.440609569,1.0403141975402832,0.533827309044,130.251085327,420.823284069,-224.058,335.095661491,24.1056,0.533827309044,216.254,41,57.359121799468994,612,0.1345987319946289,-224.01,0.338838123776,0.0483398,0.00938397,0.533572726243,2.94409e+10,28.2987,35472.811849832535,0.0,216.219328385,0.999084,3.54012770653,599.816394265
216.727,216.811398719,11.975922107696533,1102.32835318,1.0306317806243896,0.500933994276,150.365421346,406.643515693,-220.577,336.085250315,24.1052,0.500933994276,216.808,40,57.20254564285278,613,0.13176298141479492,-220.541,-0.205224197394,0.0354614,0.00646823,0.500845053204,2.94276e+10,27.8704,35530.13677239418,0.0,216.771262177,0.999057,3.5332443183,609.959848094
216.74,216.818232268,12.384955883026123,1132.70791058,1.0531678199768066,0.466703014085,149.854947399,386.338506521,-218.661,331.902315755,24.1047,0.466703014085,216.82,40,56.87059211730957,614,0.13448882102966309,-218.617,0.120336245274,0.044632,0.0096934,0.466339220711,2.94127e+10,28.0701,35587.12909293175,0.0,216.781577145,0.999027,3.51404569414,596.200751688
216.765,216.841585419,12.783544063568115,1124.30151973,1.074446201324463,0.454826389042,143.365834686,417.352565148,-221.647,335.005034989,24.1066,0.454826389042,216.839,40,57.745115995407104,615,0.13666987419128418,-221.613,-0.356918485977,0.0342407,0.00922032,0.454760202199,2.94701e+10,27.5841,35645.005215883255,0.0,216.809405021,0.999142,3.49571171368,604.301504247
217.142,217.215701245,12.760261297225952,844.360781083,1.0830683708190918,0.594655875093,115.692326235,409.880635848,-213.392,324.096034315,24.1053,0.594655875093,217.208,43,57.481642723083496,616,0.14066672325134277,-213.344,0.521853036049,0.0475616,0.00979737,0.59444864404,2.94293e+10,27.0009,35702.61103606224,0.0,217.184816092,0.999061,3.47053632272,561.590463046
217.261,217.332466244,12.500493049621582,1180.71520298,1.0540642738342285,0.326777691311,140.158642019,412.171248204,-213.345,324.541141761,24.1045,0.326777691311,217.328,42,59.98459458351135,617,0.13489961624145508,-213.307,-0.685175272199,0.0378876,0.00989975,0.326776100988,2.9406e+10,27.378,35762.72769141197,0.0,217.30129683,0.999015,3.47337678413,567.532466729
217.08,217.156431512,12.791674137115479,987.663441041,1.1605300903320312,0.553434523872,138.879966169,434.930154598,-216.564,331.867456509,24.1052,0.553434523872,217.15,40,60.23039197921753,618,0.1450810432434082,-216.511,0.360594587653,0.0523834,0.0098339,0.553348778429,2.94274e+10,27.5705,35823.123284101486,0.0,217.121024823,0.999057,3.49816367382,593.657494189
217.193,217.270249709,13.096570014953613,866.689693125,1.1675689220428467,0.496206966919,120.199089077,395.985082237,-208.603,322.432984273,24.1059,0.496206966919,217.259,43,58.37295413017273,619,0.15301012992858887,-208.549,-0.0918737795289,0.0535889,0.00957953,0.496180002525,2.94472e+10,26.7792,35881.625741004944,0.0,217.235081152,0.999097,3.45456697879,558.649679665
217.125,217.203576784,12.530099630355835,916.124057466,1.0548818111419678,0.387969270836,128.540695264,396.075009667,-217.74,333.273529776,24.1064,0.387969270836,217.193,40,57.338704347610474,620,0.13533234596252441,-217.677,-0.910591972328,0.0636749,0.00943397,0.38787596275,2.94625e+10,27.2517,35939.10063624382,0.0,217.168550219,0.999127,3.47589792756,595.921034001
217.051,217.128642646,13.64659595489502,1398.73506604,1.120835304260254,0.116158983252,196.948515884,425.118898766,-232.354,345.666714808,24.106,0.116158983252,217.119,38,58.86357307434082,621,0.1436295509338379,-232.329,-116.852327234,0.0249786,0.00332854,0.116163310353,2.94523e+10,27.1846,35998.09309506416,0.0,217.094732477,0.999107,3.47409371741,655.191898178
217.234,217.312802753,13.12746524810791,1056.48980482,1.1111299991607666,0.534200052212,162.558818967,429.815608372,-219.11,332.841688986,24.1064,0.534200052212,217.302,40,57.70081162452698,622,0.1385188102722168,-219.067,0.230905993503,0.0428467,0.00953777,0.534467666793,2.94639e+10,27.1313,36055.935993909836,0.0,217.276855426,0.99913,3.47264712764,602.074020342
217.161,217.234652122,12.878093004226685,876.411005917,1.0657672882080078,0.523267573723,133.474322035,389.13350272,-226.278,339.384524436,24.1062,0.523267573723,217.225,39,57.71023750305176,623,0.13776087760925293,-226.233,0.0748107978958,0.0447235,0.0098973,0.523294352646,2.94557e+10,27.7264,36113.78331923485,0.0,217.201314565,0.999113,3.50254342088,618.525132552
217.11,217.185546516,12.721323490142822,839.93707282,1.0753669738769531,0.634697083284,122.684079273,413.719070541,-218.688,333.934185512,24.1059,0.634697083284,217.176,40,57.153802156448364,624,0.13825535774230957,-218.648,0.601749110381,0.0403748,0.00647631,0.634607226086,2.94495e+10,26.1302,36171.07029414177,0.0,217.151311067,0.999101,3.41886937554,597.036285075
217.172,217.248783183,12.48515796661377,1086.6593546,1.0377323627471924,0.374434885008,165.980047672,403.052166027,-225.054,340.457219781,24.1063,0.374434885008,217.239,38,57.81247591972351,625,0.135148286819458,-225.015,-0.791880284338,0.0383759,0.00665531,0.374272544398,2.94608e+10,26.516,36229.01326918602,0.0,217.214970838,0.999122,3.4340352808,631.650665902
217.12,217.198192227,12.746845722198486,997.812575328,1.0673787593841553,0.439747479414,150.537716202,407.826605527,-224.186,343.560602166,24.1061,0.439747479414,217.191,38,57.901297092437744,626,0.13934564590454102,-224.141,-0.792497577802,0.0443573,0.00648043,0.439747951901,2.94527e+10,26.6242,36287.05178928375,0.0,217.161454839,0.999106,3.42725690583,639.356904501
217.079,217.151724344,12.424877405166626,1152.02372599,1.0355291366577148,0.406373191441,172.16220773,381.875005844,-221.449,337.771774351,24.1057,0.406373191441,217.147,39,58.66804766654968,627,0.13631486892700195,-221.406,-0.0556915883923,0.0424805,0.00975371,0.406304396234,2.94423e+10,25.753,36345.85772776604,0.0,217.11730046,0.999085,3.38146717283,623.255430572
216.923,216.987695006,12.635616779327393,1187.96041257,1.0638370513916016,0.271368885532,162.661925071,402.280414482,-217.273,335.698469325,24.105,0.271368885532,216.985,39,58.46119499206543,628,0.13618707656860352,-217.235,-1.86467605925,0.0376434,0.005589,0.271365924778,2.94225e+10,25.5489,36404.452859163284,0.0,216.959504335,0.999044,3.36792358704,611.812684027
216.951,217.012340126,12.30583667755127,1037.06800015,1.0484139919281006,0.242629636456,155.484093155,379.889146237,-215.206,328.331782551,24.105,0.242629636456,217.012,41,57.97481322288513,629,0.13552451133728027,-215.118,-8.44246789989,0.0874786,0.00972757,0.242551512742,2.94213e+10,26.0117,36462.562950372696,0.0,216.985245171,0.999042,3.38647890788,586.125757299
217.164,217.224357618,12.511878490447998,936.67985336,1.0601425170898438,0.168650333588,143.232909279,388.257804076,-224.679,337.759483533,24.1069,0.168650333588,217.222,39,57.84719467163086,630,0.13781118392944336,-224.626,-7.61281476243,0.0530548,0.00987634,0.16864866875,2.94779e+10,25.5524,36520.54352116585,0.0,217.197343254,0.999154,3.35930359346,613.840937578
217.166,217.222219187,12.565591096878052,1107.13356909,1.0792081356048584,0.435124147017,170.009109332,420.556114369,-231.561,348.581732021,24.1084,0.435124147017,217.222,36,58.297065019607544,631,0.13724637031555176,-231.521,-0.390351277679,0.0402679,0.00912893,0.435015482685,2.9522e+10,25.9011,36578.977977991104,0.0,217.195698501,0.999241,3.37239482903,663.631255525
217.055,217.108153191,12.489637851715088,1341.18104344,1.0937085151672363,0.606279045018,166.841211119,410.011427999,-220.323,333.270348704,24.1084,0.606279045018,217.109,40,58.82903218269348,632,0.1368880271911621,-220.273,0.119460737546,0.0491333,0.00985551,0.60611466122,2.95232e+10,25.6822,36637.93930363655,0.0,217.083827122,0.999243,3.36286047866,601.757780599
217.355,217.405186727,12.845791578292847,1076.25201466,1.1840994358062744,0.606919073016,158.348452075,402.643026117,-226.252,337.6130084,24.1084,0.606919073016,217.404,38,61.12588334083557,633,0.15195488929748535,-226.202,0.527968928321,0.050354,0.00967652,0.606855883061,2.95223e+10,25.215,36699.1963865757,0.0,217.381771999,0.999241,3.34494118835,620.083527411
217.851,217.897941844,13.013784885406494,1025.50516122,1.2023606300354004,0.22284014572,150.261497729,417.378160824,-222.962,339.715860266,24.1083,0.22284014572,217.898,39,60.88023853302002,634,0.15062856674194336,-222.932,-7.86581384698,0.0304108,0.00646568,0.222841014191,2.9519e+10,25.0155,36760.24281978607,0.0,217.877587555,0.999234,3.3279176684,623.164538784
217.985,218.029624527,12.734052896499634,1027.12195004,1.0886735916137695,0.266693390626,152.67406905,381.777811958,-219.907,334.638349932,24.1086,0.266693390626,218.031,40,58.53777575492859,635,0.13826751708984375,-219.864,-0.994900431977,0.0431366,0.00964575,0.266619615478,2.9527e+10,24.9123,36818.9685087204,0.0,218.009616049,0.99925,3.31890934427,606.508338496
217.856,217.901625263,12.90385890007019,1079.51065545,1.1039752960205078,0.200096690831,144.84691125,412.327095511,-223.764,339.200578658,24.1073,0.200096690831,217.904,39,59.501328229904175,636,0.14040088653564453,-223.739,-18.7370731148,0.0244751,0.00688366,0.200005139486,2.949e+10,24.8925,36878.60348081589,0.0,217.881266863,0.999176,3.31148462723,618.14928819
218.541,218.586867975,12.367446184158325,804.597791281,1.0660464763641357,0.474442234183,106.839206194,398.883750566,-219.576,334.950559722,24.109,0.474442234183,218.589,40,59.005637645721436,637,0.1370561122894287,-219.524,0.21696249111,0.0521088,0.00973204,0.474412190043,2.95404e+10,25.1758,36937.74726104736,0.0,218.564466527,0.999276,3.32306689226,596.119453544
218.622,218.666188224,13.35107707977295,1225.36857385,1.133354902267456,0.489209297701,173.944661168,380.948043646,-221.386,335.631970844,24.1085,0.489209297701,218.674,39,60.912981033325195,638,0.14284324645996094,-221.332,0.0823250205696,0.0535431,0.0099128,0.489103905267,2.95255e+10,24.7897,36998.796813964844,0.0,218.643902966,0.999247,3.30561236283,613.806765207
218.659,218.706404833,12.679770231246948,914.8415326,1.0677480697631836,0.648213874753,116.034874027,395.58177796,-222.257,335.957243802,24.1074,0.648213874753,218.716,40,61.16883730888367,639,0.1401660442352295,-222.208,0.516193928423,0.0496826,0.00968241,0.648064114073,2.94917e+10,24.5671,37060.105677843094,0.0,218.681219157,0.999179,3.2948225196,602.01453916
219.05,219.099320884,12.676793336868286,1027.05805344,1.086214542388916,0.255873111015,159.33292288,424.76874016,-226.641,341.63598427,24.109,0.255873111015,219.109,38,60.12045240402222,640,0.13788247108459473,-226.604,-9.263376599,0.0366058,0.00973078,0.255819637492,2.95391e+10,24.5528,37120.36809468269,0.0,219.074581473,0.999275,3.28404272183,630.942064704
219.029,219.083781024,12.703845024108887,1023.09033418,1.0851171016693115,0.642619535872,168.403734399,382.719315513,-224.549,337.14956395,24.11,0.642619535872,219.09,40,59.81746983528137,641,0.1450345516204834,-224.5,0.599192758709,0.0488129,0.00989112,0.642778016739,2.95678e+10,24.4832,37180.32167840004,0.0,219.05792294,0.999332,3.27992151241,619.257022489
219.539,219.597306561,12.864649534225464,931.687076981,1.1247045993804932,0.383821632254,123.599297335,389.637623146,-218.474,329.686183506,24.1118,0.383821632254,219.6,42,60.10855436325073,642,0.1427159309387207,-218.436,-1.20574421466,0.0379486,0.0097346,0.383664119533,2.96221e+10,24.1943,37240.567647218704,0.0,219.570931391,0.99944,3.28681397596,579.289136432
219.594,219.655918757,12.6969313621521,987.350137285,1.0833666324615479,0.524652376712,144.799848847,354.216340006,-220.885,335.403939359,24.1111,0.524652376712,219.657,40,60.12874674797058,643,0.1375887393951416,-220.84,0.476972553327,0.0458527,0.00953719,0.524103529168,2.96004e+10,23.9455,37300.836913347244,0.0,219.628453338,0.999397,3.26253516382,605.84773071
219.441,219.509503423,13.136225461959839,918.591098895,1.1478302478790283,0.300857424927,127.39545026,380.9452614,-219.43,333.625894021,24.1121,0.300857424927,219.506,42,60.04888081550598,644,0.1481640338897705,-219.372,-0.908081603469,0.0578308,0.00924242,0.300874579878,2.96325e+10,23.5563,37361.02932071686,0.0,219.479994338,0.999461,3.25358966931,592.141652269
219.715,219.781786063,13.236076354980469,1249.59827729,1.1148061752319336,0.621558647489,173.630606476,440.513938283,-236.106,352.15438952,24.1121,0.621558647489,219.777,36,60.27107810974121,645,0.14207005500793457,-236.066,0.389251287815,0.04039,0.00971561,0.621558015793,2.9632e+10,23.7541,37421.44248366356,0.0,219.758438244,0.99946,3.24818812456,676.03691233
219.339,219.408008321,12.746855735778809,1017.50654905,1.086125373840332,0.302283432781,143.132865754,311.87745124,-227.952,342.213571201,24.111,0.302283432781,219.396,38,59.09831404685974,646,0.1383991241455078,-227.914,-1.59583253972,0.037796,0.00932114,0.302223958772,2.95979e+10,23.8703,37480.67528676987,0.0,219.384915058,0.999392,3.25320627042,631.004335231
219.404,219.473929986,13.345459938049316,1061.01504508,1.122452974319458,0.654990228206,156.249325011,380.094605318,-224.167,339.861677121,24.1116,0.654990228206,219.461,38,63.053309202194214,647,0.14425015449523926,-224.122,0.572228630652,0.0449829,0.00976221,0.65469076746,2.96162e+10,23.6419,37543.8658349514,0.0,219.452384516,0.999428,3.24582649653,627.192261465
219.453,219.526981462,15.090232133865356,1207.47827617,1.463393211364746,0.496627751673,187.333380974,358.676946076,-229.271,344.256066243,24.1114,0.496627751673,219.508,37,64.26888108253479,648,0.18592166900634766,-229.227,-0.105392333452,0.0431061,0.009938,0.496810732518,2.96107e+10,23.9697,37608.31679701805,0.0,219.506106958,0.999417,3.25728478372,652.695217333
219.639,219.717591951,12.513925552368164,1001.65486448,1.0698423385620117,0.53054706401,106.219106326,385.4151146,-213.395,331.363181438,24.1118,0.53054706401,219.696,41,60.232147216796875,649,0.13875174522399902,-213.346,0.129251483081,0.0490875,0.0098137,0.530617382074,2.96232e+10,24.0036,37668.692744493484,0.0,219.696448625,0.999442,3.27117136659,583.070838034
219.496,219.58107908,12.712113618850708,941.911765489,1.0878970623016357,0.252890283822,95.9778743048,470.446193973,-220.58,335.227908287,24.1125,0.252890283822,219.553,41,59.684292793273926,650,0.13975071907043457,-220.547,-1.18846817104,0.0335388,0.00778856,0.252835029482,2.96442e+10,24.0595,37728.521267175674,0.0,219.558162753,0.999484,3.27990274144,591.870839723
219.368,219.453226718,12.662928581237793,1171.40175259,1.0729076862335205,0.692247539404,186.000345419,381.305647337,-221.582,335.03192249,24.1108,0.692247539404,219.42,38,59.34874415397644,651,0.13748812675476074,-221.547,0.54192363311,0.0352173,0.00649078,0.692348219907,2.9594e+10,24.7426,37788.00390124321,0.0,219.432934035,0.999383,3.31066905071,618.603842016
219.138,219.227164104,12.571038484573364,1039.20235936,1.0592269897460938,0.357201930864,154.584720116,331.753764911,-226.804,339.643411569,24.1124,0.357201930864,219.19,38,59.04373288154602,652,0.13681602478027344,-226.775,-1.30538411489,0.0297089,0.00647662,0.357091704814,2.96398e+10,24.2366,37847.18852901459,0.0,219.206999682,0.999475,3.28731709401,625.348866232
