AverageAbsY,AbsLearnSignal,EnvExecTime,NumTrajs,PolicyExecTime,AverageQLoss,LossAfter,Perplexity,AverageDiscountedReturn,ItrTime,AverageAbsQYDiff,ProcessExecTime,MinReturn,AverageReturn,MaxReturn,StdReturn,Time,AverageAbsQ,LossBefore,AbsLearnSignalNew,MeanKL,MeanKLBefore,AverageQ,Iteration,AbsLearnSignalOld,AveragePolicyStd,AverageY,ExplainedVariance,dLoss,Entropy
191.000983848,0.620274788441,10.803349494934082,53,1.0902066230773926,62.1265,-203.675,2.87981e+10,296.774291618,55.06345844268799,5.42488511031,0.14112639427185059,329.208827615,467.126502246,1018.1367546,125.871084282,26735.370620250702,191.059,-203.585,0.620274788441,0.00991158,0.0,190.904,476,0.620022049422,0.997776,190.911952975,0.562065658361,0.090271,24.0836
190.965685384,0.414729591646,10.657143354415894,53,1.0611913204193115,62.1433,-205.643,2.87866e+10,298.669533741,54.518502950668335,5.41930684929,0.1395258903503418,313.064061468,471.228211993,1103.3535224,129.319521319,26790.00920534134,191.024,-205.556,0.414729591646,0.00973492,0.0,190.856,477,0.41466092275,0.997753,190.864300639,-0.0938070402593,0.0871124,24.0832
190.687865633,0.492581807635,11.34318470954895,52,1.1234939098358154,59.93,-204.083,2.88243e+10,302.075106085,56.113545656204224,5.33231481836,0.14468669891357422,272.843092247,483.065912629,983.11864555,143.107947844,26846.244831085205,190.743,-204.017,0.492581807635,0.00659406,0.0,190.581,478,0.492282263266,0.99783,190.589750484,0.047959443677,0.0660706,24.0845
190.699172283,0.552258176973,10.664471864700317,54,1.0713837146759033,60.238,-206.086,2.8835e+10,296.20926778,55.31753349304199,5.32601110862,0.1398482322692871,284.601788018,463.086088923,796.183186128,115.619980858,26901.688972473145,190.757,-206.011,0.552258176973,0.00996738,0.0,190.612,479,0.552058855204,0.997852,190.618746543,0.306211336659,0.0743866,24.0849
190.092813747,0.469696166397,11.0786874294281,55,1.1138691902160645,60.8509,-200.648,2.88792e+10,293.950826034,56.318124771118164,5.34476351425,0.14171361923217773,310.550594746,453.809522276,699.571214068,97.5045708143,26958.127928733826,190.144,-200.572,0.469696166397,0.00964657,0.0,190.003,480,0.469314643132,0.997943,190.009935347,0.154935084752,0.0762482,24.0864
190.187975332,0.653897102576,10.381098985671997,51,1.0614948272705078,60.2877,-202.832,2.8852e+10,305.713120912,54.948015451431274,5.30878933183,0.1336205005645752,326.705593551,486.669465767,839.664581567,108.488473578,27013.200233459473,190.242,-202.756,0.653897102576,0.00998304,0.0,190.102,481,0.65356430067,0.997888,190.110206013,0.615905574758,0.0761108,24.0854
189.531980172,0.129736121914,10.593965291976929,55,1.07985258102417,59.0702,-197.35,2.88858e+10,295.692541509,56.4417450428009,5.27193349013,0.1406710147857666,310.01920203,455.832021063,777.073468855,91.4056898349,27069.76084947586,189.592,-197.285,0.129736121914,0.00660813,0.0,189.451,482,0.129734815622,0.997958,189.455910595,-20.6268426439,0.0647583,24.0866
189.816957816,0.722157246372,10.413811206817627,53,1.0447478294372559,58.0662,-200.02,2.88718e+10,297.424233407,55.48477506637573,5.22630070308,0.13804984092712402,318.452735291,468.665019055,927.719508666,129.85172864,27125.368700265884,189.872,-199.945,0.722157246372,0.00984314,0.0,189.742,483,0.721842879647,0.997929,189.749908856,0.628797106691,0.0752563,24.0861
189.363647397,0.56758975861,10.387102603912354,55,1.0615150928497314,56.9634,-192.088,2.8948e+10,292.641960675,56.17995476722717,5.17368676429,0.13912320137023926,281.94118166,454.205834301,836.705995166,119.046959883,27181.669479370117,189.413,-192.006,0.56758975861,0.00998722,0.0,189.288,484,0.567431055684,0.998085,189.295788276,0.242566734269,0.0817871,24.0888
189.302627438,0.613778061282,10.553597450256348,53,1.0869884490966797,57.1745,-190.871,2.895e+10,301.120338367,55.86474680900574,5.18953844902,0.13986587524414062,319.311741552,471.208399458,714.518001363,97.9737303517,27237.65682864189,189.355,-190.794,0.613778061282,0.00999678,0.0,189.226,485,0.613873830597,0.99809,189.233143048,0.388850649641,0.0768585,24.0888
188.998851949,0.57818838304,10.849030017852783,54,1.091355800628662,55.9132,-193.802,2.89293e+10,296.626192694,55.39397621154785,5.12758619762,0.14030909538269043,310.102220647,466.592150536,843.214472539,134.127641626,27293.166485786438,189.052,-193.728,0.57818838304,0.0098679,0.0,188.915,486,0.57818853265,0.998049,188.922037434,0.595938224419,0.0739899,24.0881
188.91895264,0.50287665353,10.77923059463501,51,1.0606391429901123,56.2738,-197.983,2.89797e+10,306.758048577,55.88902759552002,5.13426190199,0.1395425796508789,281.206871482,492.357634793,904.981087243,132.348786189,27349.182587385178,188.973,-197.911,0.50287665353,0.00997273,0.0,188.835,487,0.503050147157,0.998151,188.842498803,-0.0563147654009,0.0725403,24.0899
189.074158426,0.554819511058,10.332725048065186,54,1.040642261505127,56.4472,-195.303,2.89346e+10,297.126490684,55.353479623794556,5.13756164403,0.13998746871948242,319.613798569,464.83393007,832.602042831,120.473590436,27404.65640759468,189.13,-195.228,0.554819511058,0.00964236,0.0,188.998,488,0.554765670208,0.998058,189.004928216,0.441707881715,0.0746918,24.0883
189.135890433,0.441895479381,10.41141939163208,52,1.0777637958526611,54.7671,-193.76,2.89769e+10,302.512880805,55.52935814857483,5.0789143573,0.13927865028381348,302.723758702,478.52459228,870.640408559,119.012905231,27460.30677986145,189.186,-193.693,0.441895479381,0.00839914,0.0,189.058,489,0.441706451435,0.998145,189.065610878,0.00452517388558,0.0669861,24.0898
189.598763946,0.654874020143,10.728371143341064,51,1.0823235511779785,55.2164,-191.034,2.89708e+10,307.152319904,55.371907472610474,5.11035704891,0.13876795768737793,348.817597089,490.654183725,847.971586789,120.816712214,27515.794687986374,189.649,-190.957,0.654874020143,0.00989958,0.0,189.527,490,0.654672240384,0.998133,189.532918525,0.625094804247,0.076889,24.0896
189.081241823,0.598295644571,10.16727876663208,52,1.0450472831726074,55.071,-195.36,2.89783e+10,304.876582519,55.51893067359924,5.11326789245,0.13573026657104492,341.541243528,478.879096011,812.894463301,95.1325110519,27571.43436074257,189.129,-195.308,0.598295644571,0.00501683,0.0,189.008,491,0.598721121215,0.998147,189.014883122,0.608853985995,0.052002,24.0898
189.304823453,0.477282572127,10.509817361831665,51,1.0609245300292969,54.8896,-194.31,2.90009e+10,307.638720194,55.65921139717102,5.08453213193,0.13973093032836914,336.247464716,486.096229349,786.214901278,92.6430291089,27627.214471578598,189.354,-194.242,0.477282572127,0.00827354,0.0,189.236,492,0.477149825568,0.998193,189.24249222,0.356284272443,0.0673065,24.0906
189.182072694,0.569367447488,10.678554058074951,50,1.0821585655212402,53.8631,-189.537,2.90346e+10,309.400256921,55.192530393600464,5.04167433453,0.14116454124450684,320.058730775,499.365970102,982.522153948,142.419678817,27682.521250486374,189.23,-189.47,0.569367447488,0.00647414,0.0,189.114,493,0.569137341986,0.998262,189.120434436,0.334521343898,0.0670776,24.0918
189.812743584,0.668925964918,10.595528364181519,49,1.0709216594696045,53.6015,-187.711,2.90351e+10,314.607924441,55.07646298408508,5.03090713364,0.13970327377319336,336.567622434,513.263669888,921.601270405,138.296968849,27737.711743593216,189.862,-187.614,0.668925964918,0.00994901,0.0,189.747,494,0.668820231397,0.998262,189.7533026,0.641191399519,0.0968018,24.0918
189.937468714,0.558596676127,11.098994731903076,50,1.1050264835357666,53.626,-192.741,2.90205e+10,310.87746068,55.447972536087036,5.035004641,0.14344048500061035,326.99306454,497.677651581,799.107014839,111.351802899,27793.277324676514,189.99,-192.684,0.558596676127,0.00702015,0.0,189.87,495,0.558411643245,0.998232,189.876199981,0.449505857476,0.057312,24.0913
190.380563589,0.611781264035,10.804710626602173,49,1.0874967575073242,54.2037,-192.443,2.90487e+10,316.79066263,55.712726354599,5.03609554932,0.1444237232208252,323.84808359,514.598729922,743.092392983,112.6769778,27849.10729908943,190.43,-192.374,0.611781264035,0.0095847,0.0,190.315,496,0.611689356825,0.998288,190.322780033,0.349779335177,0.0689087,24.0922
190.708875919,0.670583179304,10.98471975326538,50,1.1242728233337402,53.4031,-192.674,2.90759e+10,312.32180539,56.301459312438965,5.0100332199,0.1438140869140625,348.288894949,497.929512807,735.299668297,87.5162999476,27905.52529001236,190.763,-192.599,0.670583179304,0.00965962,0.0,190.641,497,0.670782998094,0.998344,190.646386427,0.674981519186,0.0754089,24.0932
191.324276731,0.497440706061,10.76305341720581,51,1.1074378490447998,52.7905,-192.396,2.90576e+10,310.032655406,55.70248818397522,5.00091672032,0.14538240432739258,339.048538318,495.022067579,755.548523294,109.829966387,27961.34680724144,191.379,-192.32,0.497440706061,0.00876918,0.0,191.253,498,0.497422322443,0.998308,191.258786985,0.454762719198,0.0756378,24.0925
191.703136392,0.707819452621,10.983114004135132,46,1.1096093654632568,54.2767,-195.758,2.90726e+10,325.599559322,56.22557258605957,5.0593937394,0.1444413661956787,373.938520943,542.187136342,876.893196515,125.858128035,28017.699345350266,191.755,-195.696,0.707819452621,0.00646389,0.0,191.628,499,0.707939448629,0.998339,191.633860774,0.660835503245,0.0616455,24.0931
191.779847705,0.429423572605,10.983710050582886,46,1.1160192489624023,54.5015,-200.742,2.90658e+10,329.957359123,55.88589859008789,5.05511747452,0.14865708351135254,351.673401805,553.73125734,973.071201945,124.700106313,28073.708755493164,191.83,-200.657,0.429423572605,0.00998071,0.0,191.705,500,0.429347223375,0.998325,191.713817637,-2.05983018399,0.084198,24.0928
191.958663838,0.578174488694,10.92503023147583,47,1.1176297664642334,54.5531,-192.513,2.9073e+10,321.33456684,56.047526359558105,5.09816023032,0.1452345848083496,360.082730797,535.495871395,1294.02634332,161.060293523,28129.87882900238,192.007,-192.43,0.578174488694,0.00990518,0.0,191.888,501,0.578211075629,0.99834,191.894553396,0.312931999814,0.0830383,24.0931
191.694724766,0.566315181832,10.620508909225464,47,1.0935115814208984,55.2033,-199.299,2.90244e+10,323.543939764,56.07659292221069,5.12403087463,0.14673447608947754,364.034184155,534.371225778,940.646446054,119.807657847,28186.076865434647,191.75,-199.227,0.566315181832,0.00932959,0.0,191.636,502,0.566098078657,0.998241,191.642337913,-0.331896384719,0.0723267,24.0914
191.937272711,0.18082817605,10.718537092208862,49,1.105194330215454,55.5554,-201.167,2.90768e+10,321.993998078,55.08070254325867,5.13851974163,0.14547371864318848,352.835435346,527.008398456,769.680430638,108.278952138,28241.28230690956,191.988,-201.08,0.18082817605,0.00892686,0.0,191.882,503,0.180820170148,0.998346,191.888214946,-6.6945648674,0.0866547,24.0932
192.303236746,0.261525193874,10.629727840423584,47,1.0950636863708496,55.4308,-202.304,2.90891e+10,324.233379575,54.86046862602234,5.12353684057,0.14614057540893555,352.040231744,538.860739357,1125.22476861,139.260331162,28296.2664103508,192.352,-202.218,0.261525193874,0.00971235,0.0,192.246,504,0.261309011426,0.998371,192.251560483,-1.44377736347,0.0857849,24.0936
192.494973447,0.492615820402,10.714183330535889,48,1.1060433387756348,54.8611,-204.412,2.9047e+10,327.034288642,55.012853145599365,5.11046860327,0.14569568634033203,358.246128045,537.728407942,760.773112799,91.3028667745,28351.39941096306,192.546,-204.331,0.492615820402,0.00836042,0.0,192.43,505,0.49223089668,0.998285,192.435056325,0.201125642656,0.0814514,24.0922
192.493085214,0.434936554437,10.718579053878784,50,1.1201841831207275,55.6675,-201.265,2.90634e+10,315.8194271,55.77905583381653,5.14517656798,0.14483380317687988,370.473457931,507.14195455,765.902920162,82.9416556271,28407.302617549896,192.541,-201.2,0.434936554437,0.00962925,0.0,192.434,506,0.43496016151,0.998318,192.440417489,0.439977886612,0.0654297,24.0927
192.574702821,0.213277799995,10.518430233001709,49,1.1079533100128174,54.475,-199.004,2.90119e+10,317.427993093,55.79433226585388,5.10656267513,0.1451730728149414,368.196687471,511.473614226,797.488360686,89.0601308673,28463.224568605423,192.622,-198.974,0.213277799995,0.0012687,0.0,192.514,507,0.213252266664,0.998214,192.520476585,-1.41840460144,0.0301666,24.091
192.72305119,0.42054804045,10.626728534698486,49,1.1182067394256592,52.6145,-204.014,2.90119e+10,317.523211553,55.4559965133667,5.04664753908,0.14577460289001465,349.705429605,514.107992204,795.788690449,95.730555876,28518.80182981491,192.768,-203.948,0.42054804045,0.00731505,0.0,192.666,508,0.420501581341,0.998213,192.670796606,0.0808627530866,0.0657806,24.091
192.355789426,0.463634664504,10.46706485748291,48,1.0967676639556885,54.3347,-205.648,2.90618e+10,324.693169325,55.288163900375366,5.10888252469,0.14321064949035645,374.191897998,528.620225911,776.581912313,75.23127252,28574.214000463486,192.398,-205.563,0.463634664504,0.00996788,0.0,192.295,509,0.463258789308,0.998315,192.301885578,0.586242392257,0.085434,24.0927
192.725484851,0.180358539178,10.572569131851196,48,1.1164114475250244,54.2588,-205.751,2.90725e+10,323.087182254,55.565449476242065,5.10370613708,0.14599967002868652,370.354190011,529.19580628,858.241751014,96.0862734779,28629.9000749588,192.773,-205.657,0.180358539178,0.00923899,0.0,192.668,510,0.180252644034,0.998335,192.673465664,-6.66421604014,0.0947113,24.0931
192.722275196,0.320954727894,10.3630051612854,48,1.09220290184021,53.5856,-203.303,2.90767e+10,324.213031198,54.881582498550415,5.09585288372,0.14353656768798828,394.841867281,532.190510023,930.683041891,105.199251747,28684.904606103897,192.768,-203.235,0.320954727894,0.00894742,0.0,192.661,511,0.32076432012,0.998344,192.667036741,-3.23348571048,0.0679169,24.0932
192.904718395,0.250828968959,10.44122314453125,51,1.1103482246398926,53.5969,-201.516,2.9121e+10,316.36876346,55.121009349823,5.10210139191,0.1459953784942627,364.028487134,506.174460273,821.635940488,80.6933578585,28740.14924263954,192.95,-201.439,0.250828968959,0.00967142,0.0,192.848,512,0.250835993675,0.998433,192.853557824,-1.61646471506,0.0765228,24.0947
193.081626267,0.204355582475,10.384995460510254,51,1.1160857677459717,54.1439,-201.879,2.91624e+10,317.148096106,55.40627479553223,5.12082766598,0.1463642120361328,359.784920311,509.096316192,702.398548615,83.7821909961,28795.67925095558,193.132,-201.817,0.204355582475,0.0099385,0.0,193.023,513,0.204222052509,0.998517,193.029257604,-5.00668589435,0.0626831,24.0961
193.375103544,0.633206627099,10.715981721878052,50,1.130366563796997,54.5141,-202.174,2.91463e+10,322.048383032,56.00934934616089,5.14401984829,0.14757800102233887,372.500143654,521.901698852,928.534130321,91.7402559787,28851.8105301857,193.425,-202.113,0.633206627099,0.00915066,0.0,193.316,514,0.63258468729,0.998484,193.321876773,0.774829978671,0.0608826,24.0956
192.773575913,0.272595529057,10.523710012435913,52,1.1354999542236328,54.6201,-204.41,2.91743e+10,315.554281773,56.00755167007446,5.14657442114,0.1472461223602295,351.523872776,502.819554599,778.171429974,75.5606280102,28907.940192222595,192.824,-204.342,0.272595529057,0.00965676,0.0,192.702,515,0.272378821172,0.99854,192.709068426,-1.31733496335,0.0679626,24.0966
192.768550374,0.733615535973,10.348439931869507,51,1.1067721843719482,54.3929,-205.319,2.92025e+10,315.71815669,55.57949900627136,5.15755073342,0.14556169509887695,364.977431668,504.186001255,750.914660883,81.6802025961,28963.648629426956,192.821,-205.237,0.733615535973,0.00998523,0.0,192.7,516,0.733322080626,0.998597,192.704863604,0.886455459027,0.0818634,24.0975
192.748817546,0.111318062699,10.409103631973267,52,1.1136631965637207,55.3417,-203.072,2.91885e+10,315.772274618,54.91590642929077,5.1871799083,0.1459028720855713,363.184286718,501.335206278,698.839377703,69.0304041501,29018.685351848602,192.798,-203.011,0.111318062699,0.00684602,0.0,192.685,517,0.111230538926,0.99857,192.691628637,-16.9158719283,0.0610504,24.097
192.300335858,0.357297491155,10.452044248580933,51,1.1159489154815674,55.8208,-204.234,2.91927e+10,313.406213601,55.628172159194946,5.21074752655,0.14580559730529785,363.68366972,500.767669235,761.381772969,93.4765947469,29074.43611884117,192.351,-204.166,0.357297491155,0.0080014,0.0,192.231,518,0.356919489739,0.998579,192.2387843,0.210785085834,0.0678406,24.0972
192.243112547,0.52318107833,10.205966472625732,53,1.095674753189087,56.6444,-203.874,2.92168e+10,312.160299289,55.12860941886902,5.2546164321,0.14438343048095703,353.089050283,490.682956094,669.466529688,67.3895212424,29129.688741207123,192.299,-203.795,0.52318107833,0.00725537,0.0,192.173,519,0.522630263484,0.998627,192.179249198,0.678535584744,0.0790405,24.098
192.385034839,0.362521095435,10.561034917831421,52,1.160881757736206,57.0137,-202.777,2.91855e+10,313.263505089,55.45580005645752,5.27703626644,0.14446520805358887,345.624444554,494.211539304,654.171227945,62.796329025,29185.26829600334,192.436,-202.692,0.362521095435,0.00654879,0.0,192.311,520,0.36179396184,0.998564,192.318609728,0.42973585418,0.085144,24.0969
192.492040424,0.49265957015,10.409186601638794,53,1.10996675491333,57.8688,-202.885,2.91983e+10,311.750615262,55.722986698150635,5.28288935496,0.14628958702087402,366.260247828,490.823100911,667.770614714,64.3669959403,29241.11642241478,192.545,-202.819,0.49265957015,0.00508221,0.0,192.42,521,0.491659124057,0.99859,192.425517651,0.784633226054,0.0660858,24.0974
192.208021223,0.4983076502,10.755792140960693,51,1.1464896202087402,58.8082,-203.909,2.92012e+10,317.11029897,55.93931174278259,5.31640197532,0.14702439308166504,355.810066368,509.76802052,906.197208349,97.2140886684,29297.181768655777,192.262,-203.838,0.4983076502,0.00886667,0.0,192.138,522,0.497917326493,0.998596,192.145316659,0.604781640239,0.0715332,24.0975
192.596325925,0.461780680113,10.495962142944336,52,1.1235291957855225,58.1201,-204.838,2.92561e+10,317.133785657,55.94659423828125,5.31817996399,0.1463773250579834,398.678365671,504.284441894,727.957612041,66.0482588233,29353.25470638275,192.65,-204.746,0.461780680113,0.0095987,0.0,192.52,523,0.461461867939,0.998707,192.527141716,0.51055975563,0.0923309,24.0994
192.573936488,0.633703830022,10.366788864135742,52,1.0971777439117432,58.1382,-204.859,2.93025e+10,312.638530763,55.63947081565857,5.31201480191,0.14478635787963867,360.701980586,493.78868856,723.117431336,63.7382260591,29409.02269434929,192.629,-204.78,0.633703830022,0.00948674,0.0,192.494,524,0.633389428201,0.998801,192.50039606,0.849746874601,0.079361,24.1009
192.39179247,0.516397369609,10.015130996704102,51,1.0544474124908447,59.1504,-200.352,2.93759e+10,316.363593749,54.92534804344177,5.33050801171,0.14033913612365723,386.963656273,504.396566517,785.340556845,78.3225209723,29464.070507526398,192.446,-200.287,0.516397369609,0.00922443,0.0,192.308,525,0.515979212831,0.998947,192.317410021,0.746584928609,0.0647583,24.1034
193.145764448,0.243004123755,10.035340309143066,53,1.071883201599121,57.8313,-204.76,2.94591e+10,313.724233735,55.35505819320679,5.28895889899,0.13960957527160645,373.893507939,494.730247207,701.383389736,63.2728032382,29519.550343751907,193.205,-204.705,0.243004123755,0.00645891,0.0,193.06,526,0.242940731858,0.999113,193.067878305,-2.26937644931,0.0553741,24.1063
193.221621529,0.575405059665,10.04429817199707,52,1.0998828411102295,57.7055,-199.897,2.94805e+10,314.415700837,55.29666042327881,5.29859778342,0.13993597030639648,375.419566198,497.588731185,661.902454549,71.2718642628,29574.972967863083,193.286,-199.82,0.575405059665,0.0094658,0.0,193.124,527,0.575108815786,0.999155,193.129740208,0.789196989543,0.0765686,24.107
193.188235476,0.548213052124,10.052299976348877,52,1.0760300159454346,57.2391,-203.522,2.94692e+10,315.081651043,54.669801473617554,5.27599700777,0.13983869552612305,352.885017364,501.774366656,943.52580265,91.2898359484,29629.76896214485,193.255,-203.416,0.548213052124,0.00700446,0.0,193.089,528,0.547746061911,0.999133,193.095422518,0.692134659048,0.106277,24.1066
193.176984351,0.344777282063,10.443371295928955,53,1.1054706573486328,56.6326,-205.485,2.95225e+10,316.191483939,55.307392597198486,5.23891334346,0.1436607837677002,379.395430977,501.142543463,720.053478938,65.3083049077,29685.195664405823,193.249,-205.42,0.344777282063,0.0097027,0.0,193.082,529,0.344788150839,0.999238,193.087614384,0.181918378547,0.0648499,24.1084
193.443894587,0.109225094692,10.142364501953125,51,1.0923564434051514,56.4883,-206.603,2.95064e+10,320.638469484,55.7456271648407,5.22224938978,0.14020991325378418,362.291872544,514.073698256,757.066621484,75.7258622481,29741.056632757187,193.507,-206.447,0.109225094692,0.00823132,0.0,193.349,530,0.109189289487,0.999207,193.355980473,-13.7013481714,0.156631,24.1079
193.526660819,0.597521093267,10.31356167793274,54,1.081763505935669,55.0103,-199.289,2.9494e+10,308.490420336,55.80196142196655,5.17500840407,0.14230012893676758,349.194030691,482.460046228,733.013075344,72.7574111224,29796.980356931686,193.588,-199.204,0.597521093267,0.00948187,0.0,193.442,531,0.597378035852,0.999182,193.449724446,0.726102191739,0.0852814,24.1075
193.348768068,0.27595196615,10.271272897720337,52,1.0786991119384766,53.5573,-201.484,2.95626e+10,317.108430665,56.223185300827026,5.11097917773,0.14419960975646973,382.901708529,503.224924827,676.445269755,66.1192042628,29853.324597358704,193.412,-201.42,0.27595196615,0.00647139,0.0,193.263,532,0.275794409114,0.999319,193.269880896,-0.329765988715,0.0640869,24.1098
192.924426452,0.605644027899,10.339852094650269,53,1.0826404094696045,53.3275,-203.575,2.95801e+10,314.65955424,56.42756628990173,5.10133751426,0.1444864273071289,379.229235469,497.209153945,651.977260851,62.658971127,29909.871327400208,192.99,-203.527,0.605644027899,0.00825802,0.0,192.83,533,0.605534217069,0.999354,192.83482339,0.861221646468,0.0475616,24.1104
192.644278314,0.119515675822,10.1996910572052,53,1.0660784244537354,52.8091,-199.617,2.95541e+10,313.867681195,55.48459315299988,5.07614926587,0.14271759986877441,379.174479451,493.649412154,638.946438516,54.7000568246,29965.469613313675,192.708,-199.571,0.119515675822,0.00361068,0.0,192.544,534,0.119457859017,0.999302,192.550782958,-31.0891783296,0.0457153,24.1095
192.922970118,0.296557474595,10.085054159164429,54,1.0586235523223877,52.4355,-201.043,2.95621e+10,310.87011203,56.2732789516449,5.04096698211,0.14438652992248535,383.203020623,486.137784041,633.155527862,55.8506282223,30021.86003446579,192.991,-200.998,0.296557474595,0.00773381,0.0,192.824,535,0.296636920378,0.999318,192.830316257,0.399174759459,0.0454865,24.1098
193.13873385,0.299322933424,10.325500011444092,53,1.0995502471923828,52.3584,-201.521,2.95469e+10,315.084356685,56.487934589385986,5.04085729794,0.1462721824645996,394.554460199,497.461465829,678.507812327,57.8489922678,30078.463151931763,193.207,-201.465,0.299322933424,0.00964764,0.0,193.047,536,0.299395540175,0.999288,193.052662247,0.446249556713,0.0562592,24.1092
193.37100695,0.187631503786,10.306941509246826,53,1.107635498046875,50.4041,-200.359,2.95481e+10,315.250970436,55.93614864349365,4.97657003682,0.1470351219177246,413.206194927,497.220377281,683.902396639,58.0903824313,30134.519415140152,193.442,-200.306,0.187631503786,0.00472044,0.0,193.282,537,0.187394076841,0.999292,193.287976156,-1.56184907641,0.0527954,24.1093
193.574113296,0.526570687071,10.376047611236572,52,1.1054232120513916,49.5087,-203.294,2.95311e+10,316.538520972,54.76531267166138,4.9174612264,0.14443588256835938,381.357996744,501.768159586,679.097619987,61.9765564187,30189.40129494667,193.641,-203.238,0.526570687071,0.00956025,0.0,193.494,538,0.526487834168,0.999259,193.500122203,0.622670328938,0.0565491,24.1087
193.880393734,0.342837238713,10.270771980285645,53,1.0925774574279785,49.8747,-202.549,2.95021e+10,315.091319727,55.18570566177368,4.91695406942,0.1449439525604248,387.722228496,496.615181133,670.729695058,50.3018056291,30244.705634355545,193.949,-202.493,0.342837238713,0.00930863,0.0,193.804,539,0.342591128443,0.999203,193.808593758,0.53530720441,0.0550842,24.1077
194.148636422,0.636886458293,10.332655429840088,52,1.1043074131011963,49.4855,-204.207,2.94396e+10,318.060714302,55.672890424728394,4.9081274283,0.1446378231048584,394.502166117,505.798516134,700.848662244,66.217161288,30300.49757862091,194.213,-204.146,0.636886458293,0.0077016,0.0,194.067,540,0.636448426383,0.999078,194.073038116,0.885045344795,0.060791,24.1056
193.969182006,0.414354697398,10.368269681930542,53,1.1038544178009033,49.5698,-205.504,2.94577e+10,315.309814403,56.11298608779907,4.91089997508,0.14555954933166504,355.452508202,499.379778645,746.916817325,69.5080124197,30356.72465133667,194.032,-205.452,0.414354697398,0.00675124,0.0,193.883,541,0.414244067637,0.999114,193.888587446,0.60424823791,0.0523071,24.1062
194.426985045,0.556428915161,10.071781635284424,53,1.0645642280578613,48.6224,-200.151,2.94424e+10,312.441737369,54.29489707946777,4.85683644752,0.1405477523803711,389.98920557,492.631630776,809.694327438,77.2473340131,30411.13382911682,194.492,-200.086,0.556428915161,0.00975445,0.0,194.338,542,0.556080457285,0.999085,194.345410504,0.787121641597,0.0647736,24.1057
194.251543198,0.457128191487,10.332798957824707,50,1.0864238739013672,48.3244,-208.02,2.94162e+10,324.707836024,54.7494261264801,4.8633183714,0.14527463912963867,374.327745499,524.203059955,713.045802171,70.120083324,30466.002655744553,194.321,-207.975,0.457128191487,0.00594282,0.0,194.171,543,0.456994796298,0.999034,194.176036261,0.656304912575,0.0448914,24.1048
194.680746974,0.599076326853,10.107263326644897,52,1.0692570209503174,48.1642,-202.731,2.94589e+10,316.197327855,54.41631102561951,4.83651553775,0.13953518867492676,401.181403677,499.871026268,678.757545897,55.7834320612,30520.53161096573,194.746,-202.659,0.599076326853,0.00899492,0.0,194.601,544,0.599063600174,0.999119,194.606964227,0.811809472384,0.0714111,24.1063
194.738076126,0.626981002778,10.32093334197998,51,1.0919501781463623,48.2299,-206.352,2.94084e+10,320.235067709,54.67861270904541,4.84982793291,0.14168286323547363,371.6465114,510.476721015,706.898937402,63.241399876,30575.326840400696,194.803,-206.158,0.626981002778,0.0097216,0.0,194.659,545,0.626480547359,0.999019,194.665015813,0.879827794034,0.193436,24.1045
194.476135698,0.509110164305,9.987059831619263,54,1.066310167312622,48.3612,-204.009,2.94261e+10,309.059192141,54.22434687614441,4.83640381682,0.14070892333984375,353.993842742,482.449694829,634.573845588,65.6803618146,30629.673617601395,194.546,-203.949,0.509110164305,0.0042392,0.0,194.391,546,0.508807900281,0.999054,194.396964844,0.78345654851,0.0602264,24.1051
194.174424354,0.368458193515,10.400638580322266,50,1.089514970779419,48.2105,-207.173,2.94404e+10,322.865314926,55.328078508377075,4.84831504842,0.14358854293823242,372.025387309,520.392625685,866.009212401,77.7185913696,30685.12227153778,194.24,-207.122,0.368458193515,0.0081239,0.0,194.087,547,0.368748416977,0.999082,194.092302841,0.282198308145,0.050827,24.1056
194.368085166,0.675770923832,10.368931293487549,52,1.1030478477478027,48.0164,-206.86,2.94055e+10,317.667772384,55.23820638656616,4.81741030405,0.1449260711669922,382.0763885,503.765101153,699.547095924,63.0973476343,30740.47717642784,194.429,-206.787,0.675770923832,0.00986885,0.0,194.291,548,0.675901254946,0.999012,194.298058366,0.835673405554,0.0727234,24.1044
194.762838158,0.700907368749,10.305649757385254,50,1.0778560638427734,46.6243,-205.908,2.94319e+10,324.727780863,54.82524085044861,4.7727659318,0.14149689674377441,401.425649317,524.021745147,724.126690526,67.56030017,30795.421528339386,194.83,-205.835,0.700907368749,0.009388,0.0,194.682,549,0.701011249377,0.999065,194.685901401,0.896910317299,0.0727386,24.1053
194.21913497,0.437083955578,10.675761461257935,48,1.0995502471923828,46.6528,-209.062,2.94877e+10,328.896341359,55.68728709220886,4.77519961184,0.14463376998901367,385.120258052,540.203623369,976.267439144,102.418266189,30851.225259065628,194.288,-209.011,0.437083955578,0.008484,0.0,194.127,550,0.437357711635,0.999177,194.132761984,0.617846361314,0.0510101,24.1072
194.647667593,0.438631972322,10.27817440032959,50,1.073394775390625,46.9755,-205.492,2.94782e+10,321.038832561,55.26272988319397,4.77777934756,0.14111971855163574,360.148398947,519.799672749,1031.30770438,113.448894627,30906.606590270996,194.719,-205.412,0.438631972322,0.00923055,0.0,194.562,551,0.438704681274,0.999158,194.567035154,-0.373586552614,0.0800781,24.1069
