AveragePolicyStd,AverageAbsQYDiff,EnvExecTime,AverageAbsQ,AverageReturn,MinReturn,PolicyExecTime,LossAfter,StdReturn,AbsLearnSignalOld,AverageDiscountedReturn,AverageQ,AverageY,dLoss,MaxReturn,Entropy,AverageAbsY,NumTrajs,Iteration,MeanKL,ItrTime,Time,AbsLearnSignal,MeanKLBefore,Perplexity,ExplainedVariance,LossBefore,AverageQLoss,AbsLearnSignalNew,ProcessExecTime
0.999551,3.84620293571,13.339577436447144,222.586,636.36505722,423.583624645,1.209784746170044,-228.324,166.657114775,0.477722669732,340.225369643,222.54,222.546258883,0.0849152,1245.80571811,24.1128,222.563415314,38,845,0.00923431,60.02881860733032,49517.04477310181,0.477591422662,0.0,2.96528e+10,0.222111645375,-228.239,31.6423,0.477591422662,0.151475191116333
0.999485,3.84485505164,12.45669937133789,222.555,657.669601822,364.960751912,1.1805860996246338,-232.632,184.756263765,0.639211426715,346.247558765,222.512,222.51857837,0.0523071,1261.5399502,24.1117,222.533270802,37,846,0.0099853,59.67174029350281,49576.85096025467,0.638892780438,0.0,2.9619e+10,0.321242839141,-232.58,31.6428,0.638892780438,0.1477959156036377
0.999506,3.83086410362,12.370886087417603,222.613,603.906354735,348.643620965,1.179516315460205,-227.825,143.502019072,0.738932673526,332.978746652,222.568,222.574359997,0.0491028,943.25752874,24.112,222.592740143,40,847,0.0098385,58.43064641952515,49635.4185090065,0.738868319661,0.0,2.96297e+10,0.647593762145,-227.776,31.3978,0.738868319661,0.14865779876708984
0.999498,3.8190298666,12.104479789733887,222.794,628.138650222,346.148149159,1.181718111038208,-231.84,171.485321022,0.595952313795,339.403226019,222.748,222.753495609,0.0522461,1319.33166535,24.1119,222.770527567,39,848,0.00646653,57.95787000656128,49693.51959705353,0.595981332743,0.0,2.96252e+10,0.37306915286,-231.788,31.1471,0.595981332743,0.14708924293518066
0.99942,3.80952201816,12.40390157699585,222.895,619.588562262,314.574766519,1.1787219047546387,-228.678,173.882962241,0.532292215792,336.635637186,222.851,222.857508396,0.0514221,1140.05723425,24.1106,222.872901752,39,849,0.0097898,58.71401786804199,49752.37416052818,0.532321099578,0.0,2.95861e+10,0.298666284005,-228.626,30.927,0.532321099578,0.14979887008666992
0.999404,3.80118829031,12.197887897491455,223.198,578.439488922,358.664134702,1.176609754562378,-225.318,129.36093558,0.659265637522,327.24551608,223.154,223.160709486,0.0619965,918.07785583,24.1103,223.17766788,42,850,0.0096857,58.653111934661865,49811.16386294365,0.659323200233,0.0,2.9577e+10,0.65544118697,-225.256,31.0583,0.659323200233,0.14758706092834473
0.999348,3.81222062181,12.576016187667847,223.121,562.753804017,397.676272898,1.203772783279419,-221.515,104.754778924,0.708886005335,324.15177436,223.078,223.083651323,0.0534973,826.757112883,24.1093,223.098253709,43,851,0.00967065,59.31104040145874,49870.61166095734,0.709101194539,0.0,2.95489e+10,0.776660493263,-221.462,31.2649,0.709101194539,0.15157175064086914
0.999372,3.7812852016,12.508108377456665,222.686,581.911686377,398.74542603,1.1896121501922607,-224.444,133.304615773,0.633393718259,327.715321286,222.643,222.648950459,0.0610962,1041.8959426,24.1097,222.662257534,41,852,0.0064655,59.285393476486206,49930.029663324356,0.633397196485,0.0,2.95611e+10,0.730435266213,-224.382,30.5728,0.633397196485,0.14708566665649414
0.999268,3.78069779091,12.300377607345581,223.226,593.88471661,372.477698622,1.1557388305664062,-227.741,151.081978024,0.668549825628,329.990447779,223.181,223.186073245,0.0456085,942.972440115,24.108,223.203968391,41,853,0.0096929,59.2685284614563,49989.44526386261,0.66847004555,0.0,2.95091e+10,0.65440882205,-227.696,30.716,0.66847004555,0.14650893211364746
0.999365,3.74802054017,12.86283278465271,223.047,667.608007375,359.128482998,1.1765542030334473,-234.198,173.275766,0.677435824553,347.798048011,223.005,223.010978562,0.0521698,1074.78502159,24.1096,223.02576929,36,854,0.00998083,60.22592258453369,50049.80940961838,0.677850401523,0.0,2.95575e+10,0.666571914549,-234.146,30.0167,0.677850401523,0.15034890174865723
0.999391,3.72994603503,12.761370420455933,223.279,635.464770123,425.755652457,1.2311525344848633,-233.341,143.273773849,0.695656733254,343.476373628,223.236,223.242176552,0.0404205,1109.91824161,24.11,223.255867005,39,855,0.00645873,59.56773638725281,50109.51754307747,0.695818534912,0.0,2.95696e+10,0.573399931139,-233.3,29.7148,0.695818534912,0.1521623134613037
0.999361,3.7484148868,12.47158145904541,223.588,613.765151604,384.314795552,1.1740429401397705,-228.082,157.931540125,0.526353327869,335.278711992,223.544,223.549122631,0.0574188,1216.14446546,24.1095,223.565289427,39,856,0.00949703,59.655309200286865,50169.31342935562,0.526451940092,0.0,2.95545e+10,0.449514296539,-228.025,29.9841,0.526451940092,0.14774036407470703
0.99938,3.74551103386,12.198071002960205,223.596,623.110735453,394.008914806,1.183018445968628,-231.278,140.966495509,0.697717036482,339.819004968,223.549,223.554161774,0.0514374,1072.93903961,24.1098,223.570111203,39,857,0.00978149,59.70264720916748,50229.156589746475,0.697933262392,0.0,2.95644e+10,0.671771076953,-231.226,29.9017,0.697933262392,0.14696526527404785
0.999339,3.75157291467,12.854883193969727,223.361,627.355936443,346.172713197,1.2572176456451416,-233.3,154.981860402,0.720027433105,339.424808281,223.319,223.324695425,0.0562134,1031.13368549,24.1091,223.338888847,39,858,0.00979217,60.1662654876709,50289.45774650574,0.720072617825,0.0,2.95435e+10,0.692878277061,-233.243,30.0785,0.720072617825,0.14897441864013672
0.999269,3.72677717323,12.014972686767578,223.431,629.311346427,417.59285256,1.1471812725067139,-228.943,170.144245426,0.428258512467,338.62379791,223.388,223.393489513,0.0738525,1074.47295756,24.1079,223.409615727,38,859,0.00974136,59.38975191116333,50348.985166311264,0.428179151055,0.0,2.95083e+10,-0.642916995153,-228.869,29.5783,0.428179151055,0.14250802993774414
0.999304,3.73890383896,11.488569736480713,223.817,594.908757312,390.06272935,1.1060588359832764,-228.545,101.558065051,0.697711668029,333.327318947,223.773,223.778221982,0.0471802,826.16298081,24.1085,223.794405474,40,860,0.00992062,59.066166400909424,50408.192115306854,0.69759203585,0.0,2.95262e+10,0.589597057139,-228.498,29.8589,0.69759203585,0.13964557647705078
0.999298,3.71378206252,12.23159670829773,223.54,597.989200501,361.720588311,1.1560983657836914,-221.697,148.395284637,0.606187711904,331.136770498,223.496,223.50190178,0.0533295,1061.00543426,24.1084,223.518524343,40,861,0.00981112,59.528356313705444,50467.858983039856,0.606319968121,0.0,2.95232e+10,0.633611137487,-221.644,29.4196,0.606319968121,0.14310097694396973
0.999203,3.72209891971,11.7178316116333,224.153,623.815597268,384.025729708,1.129699945449829,-231.424,139.081921987,0.709284067651,340.12090017,224.112,224.118747621,0.0471497,907.889685706,24.1068,224.132400362,39,862,0.00953122,59.20087480545044,50527.19106721878,0.709194810511,0.0,2.94756e+10,0.654820116236,-231.376,29.3337,0.709194810511,0.14285755157470703
0.999129,3.71692903517,12.226356267929077,224.056,586.644980607,352.850277001,1.1489765644073486,-224.545,140.907152643,0.641484989174,328.308717163,224.013,224.017564981,0.0392914,1001.87628229,24.1056,224.032062574,41,863,0.00642436,59.4496796131134,50586.7830619812,0.641491187338,0.0,2.94387e+10,0.655091911553,-224.506,29.5764,0.641491187338,0.14547514915466309
0.999153,3.72834549477,12.055933237075806,223.893,605.368938616,382.246464087,1.1624047756195068,-225.653,110.980212844,0.678178122915,336.619729889,223.85,223.855154951,0.0709686,870.850434581,24.106,223.87047268,40,864,0.0096507,59.22459363937378,50646.13975119591,0.678344327109,0.0,2.94506e+10,0.681734759826,-225.582,29.4735,0.678344327109,0.14657235145568848
0.999166,3.74644861418,12.159331321716309,224.169,580.806535032,398.271418788,1.17671799659729,-225.721,94.5583072696,0.67220050095,329.75671692,224.125,224.131822632,0.0468445,766.036172325,24.1062,224.1451165,41,865,0.00980836,59.77987718582153,50706.06129550934,0.672045567757,0.0,2.94576e+10,0.78884309367,-225.674,29.7613,0.672045567757,0.14566636085510254
0.999191,3.73760516796,11.823149681091309,224.182,638.872668303,406.349534641,1.107212781906128,-231.46,176.383020344,0.591076663237,341.064426398,224.136,224.141421077,0.0529938,1026.2058198,24.1066,224.155810467,38,866,0.00951616,59.65975594520569,50765.8492667675,0.591374002842,0.0,2.94699e+10,0.494826567419,-231.408,29.6088,0.591374002842,0.14416098594665527
0.999236,3.72247333545,12.092843294143677,223.909,627.442208935,405.213976886,1.1211905479431152,-231.32,147.427425019,0.638635953653,339.978095133,223.865,223.869330523,0.0473633,1139.82341194,24.1074,223.884145566,38,867,0.00976638,59.30075979232788,50825.29339122772,0.638686983742,0.0,2.94924e+10,0.493411855232,-231.272,29.444,0.638686983742,0.14449095726013184
0.999257,3.76374846445,12.220632791519165,224.183,606.619611143,401.161689017,1.1593527793884277,-227.726,120.760596611,0.683596125811,335.852960801,224.139,224.144639182,0.0475464,815.827342619,24.1078,224.159915087,40,868,0.00999398,60.053467988967896,50885.48418021202,0.683631642605,0.0,2.95034e+10,0.716874583995,-227.678,29.9661,0.683631642605,0.14702200889587402
0.999266,3.74342286752,12.106662273406982,224.33,630.814996486,438.33670504,1.1429622173309326,-231.668,141.031387452,0.737229644311,341.493552011,224.285,224.291352172,0.0513611,978.580081274,24.1079,224.306333215,38,869,0.00990696,59.52362895011902,50945.144394397736,0.737192022163,0.0,2.95078e+10,0.752334786893,-231.617,29.9062,0.737192022163,0.14543938636779785
0.999281,3.75317716128,12.060917139053345,223.859,595.623551776,375.087796589,1.1352334022521973,-222.81,135.898456416,0.752943450717,331.248501531,223.813,223.819092155,0.0470123,937.553097947,24.1082,223.836479474,40,870,0.0099036,59.4173309803009,51004.70015501976,0.752643227481,0.0,2.95157e+10,0.747633214144,-222.763,29.8607,0.752643227481,0.14617538452148438
0.999319,3.74122655993,12.379315853118896,224.372,606.851026,400.673027248,1.1645841598510742,-232.741,106.360879353,0.670943707964,337.368450047,224.331,224.337325642,0.0517426,787.730721782,24.1088,224.351538382,40,871,0.00995615,60.20173645019531,51065.039531469345,0.670564104743,0.0,2.95345e+10,0.642694826727,-232.689,29.7261,0.670564104743,0.14774084091186523
0.999353,3.76297247209,12.981235027313232,224.618,595.226385068,346.423287606,1.209348440170288,-226.13,137.7205729,0.718908295418,330.783941095,224.574,224.579107732,0.0470428,1030.86765928,24.1094,224.593864506,40,872,0.00994832,60.988452196121216,51126.17433834076,0.718922038166,0.0,2.95518e+10,0.738256274312,-226.083,30.0381,0.718922038166,0.15254640579223633
0.999392,3.73140716536,12.629127025604248,224.599,622.390578494,420.380664935,1.1856601238250732,-231.367,134.009068989,0.475913790191,339.201122004,224.555,224.559417613,0.0866699,905.966849167,24.1101,224.574871291,39,873,0.00948819,60.071448802948,51186.38076996803,0.475889712322,0.0,2.95714e+10,0.274191933338,-231.281,29.4229,0.475889712322,0.15168237686157227
0.999473,3.75875564495,12.816908597946167,225.029,617.772583943,415.771596759,1.2338340282440186,-231.139,126.981098583,0.708249985827,338.8990767,224.986,224.991130828,0.0520935,1056.08326847,24.1114,225.005933341,39,874,0.00905731,60.05708050727844,51246.57727479935,0.708478452927,0.0,2.96118e+10,0.689165756497,-231.087,29.9394,0.708478452927,0.1484365463256836
0.999439,3.76027240806,12.751492023468018,224.742,629.442200283,359.537396824,1.198216199874878,-232.146,152.536521139,0.507396632868,339.808482566,224.698,224.703064088,0.0658417,1049.93125483,24.1109,224.717863078,38,875,0.00924559,60.416008710861206,51307.12741780281,0.507536099702,0.0,2.95944e+10,0.29174867249,-232.08,29.8831,0.507536099702,0.1497936248779297
0.999445,3.76223886821,11.809961080551147,224.696,667.901657511,373.3064865,1.145937204360962,-235.348,166.842858375,0.748225452431,349.601668257,224.656,224.661583581,0.0473328,1101.15753186,24.111,224.674222374,36,876,0.00982282,59.42713284492493,51366.6977725029,0.748306707052,0.0,2.95977e+10,0.69080633333,-235.301,29.8274,0.748306707052,0.14330458641052246
0.999421,3.78482263103,12.579956769943237,224.688,612.002980111,362.960308618,1.1751682758331299,-226.177,124.859760416,0.0785836524433,336.653723977,224.645,224.650541672,0.029541,954.631789416,24.1105,224.665820254,39,877,0.0086133,60.568390130996704,51427.40814590454,0.0786115036906,0.0,2.95855e+10,-37.5493437671,-226.148,30.2685,0.0786115036906,0.14878058433532715
0.999392,3.77914665701,12.501235246658325,224.905,617.553054749,387.701168207,1.171546459197998,-231.446,126.869185763,0.655857098251,338.143679739,224.862,224.868080298,0.0658569,846.377699705,24.11,224.884420057,40,878,0.00972122,61.13495445251465,51488.68240022659,0.65608892231,0.0,2.95705e+10,0.690059279132,-231.38,30.4032,0.65608892231,0.15079784393310547
0.999347,3.77006227303,12.830433368682861,224.71,603.759158501,360.130461496,1.2008416652679443,-228.744,131.205348692,0.735940571275,333.921413329,224.668,224.672294923,0.0504303,928.671474746,24.1093,224.688087738,40,879,0.00992828,61.0230131149292,51549.84393405914,0.735921320567,0.0,2.95481e+10,0.747496857312,-228.693,29.7426,0.735921320567,0.149794340133667
0.999467,3.77081530087,12.699712753295898,224.746,617.170483941,373.541736824,1.193782091140747,-226.395,137.718847321,0.663856407935,337.282941112,224.702,224.707302592,0.0626373,1016.51247356,24.1113,224.723654311,39,880,0.0098072,59.90744376182556,51609.88673329353,0.663728660021,0.0,2.96089e+10,0.708662270858,-226.333,29.7774,0.663728660021,0.14949536323547363
0.99948,3.77305108945,12.601972341537476,224.926,610.544620249,380.810598544,1.1931731700897217,-225.226,158.139989231,0.656133164327,334.482024152,224.887,224.891993407,0.0581665,1202.45277487,24.1115,224.905428871,39,881,0.009525,59.74001598358154,51669.76325440407,0.656030402904,0.0,2.96149e+10,0.599991565707,-225.168,29.9615,0.656030402904,0.1488814353942871
0.999493,3.78682207627,12.037837743759155,224.749,650.575983039,360.233093724,1.1669671535491943,-234.168,135.756954488,0.549747464424,347.523894699,224.708,224.713354568,0.035675,1109.32102404,24.1118,224.727330455,37,882,0.00642912,59.60492992401123,51729.50836253166,0.549766482091,0.0,2.96212e+10,0.275243049781,-234.133,30.3631,0.549766482091,0.14462518692016602
0.999538,3.76918946291,12.790276527404785,224.809,631.079894075,389.89419605,1.214930772781372,-227.897,149.583074172,0.626141967167,340.79034452,224.768,224.774219028,0.0454712,1040.55520808,24.1125,224.787800807,39,883,0.00895393,60.29814291000366,51789.94822740555,0.626170469086,0.0,2.96439e+10,0.633230633444,-227.852,30.0101,0.626170469086,0.15228796005249023
0.99951,3.76306096188,12.442811727523804,225.032,636.27207849,385.741772687,1.1777279376983643,-232.207,158.796926817,0.524513290821,341.824157044,224.993,224.997961633,0.0498352,1093.76169925,24.112,225.009114205,38,884,0.00763569,58.96396565437317,51849.05431294441,0.524675311896,0.0,2.96289e+10,0.606839263344,-232.157,29.9409,0.524675311896,0.1456775665283203
0.999537,3.74696238001,12.445545673370361,224.997,671.419170492,377.175381058,1.1800909042358398,-233.642,160.097633297,0.45298126635,351.270096441,224.959,224.964395349,0.0481567,1100.62646106,24.1125,224.97682218,36,885,0.00972637,58.72554898262024,51907.91998958588,0.453101515394,0.0,2.96423e+10,-0.253534546253,-233.594,29.6735,0.453101515394,0.14761066436767578
0.999583,3.76686124398,12.124096870422363,225.191,581.667747616,390.406475092,1.148815393447876,-223.598,115.356185194,0.704458200454,328.676590003,225.15,225.15437529,0.0610657,884.398736825,24.1133,225.169986445,41,886,0.00996887,58.34770083427429,51966.408219099045,0.70499091873,0.0,2.96656e+10,0.624333131096,-223.537,29.9379,0.70499091873,0.14430451393127441
0.999472,3.75621243616,11.79563307762146,225.117,636.482402824,363.065739199,1.1476378440856934,-233.704,170.103230129,0.663751714692,341.661663003,225.076,225.08142251,0.0607452,1168.86655301,24.1114,225.096064713,38,887,0.00925266,58.582037925720215,52025.130197525024,0.66380582645,0.0,2.961e+10,0.589815684493,-233.643,29.6907,0.66380582645,0.1421065330505371
0.999505,3.73226790028,12.094075679779053,225.042,587.935734838,409.240619497,1.178299903869629,-220.286,116.535802608,0.761117143127,331.014521134,225.0,225.0048227,0.0503693,956.393052006,24.1119,225.018273179,41,888,0.00961048,58.20998573303223,52083.48651456833,0.760923904915,0.0,2.96265e+10,0.761137236799,-220.235,29.3504,0.760923904915,0.14688611030578613
0.99948,3.75675385956,12.082237482070923,225.319,608.917939435,386.420211469,1.1468563079833984,-225.001,153.780816597,0.763552468707,334.23311054,225.28,225.286010122,0.0516815,966.411386157,24.1115,225.300323667,40,889,0.00984538,58.25565314292908,52141.88443136215,0.76350154305,0.0,2.9614e+10,0.738005684364,-224.949,29.6556,0.76350154305,0.14397335052490234
0.999442,3.75402712653,11.762991428375244,224.819,608.926519833,373.630899889,1.117008924484253,-229.515,117.337082821,0.644391864385,336.506701097,224.783,224.786729417,0.0626068,865.016993533,24.1109,224.798201483,39,890,0.00989461,58.11640501022339,52200.139686107635,0.644438989158,0.0,2.95949e+10,0.381905637808,-229.453,29.6692,0.644438989158,0.14137530326843262
0.999466,3.75647940949,11.87074613571167,225.13,626.455809067,383.139816435,1.1193170547485352,-227.415,138.844299105,0.684309443352,340.145310488,225.09,225.094529514,0.0734558,1054.59232311,24.1113,225.10736011,38,891,0.00935606,58.6040403842926,52258.881279706955,0.684772770765,0.0,2.96068e+10,0.693770018175,-227.342,29.7503,0.684772770765,0.14595699310302734
0.999453,3.76712800713,11.944090604782104,224.819,618.053353303,391.160033153,1.1380760669708252,-227.442,141.663950944,0.625959476802,337.870193918,224.779,224.783706842,0.0492401,985.908706524,24.1111,224.798372653,39,892,0.00987134,58.39103841781616,52317.408970832825,0.626008586138,0.0,2.96004e+10,0.361368687646,-227.393,29.9967,0.626008586138,0.14323043823242188
0.999474,3.79620540896,12.031431913375854,224.575,617.796431984,400.852874519,1.1625785827636719,-225.768,156.109520734,0.628056730492,336.891287157,224.535,224.539006256,0.0561676,1029.01864689,24.1114,224.55155357,41,893,0.00971031,58.58481979370117,52376.1324839592,0.628223882455,0.0,2.96107e+10,0.49223104263,-225.712,30.5414,0.628223882455,0.14513087272644043
0.999491,3.7635966075,11.480754137039185,224.812,636.712010171,410.369254127,1.1105372905731201,-230.309,128.098971104,0.705390846079,344.169023417,224.772,224.777454891,0.0561066,958.267978028,24.1117,224.79111765,38,894,0.00981211,57.7090482711792,52433.97578263283,0.705621248552,0.0,2.96185e+10,0.610081205949,-230.253,29.7599,0.705621248552,0.1382284164428711
0.99951,3.78622371352,11.380651950836182,224.741,631.23152358,401.067904749,1.0963001251220703,-229.926,122.033123141,0.67906103014,342.740404285,224.703,224.707396263,0.0472717,939.192112208,24.112,224.719131929,38,895,0.00963492,58.15150547027588,52492.265565633774,0.679283468977,0.0,2.96288e+10,0.599941395198,-229.879,30.1052,0.679283468977,0.13695526123046875
0.999503,3.75690472343,11.186007022857666,225.092,635.170262791,404.006574079,1.0774567127227783,-233.033,130.715594563,0.725705545735,343.56585153,225.054,225.060039469,0.0503082,959.086448607,24.1119,225.071328455,38,896,0.00988195,57.73549151420593,52550.14065718651,0.72583973584,0.0,2.96252e+10,0.72288273969,-232.982,29.8467,0.72583973584,0.1350860595703125
0.999453,3.746522976,11.425166606903076,225.421,631.68057624,415.315714714,1.0901930332183838,-230.717,132.753104038,0.514685640412,342.328125562,225.386,225.390783509,0.0271912,949.631284466,24.111,225.402739688,39,897,0.00768948,58.34527850151062,52608.62345933914,0.514698052249,0.0,2.96e+10,0.416276539792,-230.69,29.58,0.514698052249,0.14118695259094238
0.999474,3.73811481924,11.420239686965942,225.642,611.394260994,429.79921255,1.0806856155395508,-230.175,139.432354581,0.633501893773,337.090506533,225.601,225.605891821,0.0502472,1240.765602,24.1114,225.6209505,39,898,0.00970157,60.28201341629028,52669.04037618637,0.633749151958,0.0,2.96108e+10,0.702865933222,-230.124,29.3171,0.633749151958,0.13496804237365723
0.999383,3.73270731708,11.997454404830933,225.09,636.066220562,427.228523051,1.135714054107666,-232.467,119.194840317,0.68457551958,343.933260103,225.047,225.052158663,0.0533905,904.949565102,24.1099,225.067395404,38,899,0.00951601,58.34339094161987,52727.511343717575,0.684594376582,0.0,2.95652e+10,0.698075577605,-232.414,29.2018,0.684594376582,0.14290261268615723
0.999378,3.723654003,12.014709234237671,225.096,588.350398936,356.568789106,1.1342053413391113,-225.311,125.159855011,0.673496637001,330.548086202,225.059,225.063068159,0.0541534,943.915094303,24.1098,225.077046005,41,900,0.00995228,57.96091556549072,52785.59939336777,0.673271569662,0.0,2.95625e+10,0.646711632988,-225.257,29.0563,0.673271569662,0.14454221725463867
0.999321,3.72200112728,11.834604740142822,225.266,626.888541022,398.592677265,1.1418344974517822,-233.017,129.758793158,0.403227636774,342.10745165,225.227,225.232672948,0.0425262,964.033581004,24.1088,225.245986772,39,901,0.00967396,57.906330585479736,52843.633409023285,0.403243942492,0.0,2.95341e+10,-0.356253657064,-232.975,29.117,0.403243942492,0.14512419700622559
0.999332,3.71244220261,12.071047306060791,225.117,626.207650745,410.985429399,1.153458833694458,-231.859,105.695689305,0.669858916808,342.668485112,225.078,225.082185633,0.0519257,919.877950624,24.109,225.095895845,39,902,0.00958564,58.20430588722229,52901.970635175705,0.669834581765,0.0,2.95386e+10,0.6741076828,-231.807,28.8515,0.669834581765,0.14525270462036133
0.999251,3.73456908999,11.968014240264893,225.084,611.991219782,389.965250626,1.1209132671356201,-227.695,127.217061703,0.648499098256,336.892905875,225.046,225.050705995,0.0552521,868.461774877,24.1076,225.063886476,39,903,0.00975101,58.289255142211914,52960.39471912384,0.648451610059,0.0,2.94973e+10,0.762400589404,-227.64,29.42,0.648451610059,0.1411449909210205
0.999279,3.71586200637,12.115608215332031,224.971,634.144017515,457.804892102,1.1537787914276123,-234.649,125.83913293,0.722091804184,344.528556059,224.933,224.936690213,0.0445862,1042.76483779,24.108,224.950071218,38,904,0.00680835,58.14785861968994,53018.677117824554,0.722359114167,0.0,2.95111e+10,0.715418434237,-234.605,29.0067,0.722359114167,0.14934897422790527
0.999323,3.75141266733,12.126399755477905,224.868,622.301332801,416.379395715,1.1556529998779297,-230.745,189.934237914,0.507157655658,337.725421628,224.827,224.832570836,0.068161,1540.13105286,24.1088,224.845431311,39,905,0.00842353,58.2033109664917,53077.01541662216,0.507199514552,0.0,2.95333e+10,0.299040564784,-230.677,29.8033,0.507199514552,0.14385533332824707
0.999273,3.76074531639,12.756804704666138,224.768,632.735704961,424.319359649,1.2126965522766113,-231.761,134.420545935,0.531805059969,342.586381685,224.733,224.738851466,0.0509491,1169.70411215,24.1079,224.750427508,38,906,0.00966592,59.49048209190369,53136.644809007645,0.53190180953,0.0,2.95083e+10,0.0231594880803,-231.71,29.8159,0.53190180953,0.14906525611877441
0.99931,3.73724862748,12.35656452178955,224.645,601.526332921,402.748212967,1.1549546718597412,-223.877,98.8904334561,0.156523642672,336.092672327,224.607,224.611625858,0.0311584,797.164849276,24.1086,224.625227291,40,907,0.00871271,59.374223947525024,53196.15116548538,0.1566247978,0.0,2.95274e+10,-3.05164627916,-223.845,29.4132,0.1566247978,0.1467123031616211
0.99933,3.72956294785,12.586204290390015,224.939,621.212533808,433.916520054,1.1835803985595703,-229.889,113.654338943,0.482465537755,341.329952985,224.9,224.905032372,0.0245056,890.142707463,24.1089,224.918759521,40,908,0.0066004,59.14845418930054,53255.438618183136,0.482536004758,0.0,2.95377e+10,0.606491176627,-229.865,29.0941,0.482536004758,0.1492464542388916
0.99934,3.72454414487,12.110731840133667,224.942,608.710361298,404.20990651,1.1656384468078613,-230.896,103.39485026,0.345979957572,338.816101888,224.902,224.906820594,0.0433655,882.565401007,24.1091,224.920290246,40,909,0.00903966,58.65383172035217,53314.22713589668,0.346100266058,0.0,2.95431e+10,0.231586357945,-230.853,29.1342,0.346100266058,0.1462104320526123
0.999343,3.74031092227,11.930815696716309,225.072,635.041862923,375.033639076,1.1327300071716309,-233.735,128.810163937,0.688023486922,344.221078613,225.036,225.040609575,0.052124,925.227673359,24.1092,225.052825898,38,910,0.00983842,58.22924733161926,53372.59313726425,0.687771001028,0.0,2.95448e+10,0.786676937768,-233.683,29.3474,0.687771001028,0.1468639373779297
0.999301,3.75258742177,12.01755166053772,225.437,638.719297643,405.079886668,1.143690586090088,-229.273,159.208935855,0.6673063476,343.128249587,225.399,225.403249909,0.0527344,1266.30394322,24.1084,225.416571773,38,911,0.00910894,58.66998791694641,53431.3962597847,0.667273455224,0.0,2.95233e+10,0.626965956533,-229.221,29.5618,0.667273455224,0.14498496055603027
0.99915,3.73082556569,12.016998052597046,225.224,647.398740866,404.331759727,1.1441709995269775,-232.001,143.569415219,0.125122466921,347.144098904,225.184,225.188016307,0.0359802,1002.67987086,24.1059,225.203696249,38,912,0.00893494,58.67976665496826,53490.21314239502,0.125122226007,0.0,2.94481e+10,-45.7525493032,-231.965,29.0764,0.125122226007,0.1450634002685547
0.999155,3.72280368509,12.238356590270996,224.983,617.502491977,371.078409648,1.1273415088653564,-227.462,134.471151152,0.76522803127,338.411648884,224.939,224.944719937,0.0469055,1044.27102235,24.106,224.96191265,39,913,0.00993483,59.06504201889038,53549.41048049927,0.764989505944,0.0,2.94504e+10,0.70121082593,-227.415,29.0953,0.764989505944,0.1453244686126709
0.999186,3.73055345144,12.393458604812622,224.859,622.486039462,407.168392369,1.1692662239074707,-227.979,169.550344086,0.706396679448,337.662628978,224.819,224.823397094,0.0514679,1116.14908265,24.1065,224.838500718,39,914,0.00967744,59.193902254104614,53608.73333334923,0.70644619735,0.0,2.9466e+10,0.582616801478,-227.927,29.2359,0.70644619735,0.1486530303955078
0.999138,3.74792702917,12.470706939697266,224.838,606.277808175,425.710684529,1.1847095489501953,-227.584,149.081329453,0.761794643673,335.331477192,224.799,224.803947902,0.049408,1242.41411484,24.1057,224.817688241,40,915,0.00980524,59.12649583816528,53667.9879322052,0.761787052345,0.0,2.9441e+10,0.755390656948,-227.534,29.2979,0.761787052345,0.14948225021362305
0.99908,3.72943256069,12.62994933128357,224.857,638.369491549,382.540180514,1.1910207271575928,-231.401,153.761196309,0.563116152282,343.333258968,224.82,224.823882294,0.0551453,1068.85001019,24.1046,224.838338336,38,916,0.00994908,58.95060610771179,53727.080243349075,0.563426804481,0.0,2.94113e+10,0.455305003843,-231.346,29.0226,0.563426804481,0.14919543266296387
0.99908,3.73449656082,12.517173767089844,225.098,609.224433182,403.235178169,1.1845908164978027,-229.34,121.860837565,0.735038754143,336.971156742,225.061,225.065552276,0.0610657,875.077632654,24.1046,225.078663871,40,917,0.00967691,59.616883993148804,53786.83519124985,0.734722760566,0.0,2.9411e+10,0.760248336301,-229.279,29.054,0.734722760566,0.15207576751708984
0.999153,3.76414407107,12.342365980148315,225.242,624.336411305,432.840667356,1.1737985610961914,-226.913,140.363730038,0.651136369328,340.303384842,225.203,225.208253898,0.0518036,962.031113142,24.1059,225.224885117,39,918,0.0092382,58.75227928161621,53845.726758003235,0.651475378001,0.0,2.94476e+10,0.731674101577,-226.861,29.5689,0.651475378001,0.14751291275024414
0.999199,3.72039290807,12.714027881622314,224.726,594.244155406,378.87508073,1.1625268459320068,-221.867,116.616564284,0.756246376877,332.551699161,224.687,224.69217894,0.0546875,985.46868895,24.1067,224.706647828,40,919,0.00978787,59.03168702125549,53904.90024828911,0.756334958552,0.0,2.94704e+10,0.798720134524,-221.813,28.9579,0.756334958552,0.14730119705200195
0.999231,3.74294262445,12.450283288955688,225.269,628.613940578,436.618964136,1.160309076309204,-233.802,132.278822868,0.415861459548,342.343083746,225.231,225.236212652,0.04422,1181.04811613,24.1072,225.250019054,39,920,0.00871775,58.6185576915741,53963.66163659096,0.416185344386,0.0,2.94863e+10,0.0861195690073,-233.758,29.2377,0.416185344386,0.14641189575195312
