AverageAbsQYDiff,AverageDiscountedReturn,ProcessExecTime,AveragePolicyStd,PolicyExecTime,AverageReturn,AverageQ,AverageAbsQ,EnvExecTime,LossAfter,Entropy,Time,AbsLearnSignalNew,AverageAbsY,LossBefore,AverageY,ItrTime,ExplainedVariance,Perplexity,MinReturn,dLoss,AbsLearnSignalOld,Iteration,MaxReturn,NumTrajs,AverageQLoss,MeanKLBefore,AbsLearnSignal,StdReturn,MeanKL
0.992271128095,-16.6220271693,0.09399628639221191,0.989726,0.6344008445739746,-174.162012378,-4.94725,5.41477,1.3266127109527588,4.03049,8.45153,438.5645761489868,0.720942849819,5.47372144744,4.10294,-4.94778523877,31.3773832321167,0.0867623749527,4682.23,-274.185294471,0.0724425,0.720844483979,13,-108.414340064,5,1.98255,0.0,0.720942849819,58.3032188373,0.00986564
0.994940386661,-24.8460029533,0.0862741470336914,0.986741,0.5850088596343994,-181.378835267,-4.60792,5.08513,1.3199927806854248,3.91873,8.43334,470.2023015022278,0.699486669892,5.14621046402,3.973,-4.60766272354,31.50487732887268,0.310049994031,4597.85,-226.301435896,0.0542636,0.700780627574,14,-129.565117345,5,2.00422,0.0,0.699486669892,36.0742994532,0.00648062
1.01169735606,-13.9776467727,0.08754968643188477,0.984377,0.6289458274841309,-190.367601473,-4.17313,4.70872,1.3394806385040283,3.65023,8.41893,500.4886064529419,0.709985798221,4.77911284665,3.70445,-4.1725396767,30.152143955230713,0.0333020121037,4532.04,-339.729087278,0.0542269,0.711634969961,15,-23.8795178941,5,2.08814,0.0,0.709985798221,106.681242157,0.00644052
1.01059427991,-4.05695675603,0.08984184265136719,0.983357,0.6183502674102783,-96.7074619935,-3.70197,4.28728,1.3413162231445312,2.42983,8.41257,531.8616878986359,0.761153450904,4.3733618226,2.48862,-3.70055131545,31.247419834136963,-0.422852324946,4503.31,-121.113967988,0.0587883,0.761615133309,16,-71.3786313432,5,2.08966,0.0,0.761153450904,21.0065290673,0.00645095
1.01526183707,-13.2953872936,0.09048652648925781,0.981631,0.6372294425964355,-103.124307789,-3.14776,3.86711,1.3346467018127441,2.28271,8.40199,564.7668652534485,0.6868689946,3.97674111964,2.33768,-3.14576957585,32.771740436553955,0.0463663069297,4455.9,-200.028949099,0.0549741,0.686164536532,17,-29.5476204647,5,2.11223,0.0,0.6868689946,63.6860732535,0.00640456
1.03438791992,-23.338326452,0.11072969436645508,0.979943,0.7598545551300049,-168.748914877,-2.63151,3.56915,1.3931140899658203,2.84861,8.3917,598.6652808189392,0.712540615793,3.70964393548,2.91172,-2.62855110437,33.76705241203308,-0.145287849039,4410.32,-412.625244737,0.0631096,0.712158194807,18,-41.7676757574,5,2.21131,0.0,0.712540615793,127.95908645,0.00992766
1.04664777315,-21.8770764856,0.1087961196899414,0.979238,0.7575414180755615,-123.767080457,-2.01049,3.32522,1.4009578227996826,1.38922,8.38728,632.9193756580353,0.689721373189,3.49634070195,1.4556,-2.00685151074,34.12070083618164,0.103102945183,4390.87,-291.465298898,0.0663823,0.69037974182,19,-18.1612697277,5,2.29221,0.0,0.689721373189,95.9412438913,0.0098459
1.04975595715,-4.83164656885,0.1033182144165039,0.978953,0.7741894721984863,-31.3482815082,-1.28925,3.23791,1.3934376239776611,-0.525809,8.3856,667.1642971038818,0.744283639002,3.42267118337,-0.456081,-1.28427102613,34.10851740837097,-0.288634527332,4383.49,-118.114539382,0.0697281,0.744592163614,20,68.2924323737,5,2.30181,0.0,0.744283639002,62.1326559465,0.00990778
1.05408728028,-6.37538189314,0.1118617057800293,0.976368,0.7807023525238037,-42.1708914711,-0.498991,3.37265,1.3826625347137451,-1.27544,8.36982,701.6547627449036,0.679229007554,3.55472560048,-1.19989,-0.49338399114,34.35988092422485,-0.21355987779,4314.85,-111.761201386,0.0755571,0.680548273,21,21.4327565285,5,2.30516,0.0,0.679229007554,43.4730939987,0.0099943
1.0601604889,-35.2956047388,0.10678911209106445,0.97608,0.7671878337860107,-79.6609851835,0.263346,3.76301,1.4021084308624268,-0.995304,8.36798,735.9473860263824,0.720064096822,3.91803835166,-0.942288,0.269153248326,34.14974236488342,-0.447237610991,4306.93,-158.844766661,0.0530163,0.719479426901,22,-37.2227258026,5,2.35312,0.0,0.720064096822,41.4070589648,0.00641221
1.07692183885,-16.0508524872,0.10573410987854004,0.97411,0.751939058303833,-51.884887176,1.05081,4.37147,1.423109531402588,-1.54611,8.35577,770.5770626068115,0.693339323404,4.4985945757,-1.49105,1.05747385314,34.4965558052063,0.114564582177,4254.66,-227.844406948,0.0550625,0.692702178019,23,29.9210883551,5,2.44833,0.0,0.693339323404,91.1941919786,0.00640603
1.09216377131,2.96970475825,0.11724472045898438,0.971648,0.8535659313201904,4.14989920307,1.93924,5.15532,1.4806056022644043,-3.75654,8.34051,807.2658240795135,0.73421643545,5.25350977632,-3.68805,1.94490768214,36.55568027496338,0.176997891789,4190.22,-124.745818647,0.0684888,0.733552719873,24,83.2979429453,5,2.52551,0.0,0.73421643545,82.4840296089,0.00979927
