AverageReturn,AbsLearnSignalNew,AverageAbsQ,AverageY,Entropy,dLoss,AverageAbsY,Perplexity,MeanKLBefore,AverageQ,LossAfter,ItrTime,ExplainedVariance,EnvExecTime,StdReturn,Time,MinReturn,AbsLearnSignalOld,PolicyExecTime,AverageQLoss,MaxReturn,AverageAbsQYDiff,Iteration,AbsLearnSignal,MeanKL,AverageDiscountedReturn,ProcessExecTime,AveragePolicyStd,NumTrajs,LossBefore
368.370744431,0.329051007583,172.892,172.881803506,24.1083,0.130615,172.886089981,2.95188e+10,0.0,172.866,-171.402,54.67357683181763,-1.22380371797,8.739681005477905,79.0701697016,3715.8521111011505,200.945139796,0.328603275901,1.0374784469604492,93.2618,632.557199991,6.59940328797,68,0.329051007583,0.0096178,253.768251611,0.14304733276367188,0.999205,66,-171.271
372.738648913,0.57148674164,173.268,173.257921429,24.1125,0.125916,173.262645503,2.96437e+10,0.0,173.241,-176.025,54.007729291915894,0.435501976798,8.904006481170654,101.924518774,3769.995081424713,237.573496213,0.570838446034,1.0492968559265137,93.5853,872.128534857,6.60679160317,69,0.57148674164,0.00987022,254.285421673,0.14201831817626953,0.999453,64,-175.899
374.294938676,0.298211940058,172.596,172.582403074,24.1117,0.120453,172.588145286,2.96202e+10,0.0,172.567,-179.89,54.25747466087341,-3.72392359083,8.798828363418579,97.825337555,3824.3892357349396,214.94314671,0.297803695307,1.0440244674682617,90.2792,722.43848654,6.53591003443,70,0.298211940058,0.00971301,254.72276738,0.1393423080444336,0.999406,63,-179.769
360.796690241,0.716341194213,172.71,172.69546283,24.1109,0.131058,172.703155742,2.95955e+10,0.0,172.676,-175.663,53.89190411567688,0.415065284854,8.670494794845581,91.1087509079,3878.4089748859406,174.620603503,0.716090933109,1.0111351013183594,93.4198,565.616533463,6.59307488672,71,0.716341194213,0.00995016,249.278311088,0.13903403282165527,0.999358,66,-175.532
383.994023516,0.628053920441,172.133,172.1123333,24.114,0.0967255,172.118561723,2.96871e+10,0.0,172.1,-180.016,53.611998319625854,0.0288837487014,8.802685737609863,115.409483459,3932.1628987789154,203.277275821,0.626726335271,1.0290627479553223,91.1908,695.629127406,6.55019952346,72,0.628053920441,0.00645514,257.674044919,0.13577818870544434,0.99954,62,-179.919
358.301858238,0.679311429152,171.426,171.409225745,24.1124,0.13205,171.417349755,2.96401e+10,0.0,171.391,-172.082,53.08367156982422,0.255814850116,8.567342281341553,80.8203864243,3985.3743653297424,218.188421245,0.678765242823,1.0211312770843506,89.4545,602.51610834,6.47646967239,73,0.679311429152,0.00978989,248.753083892,0.1378309726715088,0.999446,67,-171.95
341.799676907,0.437265858266,170.348,170.325098017,24.1115,0.123718,170.333990638,2.96149e+10,0.0,170.308,-172.112,53.44279861450195,-0.135272067081,8.6326425075531,91.4705219054,4038.952114343643,176.774462402,0.436657393217,1.0327043533325195,92.0972,578.613919269,6.53065028609,74,0.437265858266,0.00971376,239.313137214,0.13988804817199707,0.999396,69,-171.988
360.732738193,0.688362252162,169.846,169.824444303,24.1087,0.125015,169.833878647,2.9531e+10,0.0,169.806,-172.734,53.433642625808716,0.498435155061,8.757930755615234,92.7072354241,4092.509435892105,200.781048135,0.688287494602,1.039276123046875,91.4716,663.228224851,6.51968967985,75,0.688362252162,0.00967379,248.770445342,0.1378955841064453,0.999228,65,-172.609
371.073310338,0.73236722004,169.625,169.599236282,24.1056,0.0986786,169.610270351,2.94388e+10,0.0,169.581,-172.953,52.71600270271301,0.531954512712,8.591462135314941,97.4644246339,4145.352168083191,188.362612252,0.732136152232,1.0322682857513428,90.8791,751.996082582,6.46554273854,76,0.73236722004,0.00643616,253.29072389,0.13616347312927246,0.999046,64,-172.855
358.746320014,0.625697415773,169.459,169.426615126,24.1106,0.110764,169.439262764,2.95861e+10,0.0,169.411,-176.608,53.06550860404968,0.197059017014,8.706562995910645,114.513692407,4198.547481060028,198.001111781,0.625561924976,1.0123369693756104,88.4947,661.122835672,6.41057659833,77,0.625697415773,0.00640411,244.890321048,0.1363353729248047,0.999339,64,-176.497
335.164061178,0.467643861273,168.725,168.693434738,24.111,0.0976562,168.706028852,2.9599e+10,0.0,168.674,-168.545,54.58313465118408,-1.68568652759,8.853921175003052,83.8875941841,4253.255222082138,201.794930045,0.4672557087,1.0623564720153809,87.0708,638.341922022,6.34061324693,78,0.467643861273,0.0064021,236.535531745,0.1456468105316162,0.999365,70,-168.447
358.360343202,0.726780562795,168.573,168.541711251,24.1124,0.116776,168.555918039,2.96401e+10,0.0,168.524,-173.97,55.6268515586853,0.463915119869,8.970854759216309,118.626143603,4309.0038187503815,173.290562415,0.726250283448,1.106762409210205,83.506,711.443773055,6.22879689928,79,0.726780562795,0.00992781,243.972351766,0.14983415603637695,0.999446,64,-173.853
362.414109517,0.582983623995,168.069,168.038365963,24.112,0.117111,168.052189392,2.96272e+10,0.0,168.021,-168.413,53.639267683029175,-0.188128258271,9.04153060913086,124.231935773,4362.795998573303,197.278391139,0.582138443525,1.1461408138275146,81.4146,786.973417075,6.15886177676,80,0.582983623995,0.00645509,245.985567819,0.15277838706970215,0.999421,65,-168.296
336.200211173,0.694473122325,167.809,167.779637624,24.1137,0.117599,167.794786596,2.96795e+10,0.0,167.759,-164.654,53.32266616821289,-0.0749664662567,8.614959716796875,106.583959143,4416.252981424332,163.0650779,0.694421854149,1.02372407913208,81.1247,672.971628364,6.14838278548,81,0.694473122325,0.00998656,234.713974914,0.1397233009338379,0.999525,69,-164.537
340.916269465,0.65941091471,167.882,167.848956145,24.1159,0.107285,167.865866323,2.97452e+10,0.0,167.829,-168.147,53.79030752182007,0.253336651729,9.034130573272705,95.7315831959,4470.166552066803,177.301533288,0.659758804329,1.100632905960083,81.0396,724.756429344,6.12041986799,82,0.65941091471,0.00900478,238.123618451,0.14500188827514648,0.999655,68,-168.039
349.891431001,0.70615008738,167.613,167.581060124,24.1163,0.107254,167.596694411,2.97571e+10,0.0,167.556,-164.341,52.56797170639038,0.345783785975,8.896103382110596,86.8960506311,4522.859370708466,199.283275939,0.706207189218,1.028554916381836,81.9291,576.736421749,6.13721091041,83,0.70615008738,0.00994051,243.649353366,0.1411139965057373,0.999679,69,-164.233
359.74824781,0.171942470034,167.192,167.159539332,24.1144,0.0861511,167.174547201,2.96999e+10,0.0,167.138,-169.834,52.74411344528198,-17.6335050245,8.999324083328247,115.627644868,4575.731578826904,172.694184417,0.171839772807,1.048905372619629,82.0076,722.789972907,6.1242044196,84,0.171942470034,0.00957333,245.351678907,0.14286327362060547,0.999566,64,-169.748
355.610576555,0.6611207448,166.993,166.962413959,24.1176,0.106964,166.980056518,2.97952e+10,0.0,166.937,-165.615,53.22410607337952,-0.536944450499,8.894626140594482,131.177208095,4629.0826535224915,183.345076468,0.66143013095,1.0368456840515137,82.1496,1048.65509513,6.12927090445,85,0.6611207448,0.009885,242.678010483,0.13988137245178223,0.999755,66,-165.508
348.792839329,0.459326281726,166.505,166.475322063,24.1167,0.145126,166.492695146,2.97686e+10,0.0,166.45,-163.397,54.23362731933594,-0.919701121079,8.99080204963684,79.5003920022,4683.456516027451,210.786975551,0.459382851327,1.0617856979370117,80.002,627.823252262,6.0525397974,86,0.459326281726,0.00926534,243.907493194,0.14242792129516602,0.999703,67,-163.252
350.482210514,0.73546277545,166.068,166.040425173,24.1181,0.106003,166.056210753,2.98085e+10,0.0,166.015,-164.494,54.09394359588623,0.555357968864,8.962705135345459,101.653920356,4737.680997371674,188.387179993,0.735462852641,1.0556108951568604,81.9401,697.268248475,6.11618054115,87,0.73546277545,0.0098423,242.929199498,0.14525365829467773,0.999784,68,-164.388
344.165751626,0.123857582621,165.897,165.871967395,24.115,0.0506897,165.887127258,2.97179e+10,0.0,165.845,-161.808,54.08216166496277,-19.0326323606,8.871949195861816,89.3221164441,4791.899733304977,203.374133671,0.123805829992,1.052431344985962,83.2062,732.296054825,6.14219553298,88,0.123857582621,0.00514086,240.686402019,0.14258694648742676,0.999604,68,-161.757
354.199069743,0.652791958284,165.236,165.206911172,24.1152,0.110626,165.225120317,2.97244e+10,0.0,165.179,-162.096,54.608062505722046,0.319585437222,9.043109893798828,95.1448284627,4846.63836312294,196.123210457,0.652859523187,1.0572035312652588,81.9302,767.267258443,6.09216461757,89,0.652791958284,0.00996253,244.97943584,0.14459848403930664,0.999617,66,-161.985
356.199611668,0.691044448968,165.207,165.178060404,24.1157,0.100296,165.193855843,2.97389e+10,0.0,165.151,-162.936,54.36423635482788,0.303002514074,9.141768217086792,99.4553797495,4901.143070697784,198.531605252,0.690609482949,1.061959981918335,80.7779,651.375325568,6.07381498718,90,0.691044448968,0.00849004,245.574850786,0.14597415924072266,0.999645,66,-162.836
372.761131761,0.654985513572,164.884,164.858405171,24.1195,0.109558,164.875912096,2.98505e+10,0.0,164.833,-166.878,54.75116014480591,0.278084818384,9.403347730636597,118.084925624,4956.027531147003,192.124878788,0.654976219331,1.0990939140319824,77.4651,722.71465713,5.99159895521,91,0.654985513572,0.00968789,252.098885786,0.14559435844421387,0.999866,63,-166.769
351.080651592,0.703824781328,164.966,164.930586459,24.1202,0.107269,164.951281588,2.98717e+10,0.0,164.909,-158.468,54.66073822975159,0.237903640602,9.130151271820068,78.2570807853,5010.823319196701,212.324817199,0.703427655641,1.0792498588562012,78.2692,690.368627768,5.98411307896,92,0.703824781328,0.00640616,244.835480979,0.14397549629211426,0.999908,66,-158.36
346.834513832,0.73344392339,164.882,164.853260405,24.1223,0.101608,164.872854964,2.99351e+10,0.0,164.824,-162.575,54.61968684196472,0.507933646739,9.173602104187012,92.518065485,5065.58610200882,197.107339877,0.733505199114,1.0839605331420898,77.8921,591.86949805,5.97083073168,93,0.73344392339,0.00640921,241.68553965,0.14849448204040527,1.00003,68,-162.473
366.823110645,0.397800879073,165.114,165.078044052,24.1224,0.125259,165.096971695,2.99367e+10,0.0,165.056,-166.834,54.50282263755798,-0.780415774249,8.934814691543579,111.65896834,5120.219309568405,210.288929843,0.397865977004,1.0409584045410156,77.1345,859.306889405,5.96276574315,94,0.397800879073,0.00575442,249.77101734,0.1418764591217041,1.00004,64,-166.709
363.386870581,0.765524141493,164.806,164.77210582,24.121,0.0927582,164.791758817,2.98963e+10,0.0,164.747,-165.724,56.70768332481384,0.514762602804,9.293840885162354,103.298248503,5177.078919410706,194.190581009,0.76569209821,1.1588425636291504,77.7232,653.781232035,5.96414188534,95,0.765524141493,0.00642921,248.904055895,0.1587848663330078,0.999958,65,-165.631
356.715428894,0.730519601404,165.019,164.983519057,24.1216,0.0954742,165.003259754,2.99137e+10,0.0,164.959,-160.741,56.56447744369507,0.520446922045,9.22720980644226,74.4005989448,5233.817290306091,222.993331876,0.730609346042,1.1654515266418457,77.4442,521.245844082,5.96710311356,96,0.730519601404,0.00644256,247.680094666,0.15633773803710938,0.999993,65,-160.646
356.999525022,0.577759062626,164.989,164.949206751,24.1224,0.136978,164.971679901,2.99379e+10,0.0,164.923,-161.562,54.91237950325012,0.270528739368,9.350700855255127,95.5901914896,5288.867442846298,214.742534251,0.57703647397,1.0705955028533936,78.1499,623.692697838,5.98516676545,97,0.577759062626,0.00845022,246.490952332,0.1481494903564453,1.00004,65,-161.425
347.583725018,0.645213509376,165.169,165.132082616,24.1237,0.103683,165.153061517,2.99771e+10,0.0,165.103,-160.235,53.95422005653381,0.275385269528,8.978917121887207,83.1837776512,5342.962571382523,156.470031282,0.644967087856,1.0336034297943115,80.6286,628.474656888,6.06111419162,98,0.645213509376,0.00989475,243.374574274,0.14199399948120117,1.00012,68,-160.131
379.407592011,0.732590985278,165.382,165.340283766,24.1183,0.11972,165.361372822,2.98164e+10,0.0,165.315,-169.208,53.45572638511658,0.58508112622,9.120391368865967,98.0064300502,5396.557768583298,225.663283367,0.732570299326,1.0494792461395264,82.2277,632.486648188,6.10883841423,99,0.732590985278,0.00989832,257.356023072,0.14205408096313477,0.999801,62,-169.088
363.06308387,0.673382930527,165.348,165.301965628,24.122,0.139221,165.324139754,2.99269e+10,0.0,165.276,-166.921,53.517603397369385,0.453396900839,9.189576864242554,73.8030621201,5450.2085745334625,204.200010602,0.673155366049,1.0530304908752441,80.0334,627.166013752,6.03630138748,100,0.673382930527,0.00998066,251.214136854,0.14114665985107422,1.00002,65,-166.782
387.908505168,0.742682332913,165.385,165.335591305,24.1226,0.12088,165.359733159,2.99456e+10,0.0,165.309,-171.486,54.72618651390076,0.634627962776,9.307925939559937,108.658992342,5505.073135375977,229.095284613,0.74238744181,1.0521914958953857,80.594,733.884043114,6.06580927396,101,0.742682332913,0.00997209,260.882125671,0.1416471004486084,1.00005,62,-171.365
402.832464697,0.663453580886,165.377,165.327711039,24.1238,0.1064,165.351915365,2.99805e+10,0.0,165.302,-177.891,54.56928372383118,0.311620568022,9.419670581817627,130.424229781,5559.777487277985,193.023812203,0.663034078955,1.0651414394378662,79.1746,834.411874963,6.03045673116,102,0.663453580886,0.00643516,265.241553659,0.14586710929870605,1.00012,61,-177.784
392.670513747,0.475244949706,166.102,166.051879366,24.1236,0.130005,166.078141038,2.9975e+10,0.0,166.027,-173.183,52.98316669464111,-1.65658668234,9.05679702758789,100.538206792,5612.901415586472,222.013547177,0.475031183009,1.0348138809204102,80.7593,733.614189612,6.09280031322,103,0.475244949706,0.0097573,264.365883053,0.14184021949768066,1.00011,62,-173.053
391.009893025,0.699396710606,167.115,167.064950184,24.1265,0.111145,167.092079382,3.00616e+10,0.0,167.039,-171.019,53.88204002380371,0.412651379824,9.111046314239502,87.4495662334,5666.921660661697,166.536170298,0.699383624657,1.0319874286651611,82.0039,611.452224482,6.1562448861,104,0.699396710606,0.00980716,264.367225074,0.14306402206420898,1.00028,62,-170.908
367.229066869,0.574046635222,167.712,167.657163255,24.1253,0.105011,167.682570739,3.00244e+10,0.0,167.631,-167.883,52.89969849586487,0.327111052793,8.949072122573853,80.9084690091,5719.958292245865,203.81552369,0.573952306077,1.027151346206665,84.1384,611.578441874,6.21055072821,105,0.574046635222,0.00754571,254.045144621,0.1412334442138672,1.00021,66,-167.778
388.218533126,0.731622844601,168.093,168.03656453,24.1236,0.128952,168.063298884,2.9975e+10,0.0,168.008,-175.201,53.31150579452515,0.600224058376,9.188090085983276,106.358081896,5773.403031349182,230.001266701,0.730829856662,1.0424416065216064,85.9983,726.257607285,6.27299712011,106,0.731622844601,0.00993003,261.890525706,0.1404423713684082,1.00011,63,-175.072
371.916401249,0.468151778143,168.888,168.833804463,24.1242,0.101578,168.860033431,2.99933e+10,0.0,168.806,-171.663,52.43994402885437,-0.267428778949,8.811054944992065,91.8982331415,5825.978638410568,208.699161342,0.467616549654,1.0244321823120117,89.8507,639.888478595,6.38691684631,107,0.468151778143,0.0093939,255.63064202,0.1428842544555664,1.00015,65,-171.562
400.722768786,0.248326737892,169.842,169.779638017,24.1242,0.0976105,169.808260099,2.99914e+10,0.0,169.754,-184.653,52.78092122077942,-1.70417953498,9.174994230270386,109.357132434,5878.896020650864,218.169708355,0.248386654087,1.0435607433319092,93.2788,762.168090453,6.4968946161,108,0.248326737892,0.00836297,267.163714129,0.14200878143310547,1.00015,61,-184.555
383.559234369,0.732466592594,170.715,170.64895219,24.1276,0.119904,170.681346416,3.00955e+10,0.0,170.62,-177.448,52.603402614593506,0.562799178234,9.219034910202026,88.7884163067,5931.631173610687,200.146284628,0.732555496487,1.0430381298065186,100.008,669.210369603,6.65846313042,109,0.732466592594,0.00992221,260.456213934,0.14278197288513184,1.00035,63,-177.328
395.080569552,0.672132450693,171.954,171.888801931,24.125,0.0953979,171.920762461,3.00155e+10,0.0,171.862,-177.687,52.99181389808655,0.369872000942,9.128636360168457,97.9219279051,5984.761413574219,233.889180447,0.671957569865,1.0303113460540771,101.057,719.867986328,6.68817625085,110,0.672132450693,0.00997465,266.214661153,0.14233946800231934,1.00019,63,-177.592
383.597937572,0.728285046218,171.314,171.245520164,24.1279,0.101334,171.278893297,3.01037e+10,0.0,171.221,-177.817,54.61394500732422,0.610605691629,9.137770175933838,85.1039028848,6039.507499456406,230.24963761,0.728221373323,1.0286836624145508,100.537,623.418084624,6.66456897318,111,0.728285046218,0.00983931,261.667700905,0.13977789878845215,1.00037,64,-177.716
403.892097164,0.711655706063,171.398,171.326893257,24.1298,0.110199,171.364517715,3.01603e+10,0.0,171.301,-187.451,55.58071780204773,0.494425278102,9.161945104598999,112.789628985,6095.225236415863,251.930617264,0.711380432836,1.0883657932281494,97.9779,777.242218738,6.62843711264,112,0.711655706063,0.00995851,269.06616361,0.14959263801574707,1.00048,61,-187.341
389.034669157,0.694953957177,171.67,171.599946338,24.1236,0.123611,171.636427765,2.99726e+10,0.0,171.576,-180.205,53.90244388580322,0.313316483088,9.275196313858032,98.2961638873,6149.3067746162415,232.051973926,0.695147562744,1.0997247695922852,97.4964,655.493667005,6.63040984981,113,0.694953957177,0.00883356,262.587983198,0.14872193336486816,1.00011,62,-180.081
398.996410142,0.676078725395,172.222,172.157612354,24.1249,0.109009,172.192360311,3.00143e+10,0.0,172.131,-181.888,53.990105390548706,0.346327723544,9.281655073165894,126.928550592,6203.433923244476,223.320077336,0.675649888661,1.0512726306915283,98.9886,828.830973314,6.65421323477,114,0.676078725395,0.00986718,264.604673083,0.1429579257965088,1.00019,61,-181.779
362.916208248,0.731575226995,172.257,172.192030917,24.1269,0.0940857,172.22363923,3.00734e+10,0.0,172.169,-177.324,53.6732439994812,0.295228604809,9.354087591171265,84.4949889976,6257.247092008591,226.560912553,0.731291319505,1.0533554553985596,98.1832,714.783649411,6.65561840916,115,0.731575226995,0.00640913,251.039149552,0.14235186576843262,1.00031,66,-177.23
376.877253987,0.713710755143,172.894,172.830388676,24.1264,0.117752,172.864375506,3.00588e+10,0.0,172.804,-176.936,53.47959876060486,0.492057738865,9.335851192474365,92.5393753511,6310.864384174347,270.218006559,0.712684541819,1.0590274333953857,99.4552,765.23921284,6.71397730364,116,0.713710755143,0.00992671,257.502677329,0.142225980758667,1.00028,65,-176.819
350.86586273,0.687502733237,173.067,173.002179875,24.1248,0.113235,173.035737876,3.00115e+10,0.0,172.978,-168.692,53.74615550041199,0.38437649805,9.039045572280884,91.0101317948,6364.742433309555,154.452594484,0.686642117256,1.0296616554260254,97.823,820.903806246,6.63186899876,117,0.687502733237,0.00962805,244.758359424,0.14123177528381348,1.00019,68,-168.579
368.846368955,0.363493257201,173.089,173.02455909,24.126,0.0686188,173.056454944,3.00468e+10,0.0,173.001,-173.766,53.45056891441345,-0.194850735428,9.147891998291016,88.2546963763,6418.33317399025,240.674420654,0.363086445409,1.0281994342803955,96.7377,660.421214254,6.64479111829,118,0.363493257201,0.00761454,254.181515049,0.1449570655822754,1.00026,66,-173.698
361.612182381,0.709689304309,173.422,173.357254288,24.1254,0.105789,173.395098859,3.00276e+10,0.0,173.331,-174.274,53.77301621437073,0.523816877071,9.218770027160645,100.324668409,6472.245334386826,184.934442614,0.709450629229,1.0461933612823486,100.636,697.401172379,6.71126515111,119,0.709689304309,0.0094708,249.384878684,0.14259743690490723,1.00022,67,-174.168
339.21955554,0.756540840551,172.873,172.799866147,24.1237,0.102966,172.837032443,2.99758e+10,0.0,172.775,-165.988,52.914594888687134,0.64739294161,9.086817026138306,73.3575261801,6525.2991778850555,198.823265848,0.756507785263,1.0301234722137451,98.2461,570.114833873,6.69325142899,120,0.756540840551,0.00996404,240.288869364,0.14294791221618652,1.00012,71,-165.885
371.786574756,0.644437303172,172.952,172.87475816,24.1245,0.0841675,172.915658167,3.00018e+10,0.0,172.854,-169.241,53.227522134780884,0.54224670503,8.928049802780151,90.7152328844,6578.658884763718,234.880835024,0.643720757405,1.005995512008667,94.4324,728.732387015,6.57474369392,121,0.644437303172,0.00642625,255.126509927,0.14002227783203125,1.00017,66,-169.157
362.654363538,0.523342345716,172.616,172.535126615,24.1262,0.0968475,172.577497561,3.00509e+10,0.0,172.515,-168.016,54.27451133728027,-0.601529372549,9.066476583480835,103.488254069,6633.069415807724,190.19232101,0.522957925105,1.024169921875,96.8866,731.91738849,6.61843776784,122,0.523342345716,0.00990282,249.669219237,0.1450960636138916,1.00027,67,-167.919
