AverageReturn,Perplexity,AverageY,AverageDiscountedReturn,NumTrajs,MaxReturn,ItrTime,ProcessExecTime,Time,LossAfter,LossBefore,StdReturn,ExplainedVariance,AveragePolicyStd,AverageQ,AverageAbsY,AverageQLoss,MinReturn,MeanKLBefore,MeanKL,AbsLearnSignalNew,dLoss,EnvExecTime,AbsLearnSignal,PolicyExecTime,AverageAbsQYDiff,Iteration,AbsLearnSignalOld,AverageAbsQ,Entropy
499.551713571,2.85901e+10,207.178264858,311.415931699,51,877.160558149,57.584259033203125,0.1470320224761963,41730.676016807556,-202.847,-202.768,115.435802868,0.149967426945,0.997378,207.177,207.202941753,42.276,303.363109764,0.0,0.00919675,0.574885530817,0.0789337,9.74856972694397,0.574885530817,1.1305601596832275,4.48834570857,745,0.574851758324,207.237,24.0763
547.609642784,2.85948e+10,207.719922853,327.592493922,47,918.897003581,57.977317810058594,0.15056157112121582,41788.78135228157,-207.538,-207.479,123.54890023,0.545739133683,0.997388,207.717,207.744187802,42.5789,366.930493589,0.0,0.00986276,0.667743509003,0.0587921,10.292356491088867,0.667743509003,1.1754820346832275,4.49161369091,746,0.667542450558,207.779,24.0765
520.21503014,2.85396e+10,207.362128818,318.274816903,49,838.539176157,57.14521408081055,0.14482855796813965,41846.05576014519,-206.061,-205.992,116.888333932,0.512753482152,0.997274,207.358,207.385960889,43.3203,231.272447558,0.0,0.00947249,0.685554681662,0.0690155,9.604417085647583,0.685554681662,1.1157865524291992,4.51463286141,747,0.685168815727,207.415,24.0746
530.221758098,2.85603e+10,207.26926814,322.693820899,48,841.21638786,57.66617298126221,0.15047883987426758,41903.85261082649,-207.66,-207.582,107.62963503,0.694353513426,0.997317,207.266,207.293839855,42.8744,326.584137766,0.0,0.00975759,0.713123452053,0.0783539,10.23075532913208,0.713123452053,1.1915240287780762,4.50688061252,748,0.713272787929,207.328,24.0753
520.060133689,2.85904e+10,207.743527014,318.342245149,49,814.95229274,56.77554750442505,0.15298938751220703,41960.755875110626,-207.119,-207.045,115.25714809,0.223274830588,0.99738,207.741,207.767915801,42.5271,290.237047473,0.0,0.00951042,0.548055915816,0.0744171,9.774991035461426,0.548055915816,1.128075361251831,4.50767888379,749,0.547722149988,207.798,24.0763
539.122672739,2.85477e+10,207.852955922,323.998535968,46,785.698576415,57.21868395805359,0.1487119197845459,42018.103484392166,-208.795,-208.724,116.381535005,0.467565882583,0.997293,207.85,207.877855888,42.2295,262.297545031,0.0,0.00968239,0.569246526318,0.0705261,9.820520401000977,0.569246526318,1.1216285228729248,4.49518521883,750,0.569206708219,207.911,24.0748
550.53283487,2.85579e+10,208.292664033,328.970834573,46,979.83570245,57.89985370635986,0.15108847618103027,42076.13728284836,-213.164,-213.097,120.565159013,0.653656232571,0.997315,208.289,208.315756522,43.0121,341.687313493,0.0,0.00987503,0.680030410881,0.066391,10.04554557800293,0.680030410881,1.1490883827209473,4.52018827124,751,0.67934768869,208.347,24.0752
532.704826932,2.85739e+10,208.321800051,323.396192979,48,726.554722736,57.871869802474976,0.15431737899780273,42134.14116001129,-207.768,-207.707,110.29003869,0.605996199638,0.997348,208.318,208.348798378,43.3256,272.866367368,0.0,0.0099323,0.649736230972,0.0610199,10.217043399810791,0.649736230972,1.1940927505493164,4.5496281087,752,0.649760128719,208.383,24.0758
527.562584718,2.85692e+10,207.839915777,318.069212908,48,956.661710878,57.376726388931274,0.14941143989562988,42191.64681005478,-209.86,-209.795,144.285177973,0.591121806241,0.997338,207.838,207.866733956,42.9294,287.519211296,0.0,0.00982225,0.667799576408,0.0649261,9.940833806991577,0.667799576408,1.1564197540283203,4.52960754323,753,0.667464067239,207.901,24.0756
538.318950512,2.86054e+10,208.275376804,324.750399048,48,950.263914725,56.994194984436035,0.15374493598937988,42248.767510175705,-207.794,-207.727,120.08321283,0.569809997239,0.997411,208.272,208.301750453,43.4695,336.957840323,0.0,0.00980349,0.709336378145,0.0669098,10.27842092514038,0.709336378145,1.1916794776916504,4.53877155313,754,0.709097524321,208.334,24.0769
515.01522657,2.8569e+10,208.42749294,315.329810812,49,961.636416347,56.39592099189758,0.1459958553314209,42305.28953266144,-206.94,-206.871,128.433265814,0.545317246622,0.997338,208.424,208.45534877,44.1121,328.833467582,0.0,0.00965412,0.667415072765,0.06987,9.780166864395142,0.667415072765,1.140820026397705,4.52626930922,755,0.667302995842,208.485,24.0756
534.05098095,2.85839e+10,208.610848392,323.991491055,48,807.729023597,56.670838594436646,0.15017914772033691,42362.09176445007,-212.299,-212.247,111.615709075,0.260813851888,0.997369,208.607,208.638221915,43.5387,339.572850219,0.0,0.00895746,0.465803017822,0.0515137,9.945395469665527,0.465803017822,1.1515498161315918,4.55226293482,756,0.465489756972,208.673,24.0761
539.445959955,2.85887e+10,208.815095854,323.876050796,47,1122.61001491,56.711755990982056,0.14606213569641113,42418.93506550789,-210.123,-210.053,142.820946425,0.542270806396,0.997379,208.812,208.838404695,43.9135,308.675587433,0.0,0.00941351,0.69540975755,0.0697327,9.735945463180542,0.69540975755,1.1302540302276611,4.55018679746,757,0.694910747232,208.869,24.0763
500.47578473,2.85822e+10,209.428357462,312.17997793,51,882.637130675,56.353750228881836,0.14679169654846191,42475.417949676514,-206.651,-206.558,107.549423992,0.672712112444,0.997367,209.425,209.452952206,43.9352,358.050371867,0.0,0.00990887,0.716337796577,0.0934601,9.69888687133789,0.716337796577,1.1650762557983398,4.5740310014,758,0.716048639226,209.485,24.0761
519.473435622,2.85759e+10,209.30763748,320.381702921,49,801.137884326,56.399205684661865,0.14530324935913086,42531.946702718735,-205.191,-205.11,96.1325565862,-0.0418908809131,0.997353,209.305,209.331050221,43.7113,336.230175811,0.0,0.0088967,0.523901464163,0.08078,9.519442558288574,0.523901464163,1.1104326248168945,4.55922666996,759,0.523737817107,209.362,24.0758
549.327079755,2.85686e+10,209.449263033,324.825197898,46,1046.0662866,56.6435182094574,0.14708828926086426,42588.718307733536,-209.123,-209.062,159.161937678,0.623633363067,0.997337,209.447,209.469762045,43.8813,263.303338078,0.0,0.00982291,0.6988973887,0.0608063,10.009350538253784,0.6988973887,1.145571231842041,4.5887807173,760,0.698955743718,209.506,24.0756
502.824241494,2.8587e+10,209.530506244,310.121545768,51,932.771691717,56.580491065979004,0.14889740943908691,42645.42514371872,-205.223,-205.128,139.241173302,-18.9423918463,0.997374,209.527,209.555331776,44.4956,279.186043551,0.0,0.00914597,0.168461489332,0.0948792,9.915552377700806,0.168461489332,1.1460928916931152,4.6013076948,761,0.168480636875,209.587,24.0762
502.151927387,2.86094e+10,209.39425197,309.953199428,51,869.036124408,56.13587260246277,0.14814472198486328,42701.69029259682,-209.758,-209.706,136.036577522,0.137045076533,0.997419,209.392,209.420021292,44.431,210.958629035,0.0,0.00927226,0.542828800204,0.0519867,9.589089632034302,0.542828800204,1.1769847869873047,4.59518135373,762,0.542757569126,209.454,24.077
542.38205001,2.8585e+10,209.697188396,325.461683062,46,860.415058463,55.70182967185974,0.14351129531860352,42757.519038915634,-210.135,-210.076,120.728044228,0.0580493508637,0.997368,209.694,209.719297856,44.0916,364.112632242,0.0,0.00997431,0.514050151784,0.0587921,9.61030387878418,0.514050151784,1.095522403717041,4.5815231481,763,0.513870584444,209.751,24.0761
529.347904457,2.86289e+10,209.940913939,319.394472289,48,949.056717689,56.199090242385864,0.14638781547546387,42813.84368610382,-210.236,-210.152,142.931759981,0.275333903186,0.997458,209.937,209.968010566,44.5275,307.95692239,0.0,0.00964327,0.572441477811,0.0838013,9.750965356826782,0.572441477811,1.1526908874511719,4.59984759502,764,0.572317855962,210.004,24.0777
506.819776702,2.86327e+10,209.801258908,315.846635406,51,782.245002643,55.792747259140015,0.14542508125305176,42869.76366996765,-203.826,-203.783,93.6640314481,-2.7208747648,0.997466,209.8,209.827876627,44.3114,321.174134102,0.0,0.00987104,0.236202117989,0.0429077,9.619288206100464,0.236202117989,1.1277821063995361,4.60501213373,765,0.236121615057,209.866,24.0778
525.150624829,2.86386e+10,209.618574575,318.33050061,48,914.330017324,56.167208194732666,0.14506816864013672,42926.062420368195,-208.36,-208.324,129.711557725,-4.77845868551,0.997478,209.616,209.643848432,44.7171,229.773648031,0.0,0.00776555,0.182490818604,0.0358887,9.729347944259644,0.182490818604,1.1262764930725098,4.59756719616,766,0.182395795091,209.679,24.078
545.833163885,2.87103e+10,209.951165494,327.158949668,46,892.072383044,56.068987131118774,0.14522337913513184,42982.25867986679,-207.677,-207.616,116.508378066,0.228894636612,0.997624,209.948,209.977350923,44.0053,375.378937516,0.0,0.0098719,0.543668836174,0.0609131,9.883679628372192,0.543668836174,1.1255669593811035,4.58162766893,767,0.543561792727,210.015,24.0805
535.908280933,2.87165e+10,210.046352407,325.894103157,48,841.290878524,56.02721071243286,0.14949440956115723,43038.41542959213,-208.875,-208.818,93.9025815284,0.588322679491,0.997636,210.044,210.066981719,45.5714,385.151307594,0.0,0.00886989,0.613566222597,0.0572815,9.893206119537354,0.613566222597,1.146265983581543,4.63136588066,768,0.613294331349,210.105,24.0807
556.646773675,2.8718e+10,210.44195973,328.955608404,45,921.163453683,55.76336407661438,0.14671659469604492,43094.30415248871,-214.808,-214.746,133.20344364,-45.7661830601,0.997638,210.439,210.467059268,45.8895,238.505401855,0.0,0.00796614,0.10432217315,0.0616302,9.974407196044922,0.10432217315,1.129406452178955,4.62849125912,769,0.104343135397,210.499,24.0808
520.828523315,2.87184e+10,209.995085108,318.855103145,49,817.018859435,56.65126657485962,0.14478111267089844,43151.07795071602,-210.903,-210.836,110.042818313,0.610103608859,0.997638,209.992,210.021395296,44.6787,225.547522351,0.0,0.00961103,0.719547338028,0.0669861,9.72784423828125,0.719547338028,1.108304738998413,4.60802880441,770,0.719529499815,210.057,24.0808
560.514210429,2.86909e+10,210.05123632,333.311707744,46,858.32546861,55.55621409416199,0.14559578895568848,43206.75898885727,-217.171,-217.124,104.114750996,0.350347435098,0.997582,210.048,210.078956934,44.7822,344.689403312,0.0,0.00766484,0.527585864146,0.0471191,9.653560638427734,0.527585864146,1.1093688011169434,4.61751572323,771,0.527885407823,210.114,24.0798
567.709109559,2.86861e+10,210.305450868,333.292320875,45,848.485741094,56.08579921722412,0.14523839950561523,43262.96956372261,-217.872,-217.78,129.685287546,0.560179489773,0.997572,210.303,210.330369386,44.4944,292.585241503,0.0,0.0099679,0.537008807714,0.0919647,9.893758773803711,0.537008807714,1.1178271770477295,4.59333680174,772,0.536541513421,210.368,24.0797
513.667200976,2.86766e+10,210.335465306,317.432067044,50,741.124204109,55.74331712722778,0.14736294746398926,43318.840082883835,-210.372,-210.303,99.2496179741,0.342640837076,0.997553,210.333,210.359300455,44.5267,183.947239906,0.0,0.00944912,0.557357492918,0.0693512,9.841972827911377,0.557357492918,1.0984911918640137,4.59930421614,773,0.557247596346,210.396,24.0793
561.927990425,2.864e+10,210.367329808,330.059824276,45,1030.5934067,56.1069393157959,0.14433622360229492,43375.07855153084,-214.885,-214.831,151.43133284,0.589820291237,0.997479,210.365,210.39244711,44.2994,330.337808798,0.0,0.00726545,0.633343456826,0.0537262,9.843332767486572,0.633343456826,1.0970425605773926,4.58439161274,774,0.633069312759,210.427,24.0781
541.413667875,2.86523e+10,210.738359228,326.029503199,47,967.873525676,56.31938648223877,0.1433100700378418,43431.52824115753,-211.855,-211.789,114.880690426,0.413502594049,0.997504,210.735,210.76523131,44.1241,327.701302554,0.0,0.00985861,0.696073284916,0.0652924,9.824058532714844,0.696073284916,1.0912160873413086,4.56415949554,775,0.695409430277,210.803,24.0785
519.000596029,2.86697e+10,210.629324626,317.738024927,48,771.31747657,55.5524206161499,0.14108872413635254,43487.199624061584,-211.996,-211.787,113.038999941,-6.84591250223,0.997539,210.625,210.656383741,44.1635,238.368840548,0.0,0.00743774,0.172249684509,0.209137,9.556165933609009,0.172249684509,1.0707521438598633,4.57006833197,776,0.172232505519,210.691,24.0791
487.720651121,2.86712e+10,210.567080406,307.284731074,53,747.579728549,55.50852608680725,0.14207792282104492,43542.82638669014,-204.937,-204.871,105.742890266,0.559575661066,0.997542,210.564,210.593814504,44.289,240.13924216,0.0,0.0097377,0.700023508604,0.0663452,9.341824531555176,0.700023508604,1.0454554557800293,4.58508443662,777,0.699941401098,210.629,24.0792
528.991228865,2.86735e+10,210.630238381,322.238601881,47,808.984835037,54.876617193222046,0.1384267807006836,43597.822442770004,-211.949,-211.863,102.602999179,0.626218601317,0.997548,210.628,210.655433031,44.7088,354.621172825,0.0,0.0099614,0.707065392793,0.085968,9.463327169418335,0.707065392793,1.0320775508880615,4.59463015654,778,0.706931813262,210.691,24.0792
527.371248444,2.86984e+10,210.692860364,320.49237018,48,937.129785863,54.92474150657654,0.1393260955810547,43652.86997127533,-209.36,-209.306,124.300514624,-0.0387896696252,0.997599,210.689,210.720979737,44.8447,208.569763175,0.0,0.00986628,0.399596658993,0.0541534,9.391341209411621,0.399596658993,1.0400669574737549,4.59959449549,779,0.399462415079,210.756,24.0801
527.725728254,2.8693e+10,210.719879677,320.695593325,48,858.999352159,56.32492423057556,0.14130568504333496,43709.31485915184,-213.824,-213.758,108.869486323,0.543276199442,0.997586,210.717,210.746946552,45.8084,264.169849553,0.0,0.00964481,0.639401059506,0.0668182,9.562372207641602,0.639401059506,1.0467734336853027,4.63055281409,780,0.639072009402,210.781,24.0799
552.832817847,2.87086e+10,211.029563098,329.285708387,46,784.869165951,55.58191251754761,0.1413710117340088,43765.02003574371,-214.569,-214.509,118.088409336,0.502274275687,0.997618,211.026,211.055941872,45.333,260.061635451,0.0,0.00977457,0.650834893675,0.0595093,9.72435712814331,0.650834893675,1.070051908493042,4.62717486526,781,0.651089937544,211.089,24.0805
506.302954021,2.86507e+10,210.814619903,313.557058381,50,771.180898961,54.94658541679382,0.14427399635314941,43820.081293582916,-210.718,-210.646,109.004490788,0.658015311981,0.997499,210.812,210.842237444,45.9423,191.579500148,0.0,0.00976847,0.690088635198,0.0718231,9.619841575622559,0.690088635198,1.0516870021820068,4.63245459212,782,0.689596109259,210.88,24.0784
539.740609524,2.86832e+10,210.949155676,324.992309651,46,883.609588493,54.92842173576355,0.13755345344543457,43875.12587761879,-211.625,-211.56,120.6241598,0.584245264846,0.997566,210.946,210.973862647,45.345,332.379229176,0.0,0.00995779,0.60562142824,0.0649414,9.31869101524353,0.60562142824,1.021453619003296,4.62654232593,783,0.605809164304,211.011,24.0796
561.8667258,2.86275e+10,210.80779782,331.346049509,45,1027.30462633,55.65576910972595,0.1434180736541748,43930.90000963211,-218.104,-218.029,129.335944918,0.553173406243,0.997451,210.805,210.830904016,45.378,277.436833473,0.0,0.00885426,0.707018693569,0.074585,9.679776430130005,0.707018693569,1.0713951587677002,4.58275452239,784,0.707114636462,210.869,24.0776
541.825187797,2.86629e+10,210.961871369,326.37294761,46,739.225131305,55.240063190460205,0.1387920379638672,43986.25660586357,-209.583,-209.52,96.4339005839,-0.180500703377,0.997524,210.959,210.986123194,44.3905,351.680044683,0.0,0.00987052,0.383738260559,0.0627136,9.48549222946167,0.383738260559,1.0405328273773193,4.57623448609,785,0.383366862073,211.02,24.0789
525.442930175,2.86276e+10,211.240720799,315.855799355,47,1163.51422076,55.349212646484375,0.14056658744812012,44041.72481775284,-215.038,-214.975,163.519590156,0.046828086506,0.997452,211.237,211.266435367,43.7704,187.578225293,0.0,0.00989817,0.557815394918,0.0628967,9.458407640457153,0.557815394918,1.0331871509552002,4.58192963252,786,0.557824721975,211.301,24.0776
579.481686739,2.86631e+10,210.720148341,333.869499741,44,1289.68522066,55.57688617706299,0.14708566665649414,44097.42204761505,-214.93,-214.855,188.439637723,0.3409052209,0.997524,210.717,210.745879428,44.821,334.352942967,0.0,0.00971857,0.692983094589,0.0746918,9.512250900268555,0.692983094589,1.0753953456878662,4.60322409485,787,0.69325672891,210.778,24.0789
513.981929279,2.86501e+10,210.939702732,314.169254861,49,958.410354468,55.44438719749451,0.14191627502441406,44152.98961305618,-214.907,-214.847,138.512575033,0.393516169535,0.997497,210.937,210.963012773,44.8911,211.604155233,0.0,0.00935141,0.630449230661,0.0598602,9.80116891860962,0.630449230661,1.0867037773132324,4.5850988264,788,0.630457335075,210.996,24.0784
530.656842386,2.86245e+10,210.501741432,322.548706339,48,948.924646404,56.389957666397095,0.14116740226745605,44209.499099731445,-209.971,-209.907,115.143055268,0.506723569684,0.997445,210.5,210.530080865,44.725,382.668244375,0.0,0.00973641,0.674351059334,0.0635986,9.323476314544678,0.674351059334,1.031268835067749,4.59046655379,789,0.674465627803,210.566,24.0775
498.727781925,2.86524e+10,210.49733515,310.591798341,50,735.245631069,56.033385038375854,0.13985800743103027,44265.65047669411,-205.652,-205.578,110.717199696,0.638821883941,0.997502,210.494,210.524654079,44.312,191.311665235,0.0,0.00995113,0.706215744289,0.074234,9.566871404647827,0.706215744289,1.0573642253875732,4.55590770596,790,0.706148379149,210.559,24.0785
510.247266761,2.86181e+10,210.329414959,311.563747619,49,1014.59625046,55.81961011886597,0.14615273475646973,44321.58831715584,-207.411,-207.346,145.552838234,0.58607591298,0.997432,210.326,210.360642264,44.0577,212.29774653,0.0,0.00993817,0.697860850225,0.0650482,9.889073133468628,0.697860850225,1.0960357189178467,4.5484145351,791,0.698065269743,210.395,24.0773
498.661326338,2.85691e+10,210.033694668,310.204317686,51,813.815122221,55.840049266815186,0.14504241943359375,44377.547214746475,-207.454,-207.365,116.362693546,0.34127821651,0.997332,210.031,210.063614856,45.4881,180.354822939,0.0,0.00968171,0.645954076389,0.0889893,9.855633735656738,0.645954076389,1.0998706817626953,4.55390079394,792,0.645739033122,210.098,24.0756
531.432036333,2.85983e+10,210.249841773,323.219266607,48,889.116677297,56.28103971481323,0.1454012393951416,44433.95026278496,-207.776,-207.712,103.790829209,0.609690471635,0.997391,210.248,210.273302789,43.8667,345.113955409,0.0,0.00965831,0.711351824837,0.0647125,9.832651138305664,0.711351824837,1.0851185321807861,4.53979333821,793,0.711485990158,210.308,24.0766
540.182024039,2.86297e+10,210.502544986,323.610929392,46,914.929920132,55.59491848945618,0.14351534843444824,44489.66911697388,-212.327,-212.265,128.481293233,0.521026381057,0.997454,210.498,210.525955771,44.6589,244.542906096,0.0,0.00948565,0.60984873498,0.0625916,9.563514471054077,0.60984873498,1.0533642768859863,4.55275550957,794,0.609772429833,210.558,24.0777
546.212226544,2.86434e+10,210.337144177,324.703836818,47,915.345669354,56.931341886520386,0.1491537094116211,44546.72071027756,-211.044,-210.974,139.170596337,0.50458047112,0.997483,210.335,210.363121047,44.4585,170.723811669,0.0,0.0099812,0.711469477217,0.0695801,10.097352743148804,0.711469477217,1.1172401905059814,4.52964369323,795,0.711991477287,210.398,24.0782
504.882263377,2.86281e+10,210.315102277,312.379855116,51,789.080646838,55.41337323188782,0.14694738388061523,44602.25361061096,-208.471,-208.381,119.276164916,-0.00723553588268,0.997452,210.313,210.334818559,43.7599,244.886804627,0.0,0.00972465,0.587063768366,0.0893555,9.767040491104126,0.587063768366,1.0873353481292725,4.52253635487,796,0.587005085682,210.372,24.0777
535.480544177,2.8618e+10,210.225212041,324.360786594,47,792.161050828,55.79881954193115,0.14374709129333496,44658.17774271965,-206.175,-206.12,101.17323237,0.0375349067019,0.997432,210.223,210.251941395,43.2507,313.778036167,0.0,0.00988986,0.411197231286,0.0552826,9.917676448822021,0.411197231286,1.0804903507232666,4.51314976444,797,0.4112026867,210.286,24.0773
564.673906413,2.85344e+10,210.023234599,332.295177349,44,877.600793936,55.60875630378723,0.14322614669799805,44713.91043329239,-215.423,-215.355,128.683986066,0.620695409716,0.997261,210.021,210.048957669,44.4009,248.271633983,0.0,0.00952033,0.683290651502,0.0675049,9.881550788879395,0.683290651502,1.0722768306732178,4.56729861645,798,0.682468444844,210.085,24.0744
556.70693593,2.85413e+10,209.859819908,330.278314833,45,956.389414931,54.72941517829895,0.13947677612304688,44768.7599132061,-213.495,-213.426,127.101482108,0.448884930791,0.997276,209.857,209.88765782,44.5081,248.459922941,0.0,0.00963291,0.570222340446,0.0690308,9.37129831314087,0.570222340446,1.045011281967163,4.55234491749,799,0.569775076831,209.923,24.0746
524.000326058,2.85699e+10,209.856227868,321.681802512,48,760.268224058,55.93198037147522,0.14499497413635254,44824.81717586517,-207.629,-207.573,90.1862733829,0.348687791006,0.997335,209.853,209.882633103,44.8457,333.274336476,0.0,0.00987331,0.524154019144,0.0559082,9.98529839515686,0.524154019144,1.0922839641571045,4.57504361186,800,0.524230898298,209.917,24.0756
527.998843018,2.85124e+10,210.231875178,319.466991757,48,915.386662783,54.992838621139526,0.14496970176696777,44879.93125271797,-215.031,-214.979,137.295213452,0.0941549069205,0.997216,210.23,210.260186333,44.994,204.743448154,0.0,0.00945928,0.478694016639,0.0516663,9.879093647003174,0.478694016639,1.0775749683380127,4.59060152372,801,0.478673136311,210.294,24.0736
505.482933287,2.84943e+10,210.016266755,314.700420547,50,740.692533279,54.9989275932312,0.14394664764404297,44935.05012059212,-208.212,-208.142,89.986286,0.358371438019,0.997178,210.013,210.037817918,45.4476,328.486035656,0.0,0.00643602,0.56969531928,0.0704193,9.65652871131897,0.56969531928,1.054816722869873,4.5755968282,802,0.569431814603,210.072,24.073
527.479321228,2.85192e+10,210.110535785,321.655896497,47,887.4578913,55.31371998786926,0.13979482650756836,44990.49052000046,-205.081,-205.017,100.357696461,0.663618030746,0.997229,210.108,210.134524514,45.1219,361.741703962,0.0,0.00978096,0.589066084046,0.0637665,9.717982769012451,0.589066084046,1.050236463546753,4.56566572132,803,0.588581512809,210.169,24.0738
521.999966921,2.84673e+10,210.251359679,318.796870477,49,839.743254892,55.1372766494751,0.1399374008178711,45045.75405216217,-208.184,-208.119,123.244921166,-0.0819304826917,0.997123,210.248,210.276163684,45.0429,322.410572111,0.0,0.00962711,0.498569540036,0.0643463,9.529295921325684,0.498569540036,1.0774521827697754,4.55912819838,804,0.498483722197,210.31,24.072
532.240661772,2.84929e+10,210.122563219,322.443142352,47,902.946936182,55.00230312347412,0.14293408393859863,45100.87983751297,-208.356,-208.286,115.435179444,0.668305503161,0.997175,210.12,210.143174427,44.3128,370.23549044,0.0,0.00992223,0.741745358997,0.0695038,9.644443988800049,0.741745358997,1.0919246673583984,4.52620099742,805,0.742042235911,210.176,24.0729
519.393185342,2.84967e+10,209.590406472,318.837937474,48,865.186012267,54.655994176864624,0.14391088485717773,45155.66598391533,-207.161,-207.116,101.27480896,-3.21335247872,0.997183,209.588,209.611433366,42.3547,262.764497463,0.0,0.00977714,0.27935261541,0.0450897,9.904967069625854,0.27935261541,1.100827693939209,4.48695340969,806,0.279193812503,209.644,24.0731
554.351084399,2.84613e+10,209.4061617,329.455539349,46,867.091204387,56.05882406234741,0.14806294441223145,45211.852553367615,-211.767,-211.694,125.009806322,0.632555257281,0.997112,209.403,209.432425658,42.601,334.894832147,0.0,0.0098661,0.745812964396,0.072525,10.071054458618164,0.745812964396,1.1238644123077393,4.4892590554,807,0.745388411885,209.466,24.0718
543.717921571,2.84065e+10,209.748311439,326.52587322,46,886.847036699,55.365116596221924,0.14530301094055176,45267.3465886116,-211.522,-211.458,114.643156482,0.507162747688,0.996998,209.747,209.773046558,42.9047,353.043732822,0.0,0.0095505,0.6347749086,0.0644531,9.822763681411743,0.6347749086,1.1065096855163574,4.47792281958,808,0.634889723194,209.807,24.0699
520.041218915,2.83909e+10,209.763986781,315.213685993,48,975.529523933,55.56996035575867,0.14770054817199707,45323.0481672287,-203.47,-203.403,148.589573308,0.605889841677,0.996966,209.76,209.787642862,42.7689,228.563117696,0.0,0.00876506,0.728093446541,0.0668182,10.238057136535645,0.728093446541,1.1111717224121094,4.47490553965,809,0.728183739912,209.82,24.0693
543.67896822,2.83636e+10,209.939799257,328.180202437,46,702.920162483,55.76291251182556,0.14917969703674316,45378.93594074249,-210.059,-209.995,91.0547471015,-2.95625280176,0.996909,209.936,209.96092458,42.9253,368.8884157,0.0,0.00950814,0.257536852956,0.0644836,10.352950096130371,0.257536852956,1.1444263458251953,4.46112421195,810,0.257579838315,209.994,24.0684
513.458882599,2.83442e+10,209.881683534,315.11476937,49,841.795856905,55.68237090110779,0.14545369148254395,45434.74416303635,-208.609,-208.55,121.773401964,0.760409783756,0.996868,209.88,209.899899754,41.7858,211.188353737,0.0,0.00650925,0.705645353207,0.059494,9.958174228668213,0.705645353207,1.1023120880126953,4.46109229436,811,0.705885639853,209.936,24.0677
537.265824875,2.83507e+10,209.824099668,325.379248981,47,829.55319873,54.917176961898804,0.142899751663208,45489.787914037704,-209.146,-209.076,101.233497067,0.169411205084,0.996881,209.82,209.843994913,41.9202,331.66870388,0.0,0.00964358,0.489745720445,0.0702667,9.921762228012085,0.489745720445,1.1101739406585693,4.44395374437,812,0.489911754726,209.879,24.0679
513.713290239,2.84052e+10,209.389884331,314.851499115,48,838.817843689,55.30727553367615,0.1437692642211914,45545.217002391815,-205.156,-205.088,123.218204241,0.539982452363,0.996995,209.387,209.409963117,41.8452,240.924076791,0.0,0.00958783,0.619522512117,0.0681915,9.93429160118103,0.619522512117,1.09865403175354,4.42319185351,813,0.619327963909,209.443,24.0698
566.781497157,2.84461e+10,210.303411537,333.354766231,44,990.185255706,55.1270272731781,0.14437174797058105,45600.47080421448,-209.107,-209.046,119.896293371,-0.56055139022,0.997079,210.301,210.327113363,42.8505,377.231866065,0.0,0.00970971,0.421020577884,0.0608063,10.024784326553345,0.421020577884,1.111966848373413,4.45383472813,814,0.421118703957,210.361,24.0713
573.481203469,2.8535e+10,209.954576797,337.219986382,45,1012.33564541,55.26848101615906,0.14314723014831543,45655.86463308334,-209.75,-209.686,122.471978246,0.626820887811,0.997263,209.951,209.976810903,41.3433,224.520779366,0.0,0.00972521,0.644753692984,0.0649109,9.819428205490112,0.644753692984,1.1147019863128662,4.43513788337,815,0.644658678809,210.011,24.0744
552.567244029,2.85109e+10,209.812106789,327.06116235,46,1195.90498031,55.44487452507019,0.1496410369873047,45711.43422245979,-209.684,-209.627,157.55339669,-0.418411108989,0.997214,209.807,209.833888433,43.7641,393.081444203,0.0,0.00980965,0.465501632833,0.0574493,10.327797889709473,0.465501632833,1.1300849914550781,4.48119215073,816,0.465390202715,209.868,24.0736
556.159308869,2.85155e+10,209.808861284,330.925210968,45,877.335124782,55.355533599853516,0.1453547477722168,45766.91413331032,-210.261,-210.169,115.08330693,0.56430847615,0.997223,209.807,209.831369773,43.2142,379.237920851,0.0,0.00981506,0.662388361466,0.0923309,9.998064517974854,0.662388361466,1.1195361614227295,4.49521812577,817,0.662379655174,209.864,24.0737
514.11494006,2.8496e+10,209.931703225,315.604716589,49,891.045726681,55.20119595527649,0.14798617362976074,45822.24584579468,-208.196,-208.117,122.24774301,0.571189349508,0.997183,209.927,209.956557015,42.5732,225.171580069,0.0,0.00986598,0.675444596335,0.0797272,10.387461185455322,0.675444596335,1.1565873622894287,4.46587975929,818,0.675326447921,209.986,24.073
579.409790183,2.84848e+10,209.773054719,332.640610261,43,1185.5617253,55.128628969192505,0.14344573020935059,45877.50126647949,-215.297,-215.246,185.878944977,-35.9272070686,0.99716,209.77,209.796696486,43.1087,213.017175379,0.0,0.00826277,0.179061488247,0.0508575,9.900125741958618,0.179061488247,1.112126350402832,4.47662781981,819,0.179050908427,209.833,24.0726
516.850221786,2.84811e+10,209.443067039,318.251353564,49,1011.46992035,55.17444062232971,0.1477816104888916,45932.82541298866,-206.864,-206.792,105.954081334,0.196112000321,0.997153,209.441,209.465990185,42.685,355.345831686,0.0,0.0099509,0.620655952101,0.0723572,10.1790771484375,0.620655952101,1.1419224739074707,4.46084803059,820,0.620497416084,209.499,24.0725
