MeanKL,ProcessExecTime,AbsLearnSignalOld,Perplexity,LossAfter,ItrTime,AverageQ,AveragePolicyStd,EnvExecTime,ExplainedVariance,MinReturn,LossBefore,Time,AverageAbsY,AverageReturn,Iteration,AbsLearnSignal,AverageAbsQYDiff,MaxReturn,StdReturn,AbsLearnSignalNew,MeanKLBefore,NumTrajs,AverageQLoss,AverageAbsQ,AverageY,PolicyExecTime,AverageDiscountedReturn,Entropy,dLoss
0.00898022,0.14420676231384277,0.518549775511,2.79046e+10,-202.082,67.21908783912659,193.555,0.995935,10.975117921829224,-1.10806877886,296.055526067,-202.014,32755.739815711975,193.587392444,525.742957456,490,0.518462308786,4.81496671131,1166.09562934,132.833681598,0.518462308786,0.0,46,46.2959,193.624,193.560137794,1.232297420501709,312.239795198,24.0521,0.0678558
0.00641454,0.1456897258758545,0.652501037185,2.78725e+10,-199.016,67.36916470527649,193.484,0.995868,10.995186567306519,0.307222998202,214.232286834,-198.957,32823.248086452484,193.513283459,505.07581808,491,0.652639594919,4.78755107568,894.388318324,133.492844398,0.652639594919,0.0,48,45.6885,193.549,193.489146772,1.2730216979980469,304.387331678,24.0509,0.0588837
0.00992456,0.15369915962219238,0.499803319765,2.7826e+10,-194.385,68.51236128807068,193.478,0.99577,11.096184015274048,-1.33093626671,286.338108864,-194.312,32891.88435268402,193.505714421,465.406902971,492,0.499924223852,4.72912756811,855.550711514,131.297715546,0.499924223852,0.0,52,44.1832,193.54,193.483937089,1.2836928367614746,289.053871329,24.0492,0.0720978
0.00928462,0.14586520195007324,0.620101312366,2.78204e+10,-202.824,68.56897473335266,193.621,0.995757,10.666039943695068,0.0978390793482,273.709742239,-202.757,32960.58656525612,193.651489092,496.140692833,493,0.620115068306,4.73365287771,782.026019854,116.563023252,0.620115068306,0.0,49,44.259,193.685,193.625381871,1.2426602840423584,302.20386018,24.049,0.067337
0.00985906,0.14848899841308594,0.429409440597,2.78576e+10,-211.585,67.91532802581787,193.776,0.995836,11.130744457244873,-1.09592300353,270.693675518,-211.524,33028.63967704773,193.806507102,542.706755087,494,0.429307512831,4.73034913112,877.32673073,127.534309475,0.429307512831,0.0,46,44.315,193.844,193.780676795,1.291322946548462,318.765025287,24.0504,0.0610352
0.00804139,0.1498241424560547,0.423194976682,2.78809e+10,-193.781,67.90542078018188,193.938,0.995885,10.906686544418335,-1.35365276611,239.927849436,-193.72,33096.67325615883,193.969797058,468.955985619,495,0.42315871216,4.74611908363,723.243654662,99.8270438541,0.42315871216,0.0,53,44.594,194.006,193.942339142,1.2553033828735352,293.802203149,24.0512,0.0613861
0.00985477,0.1509406566619873,0.700931821334,2.78728e+10,-200.41,67.3308687210083,193.9,0.995868,11.007004737854004,0.420451433767,294.150388678,-200.336,33164.1317281723,193.934246385,505.694514722,496,0.700442412588,4.73311835192,992.152124226,132.536802267,0.700442412588,0.0,48,44.2129,193.973,193.904578354,1.269784927368164,304.910223269,24.0509,0.0742645
0.00951156,0.14252805709838867,0.604063218562,2.78453e+10,-208.315,67.13470315933228,194.043,0.99581,10.75198245048523,-0.0992948725555,291.173301124,-208.242,33231.390261888504,194.075206209,528.73137058,497,0.604311239074,4.72151673412,984.950072206,153.675290987,0.604311239074,0.0,47,43.9491,194.113,194.047157389,1.2534923553466797,312.561979804,24.0499,0.0732422
0.00993077,0.15285348892211914,0.654571596788,2.78498e+10,-198.139,68.87194919586182,194.263,0.995819,11.12907862663269,-0.16605877852,261.300735531,-198.059,33300.38424563408,194.296628781,474.560843389,498,0.654542502167,4.75023009685,822.531778394,115.360090631,0.654542502167,0.0,51,44.8381,194.334,194.267950902,1.3115851879119873,295.111677029,24.0501,0.0797729
0.00989719,0.14351892471313477,0.479174892474,2.78996e+10,-204.781,68.59603953361511,194.5,0.995924,10.957976818084717,-1.08734938996,210.97563572,-204.711,33369.10405874252,194.534082385,511.287457629,499,0.47931538491,4.76340302779,1014.89557358,143.81271521,0.47931538491,0.0,47,44.8744,194.573,194.505458307,1.2684919834136963,306.011289566,24.0519,0.0701294
0.00957065,0.1459667682647705,0.0910730503795,2.79077e+10,-202.957,68.21321558952332,194.622,0.995941,11.099551677703857,-195.273683868,289.362881607,-202.909,33437.44213891029,194.655677805,514.924149529,500,0.0910918653745,4.79638459573,1014.66546205,146.459613083,0.0910918653745,0.0,47,45.4595,194.699,194.627396484,1.2894532680511475,306.586752273,24.0522,0.0478973
0.00987777,0.15124773979187012,0.541400366788,2.79559e+10,-206.513,68.63264584541321,195.077,0.996043,11.349397659301758,-1.099192888,234.265915944,-206.436,33506.22016143799,195.109866944,510.385948598,501,0.541342080581,4.83254265172,1155.31795718,162.35805548,0.541342080581,0.0,48,46.0046,195.152,195.082481626,1.3225960731506348,303.635383006,24.0539,0.0764008
0.00796801,0.14827370643615723,0.542312902492,2.80057e+10,-201.049,68.31492114067078,194.526,0.996148,11.115051984786987,-1.18786084172,243.119609077,-200.983,33574.65719342232,194.565350499,482.927164886,502,0.542395314585,4.82075993992,746.566860054,129.044438289,0.542395314585,0.0,49,46.0333,194.608,194.531267225,1.2901747226715088,295.330814744,24.0557,0.0661774
0.00995461,0.14774417877197266,0.633575584456,2.80079e+10,-201.582,67.29327750205994,194.858,0.996151,11.067269086837769,-0.0989458413562,288.036635817,-201.512,33642.07901597023,194.898293199,478.595473003,503,0.633660416961,4.8314885315,1128.9856911,144.28644942,0.633660416961,0.0,50,45.9026,194.947,194.862363801,1.297987461090088,293.944153022,24.0558,0.0694122
0.00955689,0.14237666130065918,0.640501415507,2.79662e+10,-203.212,68.52885556221008,195.201,0.996065,10.805088758468628,0.321457691519,297.034006804,-203.135,33710.73294758797,195.239632707,488.236508081,504,0.640378193338,4.79101806828,1009.36789107,128.4300978,0.640378193338,0.0,49,45.1669,195.286,195.20632682,1.2409234046936035,297.673988258,24.0543,0.0761871
0.00957599,0.1516726016998291,0.553304709511,2.7955e+10,-199.653,69.23533725738525,195.305,0.996042,11.582192659378052,-0.334948552726,256.59103888,-199.586,33780.10272312164,195.343764122,515.904624911,505,0.553453513019,4.78835832142,914.467972144,124.227985209,0.553453513019,0.0,46,45.0179,195.391,195.309840456,1.336350679397583,307.414239492,24.0539,0.0670319
0.00958658,0.1431417465209961,0.629389882469,2.79384e+10,-196.668,67.46049737930298,195.74,0.996007,10.79505181312561,0.318640489996,259.900566171,-196.581,33847.69652223587,195.781341087,484.485881025,506,0.629064608621,4.76261261049,967.604542818,138.82554205,0.629064608621,0.0,48,44.7068,195.826,195.744797947,1.2446727752685547,294.318426297,24.0533,0.0869598
0.00994492,0.14570355415344238,0.628602442827,2.79473e+10,-202.395,67.53036737442017,196.234,0.996025,10.963535785675049,-0.429991471588,267.250540407,-202.317,33915.35261654854,196.271275915,517.344486289,507,0.628829142432,4.7687722735,972.114837535,157.553017426,0.628829142432,0.0,46,44.7524,196.317,196.238940624,1.256443738937378,305.725284044,24.0536,0.0783997
0.00987015,0.14413237571716309,0.371444677198,2.79332e+10,-198.533,67.68223333358765,196.488,0.995995,10.785121440887451,-1.29051382745,281.824892775,-198.474,33983.159791231155,196.527557101,480.866657232,508,0.371433787906,4.74841603912,806.4197753,115.683484338,0.371433787906,0.0,50,44.3318,196.576,196.492555475,1.2335724830627441,294.915403385,24.0531,0.059433
0.00985085,0.13953948020935059,0.470463649224,2.78621e+10,-204.93,66.9112663269043,196.69,0.995847,10.342600345611572,-1.28803121327,305.984981044,-204.861,34050.20243835449,196.730678525,503.757056059,509,0.47023735446,4.78924787603,976.056185221,135.112218546,0.47023735446,0.0,48,44.9839,196.776,196.69565825,1.2021539211273193,303.848824003,24.0505,0.0688019
0.00990671,0.1458282470703125,0.674327208147,2.78575e+10,-209.306,68.50026774406433,196.545,0.995838,10.777748584747314,0.280071211307,322.383880602,-209.235,34118.82736706734,196.585236565,502.560063966,510,0.675000165857,4.80327694272,935.988878628,128.747630663,0.675000165857,0.0,48,45.4443,196.638,196.549212176,1.259732723236084,303.275516422,24.0504,0.0711517
0.00986171,0.14771342277526855,0.721393864701,2.78373e+10,-204.04,67.18146586418152,196.887,0.995797,10.979040622711182,0.533420626896,240.972047256,-203.966,34186.14447402954,196.925638499,485.520601344,511,0.721258494259,4.77126057065,788.458853318,122.144000428,0.721258494259,0.0,49,44.3087,196.972,196.892635479,1.2660722732543945,296.076634744,24.0496,0.0744324
0.00994488,0.1437389850616455,0.582545344069,2.78597e+10,-205.336,67.31438207626343,196.621,0.995843,11.213637590408325,-1.9323989629,337.087220745,-205.26,34253.5812497139,196.655798091,499.548939087,512,0.582608439828,4.74981625771,1038.7033157,133.618684487,0.582608439828,0.0,48,44.2886,196.704,196.625413885,1.276099681854248,301.691774345,24.0504,0.0751343
0.00905578,0.14465975761413574,0.14053953795,2.78666e+10,-206.654,67.81437492370605,196.725,0.995858,10.710224151611328,-10.996092081,298.4894167,-206.618,34321.52574944496,196.767000005,492.083284841,513,0.140499352174,4.76015766864,875.277350208,112.875740933,0.140499352174,0.0,49,44.5478,196.812,196.730907838,1.2565319538116455,299.675427733,24.0507,0.0363464
0.00906381,0.14223265647888184,0.597939044501,2.78482e+10,-211.142,68.30338859558105,196.974,0.995818,10.578426122665405,0.0880998310256,231.609511285,-211.077,34389.953854084015,197.013297235,521.614654863,514,0.597774943894,4.75353547821,1082.46984387,150.475408817,0.597774943894,0.0,46,44.1004,197.062,196.978156176,1.2152016162872314,308.105646297,24.05,0.0647736
0.0090532,0.1488194465637207,0.48425916039,2.78278e+10,-202.972,68.78739047050476,197.285,0.995775,11.071940898895264,-0.211069110652,271.23853233,-202.911,34458.87021303177,197.326097379,471.343066656,515,0.484284611433,4.73357245569,771.926030607,106.67593092,0.484284611433,0.0,52,43.6406,197.376,197.290679525,1.2775235176086426,293.475228323,24.0493,0.0604401
0.00952761,0.14840388298034668,0.624380612127,2.77873e+10,-206.54,67.35563898086548,197.496,0.99569,10.80655026435852,0.456821049306,279.882389098,-206.463,34526.36195921898,197.533937856,494.711592439,516,0.624710188357,4.73198466047,762.658747919,112.842557779,0.624710188357,0.0,49,43.5665,197.585,197.499841108,1.261021614074707,301.165428413,24.0478,0.0768433
0.00956691,0.1409597396850586,0.592062875962,2.77816e+10,-208.383,64.45906114578247,197.67,0.995679,10.686363458633423,-0.972724206686,294.109770412,-208.318,34590.939108371735,197.712246884,515.624847022,517,0.592184743947,4.73217612673,1064.91614042,140.797469205,0.592184743947,0.0,47,43.6798,197.764,197.675280198,1.209937572479248,306.796756647,24.0476,0.0643616
0.00993007,0.13665771484375,0.569445296164,2.77346e+10,-203.567,64.32848191261292,197.48,0.99558,10.366761445999146,-0.0904131272702,279.568828174,-203.494,34655.38732743263,197.52329395,495.548083576,518,0.569620202839,4.73889266968,869.390545287,134.622951417,0.569620202839,0.0,48,43.6767,197.58,197.483925036,1.179877519607544,299.031496259,24.0459,0.0729523
0.00986886,0.14118456840515137,0.613514924615,2.76698e+10,-199.966,64.77276563644409,197.17,0.995443,10.621752977371216,0.0362798499489,318.114468654,-199.884,34720.28992486,197.211551713,476.767210709,519,0.613534561939,4.71499210318,752.403982517,99.9880121292,0.613534561939,0.0,50,42.8477,197.267,197.175608824,1.2286343574523926,294.289419922,24.0436,0.0814209
0.009848,0.14074492454528809,0.624182755703,2.76774e+10,-209.474,65.34696555137634,197.687,0.99546,10.726138591766357,-0.00575742606915,98.8907459013,-209.402,34785.76498556137,197.723639503,522.236094835,520,0.624410142238,4.67566901006,1015.64968809,164.937784828,0.624410142238,0.0,46,42.7352,197.772,197.691587861,1.232781171798706,305.951486663,24.0439,0.0721283
0.00988863,0.1444110870361328,0.673691908363,2.76334e+10,-206.593,65.29161548614502,197.778,0.995367,10.84943151473999,0.212275027177,294.784391364,-206.525,34851.18295836449,197.820147609,490.505810742,521,0.673581939567,4.68053534048,784.77170998,112.603965671,0.673581939567,0.0,49,42.2745,197.872,197.783697162,1.2538416385650635,299.843568652,24.0423,0.0681
0.00643893,0.1438584327697754,0.556900489454,2.76183e+10,-208.083,65.29372763633728,197.481,0.995335,10.57758617401123,0.123642809217,298.537226316,-208.022,34916.59339642525,197.521889946,483.337363964,522,0.556963880483,4.67515548122,828.611590988,100.895766224,0.556963880483,0.0,51,42.544,197.573,197.484966236,1.3160862922668457,298.477988532,24.0417,0.0611267
0.00986837,0.14044499397277832,0.641735449181,2.76214e+10,-203.571,64.95073676109314,197.707,0.995342,10.577440023422241,0.277455877578,317.735651221,-203.503,34981.65582871437,197.750579674,508.678662759,523,0.641851789188,4.62785434882,1049.43747404,153.324660804,0.641851789188,0.0,47,41.4969,197.797,197.711959941,1.2307727336883545,303.271199188,24.0419,0.0677948
0.00648433,0.14139437675476074,0.679436664878,2.76264e+10,-206.824,65.63636136054993,197.963,0.995353,10.82211685180664,0.309340089652,295.966504316,-206.765,35047.413527965546,198.008407484,493.276346084,524,0.67950196199,4.64854490189,783.264340664,115.895263992,0.67950196199,0.0,49,41.7366,198.061,197.967496381,1.2614176273345947,300.416191288,24.042,0.0590973
0.00974642,0.14169955253601074,0.549705424071,2.76766e+10,-209.628,65.49945831298828,198.297,0.995459,10.668287992477417,-0.31691200096,268.394267072,-209.547,35113.025905132294,198.339063143,486.506476356,525,0.549759440467,4.64602800523,981.953543298,121.634601586,0.549759440467,0.0,50,41.7208,198.389,198.30238588,1.239687442779541,298.335301648,24.0439,0.0813293
0.00650519,0.14184141159057617,0.65286804408,2.76386e+10,-210.674,64.70615530014038,198.479,0.995379,10.62447452545166,0.323437305612,275.655404126,-210.614,35177.84585189819,198.520766473,478.95263057,526,0.65285108498,4.64767743506,1041.25207372,130.302175289,0.65285108498,0.0,50,41.9265,198.574,198.483537693,1.251127004623413,294.386949935,24.0425,0.0593109
0.00424387,0.14075279235839844,0.41989207456,2.7634e+10,-214.327,64.20336079597473,198.453,0.99537,10.675287008285522,-0.522783369004,328.015980707,-214.283,35242.159150123596,198.499062644,537.1190466,527,0.419792879021,4.64370463928,980.361336314,147.522632124,0.419792879021,0.0,45,41.8206,198.549,198.458292113,1.2414233684539795,313.920969135,24.0423,0.0443115
0.00929412,0.13907361030578613,0.562001836509,2.76511e+10,-199.663,64.36888837814331,198.747,0.995406,10.453530073165894,-0.459892714758,307.014311159,-199.599,35306.63606643677,198.78982443,475.790626313,528,0.562025807124,4.64842114326,781.820065356,111.825023178,0.562025807124,0.0,50,41.7245,198.842,198.752298961,1.2051680088043213,293.936096015,24.0429,0.0639648
0.00969057,0.1387195587158203,0.597178723999,2.76398e+10,-203.179,64.03346991539001,199.492,0.995382,10.43374252319336,0.309328880993,241.86283336,-203.11,35370.77752017975,199.536402001,491.410984165,529,0.597464813279,4.64527044105,878.748692597,126.44834328,0.597464813279,0.0,50,41.6009,199.588,199.495876246,1.2162995338439941,299.548445359,24.0425,0.0692139
0.00842363,0.1412642002105713,0.109127563829,2.7626e+10,-208.205,64.64758014678955,199.199,0.995353,10.602744102478027,-50.1497388141,285.004348613,-207.833,35435.54606318474,199.249407193,504.917357629,530,0.109154952391,4.63798064139,937.623942167,129.328182677,0.109154952391,0.0,48,41.8627,199.302,199.204752079,1.233100175857544,303.818004399,24.042,0.371948
0.00641757,0.13992047309875488,0.688539226844,2.76483e+10,-208.039,64.3492980003357,200.048,0.9954,10.490306615829468,0.509647558591,321.707615201,-207.981,35500.0144674778,200.092689446,498.674776647,531,0.689160808051,4.62170608732,727.883235244,93.9170678688,0.689160808051,0.0,48,41.449,200.143,200.051763959,1.216723918914795,304.190887481,24.0428,0.0576324
0.00644726,0.13768410682678223,0.619859069544,2.76559e+10,-202.409,64.30488395690918,199.861,0.995416,10.44839358329773,0.255765381333,300.935155687,-202.347,35564.427870988846,199.903194853,489.186515385,532,0.619984166687,4.63441180977,828.807956258,114.098370627,0.619984166687,0.0,49,41.727,199.95,199.866461787,1.195716142654419,299.568972097,24.0431,0.0626984
0.00643272,0.1398625373840332,0.5919805952,2.76861e+10,-210.744,64.60383987426758,199.916,0.995479,10.757524728775024,0.127311182301,330.878872937,-210.679,35629.14584970474,199.95771548,549.7888177,533,0.592124912672,4.63572635385,1061.67950721,146.105164484,0.592124912672,0.0,44,41.5275,200.008,199.920525035,1.2327837944030762,317.912921703,24.0442,0.0654449
0.00969549,0.14108562469482422,0.636923407146,2.76922e+10,-205.707,64.83845353126526,199.862,0.995491,10.666048765182495,0.148224333792,325.518091057,-205.644,35694.10304403305,199.898461448,504.148480452,534,0.637002875512,4.62141585113,924.164076381,105.275806875,0.637002875512,0.0,48,41.3506,199.944,199.86642609,1.2537455558776855,305.882929922,24.0444,0.0623322
0.00972864,0.1352686882019043,0.705331923895,2.76919e+10,-209.646,64.06221890449524,200.386,0.995491,10.371757745742798,0.531637957526,327.97874882,-209.581,35758.28799843788,200.423114986,537.864533599,535,0.704983433692,4.60096506418,1022.11999399,138.924506422,0.704983433692,0.0,45,41.0488,200.47,200.389965462,1.1951162815093994,314.519759594,24.0444,0.0648651
0.00641952,0.1366865634918213,0.655011702482,2.77524e+10,-211.194,64.71397519111633,200.111,0.995618,10.668217420578003,0.380773894251,297.849454906,-211.136,35823.11403131485,200.147569554,502.600555369,536,0.654958592492,4.59437314522,1070.12525307,133.792000092,0.654958592492,0.0,48,41.1398,200.195,200.115628319,1.2100207805633545,302.798394937,24.0466,0.0572662
0.00708177,0.1452622413635254,0.563136743678,2.7818e+10,-215.111,65.50624394416809,200.499,0.995757,11.06040644645691,-0.560641203828,290.549049445,-215.053,35888.73115444183,200.530935587,528.665137228,537,0.563416356818,4.63183624938,934.338885076,131.813989706,0.563416356818,0.0,47,41.7859,200.583,200.500907231,1.269792079925537,312.685283028,24.0489,0.0578766
0.00642817,0.1370391845703125,0.357696856583,2.78464e+10,-208.742,65.26917839050293,200.315,0.995815,10.400800704956055,-1.3996678672,259.190852809,-208.693,35954.1201505661,200.351395277,488.002093716,538,0.357702080961,4.60680007818,968.307412092,119.029470328,0.357702080961,0.0,50,40.9339,200.397,200.320548193,1.1843814849853516,299.959717696,24.05,0.0485687
0.00996628,0.1433396339416504,0.675452004236,2.78223e+10,-207.75,65.12371969223022,200.36,0.995764,10.926314353942871,0.246297171091,300.425517712,-207.682,36019.36144399643,200.399281836,523.969491241,539,0.675008875498,4.57659790349,933.000391332,141.133947991,0.675008875498,0.0,46,40.9118,200.447,200.365163993,1.2278432846069336,308.832335131,24.0491,0.0684814
0.00990389,0.13948822021484375,0.698917294801,2.78033e+10,-205.515,65.38817524909973,200.509,0.995723,10.680753231048584,0.37295355433,299.891572261,-205.449,36084.86762070656,200.545891611,512.314939568,540,0.698865112043,4.54809764408,821.072045163,135.467757724,0.698865112043,0.0,47,40.1202,200.591,200.51298481,1.22800874710083,305.558050406,24.0484,0.0654144
0.00988701,0.13600754737854004,0.613829703225,2.77921e+10,-203.71,64.3563449382782,200.344,0.995699,10.011256456375122,-0.216982200845,267.939535008,-203.646,36149.34060192108,200.377223663,493.170385192,541,0.613630002862,4.55399711318,752.634806943,101.091303763,0.613630002862,0.0,49,40.2246,200.423,200.348020365,1.1249651908874512,302.656214953,24.048,0.0637512
0.00979584,0.13870549201965332,0.690864313889,2.77396e+10,-205.28,65.46386432647705,200.55,0.995588,10.499775886535645,0.615792834504,299.875114923,-205.209,36214.924080848694,200.58564565,504.853092363,542,0.69140988877,4.54652093805,897.554882151,123.09437444,0.69140988877,0.0,47,40.0849,200.632,200.554540343,1.185145616531372,303.75877566,24.0461,0.0715332
0.00646943,0.13629913330078125,0.611912390602,2.76851e+10,-213.596,65.00229787826538,200.835,0.995474,10.451786518096924,0.31267204425,337.136431842,-213.538,36280.04450392723,200.870315454,571.910559975,543,0.61209300955,4.51205712391,1047.81778826,170.437351624,0.61209300955,0.0,42,39.2921,200.912,200.839724181,1.1683521270751953,323.212142003,24.0442,0.0583038
0.00979976,0.13764476776123047,0.666213430243,2.76573e+10,-205.708,64.7653272151947,200.745,0.995414,10.45816421508789,-0.426097973486,316.914672021,-205.642,36344.942309856415,200.781802882,521.771134885,544,0.666230764106,4.52030437279,883.22888909,128.365290917,0.666230764106,0.0,47,39.6283,200.832,200.74878285,1.1689820289611816,309.940330841,24.0432,0.0665283
0.00976377,0.13979411125183105,0.653142567583,2.7642e+10,-207.605,65.32645773887634,201.382,0.995382,10.76413607597351,0.255899661912,305.767377662,-207.544,36410.394700050354,201.42062408,524.822409014,545,0.653205146904,4.52566598446,1085.99460039,148.766822107,0.653205146904,0.0,46,39.9092,201.465,201.386639807,1.2056186199188232,309.954674305,24.0426,0.0610352
0.00989739,0.1394050121307373,0.676220313494,2.76505e+10,-210.491,65.13295555114746,201.191,0.995401,10.760166645050049,0.360620481063,310.719275786,-210.42,36475.65833520889,201.229172434,523.546905228,546,0.676078211858,4.57062439881,1256.8055751,184.009222836,0.676078211858,0.0,46,40.5963,201.276,201.194769467,1.2133569717407227,306.624450832,24.0429,0.0701141
0.00865371,0.14286160469055176,0.532599231275,2.76205e+10,-209.12,65.5313150882721,201.765,0.995338,11.108210802078247,-0.944097243437,307.114998232,-209.061,36541.30535840988,201.801121193,527.959607755,547,0.532660557813,4.57896214847,771.90836876,109.193579077,0.532660557813,0.0,46,40.5787,201.847,201.768841443,1.2756741046905518,314.256223953,24.0418,0.058609
0.00994909,0.13843059539794922,0.492042380572,2.76236e+10,-205.19,65.58957409858704,201.705,0.995345,10.597907304763794,-0.0188175078366,314.403872501,-205.113,36607.01523923874,201.743213797,516.894208856,548,0.492056918192,4.5729510789,880.282856059,131.429328385,0.492056918192,0.0,46,40.9951,201.793,201.709505502,1.1839730739593506,307.672353199,24.0419,0.0765076
0.00992864,0.14400529861450195,0.691894394368,2.76348e+10,-211.258,65.91621470451355,201.767,0.995369,10.952861785888672,0.219713189981,305.45584426,-211.189,36673.056799411774,201.807986666,557.961634588,549,0.691743725009,4.55263576359,1241.43046502,186.52557897,0.691743725009,0.0,44,40.448,201.855,201.771651226,1.2554185390472412,316.415626173,24.0423,0.068573
0.00995484,0.13974571228027344,0.650420878345,2.76614e+10,-211.104,64.74403357505798,201.992,0.995426,10.635467529296875,-0.167119762681,303.259734908,-211.034,36737.919513463974,202.031960867,566.275831115,550,0.650285907052,4.56455847634,1118.72011867,154.150997973,0.650285907052,0.0,43,40.5349,202.079,201.997200466,1.197568416595459,323.91400364,24.0433,0.0706482
0.00976141,0.1396636962890625,0.54616381946,2.76327e+10,-206.774,65.9320719242096,202.206,0.995364,10.722625732421875,-0.23122611841,314.23669092,-206.7,36803.971061468124,202.252971301,520.229870069,551,0.546469969328,4.60293454216,910.42323223,137.618951142,0.546469969328,0.0,47,42.6529,202.299,202.211662533,1.2169208526611328,308.713632084,24.0423,0.0741425
0.00976629,0.14006423950195312,0.521319237472,2.76176e+10,-213.255,65.08615636825562,202.571,0.995333,10.709801197052002,-0.501930210529,357.863374003,-213.18,36869.182124853134,202.617022462,553.428022738,552,0.521372265978,4.58862796011,933.894290497,153.800378342,0.521372265978,0.0,44,41.5471,202.667,202.574435957,1.1934607028961182,320.093709304,24.0417,0.0754089
0.00988157,0.14081549644470215,0.650571261185,2.75442e+10,-211.791,65.41843557357788,203.059,0.995178,10.798056602478027,-0.0614383754032,343.881195909,-211.719,36934.71997499466,203.104815316,566.535171502,553,0.650608670634,4.61584988601,849.275409149,115.213412093,0.650608670634,0.0,43,41.61,203.157,203.063664263,1.223670244216919,325.594592493,24.0391,0.071701
0.00980262,0.14024806022644043,0.662004372751,2.75469e+10,-213.757,65.09532356262207,202.946,0.995184,10.61173391342163,0.398770550686,384.77057024,-213.678,36999.93421435356,202.990568989,547.857126622,554,0.662064389961,4.60715301541,849.609190531,114.083047785,0.662064389961,0.0,44,42.0664,203.039,202.950077047,1.2182910442352295,319.929402929,24.0392,0.0788116
0.00993042,0.13826465606689453,0.61055103372,2.75689e+10,-215.851,65.0601692199707,203.138,0.995231,10.449286460876465,0.0614984445827,315.124689766,-215.79,37065.11494350433,203.181943466,579.035532207,555,0.610713192686,4.60416086812,1002.90821213,162.292125809,0.610713192686,0.0,43,41.8997,203.233,203.14293368,1.181473731994629,326.795612077,24.04,0.0610962
0.00968939,0.14148545265197754,0.611095512486,2.75852e+10,-205.266,65.50493097305298,203.343,0.995266,10.769274711608887,-0.246372201721,309.031817949,-205.201,37130.739404439926,203.385236558,531.573414577,556,0.611122527588,4.56568591439,1153.43246581,165.116954609,0.611122527588,0.0,45,40.7032,203.434,203.347289366,1.2151453495025635,310.073620198,24.0405,0.0647736
0.00660071,0.14237141609191895,0.702494029612,2.75278e+10,-213.906,67.04412603378296,203.545,0.995145,10.994999647140503,0.361902108641,290.73956697,-213.851,37197.90244793892,203.584773664,549.245960171,557,0.702469808531,4.60774202196,1094.90914063,154.477304604,0.702469808531,0.0,45,41.7948,203.637,203.548789536,1.2309913635253906,318.184778413,24.0385,0.0553436
0.00977113,0.13913321495056152,0.676365705295,2.75507e+10,-211.677,65.97101140022278,203.963,0.995193,10.555991411209106,0.166482292097,326.86496149,-211.609,37263.99425601959,204.01101566,553.860352662,558,0.676395373779,4.65026710994,917.944466781,134.482992352,0.676395373779,0.0,43,43.0991,204.06,203.968691203,1.1819074153900146,320.083913313,24.0393,0.0678101
0.00643656,0.1437995433807373,0.621056521234,2.75721e+10,-210.942,66.15335178375244,204.321,0.995239,10.955108165740967,0.3526157161,349.610562718,-210.887,37330.26876497269,204.365033416,540.829986525,559,0.62113071599,4.62386119462,744.854999136,98.7892022912,0.62113071599,0.0,46,42.6279,204.413,204.325467444,1.2339227199554443,319.694270594,24.0401,0.0542603
0.00955008,0.14128446578979492,0.564253125326,2.74926e+10,-213.985,66.56184363365173,204.726,0.995071,11.049076795578003,0.140085899072,335.874938816,-213.917,37396.947696208954,204.770629384,552.669556256,560,0.564419908158,4.65110431909,871.619828418,132.993196689,0.564419908158,0.0,44,42.6552,204.82,204.731272619,1.2320799827575684,320.529700734,24.0372,0.0680084
0.00999873,0.1431412696838379,0.610207137171,2.75179e+10,-214.007,66.82538056373596,204.696,0.995124,11.146819353103638,-0.0577576180513,308.350693238,-213.937,37463.89263558388,204.736942897,538.981716245,561,0.610049243002,4.66229703787,812.290682694,132.837990062,0.610049243002,0.0,45,42.6914,204.786,204.699605445,1.2497262954711914,315.321605463,24.0381,0.0697479
0.00986768,0.14032387733459473,0.629584272509,2.75476e+10,-215.715,66.03731060028076,205.003,0.995187,10.762479066848755,0.392168048429,345.037131372,-215.64,37530.05108880997,205.045782767,546.375739027,562,0.629634960726,4.6629357855,786.063240447,124.983319132,0.629634960726,0.0,45,42.619,205.098,205.00700857,1.2374849319458008,319.219930656,24.0392,0.0746918
0.0064732,0.14241552352905273,0.600407498921,2.74948e+10,-211.01,66.84549617767334,204.958,0.995075,11.008634090423584,0.0646128345395,357.4280124,-210.957,37597.01673436165,205.005292424,534.691967559,563,0.600368153574,4.7072773255,977.605402624,133.500081768,0.600368153574,0.0,45,44.8749,205.054,204.964272626,1.2375664710998535,314.141411613,24.0373,0.0526428
0.00956409,0.14191508293151855,0.666176851435,2.74558e+10,-217.648,66.93008828163147,205.479,0.994991,11.069449186325073,0.248739155117,292.232243356,-217.583,37664.06269145012,205.522390884,558.119870389,564,0.665864648398,4.71832028537,1221.48158988,162.855887362,0.665864648398,0.0,44,43.5375,205.573,205.48257016,1.2358224391937256,319.741337514,24.0358,0.064621
0.00980237,0.1504058837890625,0.67906957749,2.74319e+10,-207.67,66.55664587020874,205.83,0.994939,10.981805801391602,0.148964560207,256.100226978,-207.595,37730.75016736984,205.875515307,532.735935753,565,0.679150529884,4.7154380607,868.978788623,145.531604256,0.679150529884,0.0,46,43.7235,205.927,205.834725734,1.2117130756378174,311.848807178,24.035,0.0747528
